reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009591-bib-0001,"Abrao MS, Goncalves MODC, Dias JA, Podgaec S, Chamie LP, Blasbalg R. ","Comparison between clinical examination, transvaginal sonography and magnetic resonance imaging for the diagnosis of deep endometriosis", Human Reproduction ,2007,22,    ,['citation-journal']," Abrao MS, Goncalves MODC, Dias JA, Podgaec S, Chamie LP, Blasbalg R. Comparison between clinical examination, transvaginal sonography and magnetic resonance imaging for the diagnosis of deep endometriosis.  Human Reproduction 2007;22:3092‐7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1093/humrep/dem187', 'https://www.ncbi.nlm.nih.gov/pubmed/17947378', 'https://scholar.google.com/scholar_lookup?title=Comparison+between+clinical+examination,+transvaginal+sonography+and+magnetic+resonance+imaging+for+the+diagnosis+of+deep+endometriosis+&author=MS+Abrao&author=MODC+Goncalves&author=JA+Dias&author=S+Podgaec&author=LP+Chamie&author=R+Blasbalg&publication_year=2007&hl=en']",17947378,https://doi.org/10.1093/humrep/dem187, Abrao 2007 {published data only}  ,included,CD009591-bbs2-0001,
CD009591-bib-0002,"Ascher SM, Agrawal R, Bis KG, Brown ED, Maximovich A, Markham SM, et al. ",Endometriosis: appearance and detection with conventional and contrast‐enhanced fat‐suppressed spin‐echo techniques, Journal of Magnetic Resonance Imaging: JMRI ,1995,5,    ,['citation-journal']," Ascher SM, Agrawal R, Bis KG, Brown ED, Maximovich A, Markham SM, et al. Endometriosis: appearance and detection with conventional and contrast‐enhanced fat‐suppressed spin‐echo techniques.  Journal of Magnetic Resonance Imaging: JMRI 1995;5(3):251‐7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/jmri.1880050304', 'https://www.ncbi.nlm.nih.gov/pubmed/7633100', 'https://scholar.google.com/scholar_lookup?title=Endometriosis:+appearance+and+detection+with+conventional+and+contrast‐enhanced+fat‐suppressed+spin‐echo+techniques+&author=SM+Ascher&author=R+Agrawal&author=KG+Bis&author=ED+Brown&author=A+Maximovich&author=SM+Markham&publication_year=1995&hl=en']",7633100,https://doi.org/10.1002/jmri.1880050304, Ascher 1995 {published data only}  ,included,CD009591-bbs2-0002,
CD009591-bib-0003,"Bazot M, Lafont C, Rouzier R, Roseau G, Thomassin‐Naggara I, Darai E. ","Diagnostic accuracy of physical examination, transvaginal sonography, rectal endoscopic sonography, and magnetic resonance imaging to diagnose deep infiltrating endometriosis", Fertility and Sterility ,2009,92,    ,['citation-journal']," Bazot M, Lafont C, Rouzier R, Roseau G, Thomassin‐Naggara I, Darai E. Diagnostic accuracy of physical examination, transvaginal sonography, rectal endoscopic sonography, and magnetic resonance imaging to diagnose deep infiltrating endometriosis.  Fertility and Sterility 2009;92(6):1825‐33.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.fertnstert.2008.09.005', 'https://www.ncbi.nlm.nih.gov/pubmed/19019357', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+physical+examination,+transvaginal+sonography,+rectal+endoscopic+sonography,+and+magnetic+resonance+imaging+to+diagnose+deep+infiltrating+endometriosis+&author=M+Bazot&author=C+Lafont&author=R+Rouzier&author=G+Roseau&author=I+Thomassin‐Naggara&author=E+Darai&publication_year=2009&hl=en']",19019357,https://doi.org/10.1016/j.fertnstert.2008.09.005, Bazot 2009 {published data only}  ,included,CD009591-bbs2-0003,
CD009591-bib-0004,"Bazot M, Stivalet A, Darai E, Coudray C, Thomassin‐Naggara I, Poncelet E. ",Comparison of 3D and 2D FSE T2‐weighted MRI in the diagnosis of deep pelvic endometriosis: preliminary results, Clinical Radiology ,2013,68,    ,['citation-journal']," Bazot M, Stivalet A, Darai E, Coudray C, Thomassin‐Naggara I, Poncelet E. Comparison of 3D and 2D FSE T2‐weighted MRI in the diagnosis of deep pelvic endometriosis: preliminary results.  Clinical Radiology 2013;68(1):47‐54.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.crad.2012.05.014', 'https://www.ncbi.nlm.nih.gov/pubmed/22832144', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+3D+and+2D+FSE+T2‐weighted+MRI+in+the+diagnosis+of+deep+pelvic+endometriosis:+preliminary+results+&author=M+Bazot&author=A+Stivalet&author=E+Darai&author=C+Coudray&author=I+Thomassin‐Naggara&author=E+Poncelet&publication_year=2013&hl=en']",22832144,https://doi.org/10.1016/j.crad.2012.05.014, Bazot 2013 {published data only}  ,included,CD009591-bbs2-0004,
CD009591-bib-0005,"Bergamini V, Ghezzi F, Scarperi S, Raffaelli R, Cromi A, Franchi M. ","Preoperative assessment of intestinal endometriosis: a comparison of transvaginal sonography with water‐contrast in the rectum, transrectal sonography, and barium enema", Abdominal Imaging ,2010,35,    ,['citation-journal']," Bergamini V, Ghezzi F, Scarperi S, Raffaelli R, Cromi A, Franchi M. Preoperative assessment of intestinal endometriosis: a comparison of transvaginal sonography with water‐contrast in the rectum, transrectal sonography, and barium enema.  Abdominal Imaging 2010;35:732‐6.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s00261-010-9610-z', 'https://www.ncbi.nlm.nih.gov/pubmed/20364253', 'https://scholar.google.com/scholar_lookup?title=Preoperative+assessment+of+intestinal+endometriosis:+a+comparison+of+transvaginal+sonography+with+water‐contrast+in+the+rectum,+transrectal+sonography,+and+barium+enema+&author=V+Bergamini&author=F+Ghezzi&author=S+Scarperi&author=R+Raffaelli&author=A+Cromi&author=M+Franchi&publication_year=2010&hl=en']",20364253,https://doi.org/10.1007/s00261-010-9610-z, Bergamini 2010 {published data only}  ,included,CD009591-bbs2-0005,
CD009591-bib-0006,"Biscaldi E, Ferrero S, Fulcheri E, Ragni N, Remorgida V, Rollandi GA. ",Multislice CT enteroclysis in the diagnosis of bowel endometriosis, European Radiology ,2007,17,    ,['citation-journal']," Biscaldi E, Ferrero S, Fulcheri E, Ragni N, Remorgida V, Rollandi GA. Multislice CT enteroclysis in the diagnosis of bowel endometriosis.  European Radiology 2007;17:211‐9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s00330-006-0364-5', 'https://www.ncbi.nlm.nih.gov/pubmed/16937103', 'https://scholar.google.com/scholar_lookup?title=Multislice+CT+enteroclysis+in+the+diagnosis+of+bowel+endometriosis&author=E+Biscaldi&author=S+Ferrero&author=E+Fulcheri&author=N+Ragni&author=V+Remorgida&author=GA+Rollandi&publication_year=2007&hl=en']",16937103,https://doi.org/10.1007/s00330-006-0364-5, Biscaldi 2007 {published data only}  ,included,CD009591-bbs2-0006,
CD009591-bib-0007,"Biscaldi E, Ferrero S, Maggiore ULR, Remorgida V, Venturini PL, Rollandi GA. ",Multidetector computerized tomography enema versus magnetic resonance enema in the diagnosis of rectosigmoid endometriosis, European Journal of Radiology ,2014,83,    ,['citation-journal']," Biscaldi E, Ferrero S, Maggiore ULR, Remorgida V, Venturini PL, Rollandi GA. Multidetector computerized tomography enema versus magnetic resonance enema in the diagnosis of rectosigmoid endometriosis.  European Journal of Radiology 2014;83(2):261‐7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.ejrad.2013.10.010', 'https://www.ncbi.nlm.nih.gov/pubmed/24287396', 'https://scholar.google.com/scholar_lookup?title=Multidetector+computerized+tomography+enema+versus+magnetic+resonance+enema+in+the+diagnosis+of+rectosigmoid+endometriosis+&author=E+Biscaldi&author=S+Ferrero&author=ULR+Maggiore&author=V+Remorgida&author=PL+Venturini&author=GA+Rollandi&publication_year=2014&hl=en']",24287396,https://doi.org/10.1016/j.ejrad.2013.10.010, Biscaldi 2014 {published data only}  ,included,CD009591-bbs2-0007,
CD009591-bib-0008,"Chamie LP, Blasbalg R, Goncalves MOC, Carvalho FM, Abrao MS, de Oliveira IS. ",Accuracy of magnetic resonance imaging for diagnosis and preoperative assessment of deeply infiltrating endometriosis, International Journal of Gynecology and Obstetrics ,2009,106,    ,['citation-journal']," Chamie LP, Blasbalg R, Goncalves MOC, Carvalho FM, Abrao MS, de Oliveira IS. Accuracy of magnetic resonance imaging for diagnosis and preoperative assessment of deeply infiltrating endometriosis.  International Journal of Gynecology and Obstetrics 2009;106:198‐201.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.ijgo.2009.04.013', 'https://www.ncbi.nlm.nih.gov/pubmed/19467541', 'https://scholar.google.com/scholar_lookup?title=Accuracy+of+magnetic+resonance+imaging+for+diagnosis+and+preoperative+assessment+of+deeply+infiltrating+endometriosis+&author=LP+Chamie&author=R+Blasbalg&author=MOC+Goncalves&author=FM+Carvalho&author=MS+Abrao&author=IS+Oliveira&publication_year=2009&hl=en']",19467541,https://doi.org/10.1016/j.ijgo.2009.04.013, Chamie 2009a {published data only}  ,included,CD009591-bbs2-0008,
CD009591-bib-0009,"Dessole S, Farina M, Rubattu G, Cosmi E, Ambrosini G, Nardelli GB. ",Sonovaginography is a new technique for assessing rectovaginal endometriosis, Fertility and Sterility ,2003,79,    ,['citation-journal']," Dessole S, Farina M, Rubattu G, Cosmi E, Ambrosini G, Nardelli GB. Sonovaginography is a new technique for assessing rectovaginal endometriosis.  Fertility and Sterility 2003;79:1023‐7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0015-0282(02)04952-X', 'https://www.ncbi.nlm.nih.gov/pubmed/12749448', 'https://scholar.google.com/scholar_lookup?title=Sonovaginography+is+a+new+technique+for+assessing+rectovaginal+endometriosis&author=S+Dessole&author=M+Farina&author=G+Rubattu&author=E+Cosmi&author=G+Ambrosini&author=GB+Nardelli&publication_year=2003&hl=en']",12749448,https://doi.org/10.1016/S0015-0282(02)04952-X, Dessole 2003 {published data only}  ,included,CD009591-bbs2-0009,
CD009591-bib-0010,"Eskenazi B, Warner M, Bonsignore L, Olive D, Samuels S, Vercellini P. ",Validation study of nonsurgical diagnosis of endometriosis, Fertility and Sterility ,2001,76,    ,['citation-journal']," Eskenazi B, Warner M, Bonsignore L, Olive D, Samuels S, Vercellini P. Validation study of nonsurgical diagnosis of endometriosis.  Fertility and Sterility 2001;76:929‐35.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0015-0282(01)02736-4', 'https://www.ncbi.nlm.nih.gov/pubmed/11704113', 'https://scholar.google.com/scholar_lookup?title=Validation+study+of+nonsurgical+diagnosis+of+endometriosis&author=B+Eskenazi&author=M+Warner&author=L+Bonsignore&author=D+Olive&author=S+Samuels&author=P+Vercellini&publication_year=2001&hl=en']",11704113,https://doi.org/10.1016/S0015-0282(01)02736-4, Eskenazi 2001 {published data only}  ,included,CD009591-bbs2-0010,
