reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD000996-bib-0001,"Elborn JS, Johnston B, Allen F, Clarke J, McGarry J, Varghese G. ",Inhaled steroids in patients with bronchiectasis, Respiratory Medicine ,1992,86,    ,['citation-journal']," Elborn JS, Johnston B, Allen F, Clarke J, McGarry J, Varghese G. Inhaled steroids in patients with bronchiectasis.  Respiratory Medicine 1992;86(2):121‐4. [PUBMED: 1615177]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0954-6111(06)80227-1', 'https://scholar.google.com/scholar_lookup?title=Inhaled+steroids+in+patients+with+bronchiectasis&author=JS+Elborn&author=B+Johnston&author=F+Allen&author=J+Clarke&author=J+McGarry&author=G+Varghese&publication_year=1992&hl=en']",1615177,https://doi.org/10.1016/S0954-6111(06)80227-1, Elborn 1992 {published data only}  ,included,CD000996-bbs2-0001,
CD000996-bib-0002,"Hernando R, Drobnic ME, Cruz MJ, Ferrer A, Sune P, Montoro JB, et al. ",Budesonide efficacy and safety in patients with bronchiectasis not due to cystic fibrosis, International Journal of Clinical Pharmacy ,2012,34,    ,['citation-journal']," Hernando R, Drobnic ME, Cruz MJ, Ferrer A, Sune P, Montoro JB, et al. Budesonide efficacy and safety in patients with bronchiectasis not due to cystic fibrosis.  International Journal of Clinical Pharmacy 2012;34:644‐50. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s11096-012-9659-6', 'https://scholar.google.com/scholar_lookup?title=Budesonide+efficacy+and+safety+in+patients+with+bronchiectasis+not+due+to+cystic+fibrosis&author=R+Hernando&author=ME+Drobnic&author=MJ+Cruz&author=A+Ferrer&author=P+Sune&author=JB+Montoro&publication_year=2012&hl=en']",,https://doi.org/10.1007/s11096-012-9659-6, Hernando 2012 {published data only}  ,included,CD000996-bbs2-0002,
CD000996-bib-0003,"Joshi JM, Sundaram P. ",Role of inhaled steroids in stable bronchiectasis, Indian Practitioner ,2004,57,    ,['citation-journal']," Joshi JM, Sundaram P. Role of inhaled steroids in stable bronchiectasis.  Indian Practitioner 2004;57(4):243‐5. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Role+of+inhaled+steroids+in+stable+bronchiectasis&author=JM+Joshi&author=P+Sundaram&publication_year=2004&hl=en']",,, Joshi 2004 {published data only}  ,included,CD000996-bbs2-0003,
CD000996-bib-0004,"Martinez Garcia MA, Perpina‐Tordera M, Roman‐Sanchez P, Soler‐Cataluna JJ. ",Inhaled steroids improve quality of life in patients with steady state bronchiectasis, Respiratory Medicine ,2006,100,    ,['citation-journal']," Martinez Garcia MA, Perpina‐Tordera M, Roman‐Sanchez P, Soler‐Cataluna JJ. Inhaled steroids improve quality of life in patients with steady state bronchiectasis.  Respiratory Medicine 2006;100:1623‐32. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.rmed.2005.12.002', 'https://scholar.google.com/scholar_lookup?title=Inhaled+steroids+improve+quality+of+life+in+patients+with+steady+state+bronchiectasis&author=MA+MartinezGarcia&author=M+Perpina‐Tordera&author=P+Roman‐Sanchez&author=JJ+Soler‐Cataluna&publication_year=2006&hl=en']",,https://doi.org/10.1016/j.rmed.2005.12.002, Martinez‐Garcia 2006 {published and unpublished data}  ,included,CD000996-bbs2-0004,
CD000996-bib-0005,"Tsang KW, Ho P, Lam W, Ip M, Chan K, Ho C, et al. ",Inhaled fluticasone reduces sputum inflammatory indices in severe bronchiectasis, American Journal of Respiratory and Critical Care Medicine ,1998,158,    ,['citation-journal']," Tsang KW, Ho P, Lam W, Ip M, Chan K, Ho C, et al. Inhaled fluticasone reduces sputum inflammatory indices in severe bronchiectasis.  American Journal of Respiratory and Critical Care Medicine 1998;158(3):723‐7. [PUBMED: 9730996]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1164/ajrccm.158.3.9710090', 'https://scholar.google.com/scholar_lookup?title=Inhaled+fluticasone+reduces+sputum+inflammatory+indices+in+severe+bronchiectasis&author=KW+Tsang&author=P+Ho&author=W+Lam&author=M+Ip&author=K+Chan&author=C+Ho&publication_year=1998&hl=en']",9730996,https://doi.org/10.1164/ajrccm.158.3.9710090, Tsang 1998 {published data only}  ,included,CD000996-bbs2-0005,
CD000996-bib-0006,"Tsang KW, Tan KC, Ho PL, Ooi GC, Khong PL, Leung R, et al. ",Exhaled nitric oxide in bronchiectasis: the effects of inhaled corticosteroid therapy, International Journal of Tuberculosis and Lung Disease ,2004,8,    ,['citation-journal']," Tsang KW, Tan KC, Ho PL, Ooi GC, Khong PL, Leung R, et al. Exhaled nitric oxide in bronchiectasis: the effects of inhaled corticosteroid therapy.  International Journal of Tuberculosis and Lung Disease 2004;8(11):1301‐7. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Exhaled+nitric+oxide+in+bronchiectasis:+the+effects+of+inhaled+corticosteroid+therapy&author=KW+Tsang&author=KC+Tan&author=PL+Ho&author=GC+Ooi&author=PL+Khong&author=R+Leung&publication_year=2004&hl=en']",,, Tsang 2004 {published data only}  ,included,CD000996-bbs2-0006,
CD000996-bib-0007,"Tsang KW, Tan KC, Ho PL, Ooi GC, Ho JC, Mak J, et al. ",Inhaled fluticasone in bronchiectasis: a 12‐month study, Thorax ,2005,60,    ,['citation-journal']," Tsang KW, Tan KC, Ho PL, Ooi GC, Ho JC, Mak J, et al. Inhaled fluticasone in bronchiectasis: a 12‐month study.  Thorax 2005;60:239‐43. [PUBMED: 15741443]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1136/thx.2002.003236', 'https://scholar.google.com/scholar_lookup?title=Inhaled+fluticasone+in+bronchiectasis:+a+12‐month+study&author=KW+Tsang&author=KC+Tan&author=PL+Ho&author=GC+Ooi&author=JC+Ho&author=J+Mak&publication_year=2005&hl=en']",15741443,https://doi.org/10.1136/thx.2002.003236, Tsang 2005 {published data only}  ,included,CD000996-bbs2-0007,
CD000996-bib-0008,"Ghosh CS, Joseraj R, Kumari A, Jayaprakash. ",A randomized controlled clinical trial comparing the effects of inhaled budesonide vs inhaled ipratropium in patients with bronchiectasis, Indian Journal of Allergy Asthma and Immunology ,2002,16,    ,['citation-journal']," Ghosh CS, Joseraj R, Kumari A, Jayaprakash. A randomized controlled clinical trial comparing the effects of inhaled budesonide vs inhaled ipratropium in patients with bronchiectasis.  Indian Journal of Allergy Asthma and Immunology 2002;16(1):55‐71. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+randomized+controlled+clinical+trial+comparing+the+effects+of+inhaled+budesonide+vs+inhaled+ipratropium+in+patients+with+bronchiectasis+&author=CS+Ghosh&author=R+Joseraj&author=A+Kumari&author=+Jayaprakash&publication_year=2002&hl=en']",,, Ghosh 2002 {published data only}  ,excluded,CD000996-bbs2-0008, Study compared effects of inhaled budesonide with inhaled ipratropium and not placebo 
CD000996-bib-0009,"Guran T, Ersu R, Karadag B, Karakoc F, Demirel Y, Hekim N, et al. ",Withdrawal of inhaled steroids in children with non‐cystic fibrosis bronchiectasis, Journal of Clinical Pharmacy and Therapeutics ,2008,33,    ,['citation-journal']," Guran T, Ersu R, Karadag B, Karakoc F, Demirel Y, Hekim N, et al. Withdrawal of inhaled steroids in children with non‐cystic fibrosis bronchiectasis.  Journal of Clinical Pharmacy and Therapeutics 2008;33:603‐11. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1365-2710.2008.00951.x', 'https://scholar.google.com/scholar_lookup?title=Withdrawal+of+inhaled+steroids+in+children+with+non‐cystic+fibrosis+bronchiectasis&author=T+Guran&author=R+Ersu&author=B+Karadag&author=F+Karakoc&author=Y+Demirel&author=N+Hekim&publication_year=2008&hl=en']",,https://doi.org/10.1111/j.1365-2710.2008.00951.x, Guran 2008 {published data only}  ,excluded,CD000996-bbs2-0009," Not a RCT, withdrawal study with before‐and‐after outcomes "
CD000996-bib-0010,"Martinez‐Garcia MA, Soler‐Cataluna JJ, Catalan‐Serra P, Roman‐Sanchez P, Tordera MP. ",Clinical efficacy and safety of budesonide‐formoterol in non‐cystic fibrosis bronchiectasis, Chest ,2012,141,    ,['citation-journal']," Martinez‐Garcia MA, Soler‐Cataluna JJ, Catalan‐Serra P, Roman‐Sanchez P, Tordera MP. Clinical efficacy and safety of budesonide‐formoterol in non‐cystic fibrosis bronchiectasis.  Chest 2012;141(2):461‐8. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1378/chest.11-0180', 'https://scholar.google.com/scholar_lookup?title=Clinical+efficacy+and+safety+of+budesonide‐formoterol+in+non‐cystic+fibrosis+bronchiectasis&author=MA+Martinez‐Garcia&author=JJ+Soler‐Cataluna&author=P+Catalan‐Serra&author=P+Roman‐Sanchez&author=MP+Tordera&publication_year=2012&hl=en']",,https://doi.org/10.1378/chest.11-0180, Martinez‐Garcia 2012 {published data only}  ,excluded,CD000996-bbs2-0010, Study compared budesonide with budesonide‐formoterol combination and not a placebo 
