reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD005253-bib-0001,"Rogahn J, Ryan S, Wells J, Fraser B, Squire C, Wild N, et al. ",Randomised trial of iodine intake and thyroid status in preterm infants, Archives of Disease in Childhood. Fetal and Neonatal Edition ,2000,83,    ,['citation-journal']," Rogahn J, Ryan S, Wells J, Fraser B, Squire C, Wild N, et al. Randomised trial of iodine intake and thyroid status in preterm infants.  Archives of Disease in Childhood. Fetal and Neonatal Edition 2000;83(2):F86‐90. [PUBMED: 10952698]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/fn.83.2.F86', 'https://www.ncbi.nlm.nih.gov/pubmed/10952698', 'https://scholar.google.com/scholar_lookup?title=Randomised+trial+of+iodine+intake+and+thyroid+status+in+preterm+infants&author=J+Rogahn&author=S+Ryan&author=J+Wells&author=B+Fraser&author=C+Squire&author=N+Wild&publication_year=2000&hl=en']",10952698,https://doi.org/10.1136/fn.83.2.F86, Rogahn 2000 {published data only}  ,included,CD005253-bbs2-0001,
CD005253-bib-0002,"Williams F, Hume R, Ogston S, Brocklehurst P, Morgan K, Juszczak E, et al. ",A summary of the iodine supplementation study protocol (I2S2): a UK multicentre randomised controlled trial in preterm infants, Neonatology ,2014,105,    ,['citation-journal']," Williams F, Hume R, Ogston S, Brocklehurst P, Morgan K, Juszczak E, et al. A summary of the iodine supplementation study protocol (I2S2): a UK multicentre randomised controlled trial in preterm infants.  Neonatology 2014;105(4):282‐9. [DOI: 10.1159/000358247; PUBMED: 24576827]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1159/000358247', 'https://www.ncbi.nlm.nih.gov/pubmed/24576827', 'https://scholar.google.com/scholar_lookup?title=A+summary+of+the+iodine+supplementation+study+protocol+(I2S2):+a+UK+multicentre+randomised+controlled+trial+in+preterm+infants+&author=F+Williams&author=R+Hume&author=S+Ogston&author=P+Brocklehurst&author=K+Morgan&author=E+Juszczak&publication_year=2014&hl=en']",24576827,https://doi.org/10.1159/000358247, Williams 2017 {published data only}  ,included,CD005253-bbs2-0002,
CD005253-bib-0003,"Williams FL, Ogston S, Hume R, Watson J, Stanbury K, Willatts P, et al. ",Supplemental iodide for preterm infants and developmental outcomes at 2 years: an RCT, Pediatrics ,2017,139,    ,['citation-journal']," Williams FL, Ogston S, Hume R, Watson J, Stanbury K, Willatts P, et al. Supplemental iodide for preterm infants and developmental outcomes at 2 years: an RCT.  Pediatrics 2017;139(5):e20163703. [DOI: 10.1542/peds.2016‐3703; PUBMED: 28557747]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1542/peds.2016-3703', 'https://www.ncbi.nlm.nih.gov/pubmed/28557747', 'https://scholar.google.com/scholar_lookup?title=Supplemental+iodide+for+preterm+infants+and+developmental+outcomes+at+2+years:+an+RCT+&author=FL+Williams&author=S+Ogston&author=R+Hume&author=J+Watson&author=K+Stanbury&author=P+Willatts&publication_year=2017&hl=en']",28557747,https://doi.org/10.1542/peds.2016-3703, Williams 2017 {published data only}  ,included,CD005253-bbs2-0002,
CD005253-bib-0004,"Belykh N, Mamenko M, Kovalenko N, Minyaylo N, Plugatarenko N. ","Effectiveness of iodine prophylaxis in pregnant, lactating, mothers and infants in mild iodine deficiency region", European Thyroid Journal ,2014,3 Suppl 1,    ,['citation-journal']," Belykh N, Mamenko M, Kovalenko N, Minyaylo N, Plugatarenko N. Effectiveness of iodine prophylaxis in pregnant, lactating, mothers and infants in mild iodine deficiency region.  European Thyroid Journal 2014;3 Suppl 1:117‐8. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Effectiveness+of+iodine+prophylaxis+in+pregnant,+lactating,+mothers+and+infants+in+mild+iodine+deficiency+region+&author=N+Belykh&author=M+Mamenko&author=N+Kovalenko&author=N+Minyaylo&author=N+Plugatarenko&publication_year=2014&hl=en']",,, Belykh 2014 {published data only}  ,excluded,CD005253-bbs2-0003, Reported as a conference abstract. Iodine given to mother during pregnancy and lactation. Likely that infant supplementation given via mother and iodine was not added to breast milk directly.  
CD005253-bib-0005,"Bouhouch RR, Bouhouch S, Stinca S, Cherkaoui M, Aboussad A, Andersson M, et al. ",Infant iodine supplementation and motor and cognitive development: a randomized controlled trial, FASEB Journal ,2013,27 Suppl 1,    ,['citation-journal']," Bouhouch RR, Bouhouch S, Stinca S, Cherkaoui M, Aboussad A, Andersson M, et al. Infant iodine supplementation and motor and cognitive development: a randomized controlled trial.  FASEB Journal 2013;27 Suppl 1:lb1‐1217.39. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Infant+iodine+supplementation+and+motor+and+cognitive+development:+a+randomized+controlled+trial+&author=RR+Bouhouch&author=S+Bouhouch&author=S+Stinca&author=M+Cherkaoui&author=A+Aboussad&author=M+Andersson&publication_year=2013&hl=en']",,, Bouhouch 2013 {published data only}  ,excluded,CD005253-bbs2-0004, Likely to be a trial restricted to term rather than preterm infants. Compared iodine supplementation for mothers versus iodine supplementation for infants (i.e. maternal supplementation was the control rather than no supplementation).  
CD005253-bib-0006,"Kurtoğlu S, Köroğlu Ş, Baştuğ O, Daar G, Yıkılmaz A, Elmalı F. ",The comparison of thyroxine versus thyroxine plus oral iodine in the treatment of congenital hypothyroidism due to iodine deficiency, Hormone Research in Paediatrics ,2014,81,    ,['citation-journal']," Kurtoğlu S, Köroğlu Ş, Baştuğ O, Daar G, Yıkılmaz A, Elmalı F. The comparison of thyroxine versus thyroxine plus oral iodine in the treatment of congenital hypothyroidism due to iodine deficiency.  Hormone Research in Paediatrics 2014;81(6):409‐15. [DOI: 10.1159/000358878; PUBMED: 24776962]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1159/000358878', 'https://www.ncbi.nlm.nih.gov/pubmed/24776962', 'https://scholar.google.com/scholar_lookup?title=The+comparison+of+thyroxine+versus+thyroxine+plus+oral+iodine+in+the+treatment+of+congenital+hypothyroidism+due+to+iodine+deficiency+&author=S+Kurtoğlu&author=Ş+Köroğlu&author=O+Baştuğ&author=G+Daar&author=A+Yıkılmaz&author=F+Elmalı&publication_year=2014&hl=en']",24776962,https://doi.org/10.1159/000358878, Kartoğlu 2014 {published data only}  ,excluded,CD005253-bbs2-0005," Gestation of participants not specified, and trial compared treatment of infants with congenital hypothyroidism.  "
CD005253-bib-0007,"Mohammed H, Marquis G, Aboud F, Bougma K, Samuel A. ",A cluster RCT evaluating the effect of iodized salt on infant development in Amhara region of Ethiopia, FASEB Journal ,2015,29 Suppl 1,    ,['citation-journal']," Mohammed H, Marquis G, Aboud F, Bougma K, Samuel A. A cluster RCT evaluating the effect of iodized salt on infant development in Amhara region of Ethiopia.  FASEB Journal 2015;29 Suppl 1:LB264. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+cluster+RCT+evaluating+the+effect+of+iodized+salt+on+infant+development+in+Amhara+region+of+Ethiopia+&author=H+Mohammed&author=G+Marquis&author=F+Aboud&author=K+Bougma&author=A+Samuel&publication_year=2015&hl=en']",,, Mohammed 2015 {published data only}  ,excluded,CD005253-bbs2-0006, Cluster randomised controlled trial of iodised salt given to pregnant women (rather than infants) in Ethiopia.  
CD005253-bib-0008,"Wang YL, Ge PF, Cao YQ, Zheng J, Dun W, Li HB, et al. ",Evaluation of iodine supplementation on improvement of developmental quotient at the critical period of infant brain development, Chinese Journal of Endemiology ,2013,32,    ,['citation-journal']," Wang YL, Ge PF, Cao YQ, Zheng J, Dun W, Li HB, et al. Evaluation of iodine supplementation on improvement of developmental quotient at the critical period of infant brain development.  Chinese Journal of Endemiology 2013;32(4):400‐3. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+iodine+supplementation+on+improvement+of+developmental+quotient+at+the+critical+period+of+infant+brain+development+&author=YL+Wang&author=PF+Ge&author=YQ+Cao&author=J+Zheng&author=W+Dun&author=HB+Li&publication_year=2013&hl=en']",,, Wang 2013 {published data only}  ,excluded,CD005253-bbs2-0007, Chinese language report with English abstract. Likely to have been a cluster randomised controlled trial of effect of community‐based iodine supplementation for children up to 3 years old on neurodevelopment.  
CD005253-bib-0009,"Agostoni C, Buonocore G, Carnielli VP, De Curtis M, Darmaun D, Decsi T, et al. ","Enteral nutrient supply for preterm infants: commentary from the European Society of Paediatric Gastroenterology, Hepatology and Nutrition Committee on Nutrition", Journal of Pediatric Gastroenterology and Nutrition ,2010,50,    ,['citation-journal']," Agostoni C, Buonocore G, Carnielli VP, De Curtis M, Darmaun D, Decsi T, et al. Enteral nutrient supply for preterm infants: commentary from the European Society of Paediatric Gastroenterology, Hepatology and Nutrition Committee on Nutrition.  Journal of Pediatric Gastroenterology and Nutrition 2010;50(1):85‐91. [DOI: 10.1097/MPG.0b013e3181adaee0; PUBMED: 19881390]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/MPG.0b013e3181adaee0', 'https://www.ncbi.nlm.nih.gov/pubmed/19881390', 'https://scholar.google.com/scholar_lookup?title=Enteral+nutrient+supply+for+preterm+infants:+commentary+from+the+European+Society+of+Paediatric+Gastroenterology,+Hepatology+and+Nutrition+Committee+on+Nutrition+&author=C+Agostoni&author=G+Buonocore&author=VP+Carnielli&author=M+Curtis&author=D+Darmaun&author=T+Decsi&publication_year=2010&hl=en']",19881390,https://doi.org/10.1097/MPG.0b013e3181adaee0, Agostoni 2010 ,additional,CD005253-bbs2-0008,
CD005253-bib-0010,"Aitken J, Williams FL. ",A systematic review of thyroid dysfunction in preterm neonates exposed to topical iodine, Archives of Disease in Childhood. Fetal and Neonatal Edition ,2014,99,    ,['citation-journal']," Aitken J, Williams FL. A systematic review of thyroid dysfunction in preterm neonates exposed to topical iodine.  Archives of Disease in Childhood. Fetal and Neonatal Edition 2014;99(1):F21‐8. [DOI: 10.1136/archdischild‐2013‐303799; PUBMED: 24105624]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/archdischild-2013-303799', 'https://www.ncbi.nlm.nih.gov/pubmed/24105624', 'https://scholar.google.com/scholar_lookup?title=A+systematic+review+of+thyroid+dysfunction+in+preterm+neonates+exposed+to+topical+iodine+&author=J+Aitken&author=FL+Williams&publication_year=2014&hl=en']",24105624,https://doi.org/10.1136/archdischild-2013-303799, Aitken 2014 ,additional,CD005253-bbs2-0009,
