reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD011140-bib-0001,"Brown GC, Brown MM, Lieske HB, Lieske PA, Brown KS, Lane SS. ",Comparative effectiveness and cost‐effectiveness of the implantable miniature telescope, Ophthalmology ,2011,118,    ,['citation-journal']," Brown GC, Brown MM, Lieske HB, Lieske PA, Brown KS, Lane SS. Comparative effectiveness and cost‐effectiveness of the implantable miniature telescope.  Ophthalmology 2011;118(9):1834‐43. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.ophtha.2011.02.012', 'https://scholar.google.com/scholar_lookup?title=Comparative+effectiveness+and+cost‐effectiveness+of+the+implantable+miniature+telescope&author=GC+Brown&author=MM+Brown&author=HB+Lieske&author=PA+Lieske&author=KS+Brown&author=SS+Lane&publication_year=2011&hl=en']",,https://doi.org/10.1016/j.ophtha.2011.02.012, Brown 2011 {published data only}  ,excluded,CD011140-bbs2-0001," This study is a follow‐up study of Hudson 2006 and is not an RCT. Within each individual, the determination of which eye received the intervention (IMT) was made by the surgeon and patient based on the patient's BCDVA. There was no randomization  "
CD011140-bib-0002,"Hudson HL, Lane SS, Heier JS, Stulting RD, Singerman L, Lichter PR, et al. ",Implantable miniature telescope for the treatment of visual acuity loss resulting from end‐stage age‐related macular degeneration: 1‐year results, Ophthalmology ,2006,113,    ,['citation-journal']," Hudson HL, Lane SS, Heier JS, Stulting RD, Singerman L, Lichter PR, et al. Implantable miniature telescope for the treatment of visual acuity loss resulting from end‐stage age‐related macular degeneration: 1‐year results.  Ophthalmology 2006;113(11):1987‐2001. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.ophtha.2006.07.010', 'https://scholar.google.com/scholar_lookup?title=Implantable+miniature+telescope+for+the+treatment+of+visual+acuity+loss+resulting+from+end‐stage+age‐related+macular+degeneration:+1‐year+results+&author=HL+Hudson&author=SS+Lane&author=JS+Heier&author=RD+Stulting&author=L+Singerman&author=PR+Lichter&publication_year=2006&hl=en']",,https://doi.org/10.1016/j.ophtha.2006.07.010, Hudson 2006 {published data only}  ,excluded,CD011140-bbs2-0002," This study is not an RCT. Within each individual, the determination of which eye received the intervention (IMT) was made by the surgeon and patient based on BCDVA. There was no randomization  "
CD011140-bib-0003,"Hudson HL, Stulting RD, Heier JS, Lane SS, Chang DF, Singerman LJ, et al. ",Implantable telescope for end‐stage age‐related macular degeneration: long‐term visual acuity and safety outcomes, American Journal of Ophthalmology ,2008,146,    ,['citation-journal']," Hudson HL, Stulting RD, Heier JS, Lane SS, Chang DF, Singerman LJ, et al. Implantable telescope for end‐stage age‐related macular degeneration: long‐term visual acuity and safety outcomes.  American Journal of Ophthalmology 2008;146(5):664‐73. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.ajo.2008.07.003', 'https://scholar.google.com/scholar_lookup?title=Implantable+telescope+for+end‐stage+age‐related+macular+degeneration:+long‐term+visual+acuity+and+safety+outcomes+&author=HL+Hudson&author=RD+Stulting&author=JS+Heier&author=SS+Lane&author=DF+Chang&author=LJ+Singerman&publication_year=2008&hl=en']",,https://doi.org/10.1016/j.ajo.2008.07.003, Hudson 2006 {published data only}  ,excluded,CD011140-bbs2-0002," This study is not an RCT. Within each individual, the determination of which eye received the intervention (IMT) was made by the surgeon and patient based on BCDVA. There was no randomization  "
CD011140-bib-0004,"Lane SS, Kuppermann BD, Fine IH, Hamill MB, Gordon JF, Chuck RS, et al. ",A prospective multicenter clinical trial to evaluate the safety and effectiveness of the implantable miniature telescope, American Journal of Ophthalmology ,2004,137,    ,['citation-journal']," Lane SS, Kuppermann BD, Fine IH, Hamill MB, Gordon JF, Chuck RS, et al. A prospective multicenter clinical trial to evaluate the safety and effectiveness of the implantable miniature telescope.  American Journal of Ophthalmology 2004;137(6):993‐1001. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.ajo.2004.01.030', 'https://scholar.google.com/scholar_lookup?title=A+prospective+multicenter+clinical+trial+to+evaluate+the+safety+and+effectiveness+of+the+implantable+miniature+telescope+&author=SS+Lane&author=BD+Kuppermann&author=IH+Fine&author=MB+Hamill&author=JF+Gordon&author=RS+Chuck&publication_year=2004&hl=en']",,https://doi.org/10.1016/j.ajo.2004.01.030, Lane 2004 {published data only}  ,excluded,CD011140-bbs2-0003," This study is not an RCT. Within each individual, the determination of which eye received the intervention (IMT) was made by the surgeon and patient based on the patient's BCDVA. There was no randomization  "
CD011140-bib-0006,The Foundation of the American Academy of Ophthalmology. ,Top 5 Risk Factors for AMD,,,,. www.aao.org/eye‐health/news/top‐5‐risk‐factors‐amd (accessed 3 April 2018).   ,['citation-other'], The Foundation of the American Academy of Ophthalmology. Top 5 Risk Factors for AMD. www.aao.org/eye‐health/news/top‐5‐risk‐factors‐amd (accessed 3 April 2018).    ,[],,, AAO 2014 ,additional,CD011140-bbs2-0005,
CD011140-bib-0007,"Beck RW, Maguire MG, Bressler NM, Glassman AR, Lindblad AS, Ferris FL. ",Visual acuity as an outcome measure in clinical trials of retinal diseases, Ophthalmology ,2007,114,    ,['citation-journal']," Beck RW, Maguire MG, Bressler NM, Glassman AR, Lindblad AS, Ferris FL. Visual acuity as an outcome measure in clinical trials of retinal diseases.  Ophthalmology 2007;114(10):1804‐9.    Link to article     Google Scholar     ","['https://doi.org/10.1016/j.ophtha.2007.06.047', 'https://scholar.google.com/scholar_lookup?title=Visual+acuity+as+an+outcome+measure+in+clinical+trials+of+retinal+diseases&author=RW+Beck&author=MG+Maguire&author=NM+Bressler&author=AR+Glassman&author=AS+Lindblad&author=FL+Ferris&publication_year=2007&hl=en']",,https://doi.org/10.1016/j.ophtha.2007.06.047, Beck 2007 ,additional,CD011140-bbs2-0006,
CD011140-bib-0008,"Bennion AE, Shaw RL, Gibson JM. ",What do we know about the experience of age related macular degeneration? A systematic review and meta‐synthesis of qualitative research, Social Science and Medicine ,2012,75,    ,['citation-journal']," Bennion AE, Shaw RL, Gibson JM. What do we know about the experience of age related macular degeneration? A systematic review and meta‐synthesis of qualitative research.  Social Science and Medicine 2012;75(6):976‐85.    Link to article     Google Scholar     ","['https://doi.org/10.1016/j.socscimed.2012.04.023', 'https://scholar.google.com/scholar_lookup?title=What+do+we+know+about+the+experience+of+age+related+macular+degeneration?+A+systematic+review+and+meta‐synthesis+of+qualitative+research+&author=AE+Bennion&author=RL+Shaw&author=JM+Gibson&publication_year=2012&hl=en']",,https://doi.org/10.1016/j.socscimed.2012.04.023, Bennion 2012 ,additional,CD011140-bbs2-0007,
CD011140-bib-0009,"Deeks JJ, Higgins JP, Altman DG, editor(s). ","Chapter 9: Analysing data and undertaking meta‐analyses. In: Higgins JP, Green S, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 (updated March 2011). The Cochrane Collaboration, 2011",,,,. Available from handbook.cochrane.org.   ,['citation-other']," Deeks JJ, Higgins JP, Altman DG, editor(s). Chapter 9: Analysing data and undertaking meta‐analyses. In: Higgins JP, Green S, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 (updated March 2011). The Cochrane Collaboration, 2011. Available from handbook.cochrane.org.    ",[],,, Deeks 2011 ,additional,CD011140-bbs2-0008,
CD011140-bib-0010,FDA. ,"FDA Ophthalmic Devices Advisory Panel information package for March 27, 2009. Review of P050034. VisionCare Ophthalmic Technologies implantable miniature telescope. Volume I of III",,,,. www.fda.gov/ohrms/dockets/ac/09/briefing/2009‐4423b1‐04‐Sponsor%20Executive%20Summary%20Ophthalmic%20Device.pdf (accessed 3 April 2018).   ,['citation-other']," FDA. FDA Ophthalmic Devices Advisory Panel information package for March 27, 2009. Review of P050034. VisionCare Ophthalmic Technologies implantable miniature telescope. Volume I of III. www.fda.gov/ohrms/dockets/ac/09/briefing/2009‐4423b1‐04‐Sponsor%20Executive%20Summary%20Ophthalmic%20Device.pdf (accessed 3 April 2018).    ",[],,, FDA 2009 ,additional,CD011140-bbs2-0009,
CD011140-bib-0011,FDA. ,"Summary of safety and effectiveness data, July 2010. PMA P050034. Implantable miniature telescope",,,,. www.accessdata.fda.gov/cdrh_docs/pdf5/P050034b.pdf (accessed 3 April 2018).   ,['citation-other']," FDA. Summary of safety and effectiveness data, July 2010. PMA P050034. Implantable miniature telescope. www.accessdata.fda.gov/cdrh_docs/pdf5/P050034b.pdf (accessed 3 April 2018).    ",[],,, FDA 2010 ,additional,CD011140-bbs2-0010,
