reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD004414-bib-0001,"Brüning T, Goldscheid N, Haufs M, Merget R, Pesch B, Schöneweis S, et al. ",Intervention study 'Skin Protection'. Comparative investigation to test the effectiveness of skin protection preparations in line with the three‐step skin protection program ‐ hazard analysis and protective measures,BGFA‐Report 1,,,   ,['citation-book']," Brüning T, Goldscheid N, Haufs M, Merget R, Pesch B, Schöneweis S, et al. Intervention study 'Skin Protection'. Comparative investigation to test the effectiveness of skin protection preparations in line with the three‐step skin protection program ‐ hazard analysis and protective measures [Interventionsstudie „Hautschutz“. Vergleichende Untersuchung zur Überprüfung der Wirksamkeit von Hautschutzpräparaten im Rahmen des dreistufigen Hautschutzplanes ‐ Gefährdungsanalyse und Schutzmaßnahme; Erratum 04.05.2016]. In: BGFA – Forschungsinstitut für Arbeitsmedizin der Deutschen Gesetzlichen Unfallversicherung editor(s). BGFA‐Report 1. Bochum: Institut der Ruhr‐Universität Bochum, 2008 and Erratum 2016. CENTRAL    ",[''],,, Brüning 2008 {published data only}  ,included,CD004414-bbs2-0001,
CD004414-bib-0002,"Dickel H, Pesch B, Leiste A, Schoeneweis S, Haufs M, Taeger D, et al. ",Occupational study of the effectiveness of barrier creams and moisturizers, Contact Dermatitis ,2006,55,    ,['citation-journal']," Dickel H, Pesch B, Leiste A, Schoeneweis S, Haufs M, Taeger D, et al. Occupational study of the effectiveness of barrier creams and moisturizers.  Contact Dermatitis 2006;55(Suppl 1):39. [CENTRAL: CN‐00616076]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/16842553', 'https://scholar.google.com/scholar_lookup?title=Occupational+study+of+the+effectiveness+of+barrier+creams+and+moisturizers&author=H+Dickel&author=B+Pesch&author=A+Leiste&author=S+Schoeneweis&author=M+Haufs&author=D+Taeger&publication_year=2006&hl=en']",16842553,, Brüning 2008 {published data only}  ,included,CD004414-bbs2-0001,
CD004414-bib-0003,"Leiste A, Dickel H, Pesch B, Taeger D, Goldscheid N, Haufs M, et al. ",Efficacy of barrier creams and skin care ointments in employees exposed to cooling agents. A randomised controlled intervention study, Journal der Deutschen Dermatologischen Gesellschaft (JDDG) ,2007,5,    ,['citation-journal']," Leiste A, Dickel H, Pesch B, Taeger D, Goldscheid N, Haufs M, et al. Efficacy of barrier creams and skin care ointments in employees exposed to cooling agents. A randomised controlled intervention study [Die Wirksamkeit von Hautschutz ‐ und Hautpflegemitteln unter Kühlschmierstoffexposition ‐ Eine randomisierte kontrollierte Interventionsstudie].  Journal der Deutschen Dermatologischen Gesellschaft (JDDG) 2007;5(Suppl 2):S186‐7. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Efficacy+of+barrier+creams+and+skin+care+ointments+in+employees+exposed+to+cooling+agents.+A+randomised+controlled+intervention+study+&author=A+Leiste&author=H+Dickel&author=B+Pesch&author=D+Taeger&author=N+Goldscheid&author=M+Haufs&publication_year=2007&hl=en']",,, Brüning 2008 {published data only}  ,included,CD004414-bbs2-0001,
CD004414-bib-0004,"Duca PG, Pelfini G, Ferguglia G, Settimi L, Peverelli C, Sevosi I, et al. ",Efficacy of barrier creams in preventing skin complaints in workers of a fabric dyeing and printing factory. Results of a random experiment., La Medicina del Lavoro ,1994,85,    ,['citation-journal']," Duca PG, Pelfini G, Ferguglia G, Settimi L, Peverelli C, Sevosi I, et al. Efficacy of barrier creams in preventing skin complaints in workers of a fabric dyeing and printing factory. Results of a random experiment. [Efficia dell'uso di creme‐barriera nel prevenire affezioni dermatologiche in lavoratori delle tintostamperie: Risultati di una sperimentatione randomizzata].  La Medicina del Lavoro 1994;85(3):231‐8. [CENTRAL: CN‐00169944]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/7935145', 'https://scholar.google.com/scholar_lookup?title=Efficacy+of+barrier+creams+in+preventing+skin+complaints+in+workers+of+a+fabric+dyeing+and+printing+factory.+Results+of+a+random+experiment.+&author=PG+Duca&author=G+Pelfini&author=G+Ferguglia&author=L+Settimi&author=C+Peverelli&author=I+Sevosi&publication_year=1994&hl=en']",7935145,, Duca 1994 {published data only}  ,included,CD004414-bbs2-0002,
CD004414-bib-0005,"Flyvholm MA, Mygind K, Sell L, Jensen A, Jepsen KF. ",A randomised controlled intervention study on prevention of work related skin problems among gut cleaners in swine slaughterhouses, Occupational and Environmental Medicine ,2005,62,    ,['citation-journal']," Flyvholm MA, Mygind K, Sell L, Jensen A, Jepsen KF. A randomised controlled intervention study on prevention of work related skin problems among gut cleaners in swine slaughterhouses.  Occupational and Environmental Medicine 2005;62(9):642‐9. [CENTRAL: CN‐00523951]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/oem.2004.016576', 'https://www.ncbi.nlm.nih.gov/pubmed/16109821', 'https://scholar.google.com/scholar_lookup?title=A+randomised+controlled+intervention+study+on+prevention+of+work+related+skin+problems+among+gut+cleaners+in+swine+slaughterhouses+&author=MA+Flyvholm&author=K+Mygind&author=L+Sell&author=A+Jensen&author=KF+Jepsen&publication_year=2005&hl=en']",16109821,https://doi.org/10.1136/oem.2004.016576, Flyvholm 2005 {published data only (unpublished sought but not used)}  ,included,CD004414-bbs2-0003,
CD004414-bib-0006,"Mygind K, Borg V, Flyvholm MA, Sell L, Frydendall Jepsen K. ",A study of the implementation process of an intervention to prevent work‐related skin problems in wet‐work occupations, International Archives of Occupational and Environmental Health ,2006,79,    ,['citation-journal']," Mygind K, Borg V, Flyvholm MA, Sell L, Frydendall Jepsen K. A study of the implementation process of an intervention to prevent work‐related skin problems in wet‐work occupations.  International Archives of Occupational and Environmental Health 2006;79(1):66‐74. [CENTRAL: CN‐00561164]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00420-005-0016-0', 'https://www.ncbi.nlm.nih.gov/pubmed/16180017', 'https://scholar.google.com/scholar_lookup?title=A+study+of+the+implementation+process+of+an+intervention+to+prevent+work‐related+skin+problems+in+wet‐work+occupations+&author=K+Mygind&author=V+Borg&author=MA+Flyvholm&author=L+Sell&author=K+FrydendallJepsen&publication_year=2006&hl=en']",16180017,https://doi.org/10.1007/s00420-005-0016-0, Flyvholm 2005 {published data only (unpublished sought but not used)}  ,included,CD004414-bbs2-0003,
CD004414-bib-0007,"Goh CL, Gan SL. ",Efficacies of a barrier cream and an after work emollient cream against cutting fluid dermatitis in metalworkers: A prospective study, Contact Dermatitis ,1994,31,    ,['citation-journal']," Goh CL, Gan SL. Efficacies of a barrier cream and an after work emollient cream against cutting fluid dermatitis in metalworkers: A prospective study.  Contact Dermatitis 1994;31(3):176‐80. [PUBMED: 7821012]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1600-0536.1994.tb01960.x', 'https://www.ncbi.nlm.nih.gov/pubmed/7821012', 'https://scholar.google.com/scholar_lookup?title=Efficacies+of+a+barrier+cream+and+an+after+work+emollient+cream+against+cutting+fluid+dermatitis+in+metalworkers:+A+prospective+study+&author=CL+Goh&author=SL+Gan&publication_year=1994&hl=en']",7821012,https://doi.org/10.1111/j.1600-0536.1994.tb01960.x, Goh 1994 {published data only}  ,included,CD004414-bbs2-0004,
CD004414-bib-0008,"Halkier‐Sørensen L, Thesterup‐Pedersen K. ",The efficacy of a moisturizer (Locobase) among cleaners and kitchen assistants during everyday exposure to water and detergents, Contact Dermatitis ,1993,29,    ,['citation-journal']," Halkier‐Sørensen L, Thesterup‐Pedersen K. The efficacy of a moisturizer (Locobase) among cleaners and kitchen assistants during everyday exposure to water and detergents.  Contact Dermatitis 1993;29(5):266‐71. [CENTRAL: CN‐00099282]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1600-0536.1993.tb03563.x', 'https://www.ncbi.nlm.nih.gov/pubmed/8112068', 'https://scholar.google.com/scholar_lookup?title=The+efficacy+of+a+moisturizer+(Locobase)+among+cleaners+and+kitchen+assistants+during+everyday+exposure+to+water+and+detergents+&author=L+Halkier‐Sørensen&author=K+Thesterup‐Pedersen&publication_year=1993&hl=en']",8112068,https://doi.org/10.1111/j.1600-0536.1993.tb03563.x, Halkier‐Sørensen 1993 {published data only}  ,included,CD004414-bbs2-0005,
CD004414-bib-0009,"Kütting B, Baumeister T, Weistenhöfer W, Pfahlberg A, Uter W, Drexler H. ",Effectiveness of skin protection measures in prevention of occupational hand eczema: Results of a prospective randomized controlled trial over a follow‐up period of 1 year, British Journal of Dermatology ,2010,162,    ,['citation-journal']," Kütting B, Baumeister T, Weistenhöfer W, Pfahlberg A, Uter W, Drexler H. Effectiveness of skin protection measures in prevention of occupational hand eczema: Results of a prospective randomized controlled trial over a follow‐up period of 1 year.  British Journal of Dermatology 2010;162(2):362‐70. [CENTRAL: CN‐00752880]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1365-2133.2009.09485.x', 'https://scholar.google.com/scholar_lookup?title=Effectiveness+of+skin+protection+measures+in+prevention+of+occupational+hand+eczema:+Results+of+a+prospective+randomized+controlled+trial+over+a+follow‐up+period+of+1+year+&author=B+Kütting&author=T+Baumeister&author=W+Weistenhöfer&author=A+Pfahlberg&author=W+Uter&author=H+Drexler&publication_year=2010&hl=en']",,https://doi.org/10.1111/j.1365-2133.2009.09485.x, Kütting 2010 {published data only}  ,included,CD004414-bbs2-0006,
CD004414-bib-0010,"Löffler H, Bruckner T, Diepgen T, Effendy I. ",Primary prevention in health care employees: A prospective intervention study with a 3‐year training period, Contact Dermatitis ,2006,54,    ,['citation-journal']," Löffler H, Bruckner T, Diepgen T, Effendy I. Primary prevention in health care employees: A prospective intervention study with a 3‐year training period.  Contact Dermatitis 2006;54(4):202‐9. [CENTRAL: CN‐00564898]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.0105-1873.2006.00825.x', 'https://www.ncbi.nlm.nih.gov/pubmed/16650095', 'https://scholar.google.com/scholar_lookup?title=Primary+prevention+in+health+care+employees:+A+prospective+intervention+study+with+a+3‐year+training+period+&author=H+Löffler&author=T+Bruckner&author=T+Diepgen&author=I+Effendy&publication_year=2006&hl=en']",16650095,https://doi.org/10.1111/j.0105-1873.2006.00825.x, Löffler 2006 {published and unpublished data}  ,included,CD004414-bbs2-0007,
