reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD012551-bib-0001,"Ateya A, Fayez A, Hani R, Zohdy W, Gabbar MA, Shamloul R. ",Evaluation of prostatic massage in treatment of chronic prostatitis, Urology ,2006,67,    ,['citation-journal']," Ateya A, Fayez A, Hani R, Zohdy W, Gabbar MA, Shamloul R. Evaluation of prostatic massage in treatment of chronic prostatitis.  Urology 2006;67(4):674‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.urology.2005.10.021', 'https://www.ncbi.nlm.nih.gov/pubmed/16566972', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+prostatic+massage+in+treatment+of+chronic+prostatitis&author=A+Ateya&author=A+Fayez&author=R+Hani&author=W+Zohdy&author=MA+Gabbar&author=R+Shamloul&publication_year=2006&hl=en']",16566972,https://doi.org/10.1016/j.urology.2005.10.021, Ateya 2006 {published data only}  ,included,CD012551-bbs2-0001,
CD012551-bib-0002,Chen ZX. ,Observation on therapeutic effect of warm needle moxibustion on chronic non‐bacterial prostatitis, Zhongguo Zhen Jiu [Chinese Acupuncture & Moxibustion] ,2009,29,    ,['citation-journal'], Chen ZX. Observation on therapeutic effect of warm needle moxibustion on chronic non‐bacterial prostatitis.  Zhongguo Zhen Jiu [Chinese Acupuncture & Moxibustion] 2009;29(4):275‐8. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/19565733', 'https://scholar.google.com/scholar_lookup?title=Observation+on+therapeutic+effect+of+warm+needle+moxibustion+on+chronic+non‐bacterial+prostatitis+&author=ZX+Chen&publication_year=2009&hl=en']",19565733,, Chen 2009 {published data only}  ,included,CD012551-bbs2-0002,
CD012551-bib-0003,"Fang J, Xu G, Ding Q, Zhang Y‐F. ",Observation on the safety and efficacy of He‐Ne laser equipment on chronic abacteria prostatitis, Fudan University Journal of Medical Sciences ,2005,32,    ,['citation-journal']," Fang J, Xu G, Ding Q, Zhang Y‐F. Observation on the safety and efficacy of He‐Ne laser equipment on chronic abacteria prostatitis.  Fudan University Journal of Medical Sciences 2005;32(2):234‐5, 252. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Observation+on+the+safety+and+efficacy+of+He‐Ne+laser+equipment+on+chronic+abacteria+prostatitis+&author=J+Fang&author=G+Xu&author=Q+Ding&author=Y‐F+Zhang&publication_year=2005&hl=en']",,, Fang 2005 {published data only}  ,included,CD012551-bbs2-0003,
CD012551-bib-0004,"Badillo SA, Neville CE, Kotarinos R, Fortman C, Fraser L, Cosby A, et al. ",Randomized multicenter pilot trial shows benefit of manual physical therapies in treatment of urologic chronic pelvic pain, Journal of Women's Health Physical Therapy ,2009,33,    ,['citation-journal']," Badillo SA, Neville CE, Kotarinos R, Fortman C, Fraser L, Cosby A, et al. Randomized multicenter pilot trial shows benefit of manual physical therapies in treatment of urologic chronic pelvic pain.  Journal of Women's Health Physical Therapy 2009;33(1):23. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/01274882-200933010-00025', 'https://scholar.google.com/scholar_lookup?title=Randomized+multicenter+pilot+trial+shows+benefit+of+manual+physical+therapies+in+treatment+of+urologic+chronic+pelvic+pain+&author=SA+Badillo&author=CE+Neville&author=R+Kotarinos&author=C+Fortman&author=L+Fraser&author=A+Cosby&publication_year=2009&hl=en']",,https://doi.org/10.1097/01274882-200933010-00025, Fitzgerald 2013 {published data only}  ,included,CD012551-bbs2-0004,
CD012551-bib-0005,"FitzGerald MP, Anderson RU, Potts J, Payne CK, Peters KM, Clemens JQ, et al. ",Randomized multicenter feasibility trial of myofascial physical therapy for the treatment of urological chronic pelvic pain syndromes, Journal of Urology ,2009,182,    ,['citation-journal']," FitzGerald MP, Anderson RU, Potts J, Payne CK, Peters KM, Clemens JQ, et al. Randomized multicenter feasibility trial of myofascial physical therapy for the treatment of urological chronic pelvic pain syndromes.  Journal of Urology 2009;182(2):570‐80. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.juro.2009.04.022', 'https://scholar.google.com/scholar_lookup?title=Randomized+multicenter+feasibility+trial+of+myofascial+physical+therapy+for+the+treatment+of+urological+chronic+pelvic+pain+syndromes+&author=MP+FitzGerald&author=RU+Anderson&author=J+Potts&author=CK+Payne&author=KM+Peters&author=JQ+Clemens&publication_year=2009&hl=en']",,https://doi.org/10.1016/j.juro.2009.04.022, Fitzgerald 2013 {published data only}  ,included,CD012551-bbs2-0004,
CD012551-bib-0006,"Fitzgerald MP, Anderson RU, Potts J, Payne CK, Peters KM, Clemens JQ, et al. ",Randomized multicenter feasibility trial of myofascial physical therapy for the treatment of urological chronic pelvic pain syndromes, Journal of Urology ,2013,189,    ,['citation-journal']," Fitzgerald MP, Anderson RU, Potts J, Payne CK, Peters KM, Clemens JQ, et al. Randomized multicenter feasibility trial of myofascial physical therapy for the treatment of urological chronic pelvic pain syndromes.  Journal of Urology 2013;189(1 Suppl):S75‐85. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.juro.2012.11.018', 'https://scholar.google.com/scholar_lookup?title=Randomized+multicenter+feasibility+trial+of+myofascial+physical+therapy+for+the+treatment+of+urological+chronic+pelvic+pain+syndromes+&author=MP+Fitzgerald&author=RU+Anderson&author=J+Potts&author=CK+Payne&author=KM+Peters&author=JQ+Clemens&publication_year=2013&hl=en']",,https://doi.org/10.1016/j.juro.2012.11.018, Fitzgerald 2013 {published data only}  ,included,CD012551-bbs2-0004,
CD012551-bib-0007,Gallo L. ,"Effectiveness of diet, sexual habits and lifestyle modifications on treatment of chronic pelvic pain syndrome", Prostate Cancer and Prostatic Diseases ,2014,17,    ,['citation-journal']," Gallo L. Effectiveness of diet, sexual habits and lifestyle modifications on treatment of chronic pelvic pain syndrome.  Prostate Cancer and Prostatic Diseases 2014;17(3):238‐45. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1038/pcan.2014.18', 'https://www.ncbi.nlm.nih.gov/pubmed/24819236', 'https://scholar.google.com/scholar_lookup?title=Effectiveness+of+diet,+sexual+habits+and+lifestyle+modifications+on+treatment+of+chronic+pelvic+pain+syndrome+&author=L+Gallo&publication_year=2014&hl=en']",24819236,https://doi.org/10.1038/pcan.2014.18, Gallo 2014 {published data only}  ,included,CD012551-bbs2-0005,
CD012551-bib-0008,"Gao M, Ding H, Zhong G, Lu J, Wang H, Li Q, et al. ","The effects of transrectal radiofrequency hyperthermia on patients with chronic prostatitis and the changes of MDA, NO, SOD, and Zn levels in pretreatment and posttreatment", Urology ,2012,79,    ,['citation-journal']," Gao M, Ding H, Zhong G, Lu J, Wang H, Li Q, et al. The effects of transrectal radiofrequency hyperthermia on patients with chronic prostatitis and the changes of MDA, NO, SOD, and Zn levels in pretreatment and posttreatment.  Urology 2012;79(2):391‐6. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.urology.2011.08.046', 'https://www.ncbi.nlm.nih.gov/pubmed/22100490', 'https://scholar.google.com/scholar_lookup?title=The+effects+of+transrectal+radiofrequency+hyperthermia+on+patients+with+chronic+prostatitis+and+the+changes+of+MDA,+NO,+SOD,+and+Zn+levels+in+pretreatment+and+posttreatment+&author=M+Gao&author=H+Ding&author=G+Zhong&author=J+Lu&author=H+Wang&author=Q+Li&publication_year=2012&hl=en']",22100490,https://doi.org/10.1016/j.urology.2011.08.046, Gao 2012 {published data only}  ,included,CD012551-bbs2-0006,
CD012551-bib-0009,"Giubilei G, Mondaini N, Minervini A, Saieva C, Lapini A, Serni S, et al. ","Physical activity of men with chronic prostatitis/chronic pelvic pain syndrome not satisfied with conventional treatments ‐ could it represent a valid option? The physical activity and male pelvic pain trial: a double‐blind, randomized study", Journal of Urology ,2007,177,    ,['citation-journal']," Giubilei G, Mondaini N, Minervini A, Saieva C, Lapini A, Serni S, et al. Physical activity of men with chronic prostatitis/chronic pelvic pain syndrome not satisfied with conventional treatments ‐ could it represent a valid option? The physical activity and male pelvic pain trial: a double‐blind, randomized study.  Journal of Urology 2007;177(1):159‐65. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.juro.2006.08.107', 'https://scholar.google.com/scholar_lookup?title=Physical+activity+of+men+with+chronic+prostatitis/chronic+pelvic+pain+syndrome+not+satisfied+with+conventional+treatments+‐+could+it+represent+a+valid+option?+The+physical+activity+and+male+pelvic+pain+trial:+a+double‐blind,+randomized+study+&author=G+Giubilei&author=N+Mondaini&author=A+Minervini&author=C+Saieva&author=A+Lapini&author=S+Serni&publication_year=2007&hl=en']",,https://doi.org/10.1016/j.juro.2006.08.107, Giubilei 2007 {published data only}  ,included,CD012551-bbs2-0007,
CD012551-bib-0010,"Kabay S, Kabay SC, Yucel M, Ozden H. ",Efficiency of posterior tibial nerve stimulation in category IIIB chronic prostatitis/chronic pelvic pain: a Sham‐Controlled Comparative Study, Urologia Internationalis ,2009,83,    ,['citation-journal']," Kabay S, Kabay SC, Yucel M, Ozden H. Efficiency of posterior tibial nerve stimulation in category IIIB chronic prostatitis/chronic pelvic pain: a Sham‐Controlled Comparative Study.  Urologia Internationalis 2009;83(1):33‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1159/000224865', 'https://www.ncbi.nlm.nih.gov/pubmed/19641356', 'https://scholar.google.com/scholar_lookup?title=Efficiency+of+posterior+tibial+nerve+stimulation+in+category+IIIB+chronic+prostatitis/chronic+pelvic+pain:+a+Sham‐Controlled+Comparative+Study+&author=S+Kabay&author=SC+Kabay&author=M+Yucel&author=H+Ozden&publication_year=2009&hl=en']",19641356,https://doi.org/10.1159/000224865, Kabay 2009 {published data only}  ,included,CD012551-bbs2-0008,
