reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD011558-bib-0001,"Afsana K, Rashid SF. ",The challenges of meeting rural Bangladeshi women's needs in delivery care, Reproductive Health Matters ,2001,9,    ,['citation-journal']," Afsana K, Rashid SF. The challenges of meeting rural Bangladeshi women's needs in delivery care.  Reproductive Health Matters 2001;9:79‐89. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0968-8080(01)90094-1', 'https://www.ncbi.nlm.nih.gov/pubmed/11765404', ""https://scholar.google.com/scholar_lookup?title=The+challenges+of+meeting+rural+Bangladeshi+women's+needs+in+delivery+care&author=K+Afsana&author=SF+Rashid&publication_year=2001&hl=en""]",11765404,https://doi.org/10.1016/S0968-8080(01)90094-1, Afsana 2001 {published data only}  ,included,CD011558-bbs2-0001,
CD011558-bib-0002,"Anwar I, Kalim N, Koblinsky M. ",Quality of obstetric care in public‐sector facilities and constraints to implementing emergency obstetric care services: evidence from high‐ and low‐performing districts of Bangladesh," Journal of Health, Population, and Nutrition ",2009,27,    ,['citation-journal']," Anwar I, Kalim N, Koblinsky M. Quality of obstetric care in public‐sector facilities and constraints to implementing emergency obstetric care services: evidence from high‐ and low‐performing districts of Bangladesh.  Journal of Health, Population, and Nutrition 2009;27:139‐55. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3329/jhpn.v27i2.3327', 'https://www.ncbi.nlm.nih.gov/pubmed/19489412', 'https://scholar.google.com/scholar_lookup?title=Quality+of+obstetric+care+in+public‐sector+facilities+and+constraints+to+implementing+emergency+obstetric+care+services:+evidence+from+high‐+and+low‐performing+districts+of+Bangladesh+&author=I+Anwar&author=N+Kalim&author=M+Koblinsky&publication_year=2009&hl=en']",19489412,https://doi.org/10.3329/jhpn.v27i2.3327, Anwar 2009 {published data only}  ,included,CD011558-bbs2-0002,
CD011558-bib-0003,"Barua A, Mundle S, Bracken H, Easterling T, Winikoff B. ",Facility and personnel factors influencing magnesium sulfate use for eclampsia and pre‐eclampsia in 3 Indian hospitals, International Journal of Gynecology & Obstetrics ,2011,115,    ,['citation-journal']," Barua A, Mundle S, Bracken H, Easterling T, Winikoff B. Facility and personnel factors influencing magnesium sulfate use for eclampsia and pre‐eclampsia in 3 Indian hospitals.  International Journal of Gynecology & Obstetrics 2011;115:231‐4. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.ijgo.2011.07.016', 'https://scholar.google.com/scholar_lookup?title=Facility+and+personnel+factors+influencing+magnesium+sulfate+use+for+eclampsia+and+pre‐eclampsia+in+3+Indian+hospitals+&author=A+Barua&author=S+Mundle&author=H+Bracken&author=T+Easterling&author=B+Winikoff&publication_year=2011&hl=en']",,https://doi.org/10.1016/j.ijgo.2011.07.016, Barua 2011 {published data only}  ,included,CD011558-bbs2-0003,
CD011558-bib-0004,"Belizan M, Meier A, Althabe F, Codazzi A, Colomar M, Buekens P, et al. ",Facilitators and barriers to adoption of evidence‐based perinatal care in Latin American hospitals: a qualitative study, Health Education Research ,2007,22,    ,['citation-journal']," Belizan M, Meier A, Althabe F, Codazzi A, Colomar M, Buekens P, et al. Facilitators and barriers to adoption of evidence‐based perinatal care in Latin American hospitals: a qualitative study.  Health Education Research 2007;22:839‐53. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/17395605', 'https://scholar.google.com/scholar_lookup?title=Facilitators+and+barriers+to+adoption+of+evidence‐based+perinatal+care+in+Latin+American+hospitals:+a+qualitative+study+&author=M+Belizan&author=A+Meier&author=F+Althabe&author=A+Codazzi&author=M+Colomar&author=P+Buekens&publication_year=2007&hl=en']",17395605,, Belizan 2007 {published data only}  ,included,CD011558-bbs2-0004,
CD011558-bib-0005,"Blum LS, Sharmin T, Ronsmans C. ","Attending home vs. clinic‐based deliveries: perspectives of skilled birth attendants in Matlab, Bangladesh", Reproductive Health Matters ,2006,14,    ,['citation-journal']," Blum LS, Sharmin T, Ronsmans C. Attending home vs. clinic‐based deliveries: perspectives of skilled birth attendants in Matlab, Bangladesh.  Reproductive Health Matters 2006;14:51‐60. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0968-8080(06)27234-3', 'https://www.ncbi.nlm.nih.gov/pubmed/16713879', 'https://scholar.google.com/scholar_lookup?title=Attending+home+vs.+clinic‐based+deliveries:+perspectives+of+skilled+birth+attendants+in+Matlab,+Bangladesh+&author=LS+Blum&author=T+Sharmin&author=C+Ronsmans&publication_year=2006&hl=en']",16713879,https://doi.org/10.1016/S0968-8080(06)27234-3, Blum 2006 {published data only}  ,included,CD011558-bbs2-0005,
CD011558-bib-0006,"Bradley S, McAuliffe E. ",Mid‐level providers in emergency obstetric and newborn health care: factors affecting their performance and retention within the Malawian health system, Human Resources for Health ,2009,7,    ,['citation-journal']," Bradley S, McAuliffe E. Mid‐level providers in emergency obstetric and newborn health care: factors affecting their performance and retention within the Malawian health system.  Human Resources for Health 2009;7:14. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/1478-4491-7-14', 'https://www.ncbi.nlm.nih.gov/pubmed/19228409', 'https://scholar.google.com/scholar_lookup?title=Mid‐level+providers+in+emergency+obstetric+and+newborn+health+care:+factors+affecting+their+performance+and+retention+within+the+Malawian+health+system+&author=S+Bradley&author=E+McAuliffe&publication_year=2009&hl=en']",19228409,https://doi.org/10.1186/1478-4491-7-14, Bradley 2009 {published data only}  ,included,CD011558-bbs2-0006,
CD011558-bib-0007,"Conde‐Agudelo A, Rosas‐Bermudez A, Gülmezoglu AM. ","Evidence‐based intrapartum care in Cali, Colombia: a quantitative and qualitative study", BJOG: An International Journal of Obstetrics & Gynaecology ,2008,115,    ,['citation-journal']," Conde‐Agudelo A, Rosas‐Bermudez A, Gülmezoglu AM. Evidence‐based intrapartum care in Cali, Colombia: a quantitative and qualitative study.  BJOG: An International Journal of Obstetrics & Gynaecology 2008;115:1547‐56. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1471-0528.2008.01930.x', 'https://scholar.google.com/scholar_lookup?title=Evidence‐based+intrapartum+care+in+Cali,+Colombia:+a+quantitative+and+qualitative+study+&author=A+Conde‐Agudelo&author=A+Rosas‐Bermudez&author=AM+Gülmezoglu&publication_year=2008&hl=en']",,https://doi.org/10.1111/j.1471-0528.2008.01930.x, Conde‐Agudelo 2008 {published data only}  ,included,CD011558-bbs2-0007,
CD011558-bib-0008,"De Brouwere V, Dieng T, Diadhiou M, Witter S, Denerville E. ",Task shifting for emergency obstetric surgery in district hospitals in Senegal, Reproductive Health Matters ,2009,17,    ,['citation-journal']," De Brouwere V, Dieng T, Diadhiou M, Witter S, Denerville E. Task shifting for emergency obstetric surgery in district hospitals in Senegal.  Reproductive Health Matters 2009;17:32‐44. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0968-8080(09)33437-0', 'https://www.ncbi.nlm.nih.gov/pubmed/19523580', 'https://scholar.google.com/scholar_lookup?title=Task+shifting+for+emergency+obstetric+surgery+in+district+hospitals+in+Senegal&author=V+Brouwere&author=T+Dieng&author=M+Diadhiou&author=S+Witter&author=E+Denerville&publication_year=2009&hl=en']",19523580,https://doi.org/10.1016/S0968-8080(09)33437-0, De Brouwere 2009 {published data only}  ,included,CD011558-bbs2-0008,
CD011558-bib-0009,"de Carvalho VF, da Costa Kerber NP, Busanello J, Gonçalves BG, da Fonseca Rodrigues E, de Azambuja EP. ",How the workers of a birthing center justify using harmful practices in natural childbirth, Revista da Escola de Enfermagem da USP ,2012,46,    ,['citation-journal']," de Carvalho VF, da Costa Kerber NP, Busanello J, Gonçalves BG, da Fonseca Rodrigues E, de Azambuja EP. How the workers of a birthing center justify using harmful practices in natural childbirth.  Revista da Escola de Enfermagem da USP 2012;46:30‐7. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1590/S0080-62342012000100004', 'https://scholar.google.com/scholar_lookup?title=How+the+workers+of+a+birthing+center+justify+using+harmful+practices+in+natural+childbirth&author=VF+Carvalho&author=NP+CostaKerber&author=J+Busanello&author=BG+Gonçalves&author=E+FonsecaRodrigues&author=EP+Azambuja&publication_year=2012&hl=en']",,https://doi.org/10.1590/S0080-62342012000100004, de Carvalho 2012 {published data only}  ,included,CD011558-bbs2-0009,
CD011558-bib-0010,"DeMaria LM, Campero L, Vidler M, Walker D. ","Non‐physician providers of obstetric care in Mexico: perspectives of physicians, obstetric nurses and professional midwives", Human Resources for Health ,2012,10,    ,['citation-journal']," DeMaria LM, Campero L, Vidler M, Walker D. Non‐physician providers of obstetric care in Mexico: perspectives of physicians, obstetric nurses and professional midwives.  Human Resources for Health 2012;10:1‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/1478-4491-10-6', 'https://www.ncbi.nlm.nih.gov/pubmed/22264385', 'https://scholar.google.com/scholar_lookup?title=Non‐physician+providers+of+obstetric+care+in+Mexico:+perspectives+of+physicians,+obstetric+nurses+and+professional+midwives+&author=LM+DeMaria&author=L+Campero&author=M+Vidler&author=D+Walker&publication_year=2012&hl=en']",22264385,https://doi.org/10.1186/1478-4491-10-6, DeMaria 2012 {published data only}  ,included,CD011558-bbs2-0010,
CD011558-bib-0011,"Foster J, Regueira Y, Heath A. ",Decision making by auxiliary nurses to assess postpartum bleeding in a Dominican Republic maternity ward," Journal of Obstetric, Gynecologic, and Neonatal Nursing ",2006,35,    ,['citation-journal']," Foster J, Regueira Y, Heath A. Decision making by auxiliary nurses to assess postpartum bleeding in a Dominican Republic maternity ward.  Journal of Obstetric, Gynecologic, and Neonatal Nursing 2006;35:728‐34. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1552-6909.2006.00096.x', 'https://scholar.google.com/scholar_lookup?title=Decision+making+by+auxiliary+nurses+to+assess+postpartum+bleeding+in+a+Dominican+Republic+maternity+ward+&author=J+Foster&author=Y+Regueira&author=A+Heath&publication_year=2006&hl=en']",,https://doi.org/10.1111/j.1552-6909.2006.00096.x, Foster 2006 {published data only}  ,included,CD011558-bbs2-0011,
CD011558-bib-0012,"Fränngård C, Hansveden A, Liljestrand J. ",Compassion and severe challenges – an exploratory study of being a midwife in rural Uganda, Midirs Midwifery Digest ,2006,16,    ,['citation-journal']," Fränngård C, Hansveden A, Liljestrand J. Compassion and severe challenges – an exploratory study of being a midwife in rural Uganda.  Midirs Midwifery Digest 2006;16:461‐6. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Compassion+and+severe+challenges+–+an+exploratory+study+of+being+a+midwife+in+rural+Uganda+&author=C+Fränngård&author=A+Hansveden&author=J+Liljestrand&publication_year=2006&hl=en']",,, Fränngård 2006 {published data only}  ,included,CD011558-bbs2-0012,
CD011558-bib-0013,"Fujita N, Perrin XR, Vodounon JA, Gozo MK, Matsumoto Y, Uchida S, et al. ",Humanised care and a change in practice in a hospital in Benin, Midwifery ,2012,28,    ,['citation-journal']," Fujita N, Perrin XR, Vodounon JA, Gozo MK, Matsumoto Y, Uchida S, et al. Humanised care and a change in practice in a hospital in Benin.  Midwifery 2012;28:481‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.midw.2011.07.003', 'https://www.ncbi.nlm.nih.gov/pubmed/21924533', 'https://scholar.google.com/scholar_lookup?title=Humanised+care+and+a+change+in+practice+in+a+hospital+in+Benin&author=N+Fujita&author=XR+Perrin&author=JA+Vodounon&author=MK+Gozo&author=Y+Matsumoto&author=S+Uchida&publication_year=2012&hl=en']",21924533,https://doi.org/10.1016/j.midw.2011.07.003, Fujita 2012 {published data only}  ,included,CD011558-bbs2-0013,
CD011558-bib-0014,"Graner S, Mogren I, Duong LQ, Krantz G, Klingberg‐Allvin M. ",Maternal health care professionals' perspectives on the provision and use of antenatal and delivery care: a qualitative descriptive study in rural Vietnam, BMC Public Health ,2010,10,    ,['citation-journal']," Graner S, Mogren I, Duong LQ, Krantz G, Klingberg‐Allvin M. Maternal health care professionals' perspectives on the provision and use of antenatal and delivery care: a qualitative descriptive study in rural Vietnam.  BMC Public Health 2010;10:1. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/1471-2458-10-608', 'https://www.ncbi.nlm.nih.gov/pubmed/20043862', ""https://scholar.google.com/scholar_lookup?title=Maternal+health+care+professionals'+perspectives+on+the+provision+and+use+of+antenatal+and+delivery+care:+a+qualitative+descriptive+study+in+rural+Vietnam+&author=S+Graner&author=I+Mogren&author=LQ+Duong&author=G+Krantz&author=M+Klingberg‐Allvin&publication_year=2010&hl=en""]",20043862,https://doi.org/10.1186/1471-2458-10-608, Graner 2010 {published data only}  ,included,CD011558-bbs2-0014,
CD011558-bib-0015,"Hassan‐Bitar S, Narrainen S. ",‘Shedding light’on the challenges faced by Palestinian maternal health‐care providers, Midwifery ,2011,27,    ,['citation-journal']," Hassan‐Bitar S, Narrainen S. ‘Shedding light’on the challenges faced by Palestinian maternal health‐care providers.  Midwifery 2011;27:154‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.midw.2009.05.007', 'https://www.ncbi.nlm.nih.gov/pubmed/19775785', 'https://scholar.google.com/scholar_lookup?title=‘Shedding+light’on+the+challenges+faced+by+Palestinian+maternal+health‐care+providers&author=S+Hassan‐Bitar&author=S+Narrainen&publication_year=2011&hl=en']",19775785,https://doi.org/10.1016/j.midw.2009.05.007, Hassan‐Bitar 2011 {published data only}  ,included,CD011558-bbs2-0015,
