reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD012083-bib-0001,"Basile V, Cresci A, Brondi B, Solinas D, Cei M, Mumoli N. ",Nurse ultrasound evaluation as an alternative to whoosh test for nasogastric tube placement verification, Italian Journal of Medicine ,2015,9,    ,['citation-journal']," Basile V, Cresci A, Brondi B, Solinas D, Cei M, Mumoli N. Nurse ultrasound evaluation as an alternative to whoosh test for nasogastric tube placement verification.  Italian Journal of Medicine 2015;9(s2):5. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Nurse+ultrasound+evaluation+as+an+alternative+to+whoosh+test+for+nasogastric+tube+placement+verification+&author=V+Basile&author=A+Cresci&author=B+Brondi&author=D+Solinas&author=M+Cei&author=N+Mumoli&publication_year=2015&hl=en']",,, Basile 2015 {published and unpublished data}  ,included,CD012083-bbs2-0001,
CD012083-bib-0002,"Brun PM, Chenaitia H, Bessereau J, Leyral J, Barberis C, Pradel‐Thierry AL, et al. ",Ultrasound evaluation of the nasogastric tube position in prehospital, Annales Francaises d'Anesthesie et de Reanimation ,2012,31,    ,['citation-journal']," Brun PM, Chenaitia H, Bessereau J, Leyral J, Barberis C, Pradel‐Thierry AL, et al. Ultrasound evaluation of the nasogastric tube position in prehospital [Contrôle échographique de la position de la sonde nasogastrique en préhospitalier].  Annales Francaises d'Anesthesie et de Reanimation 2012;31(5):416‐20. [DOI: 10.1016/j.annfar.2012.01.029]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.annfar.2012.01.029', 'https://scholar.google.com/scholar_lookup?title=Ultrasound+evaluation+of+the+nasogastric+tube+position+in+prehospital&author=PM+Brun&author=H+Chenaitia&author=J+Bessereau&author=J+Leyral&author=C+Barberis&author=AL+Pradel‐Thierry&publication_year=2012&hl=en']",,https://doi.org/10.1016/j.annfar.2012.01.029, Brun 2012 {published data only (unpublished sought but not used)}  ,included,CD012083-bbs2-0002,
CD012083-bib-0003,"Brun PM, Chenaitia H, Lablanche C, Pradel AL, Deniel C, Bessereau J, et al. ",2‐point ultrasonography to confirm correct position of the gastric tube in prehospital setting, Military Medicine ,2014,179,    ,['citation-journal']," Brun PM, Chenaitia H, Lablanche C, Pradel AL, Deniel C, Bessereau J, et al. 2‐point ultrasonography to confirm correct position of the gastric tube in prehospital setting.  Military Medicine 2014;179(9):959‐63. [DOI: 10.7205/MILMED‐D‐14‐00044]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.7205/MILMED-D-14-00044', 'https://scholar.google.com/scholar_lookup?title=2‐point+ultrasonography+to+confirm+correct+position+of+the+gastric+tube+in+prehospital+setting+&author=PM+Brun&author=H+Chenaitia&author=C+Lablanche&author=AL+Pradel&author=C+Deniel&author=J+Bessereau&publication_year=2014&hl=en']",,https://doi.org/10.7205/MILMED-D-14-00044, Brun 2014 {published data only}  ,included,CD012083-bbs2-0003,
CD012083-bib-0004,"Chenaitia H, Brun PM, Querellou E, Leyral J, Bessereau J, Aimé C, et al. ",Ultrasound to confirm gastric tube placement in prehospital management, Resuscitation ,2012,83,    ,['citation-journal']," Chenaitia H, Brun PM, Querellou E, Leyral J, Bessereau J, Aimé C, et al. Ultrasound to confirm gastric tube placement in prehospital management.  Resuscitation 2012;83(4):447‐51. [DOI: 10.1016/j.resuscitation.2011.11.035]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.resuscitation.2011.11.035', 'https://scholar.google.com/scholar_lookup?title=Ultrasound+to+confirm+gastric+tube+placement+in+prehospital+management&author=H+Chenaitia&author=PM+Brun&author=E+Querellou&author=J+Leyral&author=J+Bessereau&author=C+Aimé&publication_year=2012&hl=en']",,https://doi.org/10.1016/j.resuscitation.2011.11.035, Chenaitia 2012 {published data only}  ,included,CD012083-bbs2-0004,
CD012083-bib-0005,"Gok F, Kilicaslan A, Yosunkaya A. ",Ultrasound‐guided nasogastric feeding tube placement in critical care patients, Nutrition in Clinical Practice ,2015,30,    ,['citation-journal']," Gok F, Kilicaslan A, Yosunkaya A. Ultrasound‐guided nasogastric feeding tube placement in critical care patients.  Nutrition in Clinical Practice 2015;30(2):257‐60. [DOI: 10.1177/0884533614567714]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/0884533614567714', 'https://scholar.google.com/scholar_lookup?title=Ultrasound‐guided+nasogastric+feeding+tube+placement+in+critical+care+patients&author=F+Gok&author=A+Kilicaslan&author=A+Yosunkaya&publication_year=2015&hl=en']",,https://doi.org/10.1177/0884533614567714, Gok 2015 {published and unpublished data}  ,included,CD012083-bbs2-0005,
CD012083-bib-0006,"Kim HM, So BH, Jeong WJ, Choi SM, Park KN. ",The effectiveness of ultrasonography in verifying the placement of a nasogastric tube in patients with low consciousness at an emergency center," Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine ",2012,20,    ,['citation-journal']," Kim HM, So BH, Jeong WJ, Choi SM, Park KN. The effectiveness of ultrasonography in verifying the placement of a nasogastric tube in patients with low consciousness at an emergency center.  Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine 2012;20(1):38. [DOI: 10.1186/1757‐7241‐20‐38]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1186/1757-7241-20-38', 'https://scholar.google.com/scholar_lookup?title=The+effectiveness+of+ultrasonography+in+verifying+the+placement+of+a+nasogastric+tube+in+patients+with+low+consciousness+at+an+emergency+center+&author=HM+Kim&author=BH+So&author=WJ+Jeong&author=SM+Choi&author=KN+Park&publication_year=2012&hl=en']",,https://doi.org/10.1186/1757-7241-20-38, Kim 2012 {published data only}  ,included,CD012083-bbs2-0006,
CD012083-bib-0007,"Lock G, Reng CM, Koellinger M, Rogler G, Schoelmerich J, Schlottmann K. ",Sonographic control of gastric tube placement on the intensive care unit, Intensivmedizin und Notfallmedizin ,2003,40,    ,['citation-journal']," Lock G, Reng CM, Koellinger M, Rogler G, Schoelmerich J, Schlottmann K. Sonographic control of gastric tube placement on the intensive care unit [Sonographische Kontrolle von Magensonden bei Intensivpatienten].  Intensivmedizin und Notfallmedizin 2003;40(8):693‐7. [DOI: 10.1007/s00390‐003‐0417‐9]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s00390-003-0417-9', 'https://scholar.google.com/scholar_lookup?title=Sonographic+control+of+gastric+tube+placement+on+the+intensive+care+unit&author=G+Lock&author=CM+Reng&author=M+Koellinger&author=G+Rogler&author=J+Schoelmerich&author=K+Schlottmann&publication_year=2003&hl=en']",,https://doi.org/10.1007/s00390-003-0417-9, Lock 2003 {published data only}  ,included,CD012083-bbs2-0007,
CD012083-bib-0008,"Nikandros M, Skampas N, Theodorakopoulou M, Ioannidou S, Theotokas M, Armaganidis A. ",Sonography as a tool to confirm the position of the nasogastric tube in ICU patients, Critical Care ,2006,10,    ,['citation-journal']," Nikandros M, Skampas N, Theodorakopoulou M, Ioannidou S, Theotokas M, Armaganidis A. Sonography as a tool to confirm the position of the nasogastric tube in ICU patients.  Critical Care 2006;10(Suppl1):P216. [DOI: 10.1186/cc4563]CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Sonography+as+a+tool+to+confirm+the+position+of+the+nasogastric+tube+in+ICU+patients&author=M+Nikandros&author=N+Skampas&author=M+Theodorakopoulou&author=S+Ioannidou&author=M+Theotokas&author=A+Armaganidis&publication_year=2006&hl=en']",,, Nikandros 2006 {published and unpublished data}  ,included,CD012083-bbs2-0008,
CD012083-bib-0009,"Radulescu V, Ahmad S. ",Ultrasound confirmation of gastric tube placement: a novel method, Chest ,2015,148,    ,['citation-journal']," Radulescu V, Ahmad S. Ultrasound confirmation of gastric tube placement: a novel method.  Chest 2015;148(4):508A‐B. [DOI: 10.1378/chest.2264258]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1378/chest.2264258', 'https://scholar.google.com/scholar_lookup?title=Ultrasound+confirmation+of+gastric+tube+placement:+a+novel+method&author=V+Radulescu&author=S+Ahmad&publication_year=2015&hl=en']",,https://doi.org/10.1378/chest.2264258, Radulescu 2015 {published data only}  ,included,CD012083-bbs2-0009,
CD012083-bib-0010,"Vigneau C, Baudel JL, Guidet B, Offenstadt G, Maury E. ",Sonography as an alternative to radiography for nasogastric feeding tube location, Intensive Care Medicine ,2005,31,    ,['citation-journal']," Vigneau C, Baudel JL, Guidet B, Offenstadt G, Maury E. Sonography as an alternative to radiography for nasogastric feeding tube location.  Intensive Care Medicine 2005;31(11):1570‐2. [DOI: 10.1007/s00134‐005‐2791‐1]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s00134-005-2791-1', 'https://scholar.google.com/scholar_lookup?title=Sonography+as+an+alternative+to+radiography+for+nasogastric+feeding+tube+location&author=C+Vigneau&author=JL+Baudel&author=B+Guidet&author=G+Offenstadt&author=E+Maury&publication_year=2005&hl=en']",,https://doi.org/10.1007/s00134-005-2791-1, Vigneau 2005 {published data only}  ,included,CD012083-bbs2-0010,
