reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010526-bib-0001,"Akpata ES, Sadiq W. ",Post‐operative sensitivity in glass‐ionomer versus adhesive resin‐lined posterior restorations, American Journal of Dentistry ,2001,14,    ,['citation-journal']," Akpata ES, Sadiq W. Post‐operative sensitivity in glass‐ionomer versus adhesive resin‐lined posterior restorations.  American Journal of Dentistry 2001;14(1):34‐8. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/11806478', 'https://scholar.google.com/scholar_lookup?title=Post‐operative+sensitivity+in+glass‐ionomer+versus+adhesive+resin‐lined+posterior+restorations+&author=ES+Akpata&author=W+Sadiq&publication_year=2001&hl=en']",11806478,, Akpata 2001 {published data only}  ,included,CD010526-bbs2-0001,
CD010526-bib-0002,"Banomyong D, Harnirattisai C, Burrow MF. ","Posterior resin composite restorations with or without resin‐modified, glass‐ionomer cement lining: a 1‐year randomised, clinical trial", Journal of Investigative and Clinical Dentistry ,2011,2,    ,['citation-journal']," Banomyong D, Harnirattisai C, Burrow MF. Posterior resin composite restorations with or without resin‐modified, glass‐ionomer cement lining: a 1‐year randomised, clinical trial.  Journal of Investigative and Clinical Dentistry 2011;2(1):63‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.2041-1626.2010.00036.x', 'https://www.ncbi.nlm.nih.gov/pubmed/25427330', 'https://scholar.google.com/scholar_lookup?title=Posterior+resin+composite+restorations+with+or+without+resin‐modified,+glass‐ionomer+cement+lining:+a+1‐year+randomised,+clinical+trial+&author=D+Banomyong&author=C+Harnirattisai&author=MF+Burrow&publication_year=2011&hl=en']",25427330,https://doi.org/10.1111/j.2041-1626.2010.00036.x, Banomyong 2013 {published data only}  ,included,CD010526-bbs2-0002,
CD010526-bib-0003,"Banomyong D, Messer, H. ",Two‐year clinical study on postoperative pulpal complications arising from the absence of a glass‐ionomer lining in deep occlusal resin‐composite restoration, Journal of Investigative and Clinical Dentistry ,2013,4,    ,['citation-journal']," Banomyong D, Messer, H. Two‐year clinical study on postoperative pulpal complications arising from the absence of a glass‐ionomer lining in deep occlusal resin‐composite restoration.  Journal of Investigative and Clinical Dentistry 2013;4(4):265‐70. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.2041-1626.2012.00160.x', 'https://www.ncbi.nlm.nih.gov/pubmed/23355492', 'https://scholar.google.com/scholar_lookup?title=Two‐year+clinical+study+on+postoperative+pulpal+complications+arising+from+the+absence+of+a+glass‐ionomer+lining+in+deep+occlusal+resin‐composite+restoration+&author=D+Banomyong&author=+Messer&author=+H&publication_year=2013&hl=en']",23355492,https://doi.org/10.1111/j.2041-1626.2012.00160.x, Banomyong 2013 {published data only}  ,included,CD010526-bbs2-0002,
CD010526-bib-0004,"Boeckler A, Schaller H‐G, Gernhardt CR. ","A prospective, double‐blind, randomized clinical trial of a one‐step, self‐etch adhesive with and without an intermediary layer of a flowable composite: a 2‐year evaluation", Quintessence International ,2012,43,    ,['citation-journal']," Boeckler A, Schaller H‐G, Gernhardt CR. A prospective, double‐blind, randomized clinical trial of a one‐step, self‐etch adhesive with and without an intermediary layer of a flowable composite: a 2‐year evaluation.  Quintessence International 2012;43(4):279‐86. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/22532941', 'https://scholar.google.com/scholar_lookup?title=A+prospective,+double‐blind,+randomized+clinical+trial+of+a+one‐step,+self‐etch+adhesive+with+and+without+an+intermediary+layer+of+a+flowable+composite:+a+2‐year+evaluation+&author=A+Boeckler&author=H‐G+Schaller&author=CR+Gernhardt&publication_year=2012&hl=en']",22532941,, Boeckler 2012 {published data only}  ,included,CD010526-bbs2-0003,
CD010526-bib-0005,"Browning WD, Myers ML, Chan DC, Downey MC, Pohjola RM, Frazier KB. ",Performance of 2 packable composites at 12 months, Quintessence International ,2006,37,    ,['citation-journal']," Browning WD, Myers ML, Chan DC, Downey MC, Pohjola RM, Frazier KB. Performance of 2 packable composites at 12 months.  Quintessence International 2006;37(5):361‐8. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/16683683', 'https://scholar.google.com/scholar_lookup?title=Performance+of+2+packable+composites+at+12+months&author=WD+Browning&author=ML+Myers&author=DC+Chan&author=MC+Downey&author=RM+Pohjola&author=KB+Frazier&publication_year=2006&hl=en']",16683683,, Browning 2006 {published data only}  ,included,CD010526-bbs2-0004,
CD010526-bib-0006,"Burrow MF, Banomyong D, Harnirattisai C, Messer HH. ",Effect of glass‐ionomer cement lining on postoperative sensitivity in occlusal cavities restored with resin composite ‐ a randomized clinical trial, Operative Dentistry ,2009,34,    ,['citation-journal']," Burrow MF, Banomyong D, Harnirattisai C, Messer HH. Effect of glass‐ionomer cement lining on postoperative sensitivity in occlusal cavities restored with resin composite ‐ a randomized clinical trial.  Operative Dentistry 2009;34(6):648‐55. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2341/08-098-C', 'https://www.ncbi.nlm.nih.gov/pubmed/19953773', 'https://scholar.google.com/scholar_lookup?title=Effect+of+glass‐ionomer+cement+lining+on+postoperative+sensitivity+in+occlusal+cavities+restored+with+resin+composite+‐+a+randomized+clinical+trial+&author=MF+Burrow&author=D+Banomyong&author=C+Harnirattisai&author=HH+Messer&publication_year=2009&hl=en']",19953773,https://doi.org/10.2341/08-098-C, Burrow 2009 {published data only}  ,included,CD010526-bbs2-0005,
CD010526-bib-0007,"Efes BG, Dorter C, Gomec Y, Koray F. ",Two‐year clinical evaluation of ormocer and nanofill composite with and without a flowable liner, Journal of Adhesive Dentistry ,2006,8,    ,['citation-journal']," Efes BG, Dorter C, Gomec Y, Koray F. Two‐year clinical evaluation of ormocer and nanofill composite with and without a flowable liner.  Journal of Adhesive Dentistry 2006;8(2):119‐26. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Two‐year+clinical+evaluation+of+ormocer+and+nanofill+composite+with+and+without+a+flowable+liner+&author=BG+Efes&author=C+Dorter&author=Y+Gomec&author=F+Koray&publication_year=2006&hl=en']",,, Efes 2006 {published data only}  ,included,CD010526-bbs2-0006,
CD010526-bib-0008,"Strober B, Veitz‐Keenan A, Barna JA, Matthews AG, Vena D, Craig RG, et al. ",Effectiveness of a resin‐modified glass ionomer liner in reducing hypersensitivity in posterior restorations: A study from the Practitioners Engaged in Applied Research and Learning Network, Journal of the American Dental Association ,2013,144,    ,['citation-journal']," Strober B, Veitz‐Keenan A, Barna JA, Matthews AG, Vena D, Craig RG, et al. Effectiveness of a resin‐modified glass ionomer liner in reducing hypersensitivity in posterior restorations: A study from the Practitioners Engaged in Applied Research and Learning Network.  Journal of the American Dental Association 2013;144(8):886‐97. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.14219/jada.archive.2013.0206', 'https://www.ncbi.nlm.nih.gov/pubmed/23904575', 'https://scholar.google.com/scholar_lookup?title=Effectiveness+of+a+resin‐modified+glass+ionomer+liner+in+reducing+hypersensitivity+in+posterior+restorations:+A+study+from+the+Practitioners+Engaged+in+Applied+Research+and+Learning+Network+&author=B+Strober&author=A+Veitz‐Keenan&author=JA+Barna&author=AG+Matthews&author=D+Vena&author=RG+Craig&publication_year=2013&hl=en']",23904575,https://doi.org/10.14219/jada.archive.2013.0206, Strober 2013 {published data only}  ,included,CD010526-bbs2-0007,
CD010526-bib-0009,"Wegehaupt F, Betke H, Solloch N, Musch U, Wiegand A, Attin T. ",Influence of cavity lining and remaining dentin thickness on the occurrence of postoperative hypersensitivity of composite restorations, Journal of Adhesive Dentistry ,2009,11,    ,['citation-journal']," Wegehaupt F, Betke H, Solloch N, Musch U, Wiegand A, Attin T. Influence of cavity lining and remaining dentin thickness on the occurrence of postoperative hypersensitivity of composite restorations.  Journal of Adhesive Dentistry 2009;11(2):137‐41. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Influence+of+cavity+lining+and+remaining+dentin+thickness+on+the+occurrence+of+postoperative+hypersensitivity+of+composite+restorations+&author=F+Wegehaupt&author=H+Betke&author=N+Solloch&author=U+Musch&author=A+Wiegand&author=T+Attin&publication_year=2009&hl=en']",,, Wegehaupt 2009 {published data only}  ,included,CD010526-bbs2-0008,
CD010526-bib-0010,"Akpata ES, Behbehani J. ",Effect of bonding systems on post‐operative sensitivity from posterior composites, American Journal of Dentistry ,2006,19,    ,['citation-journal']," Akpata ES, Behbehani J. Effect of bonding systems on post‐operative sensitivity from posterior composites.  American Journal of Dentistry 2006;19(3):151‐4. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/16838478', 'https://scholar.google.com/scholar_lookup?title=Effect+of+bonding+systems+on+post‐operative+sensitivity+from+posterior+composites&author=ES+Akpata&author=J+Behbehani&publication_year=2006&hl=en']",16838478,, Akpata 2006 {published data only}  ,excluded,CD010526-bbs2-0009, Liners not studied 
