reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD011602-bib-0001,"Jo KW, Baik SK, Kim MY, Park SY, Kim BR, Hong JH, et al. ",The comparison of the usefulness in prediction of advanced fibrosis between the Ultrasonographic Scoring System (USS) and Liver Stiffness Measurement (LSM) in alcohol related liver disease, Hepatology International ,2012,,    ,['citation-journal']," Jo KW, Baik SK, Kim MY, Park SY, Kim BR, Hong JH, et al. The comparison of the usefulness in prediction of advanced fibrosis between the Ultrasonographic Scoring System (USS) and Liver Stiffness Measurement (LSM) in alcohol related liver disease.  Hepatology International 2012:250.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=The+comparison+of+the+usefulness+in+prediction+of+advanced+fibrosis+between+the+Ultrasonographic+Scoring+System+(USS)+and+Liver+Stiffness+Measurement+(LSM)+in+alcohol+related+liver+disease+&author=KW+Jo&author=SK+Baik&author=MY+Kim&author=SY+Park&author=BR+Kim&author=JH+Hong&publication_year=2012&hl=en'],,, Moon 2013 {published data only}  ,included,CD011602-bbs2-0001,
CD011602-bib-0003,Moon KM. ,Ultrasonographic scoring system score versus liver stiffness measurement in prediction of cirrhosis in people with alcoholic liver disease,,,,. E‐mail to: Kyoung Min Moon 7 July 2015.   ,['citation-other'], Moon KM. Ultrasonographic scoring system score versus liver stiffness measurement in prediction of cirrhosis in people with alcoholic liver disease. E‐mail to: Kyoung Min Moon 7 July 2015.    ,[],,, Moon 2013 {published data only}  ,included,CD011602-bbs2-0001,
CD011602-bib-0002,"Moon KM, Kim G, Baik SK, Choi E, Kim MY, Kim HA, et al. ",Ultrasonographic scoring system score versus liver stiffness measurement in prediction of cirrhosis, Clinical and Molecular Hepatology ,2013,19,    ,['citation-journal']," Moon KM, Kim G, Baik SK, Choi E, Kim MY, Kim HA, et al. Ultrasonographic scoring system score versus liver stiffness measurement in prediction of cirrhosis.  Clinical and Molecular Hepatology 2013;19:389‐98.    Link to article     Google Scholar     ","['https://doi.org/10.3350/cmh.2013.19.4.389', 'https://scholar.google.com/scholar_lookup?title=Ultrasonographic+scoring+system+score+versus+liver+stiffness+measurement+in+prediction+of+cirrhosis+&author=KM+Moon&author=G+Kim&author=SK+Baik&author=E+Choi&author=MY+Kim&author=HA+Kim&publication_year=2013&hl=en']",,https://doi.org/10.3350/cmh.2013.19.4.389, Moon 2013 {published data only}  ,included,CD011602-bbs2-0001,
CD011602-bib-0004,"Richard PH, Bonniaud P, Barthelemy C. ",The accuracy of ultrasound in the diagnosis of cirrhosis. A prospective study of 128 patients [French], Journal of Radiology ,1985,66,    ,['citation-journal']," Richard PH, Bonniaud P, Barthelemy C. The accuracy of ultrasound in the diagnosis of cirrhosis. A prospective study of 128 patients [French].  Journal of Radiology 1985;66(8‐9):503‐6.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=The+accuracy+of+ultrasound+in+the+diagnosis+of+cirrhosis.+A+prospective+study+of+128+patients+[French]+&author=PH+Richard&author=P+Bonniaud&author=C+Barthelemy&publication_year=1985&hl=en'],,, Richard 1985 {published data only}  ,included,CD011602-bbs2-0002,
CD011602-bib-0005,"Aubé C, Oberti F, Nouri Korali N, Namour MA, Loisel D, Tanguy JY, et al. ",Ultrasonographic diagnosis of hepatic fibrosis or cirrhosis, Journal of Hepatology ,1999,30,    ,['citation-journal']," Aubé C, Oberti F, Nouri Korali N, Namour MA, Loisel D, Tanguy JY, et al. Ultrasonographic diagnosis of hepatic fibrosis or cirrhosis.  Journal of Hepatology 1999;30:472M‐8M.    Link to article     Google Scholar     ","['https://doi.org/10.1016/S0168-8278(99)80107-X', 'https://scholar.google.com/scholar_lookup?title=Ultrasonographic+diagnosis+of+hepatic+fibrosis+or+cirrhosis&author=C+Aubé&author=F+Oberti&author=N+NouriKorali&author=MA+Namour&author=D+Loisel&author=JY+Tanguy&publication_year=1999&hl=en']",,https://doi.org/10.1016/S0168-8278(99)80107-X, Aubè 1999 {published data only}  ,excluded,CD011602-bbs2-0003," No data for alcoholic cirrhosis alone. On 18 June 2014, we requested relevant information for our review from Paul Calès, the corresponding author of the publication, but received no reply.  "
CD011602-bib-0006,"Colli A, Fraquelli M, Andreoletti M, Marino B, Zuccoli E, Conte D. ",Severe liver fibrosis or cirrhosis: accuracy of US for detection ‐‐ analysis of 300 cases, Radiology ,2003,227,    ,['citation-journal']," Colli A, Fraquelli M, Andreoletti M, Marino B, Zuccoli E, Conte D. Severe liver fibrosis or cirrhosis: accuracy of US for detection ‐‐ analysis of 300 cases.  Radiology 2003;227(1):89‐94.    Link to article     Google Scholar     ","['https://doi.org/10.1148/radiol.2272020193', 'https://scholar.google.com/scholar_lookup?title=Severe+liver+fibrosis+or+cirrhosis:+accuracy+of+US+for+detection+‐‐+analysis+of+300+cases+&author=A+Colli&author=M+Fraquelli&author=M+Andreoletti&author=B+Marino&author=E+Zuccoli&author=D+Conte&publication_year=2003&hl=en']",,https://doi.org/10.1148/radiol.2272020193, Colli 2003 {published data only}  ,excluded,CD011602-bbs2-0004," No data for alcoholic cirrhosis. On 18 June 2014, we requested relevant information for our review from Agostino Colli, but he could not access the archived material.  "
CD011602-bib-0007,"Ferral H, Male R, Cardiel M, Munoz L, Quiroz y Ferrari F. ",Cirrhosis: diagnosis by liver surface analysis with high‐frequency ultrasound, Gastrointestinal Radiology ,1992,17,    ,['citation-journal']," Ferral H, Male R, Cardiel M, Munoz L, Quiroz y Ferrari F. Cirrhosis: diagnosis by liver surface analysis with high‐frequency ultrasound.  Gastrointestinal Radiology 1992;17(1):74‐8.    Link to article     Google Scholar     ","['https://doi.org/10.1007/BF01888512', 'https://scholar.google.com/scholar_lookup?title=Cirrhosis:+diagnosis+by+liver+surface+analysis+with+high‐frequency+ultrasound&author=H+Ferral&author=R+Male&author=M+Cardiel&author=L+Munoz&author=yFerrariF+Quiroz&publication_year=1992&hl=en']",,https://doi.org/10.1007/BF01888512, Ferral 1992 {published data only}  ,excluded,CD011602-bbs2-0005," The provided data for participants with alcoholic cirrhosis could not be used for analysis. Having sent an inquiry on relevant information for our review to Hector Ferral on 18 June 2014, we received a reply on 3 August 2014; however, the information received could not be used as Hector Ferral, among the other replies provided, wrote: ""We scanned a total of 70 patients who had a liver biopsy. 32 of these patients had liver cirrhosis. 26 of these patients had cirrhosis either related to viral hepatitis or ethanol abuse. I do not have the precise number of patients with alcohol induced cirrhosis in this series...""  "
CD011602-bib-0008,"Gaiani S, Gramantieri L, Venturoli N, Piscaglia F, Siringo S, D'Errico A, et al. ",What is the criterion for differentiating chronic hepatitis from compensated cirrhosis? A prospective study comparing ultrasonography and percutaneous liver biopsy, Journal of Hepatology ,1997,27,    ,['citation-journal']," Gaiani S, Gramantieri L, Venturoli N, Piscaglia F, Siringo S, D'Errico A, et al. What is the criterion for differentiating chronic hepatitis from compensated cirrhosis? A prospective study comparing ultrasonography and percutaneous liver biopsy.  Journal of Hepatology 1997;27:979‐85.    Link to article     Google Scholar     ","['https://doi.org/10.1016/S0168-8278(97)80140-7', ""https://scholar.google.com/scholar_lookup?title=What+is+the+criterion+for+differentiating+chronic+hepatitis+from+compensated+cirrhosis?+A+prospective+study+comparing+ultrasonography+and+percutaneous+liver+biopsy+&author=S+Gaiani&author=L+Gramantieri&author=N+Venturoli&author=F+Piscaglia&author=S+Siringo&author=A+D'Errico&publication_year=1997&hl=en""]",,https://doi.org/10.1016/S0168-8278(97)80140-7, Gaiani 1997 {published data only}  ,excluded,CD011602-bbs2-0006, No data for alcoholic cirrhosis. Too few participants with alcoholic liver disease (6 participants); which is why we did not contact the authors.  
CD011602-bib-0009,"Joseph AE, Saverymuttu SH, al‐Sam S, Cook MG, Maxwell JD. ",Comparison of liver histology with ultrasonography in assessing diffuse parenchymal liver disease, Journal of the Faculty of Radiologists ,1991,43,    ,['citation-journal']," Joseph AE, Saverymuttu SH, al‐Sam S, Cook MG, Maxwell JD. Comparison of liver histology with ultrasonography in assessing diffuse parenchymal liver disease.  Journal of the Faculty of Radiologists 1991;43(1):26‐31.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Comparison+of+liver+histology+with+ultrasonography+in+assessing+diffuse+parenchymal+liver+disease+&author=AE+Joseph&author=SH+Saverymuttu&author=S+al‐Sam&author=MG+Cook&author=JD+Maxwell&publication_year=1991&hl=en'],,, Joseph 1991 {published data only}  ,excluded,CD011602-bbs2-0007, No data for alcoholic cirrhosis. We did not contact the authors as the study was old. 
CD011602-bib-0010,"Kim MY, Baik SK, Kim HA, Kang HW, Hwang HK, Jo JM, et al. ",Hepatic vein arrival times using a microbubble contrast ultrasonography can predict disease severity non‐invasively in patients with alcoholic liver disease, Hepatology International ,2013,,    ,['citation-journal']," Kim MY, Baik SK, Kim HA, Kang HW, Hwang HK, Jo JM, et al. Hepatic vein arrival times using a microbubble contrast ultrasonography can predict disease severity non‐invasively in patients with alcoholic liver disease.  Hepatology International 2013:S493‐4.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Hepatic+vein+arrival+times+using+a+microbubble+contrast+ultrasonography+can+predict+disease+severity+non‐invasively+in+patients+with+alcoholic+liver+disease+&author=MY+Kim&author=SK+Baik&author=HA+Kim&author=HW+Kang&author=HK+Hwang&author=JM+Jo&publication_year=2013&hl=en'],,, Kim 2013 {published data only}  ,excluded,CD011602-bbs2-0008, Participants overlapped with the Moon 2013 study (personal correspondence). Kim 2013 evaluated hepatic vein arrival time by using microbubble contrast‐enhanced ultrasonography. Doppler imaging ultrasonography was used. Please see the Notes of the included study by Moon 2013 (Characteristics of included studies table).  
CD011602-bib-0011,"Kim MY, Suk SK, Baik SK, Kim HA, Kim YJ, Cha SH, et al. ",Hepatic vein arrival time as assessed by contrast‐enhanced ultrasonography is useful for the assessment of portal hypertension incompensated cirrhosis, Hepatology ,2012,56,    ,['citation-journal']," Kim MY, Suk SK, Baik SK, Kim HA, Kim YJ, Cha SH, et al. Hepatic vein arrival time as assessed by contrast‐enhanced ultrasonography is useful for the assessment of portal hypertension incompensated cirrhosis.  Hepatology 2012;56(3):1053‐62.    Link to article     Google Scholar     ","['https://doi.org/10.1002/hep.25752', 'https://scholar.google.com/scholar_lookup?title=Hepatic+vein+arrival+time+as+assessed+by+contrast‐enhanced+ultrasonography+is+useful+for+the+assessment+of+portal+hypertension+incompensated+cirrhosis+&author=MY+Kim&author=SK+Suk&author=SK+Baik&author=HA+Kim&author=YJ+Kim&author=SH+Cha&publication_year=2012&hl=en']",,https://doi.org/10.1002/hep.25752, Kim 2013 {published data only}  ,excluded,CD011602-bbs2-0008, Participants overlapped with the Moon 2013 study (personal correspondence). Kim 2013 evaluated hepatic vein arrival time by using microbubble contrast‐enhanced ultrasonography. Doppler imaging ultrasonography was used. Please see the Notes of the included study by Moon 2013 (Characteristics of included studies table).  
CD011602-bib-0012,"Saverymuttu SH, Joseph AE, Maxwell JD. ",Ultrasound scanning in the detection of hepatic fibrosis and steatosis, British Medical Journal (Clinical Research Ed.) ,1986,292,    ,['citation-journal']," Saverymuttu SH, Joseph AE, Maxwell JD. Ultrasound scanning in the detection of hepatic fibrosis and steatosis.  British Medical Journal (Clinical Research Ed.) 1986;292(6512):13‐6.    Link to article     Google Scholar     ","['https://doi.org/10.1136/bmj.292.6512.13', 'https://scholar.google.com/scholar_lookup?title=Ultrasound+scanning+in+the+detection+of+hepatic+fibrosis+and+steatosis&author=SH+Saverymuttu&author=AE+Joseph&author=JD+Maxwell&publication_year=1986&hl=en']",,https://doi.org/10.1136/bmj.292.6512.13, Saverymuttu 1986 {published data only}  ,excluded,CD011602-bbs2-0009," No separate data for people with alcoholic cirrhosis. We did not contact the authors as the study was old. In addition, the participants for this study were pre‐selected for liver biopsy and as the study authors wrote, ... ""these results may not be applicable to abnormal liver ultrasonographic patterns detected on a routine clinical list.""  "
CD011602-bib-0013,"Amato L, Minozzi S, Vecchi S, Davoli M. ",Benzodiazepines for alcohol withdrawal, Cochrane Database of Systematic Reviews ,2010,,    ,['citation-journal']," Amato L, Minozzi S, Vecchi S, Davoli M. Benzodiazepines for alcohol withdrawal.  Cochrane Database of Systematic Reviews 2010, Issue 3. [DOI: 10.1002/14651858.CD005063.pub3]    Link to article     Google Scholar     ","['https://doi.org/10.1002/14651858.CD005063.pub3', 'https://scholar.google.com/scholar_lookup?title=Benzodiazepines+for+alcohol+withdrawal&author=L+Amato&author=S+Minozzi&author=S+Vecchi&author=M+Davoli&publication_year=2010&hl=en']",,https://doi.org/10.1002/14651858.CD005063.pub3, Amato 2010 ,additional,CD011602-bbs2-0010,
CD011602-bib-0014,Angulo P. ,Noninvasive assessment of fibrosis and steatosis in NASH and ASH, Gastroenterologie Clinique et Biologique ,2009,33,    ,['citation-journal'], Angulo P. Noninvasive assessment of fibrosis and steatosis in NASH and ASH.  Gastroenterologie Clinique et Biologique 2009;33(10‐11):940‐8.    Link to article     Google Scholar     ,"['https://doi.org/10.1016/j.gcb.2009.08.001', 'https://scholar.google.com/scholar_lookup?title=Noninvasive+assessment+of+fibrosis+and+steatosis+in+NASH+and+ASH&author=P+Angulo&publication_year=2009&hl=en']",,https://doi.org/10.1016/j.gcb.2009.08.001, Angulo 2009 ,additional,CD011602-bbs2-0011,
