reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010542-bib-0001,"Anastasiou J, Alisa A, Virtue S, Portmann B, Murray‐Lyon I, Williams R. ",Noninvasive markers of fibrosis and inflammation in clinical practice: prospective comparison with liver biopsy, European Journal of Gastroenterology & Hepatology ,2010,22,    ,['citation-journal']," Anastasiou J, Alisa A, Virtue S, Portmann B, Murray‐Lyon I, Williams R. Noninvasive markers of fibrosis and inflammation in clinical practice: prospective comparison with liver biopsy.  European Journal of Gastroenterology & Hepatology 2010;22(4):474‐80.    Link to article     Google Scholar     ","['https://doi.org/10.1097/MEG.0b013e328332dd0a', 'https://scholar.google.com/scholar_lookup?title=Noninvasive+markers+of+fibrosis+and+inflammation+in+clinical+practice:+prospective+comparison+with+liver+biopsy+&author=J+Anastasiou&author=A+Alisa&author=S+Virtue&author=B+Portmann&author=I+Murray‐Lyon&author=R+Williams&publication_year=2010&hl=en']",,https://doi.org/10.1097/MEG.0b013e328332dd0a, Anastasiou 2010 {published data only}  ,included,CD010542-bbs2-0001,
CD010542-bib-0002,"Bardou‐Jacquet E, Legros L, Soro D, Latournerie M, Guillygomarc'h A, Le Lan C, et al. ",Effect of alcohol consumption on liver stiffness measured by transient elastography, World Journal of Gastroenterology ,2013,19,    ,['citation-journal']," Bardou‐Jacquet E, Legros L, Soro D, Latournerie M, Guillygomarc'h A, Le Lan C, et al. Effect of alcohol consumption on liver stiffness measured by transient elastography.  World Journal of Gastroenterology 2013;19(4):516‐22.    Link to article     Google Scholar     ","['https://doi.org/10.3748/wjg.v19.i4.516', ""https://scholar.google.com/scholar_lookup?title=Effect+of+alcohol+consumption+on+liver+stiffness+measured+by+transient+elastography&author=E+Bardou‐Jacquet&author=L+Legros&author=D+Soro&author=M+Latournerie&author=A+Guillygomarc'h&author=C+Lan&publication_year=2013&hl=en""]",,https://doi.org/10.3748/wjg.v19.i4.516, Bardou‐Jacquet 2013 {published data only}  ,included,CD010542-bbs2-0002,
CD010542-bib-0003,"Boursier J, Vergniol J, Sawadogo A, Dakka T, Michalak S, Gallois Y, et al. ",The combination of a blood test and FibroScan improves the non‐invasive diagnosis of liver fibrosis, Liver International ,2009,29,    ,['citation-journal']," Boursier J, Vergniol J, Sawadogo A, Dakka T, Michalak S, Gallois Y, et al. The combination of a blood test and FibroScan improves the non‐invasive diagnosis of liver fibrosis.  Liver International 2009;29(10):1507‐15.    Link to article     Google Scholar     ","['https://doi.org/10.1111/j.1478-3231.2009.02101.x', 'https://scholar.google.com/scholar_lookup?title=The+combination+of+a+blood+test+and+FibroScan+improves+the+non‐invasive+diagnosis+of+liver+fibrosis+&author=J+Boursier&author=J+Vergniol&author=A+Sawadogo&author=T+Dakka&author=S+Michalak&author=Y+Gallois&publication_year=2009&hl=en']",,https://doi.org/10.1111/j.1478-3231.2009.02101.x, Boursier 2009 {published data only}  ,included,CD010542-bbs2-0003,
CD010542-bib-0004,"Carl I, Addley J, McDoughall NI, Cash WJ. ",Transient hepatic elastography reliably excludes cirrhosis in an unselected liver disease population, Journal of Hepatology ,2012,56,    ,['citation-journal']," Carl I, Addley J, McDoughall NI, Cash WJ. Transient hepatic elastography reliably excludes cirrhosis in an unselected liver disease population.  Journal of Hepatology 2012;56:S389‐548.    Link to article     Google Scholar     ","['https://doi.org/10.1016/S0168-8278(12)61059-9', 'https://scholar.google.com/scholar_lookup?title=Transient+hepatic+elastography+reliably+excludes+cirrhosis+in+an+unselected+liver+disease+population+&author=I+Carl&author=J+Addley&author=NI+McDoughall&author=WJ+Cash&publication_year=2012&hl=en']",,https://doi.org/10.1016/S0168-8278(12)61059-9, Carl 2012 {published and unpublished data}  ,included,CD010542-bbs2-0004,
CD010542-bib-0005,"Foucher J, Chanteloup E, Vergniol J, Castéra L, Le Bail B, Adhoute X, et al. ",Diagnosis of cirrhosis by transient elastography (FibroScan): a prospective study, Gut ,2006,55,    ,['citation-journal']," Foucher J, Chanteloup E, Vergniol J, Castéra L, Le Bail B, Adhoute X, et al. Diagnosis of cirrhosis by transient elastography (FibroScan): a prospective study.  Gut 2006;55(3):403‐8.    Link to article     Google Scholar     ","['https://doi.org/10.1136/gut.2005.069153', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+cirrhosis+by+transient+elastography+(FibroScan):+a+prospective+study&author=J+Foucher&author=E+Chanteloup&author=J+Vergniol&author=L+Castéra&author=B+Bail&author=X+Adhoute&publication_year=2006&hl=en']",,https://doi.org/10.1136/gut.2005.069153, de Ledinghen 2013 {published data only}  ,included,CD010542-bbs2-0005,
CD010542-bib-0006,"Ganne‐Carrié N, Ziol M, de Ledinghen V, Douvin C, Marcellin P, Castera L, et al. ",Accuracy of liver stiffness measurement for the diagnosis of cirrhosis in patients with chronic liver diseases, Hepatology ,2006,44,    ,['citation-journal']," Ganne‐Carrié N, Ziol M, de Ledinghen V, Douvin C, Marcellin P, Castera L, et al. Accuracy of liver stiffness measurement for the diagnosis of cirrhosis in patients with chronic liver diseases.  Hepatology 2006;44(6):1511‐7.    Link to article     Google Scholar     ","['https://doi.org/10.1002/hep.21420', 'https://scholar.google.com/scholar_lookup?title=Accuracy+of+liver+stiffness+measurement+for+the+diagnosis+of+cirrhosis+in+patients+with+chronic+liver+diseases+&author=N+Ganne‐Carrié&author=M+Ziol&author=V+Ledinghen&author=C+Douvin&author=P+Marcellin&author=L+Castera&publication_year=2006&hl=en']",,https://doi.org/10.1002/hep.21420, de Ledinghen 2013 {published data only}  ,included,CD010542-bbs2-0005,
CD010542-bib-0008,de Ledinghen V. ,(See notes in Included studies table),,2013,,    ,['citation-other'], de Ledinghen V. (See notes in Included studies table). (Personal communication)2013.    Google Scholar     ,['https://scholar.google.com/scholar_lookup?title=(See+notes+in+Included+studies+table)&author=V+Ledinghen&publication_year=2013&hl=en'],,, de Ledinghen 2013 {published data only}  ,included,CD010542-bbs2-0005,
CD010542-bib-0007,"de Ledinghen V, Wong VW, Vergniol J, Wong GL, Foucher J, Chu SH, et al. ",Diagnosis of liver fibrosis and cirrhosis using liver stiffness measurement: comparison between M and XL probe of FibroScan, Journal of Hepatology ,2012,56,    ,['citation-journal']," de Ledinghen V, Wong VW, Vergniol J, Wong GL, Foucher J, Chu SH, et al. Diagnosis of liver fibrosis and cirrhosis using liver stiffness measurement: comparison between M and XL probe of FibroScan.  Journal of Hepatology 2012;56(4):833‐9.    Link to article     Google Scholar     ","['https://doi.org/10.1016/j.jhep.2011.10.017', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+liver+fibrosis+and+cirrhosis+using+liver+stiffness+measurement:+comparison+between+M+and+XL+probe+of+FibroScan+&author=V+Ledinghen&author=VW+Wong&author=J+Vergniol&author=GL+Wong&author=J+Foucher&author=SH+Chu&publication_year=2012&hl=en']",,https://doi.org/10.1016/j.jhep.2011.10.017, de Ledinghen 2013 {published data only}  ,included,CD010542-bbs2-0005,
CD010542-bib-0009,"Dolman GE, Nieboer D, Steyerberg EW, Harris S, Ferguson A, Zaitoun AM, et al. ",The performance of transient elastography compared to clinical acumen and routine tests ‐ what is the incremental diagnostic value?,,2013,,    ,['citation-other']," Dolman GE, Nieboer D, Steyerberg EW, Harris S, Ferguson A, Zaitoun AM, et al. The performance of transient elastography compared to clinical acumen and routine tests ‐ what is the incremental diagnostic value?. Liver International2013; Vol. 33, issue 2:172‐9.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=The+performance+of+transient+elastography+compared+to+clinical+acumen+and+routine+tests+‐+what+is+the+incremental+diagnostic+value?+&author=GE+Dolman&author=D+Nieboer&author=EW+Steyerberg&author=S+Harris&author=A+Ferguson&author=AM+Zaitoun&publication_year=2013&hl=en'],,, Dolman 2013 {published data only}  ,included,CD010542-bbs2-0006,
CD010542-bib-0010,Fernandez M. ,FibroScan (transient elastography) is the most reliable non‐invasive method for the assessment of severe fibrosis and cirrhosis in alcoholic liver disease [poster for AASLD 2012],,,,. www.biopredictive.com. (accessed 1 December 2014).   ,['citation-other'], Fernandez M. FibroScan (transient elastography) is the most reliable non‐invasive method for the assessment of severe fibrosis and cirrhosis in alcoholic liver disease [poster for AASLD 2012]. www.biopredictive.com. (accessed 1 December 2014).    ,[],,, Fernandez 2012 {published data only}  ,included,CD010542-bbs2-0007,
CD010542-bib-0011,"Janssens F, de Suray N, Piessevaux H, Horsmans Y, de Timary P, Stärkel P. ",Can transient elastography replace liver histology for determination of advanced fibrosis in alcoholic patients: a real‐life study, Journal of Clinical Gastroenterology ,2010,44,    ,['citation-journal']," Janssens F, de Suray N, Piessevaux H, Horsmans Y, de Timary P, Stärkel P. Can transient elastography replace liver histology for determination of advanced fibrosis in alcoholic patients: a real‐life study.  Journal of Clinical Gastroenterology 2010;44(8):575‐82.    Link to article     Google Scholar     ","['https://doi.org/10.1097/MCG.0b013e3181cb4216', 'https://scholar.google.com/scholar_lookup?title=Can+transient+elastography+replace+liver+histology+for+determination+of+advanced+fibrosis+in+alcoholic+patients:+a+real‐life+study+&author=F+Janssens&author=N+Suray&author=H+Piessevaux&author=Y+Horsmans&author=P+Timary&author=P+Stärkel&publication_year=2010&hl=en']",,https://doi.org/10.1097/MCG.0b013e3181cb4216, Janssens 2010 {published data only}  ,included,CD010542-bbs2-0008,
CD010542-bib-0012,"Kim SG, Kim YS, Jung SW, Kim HK, Jang JY, Moon JH, et al. ",The usefulness of transient elastography to diagnose cirrhosis in patients with alcoholic liver disease, Korean Journal of Hepatology ,2009,15,    ,['citation-journal']," Kim SG, Kim YS, Jung SW, Kim HK, Jang JY, Moon JH, et al. The usefulness of transient elastography to diagnose cirrhosis in patients with alcoholic liver disease.  Korean Journal of Hepatology 2009;15(1):42‐51.    Link to article     Google Scholar     ","['https://doi.org/10.3350/kjhep.2009.15.1.42', 'https://scholar.google.com/scholar_lookup?title=The+usefulness+of+transient+elastography+to+diagnose+cirrhosis+in+patients+with+alcoholic+liver+disease+&author=SG+Kim&author=YS+Kim&author=SW+Jung&author=HK+Kim&author=JY+Jang&author=JH+Moon&publication_year=2009&hl=en']",,https://doi.org/10.3350/kjhep.2009.15.1.42, Kim 2009 {published data only}  ,included,CD010542-bbs2-0009,
CD010542-bib-0013,"Lannerstedt H, Konopski Z, Sandvik L, Haaland T, Løberg EM, Haukeland JW. ",Combining transient elastography with FIB4 enhances sensitivity in detecting advanced fibrosis of the liver, Scandinavian Journal of Gastroenterology ,2013,48,    ,['citation-journal']," Lannerstedt H, Konopski Z, Sandvik L, Haaland T, Løberg EM, Haukeland JW. Combining transient elastography with FIB4 enhances sensitivity in detecting advanced fibrosis of the liver.  Scandinavian Journal of Gastroenterology 2013;48(1):93‐100.    Link to article     Google Scholar     ","['https://doi.org/10.3109/00365521.2012.746389', 'https://scholar.google.com/scholar_lookup?title=Combining+transient+elastography+with+FIB4+enhances+sensitivity+in+detecting+advanced+fibrosis+of+the+liver+&author=H+Lannerstedt&author=Z+Konopski&author=L+Sandvik&author=T+Haaland&author=EM+Løberg&author=JW+Haukeland&publication_year=2013&hl=en']",,https://doi.org/10.3109/00365521.2012.746389, Lannerstedt 2013 {published data only}  ,included,CD010542-bbs2-0010,
CD010542-bib-0014,"Lemoine M, Katsahian S, Ziol M, Nahon P, Ganne‐Carrie N, Kazemi F, et al. ",Liver stiffness measurement as a predictive tool of clinically significant portal hypertension in patients with compensated hepatitis C virus or alcohol‐related cirrhosis, Alimentary Pharmacology & Therapeutics ,2008,28,    ,['citation-journal']," Lemoine M, Katsahian S, Ziol M, Nahon P, Ganne‐Carrie N, Kazemi F, et al. Liver stiffness measurement as a predictive tool of clinically significant portal hypertension in patients with compensated hepatitis C virus or alcohol‐related cirrhosis.  Alimentary Pharmacology & Therapeutics 2008;28(9):1102‐10.    Link to article     Google Scholar     ","['https://doi.org/10.1111/j.1365-2036.2008.03825.x', 'https://scholar.google.com/scholar_lookup?title=Liver+stiffness+measurement+as+a+predictive+tool+of+clinically+significant+portal+hypertension+in+patients+with+compensated+hepatitis+C+virus+or+alcohol‐related+cirrhosis+&author=M+Lemoine&author=S+Katsahian&author=M+Ziol&author=P+Nahon&author=N+Ganne‐Carrie&author=F+Kazemi&publication_year=2008&hl=en']",,https://doi.org/10.1111/j.1365-2036.2008.03825.x, Lemoine 2008 {published data only}  ,included,CD010542-bbs2-0011,
CD010542-bib-0015,"Mueller S, Millonig G, Friedrich S, Stickel F, Longerich T, Schirmacher P, et al. ",Increased liver stiffness in alcoholic liver disease: dissecting fibrosis from steatohepatitis," Alcoholism, Clinical and Experimental Research ",2010,34,    ,['citation-journal']," Mueller S, Millonig G, Friedrich S, Stickel F, Longerich T, Schirmacher P, et al. Increased liver stiffness in alcoholic liver disease: dissecting fibrosis from steatohepatitis.  Alcoholism, Clinical and Experimental Research 2010;34(Suppl S3):141A.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Increased+liver+stiffness+in+alcoholic+liver+disease:+dissecting+fibrosis+from+steatohepatitis&author=S+Mueller&author=G+Millonig&author=S+Friedrich&author=F+Stickel&author=T+Longerich&author=P+Schirmacher&publication_year=2010&hl=en'],,, Mueller 2010 {published data only}  ,included,CD010542-bbs2-0012,
