reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010633-bib-0001,"Walker RWH, Walker Z. ",Dopamine transporter single photon emission computerized tomography in the diagnosis of dementia with Lewy bodies, Movement Disorders ,2009,24,    ,['citation-journal']," Walker RWH, Walker Z. Dopamine transporter single photon emission computerized tomography in the diagnosis of dementia with Lewy bodies.  Movement Disorders 2009;24(Suppl2):S754‐9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/mds.22591', 'https://www.ncbi.nlm.nih.gov/pubmed/19877236', 'https://scholar.google.com/scholar_lookup?title=Dopamine+transporter+single+photon+emission+computerized+tomography+in+the+diagnosis+of+dementia+with+Lewy+bodies+&author=RWH+Walker&author=Z+Walker&publication_year=2009&hl=en']",19877236,https://doi.org/10.1002/mds.22591, Walker 2009 {published data only}  ,included,CD010633-bbs2-0001,
CD010633-bib-0002,"Walker Z, Costa DC, Walker RWH, Shaw K, Gacinovic S, Stevens T, et al. ",Differentiation of dementia with Lewy bodies from Alzheimer’s disease using a dopaminergic presynaptic ligand," Journal of Neurology, Neurosurgery, and Psychiatry ",2002,73,    ,['citation-journal']," Walker Z, Costa DC, Walker RWH, Shaw K, Gacinovic S, Stevens T, et al. Differentiation of dementia with Lewy bodies from Alzheimer’s disease using a dopaminergic presynaptic ligand.  Journal of Neurology, Neurosurgery, and Psychiatry 2002;73(2):134‐40.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/jnnp.73.2.134', 'https://www.ncbi.nlm.nih.gov/pubmed/12122169', 'https://scholar.google.com/scholar_lookup?title=Differentiation+of+dementia+with+Lewy+bodies+from+Alzheimer’s+disease+using+a+dopaminergic+presynaptic+ligand+&author=Z+Walker&author=DC+Costa&author=RWH+Walker&author=K+Shaw&author=S+Gacinovic&author=T+Stevens&publication_year=2002&hl=en']",12122169,https://doi.org/10.1136/jnnp.73.2.134, Walker 2009 {published data only}  ,included,CD010633-bbs2-0001,
CD010633-bib-0003,"Walker Z, Jaros E, Walker RWH, Lee L, Costa DC, Livingston G, et al. ","Dementia with Lewy bodies: a comparison of clinical diagnosis, FP‐CIT single photon emission computed tomography imaging and autopsy"," Journal of Neurology, Neurosurgery, and Psychiatry ",2007,78,    ,['citation-journal']," Walker Z, Jaros E, Walker RWH, Lee L, Costa DC, Livingston G, et al. Dementia with Lewy bodies: a comparison of clinical diagnosis, FP‐CIT single photon emission computed tomography imaging and autopsy.  Journal of Neurology, Neurosurgery, and Psychiatry 2007;78(11):1176‐81.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/jnnp.2006.110122', 'https://www.ncbi.nlm.nih.gov/pubmed/17353255', 'https://scholar.google.com/scholar_lookup?title=Dementia+with+Lewy+bodies:+a+comparison+of+clinical+diagnosis,+FP‐CIT+single+photon+emission+computed+tomography+imaging+and+autopsy+&author=Z+Walker&author=E+Jaros&author=RWH+Walker&author=L+Lee&author=DC+Costa&author=G+Livingston&publication_year=2007&hl=en']",17353255,https://doi.org/10.1136/jnnp.2006.110122, Walker 2009 {published data only}  ,included,CD010633-bbs2-0001,
CD010633-bib-0004,"Gilman S, Koeppe RA, Little R, An H, Junck L, Giordani B, et al. ",Striatal monoamine terminals in Lewy body dementia and Alzheimer's disease, Annals of Neurology ,2004,55,    ,['citation-journal']," Gilman S, Koeppe RA, Little R, An H, Junck L, Giordani B, et al. Striatal monoamine terminals in Lewy body dementia and Alzheimer's disease.  Annals of Neurology 2004;55(6):774‐80.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/ana.20088', 'https://www.ncbi.nlm.nih.gov/pubmed/15174011', ""https://scholar.google.com/scholar_lookup?title=Striatal+monoamine+terminals+in+Lewy+body+dementia+and+Alzheimer's+disease&author=S+Gilman&author=RA+Koeppe&author=R+Little&author=H+An&author=L+Junck&author=B+Giordani&publication_year=2004&hl=en""]",15174011,https://doi.org/10.1002/ana.20088, Gilman 2004 {published data only}  ,excluded,CD010633-bbs2-0002," Included participants with clinical diagnoses of DLB or AD. 3/45 patients (1 DLB, 2 AD) had neuropathological confirmation of diagnosis.  "
CD010633-bib-0005,"Lim SM, Katsifis A, Villemagne VL, Best R, Jones G, Saling M, et al. ",The 18F‐FDG PET cingulate island sign and comparison to 123I‐β‐CIT SPECT for diagnosis of dementia with Lewy bodies, Journal of Nuclear Medicine ,2009,50,    ,['citation-journal']," Lim SM, Katsifis A, Villemagne VL, Best R, Jones G, Saling M, et al. The 18F‐FDG PET cingulate island sign and comparison to 123I‐β‐CIT SPECT for diagnosis of dementia with Lewy bodies.  Journal of Nuclear Medicine 2009;50(10):1638‐45.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.2967/jnumed.109.065870', 'https://www.ncbi.nlm.nih.gov/pubmed/19759102', 'https://scholar.google.com/scholar_lookup?title=The+18F‐FDG+PET+cingulate+island+sign+and+comparison+to+123I‐β‐CIT+SPECT+for+diagnosis+of+dementia+with+Lewy+bodies+&author=SM+Lim&author=A+Katsifis&author=VL+Villemagne&author=R+Best&author=G+Jones&author=M+Saling&publication_year=2009&hl=en']",19759102,https://doi.org/10.2967/jnumed.109.065870, Lim 2009 {published data only}  ,excluded,CD010633-bbs2-0003," Included participants with clinical diagnoses of DLB or AD. 5/24 patients (4 DLB, 1 AD) had neuropathological confirmation of diagnosis. Results for these 5 not separately available.  "
CD010633-bib-0006,"Perju‐Dumbrava L, Kovacs GG, Jellinger K, Schmidbauer M, Hoffmann M, Asenbaum S, et al. ",DAT SPECT in post mortem‐confirmed Parkinsonian disorders,,2009,,    ,['citation-other']," Perju‐Dumbrava L, Kovacs GG, Jellinger K, Schmidbauer M, Hoffmann M, Asenbaum S, et al. DAT SPECT in post mortem‐confirmed Parkinsonian disorders. European Journal of Neurology Conference: 13th Congress of the EFNS. Florence, 2009.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=DAT+SPECT+in+post+mortem‐confirmed+Parkinsonian+disorders&author=L+Perju‐Dumbrava&author=GG+Kovacs&author=K+Jellinger&author=M+Schmidbauer&author=M+Hoffmann&author=S+Asenbaum&publication_year=2009&hl=en'],,, Perju‐Dumbrava 2009 {published data only}  ,excluded,CD010633-bbs2-0004, Case series of 25 people with Parkinsonian syndromes (2 had DLB). 
CD010633-bib-0008,"Aarsland D, Perry R, Larsen JP, McKeith IG, O'Brien JT, Perry EK, et al. ",Neuroleptic sensitivity in Parkinson's disease and Parkinsonian dementias, Journal of Clinical Psychiatry ,2005,66,    ,['citation-journal']," Aarsland D, Perry R, Larsen JP, McKeith IG, O'Brien JT, Perry EK, et al. Neuroleptic sensitivity in Parkinson's disease and Parkinsonian dementias.  Journal of Clinical Psychiatry 2005;66(5):633‐7.    Google Scholar     ","[""https://scholar.google.com/scholar_lookup?title=Neuroleptic+sensitivity+in+Parkinson's+disease+and+Parkinsonian+dementias&author=D+Aarsland&author=R+Perry&author=JP+Larsen&author=IG+McKeith&author=JT+O'Brien&author=EK+Perry&publication_year=2005&hl=en""]",,, Aarsland 2005 ,additional,CD010633-bbs2-0006,
CD010633-bib-0009,Aarsland D. ,Early discriminatory diagnosis of dementia with Lewy bodies: The emerging role of CSF and imaging biomarkers, Dementia and Geriatric Cognitive Disorders ,2008,25,    ,['citation-journal'], Aarsland D. Early discriminatory diagnosis of dementia with Lewy bodies: The emerging role of CSF and imaging biomarkers.  Dementia and Geriatric Cognitive Disorders 2008;25:195‐205.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1159/000113417', 'https://www.ncbi.nlm.nih.gov/pubmed/18204253', 'https://scholar.google.com/scholar_lookup?title=Early+discriminatory+diagnosis+of+dementia+with+Lewy+bodies:+The+emerging+role+of+CSF+and+imaging+biomarkers+&author=D+Aarsland&publication_year=2008&hl=en']",18204253,https://doi.org/10.1159/000113417, Aarsland 2008 ,additional,CD010633-bbs2-0007,
CD010633-bib-0010,"Braak H, Del Tredici K, Rüb U, de Vos RA, Jansen Steur EN, Braak E. ",Staging of brain pathology related to sporadic Parkinson's disease, Neurobiology of Aging ,2003,24,    ,['citation-journal']," Braak H, Del Tredici K, Rüb U, de Vos RA, Jansen Steur EN, Braak E. Staging of brain pathology related to sporadic Parkinson's disease.  Neurobiology of Aging 2003;24(2):197‐211.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0197-4580(02)00065-9', 'https://www.ncbi.nlm.nih.gov/pubmed/12498954', ""https://scholar.google.com/scholar_lookup?title=Staging+of+brain+pathology+related+to+sporadic+Parkinson's+disease&author=H+Braak&author=K+Tredici&author=U+Rüb&author=RA+Vos&author=EN+JansenSteur&author=E+Braak&publication_year=2003&hl=en""]",12498954,https://doi.org/10.1016/S0197-4580(02)00065-9, Braak 2003 ,additional,CD010633-bbs2-0008,
CD010633-bib-0011,"Ceravolo R, Volterrani D, Gambaccini G, Rossi C, Logi C, Manca G, et al. ",Dopaminergic degeneration and perfusional impairment in Lewy body dementia and Alzheimer's disease, Neurological Sciences ,2003,24,    ,['citation-journal']," Ceravolo R, Volterrani D, Gambaccini G, Rossi C, Logi C, Manca G, et al. Dopaminergic degeneration and perfusional impairment in Lewy body dementia and Alzheimer's disease.  Neurological Sciences 2003;24:162‐3.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s10072-003-0110-6', 'https://www.ncbi.nlm.nih.gov/pubmed/14598067', ""https://scholar.google.com/scholar_lookup?title=Dopaminergic+degeneration+and+perfusional+impairment+in+Lewy+body+dementia+and+Alzheimer's+disease+&author=R+Ceravolo&author=D+Volterrani&author=G+Gambaccini&author=C+Rossi&author=C+Logi&author=G+Manca&publication_year=2003&hl=en""]",14598067,https://doi.org/10.1007/s10072-003-0110-6, Ceravolo 2003 ,additional,CD010633-bbs2-0009,
