reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009694-bib-0001,"Berenguer CM, Davis FE, Howington JU. ",Brain death confirmation: Comparison of computed tomographic angiography with nuclear medicine perfusion scan," Journal of Trauma Injury, Infection and Critical Care ",March 2010,68,    ,['citation-journal']," Berenguer CM, Davis FE, Howington JU. Brain death confirmation: Comparison of computed tomographic angiography with nuclear medicine perfusion scan.  Journal of Trauma Injury, Infection and Critical Care March 2010;68(3):553‐9. [PUBMED: 20220416]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/TA.0b013e3181cef18a', 'https://scholar.google.com/scholar_lookup?title=Brain+death+confirmation:+Comparison+of+computed+tomographic+angiography+with+nuclear+medicine+perfusion+scan+&author=CM+Berenguer&author=FE+Davis&author=JU+Howington&publication_year=March2010&hl=en']",20220416,https://doi.org/10.1097/TA.0b013e3181cef18a, Berenguer 2010 {published data only}  ,included,CD009694-bbs2-0001,
CD009694-bib-0002,"Bohatyrewicz R, Sawicki M, Walecka A, Walecki J, Rowinski O, Bohatyrewicz A, et al. ",Computed tomographic angiography and perfusion in the diagnosis of brain death, Transplantation Proceedings ,2010,42,    ,['citation-journal']," Bohatyrewicz R, Sawicki M, Walecka A, Walecki J, Rowinski O, Bohatyrewicz A, et al. Computed tomographic angiography and perfusion in the diagnosis of brain death.  Transplantation Proceedings 2010;42:3941‐6. [PUBMED: 21168593]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.transproceed.2010.09.143', 'https://www.ncbi.nlm.nih.gov/pubmed/21168593', 'https://scholar.google.com/scholar_lookup?title=Computed+tomographic+angiography+and+perfusion+in+the+diagnosis+of+brain+death&author=R+Bohatyrewicz&author=M+Sawicki&author=A+Walecka&author=J+Walecki&author=O+Rowinski&author=A+Bohatyrewicz&publication_year=2010&hl=en']",21168593,https://doi.org/10.1016/j.transproceed.2010.09.143, Bohatyrewicz 2010 {published data only}  ,included,CD009694-bbs2-0002,
CD009694-bib-0003,"Combes J‐C, Chomel A, Ricolfi F, d'Athis P, Freysz M. ",Reliability of computed tomographic angiography in the diagnosis of brain death, Transplantation Proceedings ,2007,39,    ,['citation-journal']," Combes J‐C, Chomel A, Ricolfi F, d'Athis P, Freysz M. Reliability of computed tomographic angiography in the diagnosis of brain death.  Transplantation Proceedings 2007;39:16‐20. [PUBMED: 17275466]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.transproceed.2006.10.204', 'https://www.ncbi.nlm.nih.gov/pubmed/17275466', ""https://scholar.google.com/scholar_lookup?title=Reliability+of+computed+tomographic+angiography+in+the+diagnosis+of+brain+death&author=J‐C+Combes&author=A+Chomel&author=F+Ricolfi&author=P+d'Athis&author=M+Freysz&publication_year=2007&hl=en""]",17275466,https://doi.org/10.1016/j.transproceed.2006.10.204, Combes 2007 {published data only}  ,included,CD009694-bbs2-0003,
CD009694-bib-0004,"Dupas B, Gayet‐Delacroix M, Villers D, Antonioli D, Veccherini M, Soulillou J. ",Diagnosis of brain death using two‐phase spiral CT, American Journal of Neuroradiology ,April 1998,19,    ,['citation-journal']," Dupas B, Gayet‐Delacroix M, Villers D, Antonioli D, Veccherini M, Soulillou J. Diagnosis of brain death using two‐phase spiral CT.  American Journal of Neuroradiology April 1998;19:641‐7. [PUBMED: 9576648]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/9576648', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+brain+death+using+two‐phase+spiral+CT&author=B+Dupas&author=M+Gayet‐Delacroix&author=D+Villers&author=D+Antonioli&author=M+Veccherini&author=J+Soulillou&publication_year=April1998&hl=en']",9576648,, Dupas 1998 {published data only}  ,included,CD009694-bbs2-0004,
CD009694-bib-0005,"Escudero D, Otero J, Marques L, Parra D, Gonzalo JA, Albaiceta G, et al. ",Diagnosing brain death by CT perfusion and multislice CT angiography, Neurocritical Care ,2009,11,    ,['citation-journal']," Escudero D, Otero J, Marques L, Parra D, Gonzalo JA, Albaiceta G, et al. Diagnosing brain death by CT perfusion and multislice CT angiography.  Neurocritical Care 2009;11:261‐71. [PUBMED: 19565357]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s12028-009-9243-7', 'https://www.ncbi.nlm.nih.gov/pubmed/19565357', 'https://scholar.google.com/scholar_lookup?title=Diagnosing+brain+death+by+CT+perfusion+and+multislice+CT+angiography&author=D+Escudero&author=J+Otero&author=L+Marques&author=D+Parra&author=JA+Gonzalo&author=G+Albaiceta&publication_year=2009&hl=en']",19565357,https://doi.org/10.1007/s12028-009-9243-7, Escudero 2009a {published data only}  ,included,CD009694-bbs2-0005,
CD009694-bib-0006,"Frampas E, Videcoq M, deKerviler E, Ricolfi F, Kuoch V, Mourey F, et al. ",CT angiography for brain death diagnosis, American Journal of Neuroradiology ,2009,30,    ,['citation-journal']," Frampas E, Videcoq M, deKerviler E, Ricolfi F, Kuoch V, Mourey F, et al. CT angiography for brain death diagnosis.  American Journal of Neuroradiology 2009;30:1566‐70. [PUBMED: 19406767]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3174/ajnr.A1614', 'https://www.ncbi.nlm.nih.gov/pubmed/19406767', 'https://scholar.google.com/scholar_lookup?title=CT+angiography+for+brain+death+diagnosis&author=E+Frampas&author=M+Videcoq&author=E+deKerviler&author=F+Ricolfi&author=V+Kuoch&author=F+Mourey&publication_year=2009&hl=en']",19406767,https://doi.org/10.3174/ajnr.A1614, Frampas 2009 {published data only}  ,included,CD009694-bbs2-0006,
CD009694-bib-0007,"Leclerc X, Taschner CA, Vidal A, Strecker G, Savage J, Gauvrit JY, et al. ",The role of spiral CT for the assessment of the intracranial circulation in suspected brain‐death, Journal of Neuroradiology ,2006,33,    ,['citation-journal']," Leclerc X, Taschner CA, Vidal A, Strecker G, Savage J, Gauvrit JY, et al. The role of spiral CT for the assessment of the intracranial circulation in suspected brain‐death.  Journal of Neuroradiology 2006;33:90‐5. [PUBMED: 16733422]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0150-9861(06)77237-6', 'https://www.ncbi.nlm.nih.gov/pubmed/16733422', 'https://scholar.google.com/scholar_lookup?title=The+role+of+spiral+CT+for+the+assessment+of+the+intracranial+circulation+in+suspected+brain‐death+&author=X+Leclerc&author=CA+Taschner&author=A+Vidal&author=G+Strecker&author=J+Savage&author=JY+Gauvrit&publication_year=2006&hl=en']",16733422,https://doi.org/10.1016/S0150-9861(06)77237-6, Leclerc 2006 {published data only}  ,included,CD009694-bbs2-0007,
CD009694-bib-0008,"Quesnel C, Fulgencio J‐P, Adrie C, Marro B, Payen L, Lembert N, et al. ",Limitations of computed tomographic angiography in the diagnosis of brain death, Intensive Care Medicine ,2007,33,    ,['citation-journal']," Quesnel C, Fulgencio J‐P, Adrie C, Marro B, Payen L, Lembert N, et al. Limitations of computed tomographic angiography in the diagnosis of brain death.  Intensive Care Medicine 2007;33:2129‐35. [PUBMED: 17643226]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00134-007-0789-6', 'https://www.ncbi.nlm.nih.gov/pubmed/17643226', 'https://scholar.google.com/scholar_lookup?title=Limitations+of+computed+tomographic+angiography+in+the+diagnosis+of+brain+death&author=C+Quesnel&author=J‐P+Fulgencio&author=C+Adrie&author=B+Marro&author=L+Payen&author=N+Lembert&publication_year=2007&hl=en']",17643226,https://doi.org/10.1007/s00134-007-0789-6, Quesnel 2007 {published data only}  ,included,CD009694-bbs2-0008,
CD009694-bib-0009,"Rieke A, Regli B, Mattle HP, Brekenfeld C, Gralla J, Schroth G, et al. ",Computed tomography angiography (CTA) to prove circulatory arrest for the diagnosis of brain death in the context of organ transplantation, Swiss Medical Weekly ,2011,141,    ,['citation-journal']," Rieke A, Regli B, Mattle HP, Brekenfeld C, Gralla J, Schroth G, et al. Computed tomography angiography (CTA) to prove circulatory arrest for the diagnosis of brain death in the context of organ transplantation.  Swiss Medical Weekly 2011;141:w13261. [PUBMED: 21971739]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.4414/smw.2011.13261', 'https://www.ncbi.nlm.nih.gov/pubmed/21971739', 'https://scholar.google.com/scholar_lookup?title=Computed+tomography+angiography+(CTA)+to+prove+circulatory+arrest+for+the+diagnosis+of+brain+death+in+the+context+of+organ+transplantation+&author=A+Rieke&author=B+Regli&author=HP+Mattle&author=C+Brekenfeld&author=J+Gralla&author=G+Schroth&publication_year=2011&hl=en']",21971739,https://doi.org/10.4414/smw.2011.13261, Rieke 2011 {published data only}  ,included,CD009694-bbs2-0009,
CD009694-bib-0010,"Welschehold S, Kerz T, Boor S, Reuland K, Thomke F, Reuland A, et al. ",Detection of intracranial circulatory arrest in brain death using cranial CT‐angiography, European Journal of Neurology ,2013,20,    ,['citation-journal']," Welschehold S, Kerz T, Boor S, Reuland K, Thomke F, Reuland A, et al. Detection of intracranial circulatory arrest in brain death using cranial CT‐angiography.  European Journal of Neurology 2013;20(1):173‐9. [PUBMED: 22788547]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1468-1331.2012.03826.x', 'https://www.ncbi.nlm.nih.gov/pubmed/22788547', 'https://scholar.google.com/scholar_lookup?title=Detection+of+intracranial+circulatory+arrest+in+brain+death+using+cranial+CT‐angiography&author=S+Welschehold&author=T+Kerz&author=S+Boor&author=K+Reuland&author=F+Thomke&author=A+Reuland&publication_year=2013&hl=en']",22788547,https://doi.org/10.1111/j.1468-1331.2012.03826.x, Welschehold 2012a {published data only}  ,included,CD009694-bbs2-0010,
CD009694-bib-0011,"Bacigalupo F, Huerta D, Montefusco‐siegmund R. ",The debate about death: an imperishable discussion?, Biological Research ,2007,40,    ,['citation-journal']," Bacigalupo F, Huerta D, Montefusco‐siegmund R. The debate about death: an imperishable discussion?.  Biological Research 2007;40:523‐34. [PUBMED: 18575685]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.4067/S0716-97602007000500014', 'https://www.ncbi.nlm.nih.gov/pubmed/18575685', 'https://scholar.google.com/scholar_lookup?title=The+debate+about+death:+an+imperishable+discussion?&author=F+Bacigalupo&author=D+Huerta&author=R+Montefusco‐siegmund&publication_year=2007&hl=en']",18575685,https://doi.org/10.4067/S0716-97602007000500014, Bacigalupo 2007 {published data only}  ,excluded,CD009694-bbs2-0011, Discussion article. No new data 
CD009694-bib-0012,"Badenes Quieles R, Moreno J, Garcia‐Perez M, Pastor E, Maruenda A, et al. ",Cerebral blood flow by thermal diffusion during assessment of brain death,,Berlin 2011,,    ,['citation-other']," Badenes Quieles R, Moreno J, Garcia‐Perez M, Pastor E, Maruenda A, et al. Cerebral blood flow by thermal diffusion during assessment of brain death. Presentation 0988Berlin 2011. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Cerebral+blood+flow+by+thermal+diffusion+during+assessment+of+brain+death&author=R+BadenesQuieles&author=J+Moreno&author=M+Garcia‐Perez&author=E+Pastor&author=A+Maruenda&publication_year=Berlin2011&hl=en']",,, Badenes Quiles 2011 {published data only}  ,excluded,CD009694-bbs2-0012," Single case, not using index test "
CD009694-bib-0013,"Bell D, Murphy P. ",Letter: Barriers to brainstem death testing and organ donation can be addressed, Anaesthesia ,2010,65,    ,['citation-journal']," Bell D, Murphy P. Letter: Barriers to brainstem death testing and organ donation can be addressed.  Anaesthesia 2010;65:646‐56. [PUBMED: 20565396]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1365-2044.2010.06349.x', 'https://www.ncbi.nlm.nih.gov/pubmed/20565396', 'https://scholar.google.com/scholar_lookup?title=Letter:+Barriers+to+brainstem+death+testing+and+organ+donation+can+be+addressed&author=D+Bell&author=P+Murphy&publication_year=2010&hl=en']",20565396,https://doi.org/10.1111/j.1365-2044.2010.06349.x, Bell 2010 {published data only}  ,excluded,CD009694-bbs2-0013, Letter. No new data 
CD009694-bib-0014,"Beltramello A, Riccardi G, Pizzini F, Piovan E. ",Updates in the determination of brain death, The Neuroradiology Journal ,2010,23,    ,['citation-journal']," Beltramello A, Riccardi G, Pizzini F, Piovan E. Updates in the determination of brain death.  The Neuroradiology Journal 2010;23:145‐50. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/197140091002300201', 'https://www.ncbi.nlm.nih.gov/pubmed/24148531', 'https://scholar.google.com/scholar_lookup?title=Updates+in+the+determination+of+brain+death&author=A+Beltramello&author=G+Riccardi&author=F+Pizzini&author=E+Piovan&publication_year=2010&hl=en']",24148531,https://doi.org/10.1177/197140091002300201, Beltramello 2010 {published data only}  ,excluded,CD009694-bbs2-0014, Review article. No new data 
