reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD008892-bib-0001,"Abdoel TH, Pastoor R, Smits HL, Hatta M. ",Laboratory evaluation of a simple and rapid latex agglutination assay for the serodiagnosis of typhoid fever, Transactions of the Royal Society of Tropical Medicine and Hygiene ,2007,101,    ,['citation-journal']," Abdoel TH, Pastoor R, Smits HL, Hatta M. Laboratory evaluation of a simple and rapid latex agglutination assay for the serodiagnosis of typhoid fever.  Transactions of the Royal Society of Tropical Medicine and Hygiene 2007;101(10):1032‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.trstmh.2007.05.020', 'https://www.ncbi.nlm.nih.gov/pubmed/17673269', 'https://scholar.google.com/scholar_lookup?title=Laboratory+evaluation+of+a+simple+and+rapid+latex+agglutination+assay+for+the+serodiagnosis+of+typhoid+fever+&author=TH+Abdoel&author=R+Pastoor&author=HL+Smits&author=M+Hatta&publication_year=2007&hl=en']",17673269,https://doi.org/10.1016/j.trstmh.2007.05.020, Abdoel 2007 {published data only}  ,included,CD008892-bbs2-0001,
CD008892-bib-0002,"Anagha K, Deepika B, Shahriar R, Sanjeev K. ",The easy and early diagnosis of typhoid fever, Journal of Clinical and Diagnostic Research ,2012,6,    ,['citation-journal']," Anagha K, Deepika B, Shahriar R, Sanjeev K. The easy and early diagnosis of typhoid fever.  Journal of Clinical and Diagnostic Research 2012;6(2):198‐9. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+easy+and+early+diagnosis+of+typhoid+fever&author=K+Anagha&author=B+Deepika&author=R+Shahriar&author=K+Sanjeev&publication_year=2012&hl=en']",,, Anagha 2012 {published data only}  ,included,CD008892-bbs2-0002,
CD008892-bib-0003,"Anusha R, Ganesh R, Lalitha J. ","Comparison of a rapid commercial test, Enterocheck WB®, with automated blood culture for diagnosis of typhoid fever", Annals of Tropical Paediatrics ,2011,31,    ,['citation-journal']," Anusha R, Ganesh R, Lalitha J. Comparison of a rapid commercial test, Enterocheck WB®, with automated blood culture for diagnosis of typhoid fever.  Annals of Tropical Paediatrics 2011;31(3):231‐4. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1179/1465328111Y.0000000030', 'https://www.ncbi.nlm.nih.gov/pubmed/21781418', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+a+rapid+commercial+test,+Enterocheck+WB®,+with+automated+blood+culture+for+diagnosis+of+typhoid+fever+&author=R+Anusha&author=R+Ganesh&author=J+Lalitha&publication_year=2011&hl=en']",21781418,https://doi.org/10.1179/1465328111Y.0000000030, Anusha 2011 {published data only}  ,included,CD008892-bbs2-0003,
CD008892-bib-0004,"Begum Z, Hossain MA, Musa AK, Shamsuzzaman AK, Mahmud MC, Ahsan MM, et al. ",Comparison between DOT EIA IgM and Widal Test as early diagnosis of typhoid fever, Mymensingh Medical Journal ,2009,18,    ,['citation-journal']," Begum Z, Hossain MA, Musa AK, Shamsuzzaman AK, Mahmud MC, Ahsan MM, et al. Comparison between DOT EIA IgM and Widal Test as early diagnosis of typhoid fever.  Mymensingh Medical Journal 2009;18(1):13‐7. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/19182742', 'https://scholar.google.com/scholar_lookup?title=Comparison+between+DOT+EIA+IgM+and+Widal+Test+as+early+diagnosis+of+typhoid+fever&author=Z+Begum&author=MA+Hossain&author=AK+Musa&author=AK+Shamsuzzaman&author=MC+Mahmud&author=MM+Ahsan&publication_year=2009&hl=en']",19182742,, Begum 2009 {published data only}  ,included,CD008892-bbs2-0004,
CD008892-bib-0005,"Beig FK, Ahmad F, Ekram M, Shukla I. ",Typhidot M and Diazo test vis‐à‐vis blood culture and Widal Test in the early diagnosis of typhoid fever in children in a resource poor setting, Brazilian Journal of Infectious Diseases ,2010,14,    ,['citation-journal']," Beig FK, Ahmad F, Ekram M, Shukla I. Typhidot M and Diazo test vis‐à‐vis blood culture and Widal Test in the early diagnosis of typhoid fever in children in a resource poor setting.  Brazilian Journal of Infectious Diseases 2010;14(6):589‐93. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1590/S1413-86702010000600007', 'https://scholar.google.com/scholar_lookup?title=Typhidot+M+and+Diazo+test+vis‐à‐vis+blood+culture+and+Widal+Test+in+the+early+diagnosis+of+typhoid+fever+in+children+in+a+resource+poor+setting+&author=FK+Beig&author=F+Ahmad&author=M+Ekram&author=I+Shukla&publication_year=2010&hl=en']",,https://doi.org/10.1590/S1413-86702010000600007, Beig 2010 {published data only}  ,included,CD008892-bbs2-0005,
CD008892-bib-0006,"Bhutta ZA, Mansurali N. ",Rapid serologic diagnosis of pediatric typhoid fever in an endemic area: a prospective comparative evaluation of two dot‐enzyme immunoassays and the Widal Test, American Journal of Tropical Medicine and Hygiene ,1999,61,    ,['citation-journal']," Bhutta ZA, Mansurali N. Rapid serologic diagnosis of pediatric typhoid fever in an endemic area: a prospective comparative evaluation of two dot‐enzyme immunoassays and the Widal Test.  American Journal of Tropical Medicine and Hygiene 1999;61(4):654‐7. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.4269/ajtmh.1999.61.654', 'https://scholar.google.com/scholar_lookup?title=Rapid+serologic+diagnosis+of+pediatric+typhoid+fever+in+an+endemic+area:+a+prospective+comparative+evaluation+of+two+dot‐enzyme+immunoassays+and+the+Widal+Test+&author=ZA+Bhutta&author=N+Mansurali&publication_year=1999&hl=en']",,https://doi.org/10.4269/ajtmh.1999.61.654, Bhutta 1999 {published data only}  ,included,CD008892-bbs2-0006,
CD008892-bib-0007,"Dong B, Galindo CM, Shin E, Acosta CJ, Page AL, Wang M, et al. ","Optimizing typhoid fever case definitions by combining serological tests in a large population study in Hechi City, China", Epidemiology and Infection ,2007,135,    ,['citation-journal']," Dong B, Galindo CM, Shin E, Acosta CJ, Page AL, Wang M, et al. Optimizing typhoid fever case definitions by combining serological tests in a large population study in Hechi City, China.  Epidemiology and Infection 2007;135(6):1014‐20. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1017/S0950268806007801', 'https://www.ncbi.nlm.nih.gov/pubmed/17217551', 'https://scholar.google.com/scholar_lookup?title=Optimizing+typhoid+fever+case+definitions+by+combining+serological+tests+in+a+large+population+study+in+Hechi+City,+China+&author=B+Dong&author=CM+Galindo&author=E+Shin&author=CJ+Acosta&author=AL+Page&author=M+Wang&publication_year=2007&hl=en']",17217551,https://doi.org/10.1017/S0950268806007801, Dong 2007 {published data only}  ,included,CD008892-bbs2-0007,
CD008892-bib-0008,"Dutta S, Sur D, Manna B, Sen B, Deb AK, Deen JL, et al. ","Evaluation of new‐generation serologic tests for the diagnosis of typhoid fever: data from a community‐based surveillance in Calcutta, India", Diagnostic Microbiology and Infectious Disease ,2006,56,    ,['citation-journal']," Dutta S, Sur D, Manna B, Sen B, Deb AK, Deen JL, et al. Evaluation of new‐generation serologic tests for the diagnosis of typhoid fever: data from a community‐based surveillance in Calcutta, India.  Diagnostic Microbiology and Infectious Disease 2006;56(4):359‐65. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.diagmicrobio.2006.06.024', 'https://www.ncbi.nlm.nih.gov/pubmed/16938421', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+new‐generation+serologic+tests+for+the+diagnosis+of+typhoid+fever:+data+from+a+community‐based+surveillance+in+Calcutta,+India+&author=S+Dutta&author=D+Sur&author=B+Manna&author=B+Sen&author=AK+Deb&author=JL+Deen&publication_year=2006&hl=en']",16938421,https://doi.org/10.1016/j.diagmicrobio.2006.06.024, Dutta 2006 {published data only}  ,included,CD008892-bbs2-0008,
CD008892-bib-0009,"Fadeel MA, House BL, Wasfy MM, Klena JD, Habashy EE, Said MM, et al. ","Evaluation of a newly developed ELISA against Widal, TUBEX‐TF and Typhidot for typhoid fever surveillance", Journal of Infection in Developing Countries ,2011,5,    ,['citation-journal']," Fadeel MA, House BL, Wasfy MM, Klena JD, Habashy EE, Said MM, et al. Evaluation of a newly developed ELISA against Widal, TUBEX‐TF and Typhidot for typhoid fever surveillance.  Journal of Infection in Developing Countries 2011;5(3):169‐75. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3855/jidc.1339', 'https://www.ncbi.nlm.nih.gov/pubmed/21444985', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+a+newly+developed+ELISA+against+Widal,+TUBEX‐TF+and+Typhidot+for+typhoid+fever+surveillance+&author=MA+Fadeel&author=BL+House&author=MM+Wasfy&author=JD+Klena&author=EE+Habashy&author=MM+Said&publication_year=2011&hl=en']",21444985,https://doi.org/10.3855/jidc.1339, Fadeel 2011 {published data only}  ,included,CD008892-bbs2-0009,
CD008892-bib-0010,"Gasem MH, Smits HL, Goris MGA, Dolmans WMV. ",Evaluation of a simple and rapid dipstick assay for the diagnosis of typhoid fever in Indonesia, Journal of Medical Microbiology ,2002,51,    ,['citation-journal']," Gasem MH, Smits HL, Goris MGA, Dolmans WMV. Evaluation of a simple and rapid dipstick assay for the diagnosis of typhoid fever in Indonesia.  Journal of Medical Microbiology 2002;51(2):173‐7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1099/0022-1317-51-2-173', 'https://www.ncbi.nlm.nih.gov/pubmed/11865843', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+a+simple+and+rapid+dipstick+assay+for+the+diagnosis+of+typhoid+fever+in+Indonesia+&author=MH+Gasem&author=HL+Smits&author=MGA+Goris&author=WMV+Dolmans&publication_year=2002&hl=en']",11865843,https://doi.org/10.1099/0022-1317-51-2-173, Gasem 2002 {published data only}  ,included,CD008892-bbs2-0010,
