reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010276-bib-0001,"Adil HA, Yuwanati M, Singh A, Sawant S, Umarji HR. ",Comparative study on the efficacy of tissue autofluorescence (Visually Enhanced Lesion scope) and toluidine blue as a screening method in oral potentially malignant and malignant lesions, Journal of Medical Sciences (Taiwan) ,2017,37,    ,['citation-journal']," Adil HA, Yuwanati M, Singh A, Sawant S, Umarji HR. Comparative study on the efficacy of tissue autofluorescence (Visually Enhanced Lesion scope) and toluidine blue as a screening method in oral potentially malignant and malignant lesions.  Journal of Medical Sciences (Taiwan) 2017;37(3):91-6. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.4103/jmedsci.jmedsci_53_16', 'https://scholar.google.com/scholar_lookup?title=Comparative+study+on+the+efficacy+of+tissue+autofluorescence+(Visually+Enhanced+Lesion+scope)+and+toluidine+blue+as+a+screening+method+in+oral+potentially+malignant+and+malignant+lesions+&author=HA+Adil&author=M+Yuwanati&author=A+Singh&author=S+Sawant&author=HR+Umarji&publication_year=2017&hl=en']",,https://doi.org/10.4103/jmedsci.jmedsci_53_16, Adil 2017 {published data only}  ,included,CD010276-bbs2-0001,
CD010276-bib-0002,"Allegra E, Lombardo N, Puzzo L, Garozzo A. ",The usefulness of toluidine staining as a diagnostic tool for precancerous and cancerous oropharyngeal and oral cavity lesions, ACTA Otorhinolaryngologica Italica ,2009,29,    ,['citation-journal']," Allegra E, Lombardo N, Puzzo L, Garozzo A. The usefulness of toluidine staining as a diagnostic tool for precancerous and cancerous oropharyngeal and oral cavity lesions [Utilità della colorazione con toluidina nella diagnosi delle lesioni precancerosee cancerose dell’orofaringe e del cavo orale].  ACTA Otorhinolaryngologica Italica 2009;29:187-90. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/20161875', 'https://scholar.google.com/scholar_lookup?title=The+usefulness+of+toluidine+staining+as+a+diagnostic+tool+for+precancerous+and+cancerous+oropharyngeal+and+oral+cavity+lesions+&author=E+Allegra&author=N+Lombardo&author=L+Puzzo&author=A+Garozzo&publication_year=2009&hl=en']",20161875,, Allegra 2009 {published data only}  ,included,CD010276-bbs2-0002,
CD010276-bib-0003,"Amirchaghmaghi M, Mohtasham N, Delavarian Z, Shakeri MT, Hatami M, Mosannen Mozafari P. ",The diagnostic value of the native fluorescence visualization device for early detection of premalignant/malignant lesions of the oral cavity, Photodiagnosis and Photodynamic Therapy ,2018,21,    ,['citation-journal']," Amirchaghmaghi M, Mohtasham N, Delavarian Z, Shakeri MT, Hatami M, Mosannen Mozafari P. The diagnostic value of the native fluorescence visualization device for early detection of premalignant/malignant lesions of the oral cavity.  Photodiagnosis and Photodynamic Therapy 2018;21:19-27. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.pdpdt.2017.10.019', 'https://www.ncbi.nlm.nih.gov/pubmed/29079347', 'https://scholar.google.com/scholar_lookup?title=The+diagnostic+value+of+the+native+fluorescence+visualization+device+for+early+detection+of+premalignant/malignant+lesions+of+the+oral+cavity+&author=M+Amirchaghmaghi&author=N+Mohtasham&author=Z+Delavarian&author=MT+Shakeri&author=M+Hatami&author=P+MosannenMozafari&publication_year=2018&hl=en']",29079347,https://doi.org/10.1016/j.pdpdt.2017.10.019, Amirchaghmaghi 2018 {published data only}  ,included,CD010276-bbs2-0003,
CD010276-bib-0004,"Awan KH, Morgan PR, Warnakulasuriya S. ",Evaluation of an autofluorescence based imaging system (VELscope™) in the detection of oral potentially malignant disorders and benign keratoses, Oral Oncology ,2011,47,    ,['citation-journal']," Awan KH, Morgan PR, Warnakulasuriya S. Evaluation of an autofluorescence based imaging system (VELscope™) in the detection of oral potentially malignant disorders and benign keratoses.  Oral Oncology 2011;47:274-7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.oraloncology.2011.02.001', 'https://www.ncbi.nlm.nih.gov/pubmed/21396880', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+an+autofluorescence+based+imaging+system+(VELscope™)+in+the+detection+of+oral+potentially+malignant+disorders+and+benign+keratoses+&author=KH+Awan&author=PR+Morgan&author=S+Warnakulasuriya&publication_year=2011&hl=en']",21396880,https://doi.org/10.1016/j.oraloncology.2011.02.001, Awan 2011 {published data only}  ,included,CD010276-bbs2-0004,
CD010276-bib-0005,"Awan KH, Morgan PR, Warnakulasuriya S. ",Utility of chemiluminescence (ViziLite) in the detection of oral potentially malignant disorders and benign keratoses, Journal of Oral Pathology & Medicine ,2011,40,    ,['citation-journal']," Awan KH, Morgan PR, Warnakulasuriya S. Utility of chemiluminescence (ViziLite) in the detection of oral potentially malignant disorders and benign keratoses.  Journal of Oral Pathology & Medicine 2011;40(7):541-4. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1600-0714.2011.01048.x', 'https://scholar.google.com/scholar_lookup?title=Utility+of+chemiluminescence+(ViziLite)+in+the+detection+of+oral+potentially+malignant+disorders+and+benign+keratoses+&author=KH+Awan&author=PR+Morgan&author=S+Warnakulasuriya&publication_year=2011&hl=en']",,https://doi.org/10.1111/j.1600-0714.2011.01048.x, Awan 2011 {published data only}  ,included,CD010276-bbs2-0004,
CD010276-bib-0006,"Awan KH, Yang YH, Morgan PR, Warnakulasuriya S. ",Utility of toluidine blue as a diagnostic adjunct in the detection of potentially malignant disorders of the oral cavity – a clinical and histological assessment, Oral Diseases ,2012,18,    ,['citation-journal']," Awan KH, Yang YH, Morgan PR, Warnakulasuriya S. Utility of toluidine blue as a diagnostic adjunct in the detection of potentially malignant disorders of the oral cavity – a clinical and histological assessment.  Oral Diseases 2012;18:728-33. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1601-0825.2012.01935.x', 'https://www.ncbi.nlm.nih.gov/pubmed/22524200', 'https://scholar.google.com/scholar_lookup?title=Utility+of+toluidine+blue+as+a+diagnostic+adjunct+in+the+detection+of+potentially+malignant+disorders+of+the+oral+cavity+–+a+clinical+and+histological+assessment+&author=KH+Awan&author=YH+Yang&author=PR+Morgan&author=S+Warnakulasuriya&publication_year=2012&hl=en']",22524200,https://doi.org/10.1111/j.1601-0825.2012.01935.x, Awan 2012 {published data only}  ,included,CD010276-bbs2-0005,
CD010276-bib-0007,"Baeten J, Johnson A, Sunny S, Suresh A, Birur P, Uma K, et al. ",Chairside molecular imaging of aberrant glycosylation in subjects with suspicious oral lesions using fluorescently labeled wheat germ agglutinin, Head & Neck ,2018,40,    ,['citation-journal']," Baeten J, Johnson A, Sunny S, Suresh A, Birur P, Uma K, et al. Chairside molecular imaging of aberrant glycosylation in subjects with suspicious oral lesions using fluorescently labeled wheat germ agglutinin.  Head & Neck 2018;40(2):292-301. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1002/hed.24943', 'https://www.ncbi.nlm.nih.gov/pubmed/28963821', 'https://scholar.google.com/scholar_lookup?title=Chairside+molecular+imaging+of+aberrant+glycosylation+in+subjects+with+suspicious+oral+lesions+using+fluorescently+labeled+wheat+germ+agglutinin+&author=J+Baeten&author=A+Johnson&author=S+Sunny&author=A+Suresh&author=P+Birur&author=K+Uma&publication_year=2018&hl=en']",28963821,https://doi.org/10.1002/hed.24943, Baeten 2018 {published data only}  ,included,CD010276-bbs2-0006,
CD010276-bib-0008,"Cancela-Rodriguez P, Cerero-Lapiedra R, Esparza-Gomez G, Llamas-Martinez S, Warnakulasuriya S. ",The use of toluidine blue in the detection of premalignant and malignant oral lesions, Journal of Oral Pathology & Medicine ,2010,40,    ,['citation-journal']," Cancela-Rodriguez P, Cerero-Lapiedra R, Esparza-Gomez G, Llamas-Martinez S, Warnakulasuriya S. The use of toluidine blue in the detection of premalignant and malignant oral lesions.  Journal of Oral Pathology & Medicine 2010;40:300-4. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+use+of+toluidine+blue+in+the+detection+of+premalignant+and+malignant+oral+lesions&author=P+Cancela-Rodriguez&author=R+Cerero-Lapiedra&author=G+Esparza-Gomez&author=S+Llamas-Martinez&author=S+Warnakulasuriya&publication_year=2010&hl=en']",,, Cancela‐Rodriguez 2011 {published data only}  ,included,CD010276-bbs2-0007,
CD010276-bib-0009,"Chainani-Wu N, Madden E, Cox D, Sroussi H, Epstein J, Silverman Jr S. ",Toluidine blue aids in detection of dysplasia and carcinoma in suspicious oral lesions, Oral Diseases ,2015,21,    ,['citation-journal']," Chainani-Wu N, Madden E, Cox D, Sroussi H, Epstein J, Silverman Jr S. Toluidine blue aids in detection of dysplasia and carcinoma in suspicious oral lesions.  Oral Diseases 2015;21:879-85. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/odi.12358', 'https://www.ncbi.nlm.nih.gov/pubmed/26173924', 'https://scholar.google.com/scholar_lookup?title=Toluidine+blue+aids+in+detection+of+dysplasia+and+carcinoma+in+suspicious+oral+lesions&author=N+Chainani-Wu&author=E+Madden&author=D+Cox&author=H+Sroussi&author=J+Epstein&author=S+SilvermanJr&publication_year=2015&hl=en']",26173924,https://doi.org/10.1111/odi.12358, Chainani‐Wu 2015 {published data only}  ,included,CD010276-bbs2-0008,
CD010276-bib-0010,"Chaudhari A, Hegde-Shetiya S, Shirahatti R, Agrawal D. ","Comparison of different screening methods in estimating the prevalence of precancer and cancer amongst male inmates of a jail in Maharashtra, India", Asian Pacific Journal of Cancer Prevention ,2013,14,    ,['citation-journal']," Chaudhari A, Hegde-Shetiya S, Shirahatti R, Agrawal D. Comparison of different screening methods in estimating the prevalence of precancer and cancer amongst male inmates of a jail in Maharashtra, India.  Asian Pacific Journal of Cancer Prevention 2013;14(2):859-64. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.7314/APJCP.2013.14.2.859', 'https://www.ncbi.nlm.nih.gov/pubmed/23621252', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+different+screening+methods+in+estimating+the+prevalence+of+precancer+and+cancer+amongst+male+inmates+of+a+jail+in+Maharashtra,+India+&author=A+Chaudhari&author=S+Hegde-Shetiya&author=R+Shirahatti&author=D+Agrawal&publication_year=2013&hl=en']",23621252,https://doi.org/10.7314/APJCP.2013.14.2.859, Chaudhari 2013 {published data only}  ,included,CD010276-bbs2-0009,
CD010276-bib-0011,"Chen Y-W, Lin J-S, Fong JH-J, Wang I-K, Chou S-J, Wu C-H, et al. ",Use of methylene blue as a diagnostic aid in early detection of oral cancer and precancerous lesions, British Journal of Oral and Maxillofacial Surgery ,2007,45,    ,['citation-journal']," Chen Y-W, Lin J-S, Fong JH-J, Wang I-K, Chou S-J, Wu C-H, et al. Use of methylene blue as a diagnostic aid in early detection of oral cancer and precancerous lesions.  British Journal of Oral and Maxillofacial Surgery 2007;45(7):590-1. CENTRAL    Link to article     PubMed     ","['', 'https://doi.org/10.1016/j.bjoms.2006.08.017', 'https://www.ncbi.nlm.nih.gov/pubmed/17081665']",17081665,https://doi.org/10.1016/j.bjoms.2006.08.017, Chen 2007 {published data only}  ,included,CD010276-bbs2-0010,
CD010276-bib-0012,"Cheng B, Yang L. ",The clinical evaluation of Oratest in detecting oral mucosal lesions, West China Journal of Stomatology ,2003,21,    ,['citation-journal']," Cheng B, Yang L. The clinical evaluation of Oratest in detecting oral mucosal lesions.  West China Journal of Stomatology 2003;21(2):124-6. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/12838698', 'https://scholar.google.com/scholar_lookup?title=The+clinical+evaluation+of+Oratest+in+detecting+oral+mucosal+lesions&author=B+Cheng&author=L+Yang&publication_year=2003&hl=en']",12838698,, Cheng 2003a {published data only}  ,included,CD010276-bbs2-0011,
CD010276-bib-0013,"Cheng B, Yang L. ",The clinical evaluation of Oratest in detecting oral mucosal lesions, West China Journal of Stomatology ,2003,21,    ,['citation-journal']," Cheng B, Yang L. The clinical evaluation of Oratest in detecting oral mucosal lesions.  West China Journal of Stomatology 2003;21(2):124-6. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/12838698', 'https://scholar.google.com/scholar_lookup?title=The+clinical+evaluation+of+Oratest+in+detecting+oral+mucosal+lesions&author=B+Cheng&author=L+Yang&publication_year=2003&hl=en']",12838698,, Cheng 2003b {published data only}  ,included,CD010276-bbs2-0012,
