reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD012768-bib-0001,"Ablanedo-Terrazas Y, Alvarado-de la Barrera C, Hernandez-Juan R, Ruiz-Cruz M, Reyes-Teran G. ",Xpert MTB/RIF for diagnosis of tuberculous cervical lymphadenitis in HIV-infected patients, Laryngoscope ,2014,124,    ,['citation-journal']," Ablanedo-Terrazas Y, Alvarado-de la Barrera C, Hernandez-Juan R, Ruiz-Cruz M, Reyes-Teran G. Xpert MTB/RIF for diagnosis of tuberculous cervical lymphadenitis in HIV-infected patients.  Laryngoscope 2014;124(6):1382-5. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1002/lary.24478', 'https://www.ncbi.nlm.nih.gov/pubmed/24166585', 'https://scholar.google.com/scholar_lookup?title=Xpert+MTB/RIF+for+diagnosis+of+tuberculous+cervical+lymphadenitis+in+HIV-infected+patients+&author=Y+Ablanedo-Terrazas&author=C+Alvarado-delaBarrera&author=R+Hernandez-Juan&author=M+Ruiz-Cruz&author=G+Reyes-Teran&publication_year=2014&hl=en']",24166585,https://doi.org/10.1002/lary.24478, Ablanedo‐Terrazas 2014 {published data only}  ,included,CD012768-bbs2-0001,
CD012768-bib-0002,"Ajbani K, Kazi M, Naik S, Soman R, Shetty A, Rodrigues C. ",Utility of pyrosequencing for rapid detection of tubercular meningitis (TBM) and associated susceptibility directly from CSF specimens, Tuberculosis ,2018,111,    ,['citation-journal']," Ajbani K, Kazi M, Naik S, Soman R, Shetty A, Rodrigues C. Utility of pyrosequencing for rapid detection of tubercular meningitis (TBM) and associated susceptibility directly from CSF specimens.  Tuberculosis 2018;111:54-6. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.tube.2018.05.009', 'https://www.ncbi.nlm.nih.gov/pubmed/30029915', 'https://scholar.google.com/scholar_lookup?title=Utility+of+pyrosequencing+for+rapid+detection+of+tubercular+meningitis+(TBM)+and+associated+susceptibility+directly+from+CSF+specimens+&author=K+Ajbani&author=M+Kazi&author=S+Naik&author=R+Soman&author=A+Shetty&author=C+Rodrigues&publication_year=2018&hl=en']",30029915,https://doi.org/10.1016/j.tube.2018.05.009, Ajbani 2018 {published data only}  ,included,CD012768-bbs2-0002,
CD012768-bib-0003,"Al-Ateah SM, Al-Dowaidi MM, El-Khizzi NA. ",Evaluation of direct detection of Mycobacterium tuberculosis complex in respiratory and non-respiratory clinical specimens using the Cepheid Gene Xpert(R) system, Saudi Medical Journal ,2012,33,    ,['citation-journal']," Al-Ateah SM, Al-Dowaidi MM, El-Khizzi NA. Evaluation of direct detection of Mycobacterium tuberculosis complex in respiratory and non-respiratory clinical specimens using the Cepheid Gene Xpert(R) system.  Saudi Medical Journal 2012;33(10):1100-5. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/23047207', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+direct+detection+of+Mycobacterium+tuberculosis+complex+in+respiratory+and+non-respiratory+clinical+specimens+using+the+Cepheid+Gene+Xpert(R)+system+&author=SM+Al-Ateah&author=MM+Al-Dowaidi&author=NA+El-Khizzi&publication_year=2012&hl=en']",23047207,, Al‐Ateah 2012 {published data only}  ,included,CD012768-bbs2-0003,
CD012768-bib-0004,"Antel K, Oosthuizen J, Malherbe F, Louw VJ, Nicol MP, Maartens G, et al. ",Diagnostic accuracy of the Xpert MTB/Rif Ultra for tuberculosis adenitis, BMC Infectious Diseases ,2020,20,    ,['citation-journal']," Antel K, Oosthuizen J, Malherbe F, Louw VJ, Nicol MP, Maartens G, et al. Diagnostic accuracy of the Xpert MTB/Rif Ultra for tuberculosis adenitis.  BMC Infectious Diseases 2020;20(1):33. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s12879-019-4749-x', 'https://www.ncbi.nlm.nih.gov/pubmed/31931736', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+the+Xpert+MTB/Rif+Ultra+for+tuberculosis+adenitis&author=K+Antel&author=J+Oosthuizen&author=F+Malherbe&author=VJ+Louw&author=MP+Nicol&author=G+Maartens&publication_year=2020&hl=en']",31931736,https://doi.org/10.1186/s12879-019-4749-x, Antel 2020 {published data only}  ,included,CD012768-bbs2-0004,
CD012768-bib-0005,"Azevedo RG, Dinallo FS, De Laurentis LS, Boulware DR, Vidal JE. ","Xpert MTB/RIF((R)) assay for the diagnosis of HIV-related tuberculous meningitis in Sao Paulo, Brazil", International Journal of Tuberculosis and Lung Disease ,2018,22,    ,['citation-journal']," Azevedo RG, Dinallo FS, De Laurentis LS, Boulware DR, Vidal JE. Xpert MTB/RIF((R)) assay for the diagnosis of HIV-related tuberculous meningitis in Sao Paulo, Brazil.  International Journal of Tuberculosis and Lung Disease 2018;22(6):706-7. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.5588/ijtld.18.0191', 'https://scholar.google.com/scholar_lookup?title=Xpert+MTB/RIF((R))+assay+for+the+diagnosis+of+HIV-related+tuberculous+meningitis+in+Sao+Paulo,+Brazil+&author=RG+Azevedo&author=FS+Dinallo&author=LS+DeLaurentis&author=DR+Boulware&author=JE+Vidal&publication_year=2018&hl=en']",,https://doi.org/10.5588/ijtld.18.0191, Azevedo 2018 {published data only}  ,included,CD012768-bbs2-0005,
CD012768-bib-0006,"Bahr NC, Tugume L, Rajasingham R, Kiggundu R, Williams DA, Morawski B, et al. ",Improved diagnostic sensitivity for tuberculous meningitis with Xpert((R)) MTB/RIF of centrifuged CSF, International Journal of Tuberculosis and Lung Disease ,2015,19,    ,['citation-journal']," Bahr NC, Tugume L, Rajasingham R, Kiggundu R, Williams DA, Morawski B, et al. Improved diagnostic sensitivity for tuberculous meningitis with Xpert((R)) MTB/RIF of centrifuged CSF.  International Journal of Tuberculosis and Lung Disease 2015;19(10):1209-15. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.5588/ijtld.15.0253', 'https://scholar.google.com/scholar_lookup?title=Improved+diagnostic+sensitivity+for+tuberculous+meningitis+with+Xpert((R))+MTB/RIF+of+centrifuged+CSF+&author=NC+Bahr&author=L+Tugume&author=R+Rajasingham&author=R+Kiggundu&author=DA+Williams&author=B+Morawski&publication_year=2015&hl=en']",,https://doi.org/10.5588/ijtld.15.0253, Bahr 2015 {published data only}  ,included,CD012768-bbs2-0006,
CD012768-bib-0007,"Bahr NC, Nuwagira E, Evans EE, Cresswell FV, Bystrom PV, Byamukama A, et al. ",Diagnostic accuracy of Xpert MTB/Rif Ultra for TB meningitis in HIV-infected adults: a prospective cohort study, Lancet Infectious Diseases ,2017,18,    ,['citation-journal']," Bahr NC, Nuwagira E, Evans EE, Cresswell FV, Bystrom PV, Byamukama A, et al. Diagnostic accuracy of Xpert MTB/Rif Ultra for TB meningitis in HIV-infected adults: a prospective cohort study.  Lancet Infectious Diseases 2017;18(1):68-75. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S1473-3099(17)30474-7', 'https://www.ncbi.nlm.nih.gov/pubmed/28919338', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+Xpert+MTB/Rif+Ultra+for+TB+meningitis+in+HIV-infected+adults:+a+prospective+cohort+study+&author=NC+Bahr&author=E+Nuwagira&author=EE+Evans&author=FV+Cresswell&author=PV+Bystrom&author=A+Byamukama&publication_year=2017&hl=en']",28919338,https://doi.org/10.1016/S1473-3099(17)30474-7, Bahr 2017 {published data only}  ,included,CD012768-bbs2-0007,
CD012768-bib-0008,"Bera C, Michael JS, Burad D, Shirly SB, Gibikote S, Ramakrishna B, et al. ",Tissue XpertTM MTB/Rif assay is of limited use in diagnosing peritoneal tuberculosis in patients with exudative ascites, Indian Journal of Gastroenterology ,2015,34,    ,['citation-journal']," Bera C, Michael JS, Burad D, Shirly SB, Gibikote S, Ramakrishna B, et al. Tissue XpertTM MTB/Rif assay is of limited use in diagnosing peritoneal tuberculosis in patients with exudative ascites.  Indian Journal of Gastroenterology 2015;34(5):395-8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s12664-015-0599-7', 'https://www.ncbi.nlm.nih.gov/pubmed/26531065', 'https://scholar.google.com/scholar_lookup?title=Tissue+XpertTM+MTB/Rif+assay+is+of+limited+use+in+diagnosing+peritoneal+tuberculosis+in+patients+with+exudative+ascites+&author=C+Bera&author=JS+Michael&author=D+Burad&author=SB+Shirly&author=S+Gibikote&author=B+Ramakrishna&publication_year=2015&hl=en']",26531065,https://doi.org/10.1007/s12664-015-0599-7, Bera 2015 {published data only}  ,included,CD012768-bbs2-0008,
CD012768-bib-0009,"Biadglegne F, Mulu A, Rodloff A C, Sack U. ",Diagnostic performance of the Xpert MTB/RIF assay for tuberculous lymphadenitis on fine needle aspirates from Ethiopia," Tuberculosis (Edinburgh, Scotland) ",2014,94,    ,['citation-journal']," Biadglegne F, Mulu A, Rodloff A C, Sack U. Diagnostic performance of the Xpert MTB/RIF assay for tuberculous lymphadenitis on fine needle aspirates from Ethiopia.  Tuberculosis (Edinburgh, Scotland) 2014;94(5):502-5. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.tube.2014.05.002', 'https://www.ncbi.nlm.nih.gov/pubmed/24931451', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+performance+of+the+Xpert+MTB/RIF+assay+for+tuberculous+lymphadenitis+on+fine+needle+aspirates+from+Ethiopia+&author=F+Biadglegne&author=A+Mulu&author=C+RodloffA&author=U+Sack&publication_year=2014&hl=en']",24931451,https://doi.org/10.1016/j.tube.2014.05.002, Biadglegne 2014 {published data only}  ,included,CD012768-bbs2-0009,
CD012768-bib-0010,"Blaich A, Frei R. ",Performance of the Xpert MTB/RIF assay on nonrespiratory specimens and accuracy of this assay for detection of rifampin resistance in a low-prevalence setting, Journal of Clinical Microbiology ,2014,52,    ,['citation-journal']," Blaich A, Frei R. Performance of the Xpert MTB/RIF assay on nonrespiratory specimens and accuracy of this assay for detection of rifampin resistance in a low-prevalence setting.  Journal of Clinical Microbiology 2014;52(2):706. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1128/JCM.02591-13', 'https://www.ncbi.nlm.nih.gov/pubmed/24478523', 'https://scholar.google.com/scholar_lookup?title=Performance+of+the+Xpert+MTB/RIF+assay+on+nonrespiratory+specimens+and+accuracy+of+this+assay+for+detection+of+rifampin+resistance+in+a+low-prevalence+setting+&author=A+Blaich&author=R+Frei&publication_year=2014&hl=en']",24478523,https://doi.org/10.1128/JCM.02591-13, Blaich 2014 {published data only}  ,included,CD012768-bbs2-0010,
