reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010438-bib-0001,"Davenport R, Manson J, De'Ath H, Platton S, Coates A, Allard S, Hart D, et al. ",Functional definition and characterization of acute traumatic coagulopathy, Critical Care Medicine ,2011,39,    ,['citation-journal']," Davenport R, Manson J, De'Ath H, Platton S, Coates A, Allard S, Hart D, et al. Functional definition and characterization of acute traumatic coagulopathy.  Critical Care Medicine 2011;39(12):2652‐8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/CCM.0b013e3182281af5', 'https://www.ncbi.nlm.nih.gov/pubmed/21765358', ""https://scholar.google.com/scholar_lookup?title=Functional+definition+and+characterization+of+acute+traumatic+coagulopathy&author=R+Davenport&author=J+Manson&author=H+De'Ath&author=S+Platton&author=A+Coates&author=S+Allard&author=D+Hart&publication_year=2011&hl=en""]",21765358,https://doi.org/10.1097/CCM.0b013e3182281af5, Davenport 2011a {published and unpublished data}  ,included,CD010438-bbs2-0001,
CD010438-bib-0002,"Rugeri L, Levrat A, David JS, Delecroix E, Floccard B, Gros A, et al. ",Diagnosis of early coagulation abnormalities in trauma patients by rotation thrombelastography, Journal of Thrombosis and Haemostasis ,2007,5,    ,['citation-journal']," Rugeri L, Levrat A, David JS, Delecroix E, Floccard B, Gros A, et al. Diagnosis of early coagulation abnormalities in trauma patients by rotation thrombelastography.  Journal of Thrombosis and Haemostasis 2007;5(2):289‐95.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/j.1538-7836.2007.02319.x', 'https://www.ncbi.nlm.nih.gov/pubmed/17109736', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+early+coagulation+abnormalities+in+trauma+patients+by+rotation+thrombelastography&author=L+Rugeri&author=A+Levrat&author=JS+David&author=E+Delecroix&author=B+Floccard&author=A+Gros&publication_year=2007&hl=en']",17109736,https://doi.org/10.1111/j.1538-7836.2007.02319.x, Rugeri 2007 {published data only (unpublished sought but not used)}  ,included,CD010438-bbs2-0002,
CD010438-bib-0003,"Woolley T, Midwinter M, Spencer P, Watts S, Doran C, Kirkman E. ","Utility of interim ROTEM values of clot strength, A5 and A10, in predicting final assessment of coagulation status in severely injured battle patients", Injury ,2013,44,    ,['citation-journal']," Woolley T, Midwinter M, Spencer P, Watts S, Doran C, Kirkman E. Utility of interim ROTEM values of clot strength, A5 and A10, in predicting final assessment of coagulation status in severely injured battle patients.  Injury 2013;44:593‐9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.injury.2012.03.018', 'https://www.ncbi.nlm.nih.gov/pubmed/22487164', 'https://scholar.google.com/scholar_lookup?title=Utility+of+interim+ROTEM+values+of+clot+strength,+A5+and+A10,+in+predicting+final+assessment+of+coagulation+status+in+severely+injured+battle+patients+&author=T+Woolley&author=M+Midwinter&author=P+Spencer&author=S+Watts&author=C+Doran&author=E+Kirkman&publication_year=2013&hl=en']",22487164,https://doi.org/10.1016/j.injury.2012.03.018, Woolley 2012 {published and unpublished data}  ,included,CD010438-bbs2-0003,
CD010438-bib-0004,Afshari A. ,Evidence based evaluation of immuno‐coagulatory interventions in critical care, Danish Medical Bulletin ,2011,58,    ,['citation-journal'], Afshari A. Evidence based evaluation of immuno‐coagulatory interventions in critical care.  Danish Medical Bulletin 2011;58:B4316.    PubMed     Google Scholar     ,"['https://www.ncbi.nlm.nih.gov/pubmed/21893014', 'https://scholar.google.com/scholar_lookup?title=Evidence+based+evaluation+of+immuno‐coagulatory+interventions+in+critical+care&author=A+Afshari&publication_year=2011&hl=en']",21893014,, Afshari 2011a {published data only}  ,excluded,CD010438-bbs2-0004, Not a primary study 
CD010438-bib-0005,"Afshari A, Wikkelso A, Brok J, Moller AM, Wetterslev J. ",Thrombelastography (TEG) or thromboelastometry (ROTEM) to monitor haemotherapy versus usual care in patients with massive transfusion, Cochrane Database of Systematic Reviews ,2011,,    ,['citation-journal']," Afshari A, Wikkelso A, Brok J, Moller AM, Wetterslev J. Thrombelastography (TEG) or thromboelastometry (ROTEM) to monitor haemotherapy versus usual care in patients with massive transfusion.  Cochrane Database of Systematic Reviews 2011, Issue 3. [DOI: 10.1002/14651858.CD007871.pub2]    Link to article     Google Scholar     ","['https://doi.org/10.1002/14651858.CD007871.pub2', 'https://scholar.google.com/scholar_lookup?title=Thrombelastography+(TEG)+or+thromboelastometry+(ROTEM)+to+monitor+haemotherapy+versus+usual+care+in+patients+with+massive+transfusion+&author=A+Afshari&author=A+Wikkelso&author=J+Brok&author=AM+Moller&author=J+Wetterslev&publication_year=2011&hl=en']",,https://doi.org/10.1002/14651858.CD007871.pub2, Afshari 2011b {published data only}  ,excluded,CD010438-bbs2-0005, Not a primary study 
CD010438-bib-0006,Anonymous. ,"Abstracts of Papers to be Presented at the Annual Scientific Meeting of the Trauma Association of Canada, May 10 ‐12, 2007, Ottowa, Ontario, Canada"," The Journal of TRAUMA ‐ Injury, Infection & Critical Care ",2007,62,    ,['citation-journal']," Anonymous. Abstracts of Papers to be Presented at the Annual Scientific Meeting of the Trauma Association of Canada, May 10 ‐12, 2007, Ottowa, Ontario, Canada.  The Journal of TRAUMA ‐ Injury, Infection & Critical Care 2007;62(3):787‐804.    Google Scholar     ","['https://scholar.google.com/scholar_lookup?title=Abstracts+of+Papers+to+be+Presented+at+the+Annual+Scientific+Meeting+of+the+Trauma+Association+of+Canada,+May+10+‐12,+2007,+Ottowa,+Ontario,+Canada+&author=+Anonymous&publication_year=2007&hl=en']",,, Anonymous 2007 {published data only}  ,excluded,CD010438-bbs2-0006, Unobtainable 
CD010438-bib-0007,Anonymous. ,"Congress of the German Interdisciplinary Association of Intensive Care and Emergency Medicine 3–6 December 2008 CCH Congress Centre, Hamburg",,2008,,    ,['citation-other']," Anonymous. Congress of the German Interdisciplinary Association of Intensive Care and Emergency Medicine 3–6 December 2008 CCH Congress Centre, Hamburg [Kongress der Deutschen Interdisziplinären Vereinigung für Intensivmedizin und Notfallmedizin 3–6 Dezember 2008 CCH Congress Center, Hamburg]. Intensivmedizin und Notfallmedizin. 2008; Vol. 45 supplement:1‐100.    Google Scholar     ","['https://scholar.google.com/scholar_lookup?title=Congress+of+the+German+Interdisciplinary+Association+of+Intensive+Care+and+Emergency+Medicine+3–6+December+2008+CCH+Congress+Centre,+Hamburg+&author=+Anonymous&publication_year=2008&hl=en']",,, Anonymous 2008 {published data only}  ,excluded,CD010438-bbs2-0007, Unobtainable 
CD010438-bib-0008,Avikainen V. ,Coagulation disorders in severely and critically injured patients, Annales Chirurgiae et Gynaecologiae ,1977,66,    ,['citation-journal'], Avikainen V. Coagulation disorders in severely and critically injured patients.  Annales Chirurgiae et Gynaecologiae 1977;66:269‐77.    PubMed     Google Scholar     ,"['https://www.ncbi.nlm.nih.gov/pubmed/603216', 'https://scholar.google.com/scholar_lookup?title=Coagulation+disorders+in+severely+and+critically+injured+patients&author=V+Avikainen&publication_year=1977&hl=en']",603216,, Avikainen 1977 {published data only}  ,excluded,CD010438-bbs2-0008, Not a DTA study 
CD010438-bib-0009,"Blackbourne LH, Baer DG, Eastridge BJ, Renz EM, Chung KK, DuBose J, et al. ",Military medical revolution: deployed hospital and en route care, Journal of Trauma and Acute Care Surgery ,2012,73,    ,['citation-journal']," Blackbourne LH, Baer DG, Eastridge BJ, Renz EM, Chung KK, DuBose J, et al. Military medical revolution: deployed hospital and en route care.  Journal of Trauma and Acute Care Surgery 2012;73:S378‐87.    Link to article     Google Scholar     ","['https://doi.org/10.1097/TA.0b013e3182754900', 'https://scholar.google.com/scholar_lookup?title=Military+medical+revolution:+deployed+hospital+and+en+route+care&author=LH+Blackbourne&author=DG+Baer&author=BJ+Eastridge&author=EM+Renz&author=KK+Chung&author=J+DuBose&publication_year=2012&hl=en']",,https://doi.org/10.1097/TA.0b013e3182754900, Blackbourne 2012 {published data only}  ,excluded,CD010438-bbs2-0009, Not a primary study 
CD010438-bib-0010,"Cap AP, Spinella PC. ",Severity of head injury is associated with increased risk of coagulopathy in combat casualties," The Journal of TRAUMA ‐ Injury, Infection & Critical Care ",2011,71,    ,['citation-journal']," Cap AP, Spinella PC. Severity of head injury is associated with increased risk of coagulopathy in combat casualties.  The Journal of TRAUMA ‐ Injury, Infection & Critical Care 2011;71:S78‐81.    Link to article     Google Scholar     ","['https://doi.org/10.1097/TA.0b013e3182218cd8', 'https://scholar.google.com/scholar_lookup?title=Severity+of+head+injury+is+associated+with+increased+risk+of+coagulopathy+in+combat+casualties+&author=AP+Cap&author=PC+Spinella&publication_year=2011&hl=en']",,https://doi.org/10.1097/TA.0b013e3182218cd8, Cap 2011 {published data only}  ,excluded,CD010438-bbs2-0010, Outcome not in line with inclusion criteria 
