reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD011420-bib-0001,"Bjerrum S, Kenu E, Lartey M, Newman MJ, Addo KK, Andersen AB, et al. ",Diagnostic accuracy of the rapid urine lipoarabinomannan test for pulmonary tuberculosis among HIV‐infected adults in Ghana‐ findings from the DETECT HIV‐TB study, BMC Infectious Diseases ,2015,15,    ,['citation-journal']," Bjerrum S, Kenu E, Lartey M, Newman MJ, Addo KK, Andersen AB, et al. Diagnostic accuracy of the rapid urine lipoarabinomannan test for pulmonary tuberculosis among HIV‐infected adults in Ghana‐ findings from the DETECT HIV‐TB study.  BMC Infectious Diseases 2015;15:407. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s12879-015-1151-1', 'https://www.ncbi.nlm.nih.gov/pubmed/26427365', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+the+rapid+urine+lipoarabinomannan+test+for+pulmonary+tuberculosis+among+HIV‐infected+adults+in+Ghana‐+findings+from+the+DETECT+HIV‐TB+study+&author=S+Bjerrum&author=E+Kenu&author=M+Lartey&author=MJ+Newman&author=KK+Addo&author=AB+Andersen&publication_year=2015&hl=en']",26427365,https://doi.org/10.1186/s12879-015-1151-1, Bjerrum 2015 {published and unpublished data}  ,included,CD011420-bbs2-0001,
CD011420-bib-0002,"Drain PK, Losina E, Coleman SM, Giddy J, Ross D, Katz JN, et al. ",Value of urine lipoarabinomannan grade and second test for optimising clinic‐based screening for HIV‐associated pulmonary tuberculosis, Journal of Acquired Immune Deficiency Syndromes ,2015,68,    ,['citation-journal']," Drain PK, Losina E, Coleman SM, Giddy J, Ross D, Katz JN, et al. Value of urine lipoarabinomannan grade and second test for optimising clinic‐based screening for HIV‐associated pulmonary tuberculosis.  Journal of Acquired Immune Deficiency Syndromes 2015;68(3):274‐80. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/QAI.0000000000000436', 'https://www.ncbi.nlm.nih.gov/pubmed/25415288', 'https://scholar.google.com/scholar_lookup?title=Value+of+urine+lipoarabinomannan+grade+and+second+test+for+optimising+clinic‐based+screening+for+HIV‐associated+pulmonary+tuberculosis+&author=PK+Drain&author=E+Losina&author=SM+Coleman&author=J+Giddy&author=D+Ross&author=JN+Katz&publication_year=2015&hl=en']",25415288,https://doi.org/10.1097/QAI.0000000000000436, Drain 2015a {published data only}  ,included,CD011420-bbs2-0002,
CD011420-bib-0003,"Drain PK, Gounder L, Sahid F, Moosa MY. ",Rapid urine LAM testing improves diagnosis of expectorated smear‐negative pulmonary tuberculosis in an HIV‐endemic region, Scientific Reports ,2016,6,    ,['citation-journal']," Drain PK, Gounder L, Sahid F, Moosa MY. Rapid urine LAM testing improves diagnosis of expectorated smear‐negative pulmonary tuberculosis in an HIV‐endemic region.  Scientific Reports 2016;6:19992. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1038/srep19992', 'https://www.ncbi.nlm.nih.gov/pubmed/26865526', 'https://scholar.google.com/scholar_lookup?title=Rapid+urine+LAM+testing+improves+diagnosis+of+expectorated+smear‐negative+pulmonary+tuberculosis+in+an+HIV‐endemic+region+&author=PK+Drain&author=L+Gounder&author=F+Sahid&author=MY+Moosa&publication_year=2016&hl=en']",26865526,https://doi.org/10.1038/srep19992, Drain 2016 {published data only}  ,included,CD011420-bbs2-0003,
CD011420-bib-0004,"Floridia M, Ciccacci F, Andreotti M, Hassane A, Sidumo Z, Magid NA, et al. ",Tuberculosis case finding with combined rapid point‐of‐care assays (Xpert MTB/RIF and Determine TB LAM) in HIV‐positive individuals starting antiretroviral therapy in Mozambique, Clinical Infectious Diseases ,2017,65,    ,['citation-journal']," Floridia M, Ciccacci F, Andreotti M, Hassane A, Sidumo Z, Magid NA, et al. Tuberculosis case finding with combined rapid point‐of‐care assays (Xpert MTB/RIF and Determine TB LAM) in HIV‐positive individuals starting antiretroviral therapy in Mozambique.  Clinical Infectious Diseases 2017;65(11):1878‐83. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1093/cid/cix641', 'https://www.ncbi.nlm.nih.gov/pubmed/29020319', 'https://scholar.google.com/scholar_lookup?title=Tuberculosis+case+finding+with+combined+rapid+point‐of‐care+assays+(Xpert+MTB/RIF+and+Determine+TB+LAM)+in+HIV‐positive+individuals+starting+antiretroviral+therapy+in+Mozambique+&author=M+Floridia&author=F+Ciccacci&author=M+Andreotti&author=A+Hassane&author=Z+Sidumo&author=NA+Magid&publication_year=2017&hl=en']",29020319,https://doi.org/10.1093/cid/cix641, Floridia 2017 {published data only}  ,included,CD011420-bbs2-0004,
CD011420-bib-0005,"Hanifa Y, Fielding K L, Chihota V N, Adonis L, Charalambous S, Karstaedt A, et al. ",Diagnostic accuracy of lateral flow urine LAM assay for TB screening of adults with advanced immunosuppression attending routine HIV care in South Africa, PLOS One ,2016,11,    ,['citation-journal']," Hanifa Y, Fielding K L, Chihota V N, Adonis L, Charalambous S, Karstaedt A, et al. Diagnostic accuracy of lateral flow urine LAM assay for TB screening of adults with advanced immunosuppression attending routine HIV care in South Africa.  PLOS One 2016;11(6):e0156866. [DOI: 10.1371/journal.pone.0156866]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pone.0156866', 'https://www.ncbi.nlm.nih.gov/pubmed/27271432', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+lateral+flow+urine+LAM+assay+for+TB+screening+of+adults+with+advanced+immunosuppression+attending+routine+HIV+care+in+South+Africa+&author=Y+Hanifa&author=KL+Fielding&author=VN+Chihota&author=L+Adonis&author=S+Charalambous&author=A+Karstaedt&publication_year=2016&hl=en']",27271432,https://doi.org/10.1371/journal.pone.0156866, Hanifa 2016 {published data only}  ,included,CD011420-bbs2-0005,
CD011420-bib-0006,"Huerga H, Ferlazzo G, Bevilacqua P, Kirubi B, Ardizzoni E, Wanjala S, et al. ",Incremental yield of including Determine‐TB LAM assay in diagnostic algorithms for hospitalized and ambulatory HIV‐positive patients in Kenya, PLOS One ,2017,12,    ,['citation-journal']," Huerga H, Ferlazzo G, Bevilacqua P, Kirubi B, Ardizzoni E, Wanjala S, et al. Incremental yield of including Determine‐TB LAM assay in diagnostic algorithms for hospitalized and ambulatory HIV‐positive patients in Kenya.  PLOS One 2017;12(1):e0170976. [DOI: 10.1371/journal.pone.0170976]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pone.0170976', 'https://www.ncbi.nlm.nih.gov/pubmed/28125693', 'https://scholar.google.com/scholar_lookup?title=Incremental+yield+of+including+Determine‐TB+LAM+assay+in+diagnostic+algorithms+for+hospitalized+and+ambulatory+HIV‐positive+patients+in+Kenya+&author=H+Huerga&author=G+Ferlazzo&author=P+Bevilacqua&author=B+Kirubi&author=E+Ardizzoni&author=S+Wanjala&publication_year=2017&hl=en']",28125693,https://doi.org/10.1371/journal.pone.0170976, Huerga 2017 {published data only}  ,included,CD011420-bbs2-0006,
CD011420-bib-0007,"Juma FO, Yonga G, Waweru P, Revathi G, Nelson M, Shah R. ",The diagnostic accuracy of Determine TB LAM antigen in detection of extra pulmonary tuberculosis (EPTB), Journal of Infection ,2017,75,    ,['citation-journal']," Juma FO, Yonga G, Waweru P, Revathi G, Nelson M, Shah R. The diagnostic accuracy of Determine TB LAM antigen in detection of extra pulmonary tuberculosis (EPTB).  Journal of Infection 2017;75(6):583‐6. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.jinf.2017.08.011', 'https://scholar.google.com/scholar_lookup?title=The+diagnostic+accuracy+of+Determine+TB+LAM+antigen+in+detection+of+extra+pulmonary+tuberculosis+(EPTB)+&author=FO+Juma&author=G+Yonga&author=P+Waweru&author=G+Revathi&author=M+Nelson&author=R+Shah&publication_year=2017&hl=en']",,https://doi.org/10.1016/j.jinf.2017.08.011, Juma 2017 {published data only}  ,included,CD011420-bbs2-0007,
CD011420-bib-0008,"LaCourse SM, Cranmer LM, Matemo D, Richardson B, Kinuthia J, John‐Stewart G, et al. ",Active tuberculosis case finding in HIV‐infected pregnant women in Kenya reveals poor performance of symptom screening and rapid diagnostic tests, Journal of Acquired Immune Deficiency Syndromes ,2016,71,    ,['citation-journal']," LaCourse SM, Cranmer LM, Matemo D, Richardson B, Kinuthia J, John‐Stewart G, et al. Active tuberculosis case finding in HIV‐infected pregnant women in Kenya reveals poor performance of symptom screening and rapid diagnostic tests.  Journal of Acquired Immune Deficiency Syndromes 2016;71(2):219‐27. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/QAI.0000000000000826', 'https://www.ncbi.nlm.nih.gov/pubmed/26334736', 'https://scholar.google.com/scholar_lookup?title=Active+tuberculosis+case+finding+in+HIV‐infected+pregnant+women+in+Kenya+reveals+poor+performance+of+symptom+screening+and+rapid+diagnostic+tests+&author=SM+LaCourse&author=LM+Cranmer&author=D+Matemo&author=B+Richardson&author=J+Kinuthia&author=G+John‐Stewart&publication_year=2016&hl=en']",26334736,https://doi.org/10.1097/QAI.0000000000000826, LaCourse 2016 {published and unpublished data}  ,included,CD011420-bbs2-0008,
CD011420-bib-0009,"Lawn SD, Kerkhoff AD, Burton R, Schutz C, Boulle A, Vogt M, et al. ","Diagnostic accuracy, incremental yield and prognostic value of Determine TB‐LAM for routine diagnostic testing for tuberculosis in HIV‐infected patients requiring acute hospital admission in South Africa: a prospective cohort", BMC Medicine ,2017,15,    ,['citation-journal']," Lawn SD, Kerkhoff AD, Burton R, Schutz C, Boulle A, Vogt M, et al. Diagnostic accuracy, incremental yield and prognostic value of Determine TB‐LAM for routine diagnostic testing for tuberculosis in HIV‐infected patients requiring acute hospital admission in South Africa: a prospective cohort.  BMC Medicine 2017;15(1):67. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s12916-017-0822-8', 'https://www.ncbi.nlm.nih.gov/pubmed/28320384', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy,+incremental+yield+and+prognostic+value+of+Determine+TB‐LAM+for+routine+diagnostic+testing+for+tuberculosis+in+HIV‐infected+patients+requiring+acute+hospital+admission+in+South+Africa:+a+prospective+cohort+&author=SD+Lawn&author=AD+Kerkhoff&author=R+Burton&author=C+Schutz&author=A+Boulle&author=M+Vogt&publication_year=2017&hl=en']",28320384,https://doi.org/10.1186/s12916-017-0822-8, Lawn 2017 {published data only}  ,included,CD011420-bbs2-0009,
CD011420-bib-0010,"Nakiyingi L, Moodley VM, Manabe YC, Nicol MP, Holshouser M, Armstrong DT, et al. ",Diagnostic accuracy of a rapid urine lipoarabinomannan test for tuberculosis in HIV‐infected adults, Journal of Acquired Immune Deficiency Syndromes ,2014,66,    ,['citation-journal']," Nakiyingi L, Moodley VM, Manabe YC, Nicol MP, Holshouser M, Armstrong DT, et al. Diagnostic accuracy of a rapid urine lipoarabinomannan test for tuberculosis in HIV‐infected adults.  Journal of Acquired Immune Deficiency Syndromes 2014;66(3):270‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/QAI.0000000000000151', 'https://www.ncbi.nlm.nih.gov/pubmed/24675585', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+a+rapid+urine+lipoarabinomannan+test+for+tuberculosis+in+HIV‐infected+adults+&author=L+Nakiyingi&author=VM+Moodley&author=YC+Manabe&author=MP+Nicol&author=M+Holshouser&author=DT+Armstrong&publication_year=2014&hl=en']",24675585,https://doi.org/10.1097/QAI.0000000000000151, Nakiyingi 2014 {published and unpublished data}  ,included,CD011420-bbs2-0010,
