reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD011380-bib-0001,"David E, Tanuos H, Sullivan T, Yan A, Kircik LH. ","A double‐blind, placebo‐controlled pilot study to estimate the efficacy and tolerability of a nonsteroidal cream for the treatment of cradle cap (seborrheic dermatitis)", Journal of Drugs in Dermatology ,2013,12,    ,['citation-journal']," David E, Tanuos H, Sullivan T, Yan A, Kircik LH. A double‐blind, placebo‐controlled pilot study to estimate the efficacy and tolerability of a nonsteroidal cream for the treatment of cradle cap (seborrheic dermatitis).  Journal of Drugs in Dermatology 2013;12(4):448‐52. [CENTRAL: CN‐00963959]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/23652893', 'https://scholar.google.com/scholar_lookup?title=A+double‐blind,+placebo‐controlled+pilot+study+to+estimate+the+efficacy+and+tolerability+of+a+nonsteroidal+cream+for+the+treatment+of+cradle+cap+(seborrheic+dermatitis)+&author=E+David&author=H+Tanuos&author=T+Sullivan&author=A+Yan&author=LH+Kircik&publication_year=2013&hl=en']",23652893,, David 2013 {published data only}  ,included,CD011380-bbs2-0001,
CD011380-bib-0002,"Erlichman M, Goldstein R, Levi E, Greenberg A, Freier S. ",Infantile flexural seborrhoeic dermatitis: neither biotin nor essential fatty acid deficiency, Archives of Disease in Childhood ,1981,56,    ,['citation-journal']," Erlichman M, Goldstein R, Levi E, Greenberg A, Freier S. Infantile flexural seborrhoeic dermatitis: neither biotin nor essential fatty acid deficiency.  Archives of Disease in Childhood 1981;56(7):560‐2. [CENTRAL: CN‐00025843; MEDLINE: 6455969]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/adc.56.7.560', 'https://www.ncbi.nlm.nih.gov/pubmed/6455969', 'https://scholar.google.com/scholar_lookup?title=Infantile+flexural+seborrhoeic+dermatitis:+neither+biotin+nor+essential+fatty+acid+deficiency+&author=M+Erlichman&author=R+Goldstein&author=E+Levi&author=A+Greenberg&author=S+Freier&publication_year=1981&hl=en']",6455969,https://doi.org/10.1136/adc.56.7.560, Erlichman 1981 {published data only}  ,included,CD011380-bbs2-0002,
CD011380-bib-0003,Keipert JA. ,Oral use of biotin in seborrhoeic dermatitis of infancy: a controlled trial, Medical Journal of Australia ,1976,1,    ,['citation-journal'], Keipert JA. Oral use of biotin in seborrhoeic dermatitis of infancy: a controlled trial.  Medical Journal of Australia 1976;1(16):584‐5. [CENTRAL: CN‐00014129; MEDLINE: 132601]CENTRAL    Link to article     PubMed     Google Scholar     ,"['', 'https://doi.org/10.5694/j.1326-5377.1976.tb140871.x', 'https://www.ncbi.nlm.nih.gov/pubmed/132601', 'https://scholar.google.com/scholar_lookup?title=Oral+use+of+biotin+in+seborrhoeic+dermatitis+of+infancy:+a+controlled+trial&author=JA+Keipert&publication_year=1976&hl=en']",132601,https://doi.org/10.5694/j.1326-5377.1976.tb140871.x, Keipert 1976 {published data only}  ,included,CD011380-bbs2-0003,
CD011380-bib-0004,"Ribet V, Maigret M, Morinet P, Plantin P. ",Efficacy and safety of a cradle cap gel in infants, Journal of the American Academy of Dermatology ,2007,56,    ,['citation-journal']," Ribet V, Maigret M, Morinet P, Plantin P. Efficacy and safety of a cradle cap gel in infants.  Journal of the American Academy of Dermatology 2007;56(2 Suppl 2):AB156. [CENTRAL: CN‐00615998; DOI: 10.1016/j.jaad.2006.10.720]CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Efficacy+and+safety+of+a+cradle+cap+gel+in+infants&author=V+Ribet&author=M+Maigret&author=P+Morinet&author=P+Plantin&publication_year=2007&hl=en']",,, Ribet 2007 {published data only}  ,included,CD011380-bbs2-0004,
CD011380-bib-0005,"Shohat M, Mimouni M, Varsano I. ",Efficacy of topical application of glucocorticosteroids compared with eosin in infants with seborrheic dermatitis, Cutis; Cutaneous Medicine for the Practitioner ,1987,40,    ,['citation-journal']," Shohat M, Mimouni M, Varsano I. Efficacy of topical application of glucocorticosteroids compared with eosin in infants with seborrheic dermatitis.  Cutis; Cutaneous Medicine for the Practitioner 1987;40(1):67. [CENTRAL: CN‐00050524]CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Efficacy+of+topical+application+of+glucocorticosteroids+compared+with+eosin+in+infants+with+seborrheic+dermatitis+&author=M+Shohat&author=M+Mimouni&author=I+Varsano&publication_year=1987&hl=en']",,, Shohat 1987 {published data only}  ,included,CD011380-bbs2-0005,
CD011380-bib-0006,"Wananukul S, Chatproedprai S, Charutragulchai W. ","Randomized, double‐blind, split‐side comparison study of moisturizer containing lichochalcone vs. 1% hydrocortisone in the treatment of infantile seborrhoeic dermatitis", Journal of the European Academy of Dermatology and Venereology ,2012,26,    ,['citation-journal']," Wananukul S, Chatproedprai S, Charutragulchai W. Randomized, double‐blind, split‐side comparison study of moisturizer containing lichochalcone vs. 1% hydrocortisone in the treatment of infantile seborrhoeic dermatitis.  Journal of the European Academy of Dermatology and Venereology 2012;26(7):894‐7. [CENTRAL: CN‐00882635; DOI: 10.1111/j.1468‐3083.2011.04187.x; PUBMED: 21790793]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1468-3083.2011.04187.x', 'https://www.ncbi.nlm.nih.gov/pubmed/21790793', 'https://scholar.google.com/scholar_lookup?title=Randomized,+double‐blind,+split‐side+comparison+study+of+moisturizer+containing+lichochalcone+vs.+1%+hydrocortisone+in+the+treatment+of+infantile+seborrhoeic+dermatitis+&author=S+Wananukul&author=S+Chatproedprai&author=W+Charutragulchai&publication_year=2012&hl=en']",21790793,https://doi.org/10.1111/j.1468-3083.2011.04187.x, Wananukul 2012 {published data only}  ,included,CD011380-bbs2-0006,
CD011380-bib-0007,"Almeyda JJ, Feiwel M, Thorne N, Vickers CF. ",'Timodine' cream in the treatment of flexural dermatoses and napkin rash, Practitioner ,1974,213,    ,['citation-journal']," Almeyda JJ, Feiwel M, Thorne N, Vickers CF. 'Timodine' cream in the treatment of flexural dermatoses and napkin rash.  Practitioner 1974;213(1278):864‐7. [PUBMED: 4282136]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/4282136', ""https://scholar.google.com/scholar_lookup?title='Timodine'+cream+in+the+treatment+of+flexural+dermatoses+and+napkin+rash&author=JJ+Almeyda&author=M+Feiwel&author=N+Thorne&author=CF+Vickers&publication_year=1974&hl=en""]",4282136,, Almeyda 1974 {published data only}  ,excluded,CD011380-bbs2-0007, Not a randomised controlled trial. 
CD011380-bib-0008,"Beghin D, Vanbreuseghem R. ",Treatment of scalp dermatoses using a single dose of griseofulvin: trial of a reduced dose, Annales de la Societe Belge de Medecine Tropicale ,1974,54,    ,['citation-journal']," Beghin D, Vanbreuseghem R. Treatment of scalp dermatoses using a single dose of griseofulvin: trial of a reduced dose [Traitement des dermatophyties du cuir chevelu par une dose unique de griseofulvine: essai d'une dose reduite].  Annales de la Societe Belge de Medecine Tropicale 1974;54(6):477‐81. [CENTRAL: CN‐00013696]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/4620141', 'https://scholar.google.com/scholar_lookup?title=Treatment+of+scalp+dermatoses+using+a+single+dose+of+griseofulvin:+trial+of+a+reduced+dose+&author=D+Beghin&author=R+Vanbreuseghem&publication_year=1974&hl=en']",4620141,, Beghin 1974 {published data only}  ,excluded,CD011380-bbs2-0008," Age of participants 5–14 years, not infantile seborrhoeic dermatitis. "
CD011380-bib-0009,"Carboni G, Longhi Gelati M, Pierfelice V. ",2 new liquid forms of clobetasol propionate in seborrhoeic eczema, Giornale Italiano di Dermatologia e Venereologia ,1982,117,    ,['citation-journal']," Carboni G, Longhi Gelati M, Pierfelice V. 2 new liquid forms of clobetasol propionate in seborrhoeic eczema [Osservazioni cliniche su due nuoeve forme liquide di clobetasolo propionato sull'eczema seborroico].  Giornale Italiano di Dermatologia e Venereologia 1982;117(1):1‐62. [PUBMED: 6226593]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/6195098', 'https://scholar.google.com/scholar_lookup?title=2+new+liquid+forms+of+clobetasol+propionate+in+seborrhoeic+eczema&author=G+Carboni&author=M+LonghiGelati&author=V+Pierfelice&publication_year=1982&hl=en']",6226593,, Carboni 1982 {published data only}  ,excluded,CD011380-bbs2-0009, Not a randomised controlled trial. 
CD011380-bib-0010,Cullen SI. ,Selective evaluation of a new topical steroid (betamethasone benzoate)," Current Therapeutic Research, Clinical and Experimental ",1973,15,    ,['citation-journal']," Cullen SI. Selective evaluation of a new topical steroid (betamethasone benzoate).  Current Therapeutic Research, Clinical and Experimental 1973;15(5):243‐7. [PUBMED: CN‐00008616]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/4267808', 'https://scholar.google.com/scholar_lookup?title=Selective+evaluation+of+a+new+topical+steroid+(betamethasone+benzoate)&author=SI+Cullen&publication_year=1973&hl=en']",4267808,, Cullen 1973 {published data only}  ,excluded,CD011380-bbs2-0010," Age of participants not specified, but as there were only 20 participants with seborrhoeic dermatitis included, it was unlikely that there would be a majority of infants, and given the age of the paper, further details unlikely to be obtainable from the authors.  "
