reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010502-bib-0001,"Al‐Najjar FY, Uduman SA. ",Clinical utility of a new rapid test for the detection of group A Streptococcus and discriminate use of antibiotics for bacterial pharyngitis in an outpatient setting, International Journal of Infectious Diseases ,2008,12,    ,['citation-journal']," Al‐Najjar FY, Uduman SA. Clinical utility of a new rapid test for the detection of group A Streptococcus and discriminate use of antibiotics for bacterial pharyngitis in an outpatient setting.  International Journal of Infectious Diseases 2008;12(3):308‐11. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ijid.2007.07.006', 'https://www.ncbi.nlm.nih.gov/pubmed/18024107', 'https://scholar.google.com/scholar_lookup?title=Clinical+utility+of+a+new+rapid+test+for+the+detection+of+group+A+Streptococcus+and+discriminate+use+of+antibiotics+for+bacterial+pharyngitis+in+an+outpatient+setting+&author=FY+Al‐Najjar&author=SA+Uduman&publication_year=2008&hl=en']",18024107,https://doi.org/10.1016/j.ijid.2007.07.006, Al‐Najjar 2008 {published data only}  ,included,CD010502-bbs2-0001,
CD010502-bib-0002,"Alper Z, Uncu Y, Akalin H, Ercan I, Sinirtas M, Bilgel NG. ",Diagnosis of acute tonsillopharyngitis in primary care: a new approach for low‐resource settings, Journal of Chemotherapy ,2013,25,    ,['citation-journal']," Alper Z, Uncu Y, Akalin H, Ercan I, Sinirtas M, Bilgel NG. Diagnosis of acute tonsillopharyngitis in primary care: a new approach for low‐resource settings.  Journal of Chemotherapy 2013;25(3):148‐55. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1179/1973947813Y.0000000071', 'https://www.ncbi.nlm.nih.gov/pubmed/23783139', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+acute+tonsillopharyngitis+in+primary+care:+a+new+approach+for+low‐resource+settings+&author=Z+Alper&author=Y+Uncu&author=H+Akalin&author=I+Ercan&author=M+Sinirtas&author=NG+Bilgel&publication_year=2013&hl=en']",23783139,https://doi.org/10.1179/1973947813Y.0000000071, Alper 2013 {published data only}  ,included,CD010502-bbs2-0002,
CD010502-bib-0003,"Altun HU, Meral T, Aribas ET. ",The specificity and sensitivity results of the rapid antigen test used in the diagnosis of group A beta‐hemolytic streptococcal tonsillopharyngitis, Acta Medica Mediterranea ,2015,31,    ,['citation-journal']," Altun HU, Meral T, Aribas ET. The specificity and sensitivity results of the rapid antigen test used in the diagnosis of group A beta‐hemolytic streptococcal tonsillopharyngitis.  Acta Medica Mediterranea 2015;31:287‐90. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+specificity+and+sensitivity+results+of+the+rapid+antigen+test+used+in+the+diagnosis+of+group+A+beta‐hemolytic+streptococcal+tonsillopharyngitis+&author=HU+Altun&author=T+Meral&author=ET+Aribas&publication_year=2015&hl=en']",,, Altun 2015 {published data only}  ,included,CD010502-bbs2-0003,
CD010502-bib-0004,"Arribas Blanco JM, Frieyro Segui JE, Baos Vicente V, Casarrubios Sagastibelza E, Gonzalez Martinez LA, Morera Montes J, et al. ",Rapid diagnosis of pharyngotonsillitis using an ELISA method (Test Pack Strep A): comparison with culture and clinical data. Analysis of 306 cases, Medicina Clinica ,1988,91,    ,['citation-journal']," Arribas Blanco JM, Frieyro Segui JE, Baos Vicente V, Casarrubios Sagastibelza E, Gonzalez Martinez LA, Morera Montes J, et al. Rapid diagnosis of pharyngotonsillitis using an ELISA method (Test Pack Strep A): comparison with culture and clinical data. Analysis of 306 cases.  Medicina Clinica 1988;91(15):561‐4. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/3226211', 'https://scholar.google.com/scholar_lookup?title=Rapid+diagnosis+of+pharyngotonsillitis+using+an+ELISA+method+(Test+Pack+Strep+A):+comparison+with+culture+and+clinical+data.+Analysis+of+306+cases+&author=JM+ArribasBlanco&author=JE+FrieyroSegui&author=V+BaosVicente&author=E+CasarrubiosSagastibelza&author=LA+GonzalezMartinez&author=J+MoreraMontes&publication_year=1988&hl=en']",3226211,, Arribas Blanco 1988 {published and unpublished data}  ,included,CD010502-bbs2-0004,
CD010502-bib-0005,"Attia MW, Zaoutis T, Klein JD, Meier FA. ",Performance of a predictive model for streptococcal pharyngitis in children, Archives of Pediatrics & Adolescent Medicine ,2001,155,    ,['citation-journal']," Attia MW, Zaoutis T, Klein JD, Meier FA. Performance of a predictive model for streptococcal pharyngitis in children.  Archives of Pediatrics & Adolescent Medicine 2001;155(6):687‐91. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1001/archpedi.155.6.687', 'https://www.ncbi.nlm.nih.gov/pubmed/11386959', 'https://scholar.google.com/scholar_lookup?title=Performance+of+a+predictive+model+for+streptococcal+pharyngitis+in+children&author=MW+Attia&author=T+Zaoutis&author=JD+Klein&author=FA+Meier&publication_year=2001&hl=en']",11386959,https://doi.org/10.1001/archpedi.155.6.687, Attia 2001 {published data only}  ,included,CD010502-bbs2-0005,
CD010502-bib-0006,"Ayanruoh S, Waseem M, Quee F, Humphrey A, Reynolds T. ",Impact of rapid streptococcal test on antibiotic use in a pediatric emergency department, Pediatric Emergency Care ,2009,25,    ,['citation-journal']," Ayanruoh S, Waseem M, Quee F, Humphrey A, Reynolds T. Impact of rapid streptococcal test on antibiotic use in a pediatric emergency department.  Pediatric Emergency Care 2009;25(11):748‐50. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/PEC.0b013e3181bec88c', 'https://www.ncbi.nlm.nih.gov/pubmed/19864964', 'https://scholar.google.com/scholar_lookup?title=Impact+of+rapid+streptococcal+test+on+antibiotic+use+in+a+pediatric+emergency+department&author=S+Ayanruoh&author=M+Waseem&author=F+Quee&author=A+Humphrey&author=T+Reynolds&publication_year=2009&hl=en']",19864964,https://doi.org/10.1097/PEC.0b013e3181bec88c, Ayanruoh 2009 {published data only}  ,included,CD010502-bbs2-0006,
CD010502-bib-0007,"Begovac J, Bejuk D, Tesovic G, Bobinac E. ",The Venterscreen Strep A antigen test for rapid diagnosis of streptococcal pharyngitis, Periodicum Biologorum ,1993,95,    ,['citation-journal']," Begovac J, Bejuk D, Tesovic G, Bobinac E. The Venterscreen Strep A antigen test for rapid diagnosis of streptococcal pharyngitis.  Periodicum Biologorum 1993;95(2):255‐7. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+Venterscreen+Strep+A+antigen+test+for+rapid+diagnosis+of+streptococcal+pharyngitis&author=J+Begovac&author=D+Bejuk&author=G+Tesovic&author=E+Bobinac&publication_year=1993&hl=en']",,, Begovac 1993 {published data only}  ,included,CD010502-bbs2-0007,
CD010502-bib-0008,"Buchbinder N, Benzdira A, Belgaid A, Dufour D, Paon JC, Morel A, et al. ",Streptococcal pharyngitis in pediatric emergency unit: value and impact of rapid antigen detection test, Archives de Pédiatrie ,2007,14,    ,['citation-journal']," Buchbinder N, Benzdira A, Belgaid A, Dufour D, Paon JC, Morel A, et al. Streptococcal pharyngitis in pediatric emergency unit: value and impact of rapid antigen detection test [Angine streptococcique aux urgences pédiatriques : performances et impact d’un test de diagnostic rapide].  Archives de Pédiatrie 2007;14(9):1057‐61. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.arcped.2007.06.027', 'https://www.ncbi.nlm.nih.gov/pubmed/17651949', 'https://scholar.google.com/scholar_lookup?title=Streptococcal+pharyngitis+in+pediatric+emergency+unit:+value+and+impact+of+rapid+antigen+detection+test+&author=N+Buchbinder&author=A+Benzdira&author=A+Belgaid&author=D+Dufour&author=JC+Paon&author=A+Morel&publication_year=2007&hl=en']",17651949,https://doi.org/10.1016/j.arcped.2007.06.027, Buchbinder 2007 {published data only}  ,included,CD010502-bbs2-0008,
CD010502-bib-0009,"Camurdan AD, Camurdan OM, Ok I, Sahin F, Ilhan MN, Beyazova U. ",Diagnostic value of rapid antigen detection test for streptococcal pharyngitis in a pediatric population, International Journal of Pediatric Otorhinolaryngology ,2008,72,    ,['citation-journal']," Camurdan AD, Camurdan OM, Ok I, Sahin F, Ilhan MN, Beyazova U. Diagnostic value of rapid antigen detection test for streptococcal pharyngitis in a pediatric population.  International Journal of Pediatric Otorhinolaryngology 2008;72(8):1203‐6. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ijporl.2008.04.008', 'https://www.ncbi.nlm.nih.gov/pubmed/18538421', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+value+of+rapid+antigen+detection+test+for+streptococcal+pharyngitis+in+a+pediatric+population+&author=AD+Camurdan&author=OM+Camurdan&author=I+Ok&author=F+Sahin&author=MN+Ilhan&author=U+Beyazova&publication_year=2008&hl=en']",18538421,https://doi.org/10.1016/j.ijporl.2008.04.008, Camurdan 2008 {published data only}  ,included,CD010502-bbs2-0009,
CD010502-bib-0010,"Chapin KC, Blake P, Wilson CD. ","Performance characteristics and utilization of rapid antigen test, DNA probe, and culture for detection of group A streptococci in an acute care clinic", Journal of Clinical Microbiology ,2002,40,    ,['citation-journal']," Chapin KC, Blake P, Wilson CD. Performance characteristics and utilization of rapid antigen test, DNA probe, and culture for detection of group A streptococci in an acute care clinic.  Journal of Clinical Microbiology 2002;40(11):4207‐10. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1128/JCM.40.11.4207-4210.2002', 'https://www.ncbi.nlm.nih.gov/pubmed/12409399', 'https://scholar.google.com/scholar_lookup?title=Performance+characteristics+and+utilization+of+rapid+antigen+test,+DNA+probe,+and+culture+for+detection+of+group+A+streptococci+in+an+acute+care+clinic+&author=KC+Chapin&author=P+Blake&author=CD+Wilson&publication_year=2002&hl=en']",12409399,https://doi.org/10.1128/JCM.40.11.4207-4210.2002, Chapin 2002 {published data only}  ,included,CD010502-bbs2-0010,
