reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD012342-bib-0001,NCT01615146. ,Outpatient platelet transfusions in myelodysplastic syndromes and leukemia: The OPTIMAL pilot (OPTIMAL),,,,   ,['citation-other'], NCT01615146. Outpatient platelet transfusions in myelodysplastic syndromes and leukemia: The OPTIMAL pilot (OPTIMAL). clinicaltrials.gov/ct2/show/NCT01615146 (first received 6 June 2012). CENTRAL    ,[''],,, NCT01615146 {published data only}  ,included,CD012342-bbs2-0001,
CD012342-bib-0002,"Andrew M, Vegh P, Caco C, Kirpalani H, Jefferies A, Ohlsson A, et al. ",A randomized controlled trial of platelet transfusions in thrombocytopenic premature infants, Journal of Pediatrics ,1993,123,    ,['citation-journal']," Andrew M, Vegh P, Caco C, Kirpalani H, Jefferies A, Ohlsson A, et al. A randomized controlled trial of platelet transfusions in thrombocytopenic premature infants.  Journal of Pediatrics 1993;123(2):285–91. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0022-3476(05)81705-6', 'https://www.ncbi.nlm.nih.gov/pubmed/8345429', 'https://scholar.google.com/scholar_lookup?title=A+randomized+controlled+trial+of+platelet+transfusions+in+thrombocytopenic+premature+infants+&author=M+Andrew&author=P+Vegh&author=C+Caco&author=H+Kirpalani&author=A+Jefferies&author=A+Ohlsson&publication_year=1993&hl=en']",8345429,https://doi.org/10.1016/S0022-3476(05)81705-6, Andrew 1993 {published data only}  ,excluded,CD012342-bbs2-0002, Wrong population ‐ premature infants 
CD012342-bib-0003,"Ferrara M, Capozzi L, Coppola A, Save G, Coppola L. ",Prophylactic platelet transfusion in children with thrombocytopenic disorders: a retrospective review, Hematology ,2007,12,    ,['citation-journal']," Ferrara M, Capozzi L, Coppola A, Save G, Coppola L. Prophylactic platelet transfusion in children with thrombocytopenic disorders: a retrospective review.  Hematology 2007;12(4):297‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1080/10245330701255213', 'https://www.ncbi.nlm.nih.gov/pubmed/17654055', 'https://scholar.google.com/scholar_lookup?title=Prophylactic+platelet+transfusion+in+children+with+thrombocytopenic+disorders:+a+retrospective+review+&author=M+Ferrara&author=L+Capozzi&author=A+Coppola&author=G+Save&author=L+Coppola&publication_year=2007&hl=en']",17654055,https://doi.org/10.1080/10245330701255213, Ferrara 2007 {published data only}  ,excluded,CD012342-bbs2-0003, Wrong study design ‐ retrospective analysis 
CD012342-bib-0004,"Grossman L, Mangal A, Hislop TG, Buskard NA. ",Preliminary report on a randomized study of prophylactic (P) vs. therapeutic (T) platelet transfusions, Blood ,1980,80,    ,['citation-journal']," Grossman L, Mangal A, Hislop TG, Buskard NA. Preliminary report on a randomized study of prophylactic (P) vs. therapeutic (T) platelet transfusions.  Blood 1980;80:271. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Preliminary+report+on+a+randomized+study+of+prophylactic+(P)+vs.+therapeutic+(T)+platelet+transfusions+&author=L+Grossman&author=A+Mangal&author=TG+Hislop&author=NA+Buskard&publication_year=1980&hl=en']",,, Grossman 1980 {published and unpublished data}  ,excluded,CD012342-bbs2-0004, Wrong patient population ‐ only people receiving intensive chemotherapy 
CD012342-bib-0005,"Pisciotto PT, Benson K, Hume H, Glassman AB, Oberman H, Popovsky M, et al. ",Prophylactic versus therapeutic platelet transfusion practices in hematology and/or oncology patients, Transfusion ,1995,35,    ,['citation-journal']," Pisciotto PT, Benson K, Hume H, Glassman AB, Oberman H, Popovsky M, et al. Prophylactic versus therapeutic platelet transfusion practices in hematology and/or oncology patients.  Transfusion 1995;35(6):498‐502. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1046/j.1537-2995.1995.35695288769.x', 'https://www.ncbi.nlm.nih.gov/pubmed/7770901', 'https://scholar.google.com/scholar_lookup?title=Prophylactic+versus+therapeutic+platelet+transfusion+practices+in+hematology+and/or+oncology+patients+&author=PT+Pisciotto&author=K+Benson&author=H+Hume&author=AB+Glassman&author=H+Oberman&author=M+Popovsky&publication_year=1995&hl=en']",7770901,https://doi.org/10.1046/j.1537-2995.1995.35695288769.x, Pisciotto 1995 {published data only}  ,excluded,CD012342-bbs2-0005, Wrong study design ‐ survey of institutional members of blood bank 
CD012342-bib-0006,"Sagmeister M, Oec L, Gmur JA. ",A restrictive platelet transfusion policy allowing long term support of outpatients with severe aplastic anaemia, Blood ,1999,93,    ,['citation-journal']," Sagmeister M, Oec L, Gmur JA. A restrictive platelet transfusion policy allowing long term support of outpatients with severe aplastic anaemia.  Blood 1999;93:3124–6. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1182/blood.V93.9.3124', 'https://www.ncbi.nlm.nih.gov/pubmed/10216111', 'https://scholar.google.com/scholar_lookup?title=A+restrictive+platelet+transfusion+policy+allowing+long+term+support+of+outpatients+with+severe+aplastic+anaemia+&author=M+Sagmeister&author=L+Oec&author=JA+Gmur&publication_year=1999&hl=en']",10216111,https://doi.org/10.1182/blood.V93.9.3124, Sagmeister 1999 {published data only}  ,excluded,CD012342-bbs2-0006, Wrong study design ‐ retrospective evaluation 
CD012342-bib-0007,"Siitonen T, Koistinen P. ",Prophylactic platelet transfusion in patients with hematologic diseases, Verensiirtoboito ,2004,120,    ,['citation-journal']," Siitonen T, Koistinen P. Prophylactic platelet transfusion in patients with hematologic diseases [Veritautipotilaiden profylaktiset trombosyyttien siirrot].  Verensiirtoboito 2004;120(7):877‐84. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Prophylactic+platelet+transfusion+in+patients+with+hematologic+diseases&author=T+Siitonen&author=P+Koistinen&publication_year=2004&hl=en']",,, Siitonen 2004 {published data only}  ,excluded,CD012342-bbs2-0007, Wrong study design ‐ survey 
CD012342-bib-0008,"Sintnicolaas K, van de Velden K, Sizoo W, Haije WG, Abels J, Lowenberg B. ",Comparison of 'prophylactic' and 'therapeutic' single‐donor platelet transfusions in patients with acute leukemia, British Journal of Haematology ,1981,50,    ,['citation-journal']," Sintnicolaas K, van de Velden K, Sizoo W, Haije WG, Abels J, Lowenberg B. Comparison of 'prophylactic' and 'therapeutic' single‐donor platelet transfusions in patients with acute leukemia.  British Journal of Haematology 1981;50(4):684. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=Comparison+of+'prophylactic'+and+'therapeutic'+single‐donor+platelet+transfusions+in+patients+with+acute+leukemia+&author=K+Sintnicolaas&author=K+Velden&author=W+Sizoo&author=WG+Haije&author=J+Abels&author=B+Lowenberg&publication_year=1981&hl=en""]",,, Sintnicolaas 1981 {published data only}  ,excluded,CD012342-bbs2-0008, Wrong patient population ‐ single‐donor platelets versus multiple‐donor platelets 
CD012342-bib-0009,ISRCTN08758735. ,A randomised controlled trial of prophylactic versus no‐prophylactic platelet transfusion in patient with haematological malignancies,,,,   ,['citation-other'], ISRCTN08758735. A randomised controlled trial of prophylactic versus no‐prophylactic platelet transfusion in patient with haematological malignancies. www.isrctn.com/ISRCTN08758735 (first received 31 July 2006). CENTRAL    ,[''],,, Stanworth 2013 {published data only}  ,excluded,CD012342-bbs2-0009, Wrong patient population ‐ only people receiving intensive chemotherapy 
CD012342-bib-0010,"Stanworth SJ, Dyer C, Choo L, Bakrania L, Copplestone A, Llewelyn C, et al. ","Do all patients with hematologic malignancies and severe thrombocytopenia need prophylactic platelet transfusions?: Background, rationale, and design of a clinical trial (trial of platelet prophylaxis) to assess the effectiveness of prophylactic platelet transfusions", Transfusion Medicine Reviews ,2010,24,    ,['citation-journal']," Stanworth SJ, Dyer C, Choo L, Bakrania L, Copplestone A, Llewelyn C, et al. Do all patients with hematologic malignancies and severe thrombocytopenia need prophylactic platelet transfusions?: Background, rationale, and design of a clinical trial (trial of platelet prophylaxis) to assess the effectiveness of prophylactic platelet transfusions.  Transfusion Medicine Reviews 2010;24(3):163‐71. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/20656185', 'https://scholar.google.com/scholar_lookup?title=Do+all+patients+with+hematologic+malignancies+and+severe+thrombocytopenia+need+prophylactic+platelet+transfusions?:+Background,+rationale,+and+design+of+a+clinical+trial+(trial+of+platelet+prophylaxis)+to+assess+the+effectiveness+of+prophylactic+platelet+transfusions+&author=SJ+Stanworth&author=C+Dyer&author=L+Choo&author=L+Bakrania&author=A+Copplestone&author=C+Llewelyn&publication_year=2010&hl=en']",20656185,, Stanworth 2013 {published data only}  ,excluded,CD012342-bbs2-0009, Wrong patient population ‐ only people receiving intensive chemotherapy 
