reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009263-bib-0001,"Biasotti S, Garaventa A, Villavecchia GP, Cabria M, Nantron M, De Bernardi B. ",False‐negative metaiodobenzylguanidine scintigraphy at diagnosis of neuroblastoma, Medical and Pediatric Oncology ,2000,35,    ,['citation-journal']," Biasotti S, Garaventa A, Villavecchia GP, Cabria M, Nantron M, De Bernardi B. False‐negative metaiodobenzylguanidine scintigraphy at diagnosis of neuroblastoma.  Medical and Pediatric Oncology 2000;35(2):153‐5. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1002/1096-911X(200008)35:2<153::AID-MPO18>3.0.CO;2-7', 'https://scholar.google.com/scholar_lookup?title=False‐negative+metaiodobenzylguanidine+scintigraphy+at+diagnosis+of+neuroblastoma&author=S+Biasotti&author=A+Garaventa&author=GP+Villavecchia&author=M+Cabria&author=M+Nantron&author=B+Bernardi&publication_year=2000&hl=en']",,https://doi.org/10.1002/1096-911X(200008)35:2<153::AID-MPO18>3.0.CO;2-7, Biasotti 2000 {published data only}  ,included,CD009263-bbs2-0001,
CD009263-bib-0002,"Gordon I, Peters AM, Gutman A, Morony S, Dicks‐Mireaux C, Pritchard J. ",Skeletal assessment in neuroblastoma‐‐the pitfalls of iodine‐123‐MIBG scans, Journal of Nuclear Medicine ,1990,31,    ,['citation-journal']," Gordon I, Peters AM, Gutman A, Morony S, Dicks‐Mireaux C, Pritchard J. Skeletal assessment in neuroblastoma‐‐the pitfalls of iodine‐123‐MIBG scans.  Journal of Nuclear Medicine 1990;31(2):129‐34. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Skeletal+assessment+in+neuroblastoma‐‐the+pitfalls+of+iodine‐123‐MIBG+scans&author=I+Gordon&author=AM+Peters&author=A+Gutman&author=S+Morony&author=C+Dicks‐Mireaux&author=J+Pritchard&publication_year=1990&hl=en']",,, Gordon 1990 {published data only}  ,included,CD009263-bbs2-0002,
CD009263-bib-0003,"Hashimoto T, Koizumi K, Nishina T, Abe K. ",Clinical usefulness of iodine‐123‐MIBG scintigraphy for patients with neuroblastoma detected by a mass screening survey, Annals of Nuclear Medicine ,2003,17,    ,['citation-journal']," Hashimoto T, Koizumi K, Nishina T, Abe K. Clinical usefulness of iodine‐123‐MIBG scintigraphy for patients with neuroblastoma detected by a mass screening survey.  Annals of Nuclear Medicine 2003;17(8):633‐40. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/BF02984968', 'https://scholar.google.com/scholar_lookup?title=Clinical+usefulness+of+iodine‐123‐MIBG+scintigraphy+for+patients+with+neuroblastoma+detected+by+a+mass+screening+survey+&author=T+Hashimoto&author=K+Koizumi&author=T+Nishina&author=K+Abe&publication_year=2003&hl=en']",,https://doi.org/10.1007/BF02984968, Hashimoto 2003 {published data only}  ,included,CD009263-bbs2-0003,
CD009263-bib-0004,"Hugosson C, Nyman R, Jorulf H, McDonald P, Rifai A, Kofide A, et al. ",Imaging of abdominal neuroblastoma in children, Acta Radiologica ,1999,40,    ,['citation-journal']," Hugosson C, Nyman R, Jorulf H, McDonald P, Rifai A, Kofide A, et al. Imaging of abdominal neuroblastoma in children.  Acta Radiologica 1999;40(5):534‐42. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.3109/02841859909175580', 'https://scholar.google.com/scholar_lookup?title=Imaging+of+abdominal+neuroblastoma+in+children&author=C+Hugosson&author=R+Nyman&author=H+Jorulf&author=P+McDonald&author=A+Rifai&author=A+Kofide&publication_year=1999&hl=en']",,https://doi.org/10.3109/02841859909175580, Hugosson 1999 {published data only}  ,included,CD009263-bbs2-0004,
CD009263-bib-0005,"Ivanova AA, Sokolov AV, Yalfimov AN, Savchenko ON. ",Role of 123‐I‐metaiodobenzylguanidine imaging as a component in the diagnosis and treatment of neuroblastoma, Voprosy Onkologii ,2008,54,    ,['citation-journal']," Ivanova AA, Sokolov AV, Yalfimov AN, Savchenko ON. Role of 123‐I‐metaiodobenzylguanidine imaging as a component in the diagnosis and treatment of neuroblastoma [Russian].  Voprosy Onkologii 2008;54(4):521‐4. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Role+of+123‐I‐metaiodobenzylguanidine+imaging+as+a+component+in+the+diagnosis+and+treatment+of+neuroblastoma+&author=AA+Ivanova&author=AV+Sokolov&author=AN+Yalfimov&author=ON+Savchenko&publication_year=2008&hl=en']",,, Ivanova 2008 {published data only}  ,included,CD009263-bbs2-0005,
CD009263-bib-0006,"Labreveux de Cervens C, Hartmann O, Bonnin F, Couanet D, Valteau‐Couanet D, Lumbroso J, et al. ",What is the prognostic value of osteomedullary uptake on MIBG scan in neuroblastoma patients under one year of age?, Medical and Pediatric Oncology ,1994,22,    ,['citation-journal']," Labreveux de Cervens C, Hartmann O, Bonnin F, Couanet D, Valteau‐Couanet D, Lumbroso J, et al. What is the prognostic value of osteomedullary uptake on MIBG scan in neuroblastoma patients under one year of age?.  Medical and Pediatric Oncology 1994;22(2):107‐14. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1002/mpo.2950220209', 'https://scholar.google.com/scholar_lookup?title=What+is+the+prognostic+value+of+osteomedullary+uptake+on+MIBG+scan+in+neuroblastoma+patients+under+one+year+of+age?+&author=C+LabreveuxdeCervens&author=O+Hartmann&author=F+Bonnin&author=D+Couanet&author=D+Valteau‐Couanet&author=J+Lumbroso&publication_year=1994&hl=en']",,https://doi.org/10.1002/mpo.2950220209, Labreveux de Cervens 1994 {published data only}  ,included,CD009263-bbs2-0006,
CD009263-bib-0007,"Naranjo A, Parisi MT, Shulkin BL, London WB, Matthay KK, Kreissman SG, et al. ",Comparison of ¹²³I‐metaiodobenzylguanidine (MIBG) and ¹³¹I‐MIBG semi‐quantitative scores in predicting survival in patients with stage 4 neuroblastoma: a report from the Children's Oncology Group, Pediatric Blood and Cancer ,2011,56,    ,['citation-journal']," Naranjo A, Parisi MT, Shulkin BL, London WB, Matthay KK, Kreissman SG, et al. Comparison of ¹²³I‐metaiodobenzylguanidine (MIBG) and ¹³¹I‐MIBG semi‐quantitative scores in predicting survival in patients with stage 4 neuroblastoma: a report from the Children's Oncology Group.  Pediatric Blood and Cancer 2011;56(7):1041‐5. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1002/pbc.22991', ""https://scholar.google.com/scholar_lookup?title=Comparison+of+¹²³I‐metaiodobenzylguanidine+(MIBG)+and+¹³¹I‐MIBG+semi‐quantitative+scores+in+predicting+survival+in+patients+with+stage+4+neuroblastoma:+a+report+from+the+Children's+Oncology+Group+&author=A+Naranjo&author=MT+Parisi&author=BL+Shulkin&author=WB+London&author=KK+Matthay&author=SG+Kreissman&publication_year=2011&hl=en""]",,https://doi.org/10.1002/pbc.22991, Naranjo 2011a {published data only}  ,included,CD009263-bbs2-0007,
CD009263-bib-0008,"Neuenschwander S, Ollivier L, Toubeau M, Nguyen‐Tan T, Gongora G, Zucker JM. ","Local evaluation of abdominal neuroblastoma stage III and IV: use of US, CT, and 123 I‐meta‐iodobenzylguanidine (MIBG) scintigraphy", Annales de Radiologie (Paris) ,1987,30,    ,['citation-journal']," Neuenschwander S, Ollivier L, Toubeau M, Nguyen‐Tan T, Gongora G, Zucker JM. Local evaluation of abdominal neuroblastoma stage III and IV: use of US, CT, and 123 I‐meta‐iodobenzylguanidine (MIBG) scintigraphy.  Annales de Radiologie (Paris) 1987;30(7):491‐6. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Local+evaluation+of+abdominal+neuroblastoma+stage+III+and+IV:+use+of+US,+CT,+and+123+I‐meta‐iodobenzylguanidine+(MIBG)+scintigraphy+&author=S+Neuenschwander&author=L+Ollivier&author=M+Toubeau&author=T+Nguyen‐Tan&author=G+Gongora&author=JM+Zucker&publication_year=1987&hl=en']",,, Neuenschwander 1987 {published data only}  ,included,CD009263-bbs2-0008,
CD009263-bib-0009,"Pfluger T, Schmied C, Porn U, Leinsinger G, Vollmar C, Dresel S, et al. ",Integrated imaging using MRI and 123I metaiodobenzylguanidine scintigraphy to improve sensitivity and specificity in the diagnosis of pediatric neuroblastoma, American Journal of Roentgenology ,2003,181,    ,['citation-journal']," Pfluger T, Schmied C, Porn U, Leinsinger G, Vollmar C, Dresel S, et al. Integrated imaging using MRI and 123I metaiodobenzylguanidine scintigraphy to improve sensitivity and specificity in the diagnosis of pediatric neuroblastoma.  American Journal of Roentgenology 2003;181(4):1115‐24. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.2214/ajr.181.4.1811115', 'https://scholar.google.com/scholar_lookup?title=Integrated+imaging+using+MRI+and+123I+metaiodobenzylguanidine+scintigraphy+to+improve+sensitivity+and+specificity+in+the+diagnosis+of+pediatric+neuroblastoma+&author=T+Pfluger&author=C+Schmied&author=U+Porn&author=G+Leinsinger&author=C+Vollmar&author=S+Dresel&publication_year=2003&hl=en']",,https://doi.org/10.2214/ajr.181.4.1811115, Pfluger 2003 {published data only}  ,included,CD009263-bbs2-0009,
CD009263-bib-0010,"Piccardo A, Lopci E, Conte M, Garaventa A, Foppiani L, Altrinetti V, et al. ",Comparison of 18F‐dopa PET/CT and 123I‐MIBG scintigraphy in stage 3 and 4 neuroblastoma: a pilot study, European Journal of Nuclear Medicine and Molecular Imaging ,2012,39,    ,['citation-journal']," Piccardo A, Lopci E, Conte M, Garaventa A, Foppiani L, Altrinetti V, et al. Comparison of 18F‐dopa PET/CT and 123I‐MIBG scintigraphy in stage 3 and 4 neuroblastoma: a pilot study.  European Journal of Nuclear Medicine and Molecular Imaging 2012;39(1):57‐71. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s00259-011-1938-2', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+18F‐dopa+PET/CT+and+123I‐MIBG+scintigraphy+in+stage+3+and+4+neuroblastoma:+a+pilot+study+&author=A+Piccardo&author=E+Lopci&author=M+Conte&author=A+Garaventa&author=L+Foppiani&author=V+Altrinetti&publication_year=2012&hl=en']",,https://doi.org/10.1007/s00259-011-1938-2, Piccardo 2012 {published data only}  ,included,CD009263-bbs2-0010,
