reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009044-bib-0001,"Chlebowski C, Green JA, Barton ML, Fein D. ",Using the Childhood Autism Rating Scale to diagnose autism spectrum disorders, Journal of Autism and Developmental Disorders ,2010,40,    ,['citation-journal']," Chlebowski C, Green JA, Barton ML, Fein D. Using the Childhood Autism Rating Scale to diagnose autism spectrum disorders.  Journal of Autism and Developmental Disorders 2010;40(7):787‐99. [DOI: 10.1007/s10803‐009‐0926‐x; PMC3612531; PUBMED: 20054630]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s10803-009-0926-x', 'https://scholar.google.com/scholar_lookup?title=Using+the+Childhood+Autism+Rating+Scale+to+diagnose+autism+spectrum+disorders&author=C+Chlebowski&author=JA+Green&author=ML+Barton&author=D+Fein&publication_year=2010&hl=en']",,https://doi.org/10.1007/s10803-009-0926-x, Chlebowski 2010 {published data only}  ,included,CD009044-bbs2-0001,
CD009044-bib-0002,"Corsello CM, Akshoomoff N, Stahmer AC. ",Diagnosis of autism spectrum disorders in 2‐year‐olds: a study of community practice, Journal of Child Psychology and Psychiatry ,2013,54,    ,['citation-journal']," Corsello CM, Akshoomoff N, Stahmer AC. Diagnosis of autism spectrum disorders in 2‐year‐olds: a study of community practice.  Journal of Child Psychology and Psychiatry 2013;54(2):178‐85. [DOI: 10.1111/j.1469‐7610.2012.02607.x; PMC3505251; PUBMED: 22905987]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1469-7610.2012.02607.x', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+autism+spectrum+disorders+in+2‐year‐olds:+a+study+of+community+practice&author=CM+Corsello&author=N+Akshoomoff&author=AC+Stahmer&publication_year=2013&hl=en']",,https://doi.org/10.1111/j.1469-7610.2012.02607.x, Corsello 2013 {published data only}  ,included,CD009044-bbs2-0002,
CD009044-bib-0003,"Cox A, Klein K, Charman T, Baird G, Baron‐Cohen S, Swettenham J, et al. ",Autism spectrum disorders at 20 and 42 months of age: stability of clinical and ADI‐R diagnosis, Journal of Child Psychology and Psychiatry ,1999,40,    ,['citation-journal']," Cox A, Klein K, Charman T, Baird G, Baron‐Cohen S, Swettenham J, et al. Autism spectrum disorders at 20 and 42 months of age: stability of clinical and ADI‐R diagnosis.  Journal of Child Psychology and Psychiatry 1999;40(5):719‐32. [PUBMED: 10433406]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/1469-7610.00488', 'https://scholar.google.com/scholar_lookup?title=Autism+spectrum+disorders+at+20+and+42+months+of+age:+stability+of+clinical+and+ADI‐R+diagnosis+&author=A+Cox&author=K+Klein&author=T+Charman&author=G+Baird&author=S+Baron‐Cohen&author=J+Swettenham&publication_year=1999&hl=en']",10433406,https://doi.org/10.1111/1469-7610.00488, Cox 1999 {published data only}  ,included,CD009044-bbs2-0003,
CD009044-bib-0004,"Gray KM, Tonge BJ, Sweeney DJ. ",Using the Autism Diagnostic Interview‐Revised and the Autism Diagnostic Observation Schedule with young children with developmental delay: evaluating diagnostic validity, Journal of Autism and Developmental Disorders ,2008,38,    ,['citation-journal']," Gray KM, Tonge BJ, Sweeney DJ. Using the Autism Diagnostic Interview‐Revised and the Autism Diagnostic Observation Schedule with young children with developmental delay: evaluating diagnostic validity.  Journal of Autism and Developmental Disorders 2008;38(4):657‐67. [DOI: 10.1007/s10803‐007‐0432‐y]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s10803-007-0432-y', 'https://scholar.google.com/scholar_lookup?title=Using+the+Autism+Diagnostic+Interview‐Revised+and+the+Autism+Diagnostic+Observation+Schedule+with+young+children+with+developmental+delay:+evaluating+diagnostic+validity+&author=KM+Gray&author=BJ+Tonge&author=DJ+Sweeney&publication_year=2008&hl=en']",,https://doi.org/10.1007/s10803-007-0432-y, Gray 2008 ADI‐R {published data only}  ,included,CD009044-bbs2-0004,
CD009044-bib-0005,"Gray KM, Tonge BJ, Sweeney DJ. ",Using the Autism Diagnostic Interview‐Revised and the Autism Diagnostic Observation Schedule with young children with developmental delay: evaluating diagnostic validity, Journal of Autism and Developmental Disorders ,2008,38,    ,['citation-journal']," Gray KM, Tonge BJ, Sweeney DJ. Using the Autism Diagnostic Interview‐Revised and the Autism Diagnostic Observation Schedule with young children with developmental delay: evaluating diagnostic validity.  Journal of Autism and Developmental Disorders 2008;38(4):657‐67. [DOI: 10.1007/s10803‐007‐0432‐y]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s10803-007-0432-y', 'https://scholar.google.com/scholar_lookup?title=Using+the+Autism+Diagnostic+Interview‐Revised+and+the+Autism+Diagnostic+Observation+Schedule+with+young+children+with+developmental+delay:+evaluating+diagnostic+validity+&author=KM+Gray&author=BJ+Tonge&author=DJ+Sweeney&publication_year=2008&hl=en']",,https://doi.org/10.1007/s10803-007-0432-y, Gray 2008 ADOS {published data only}  ,included,CD009044-bbs2-0005,
CD009044-bib-0006,"Kim SH, Lord C. ",Combining information from multiple sources for the diagnosis of autism spectrum disorders for toddlers and young preschoolers from 12 to 47 months of age, Journal of Child Psychology and Psychiatry ,2012,53,    ,['citation-journal']," Kim SH, Lord C. Combining information from multiple sources for the diagnosis of autism spectrum disorders for toddlers and young preschoolers from 12 to 47 months of age.  Journal of Child Psychology and Psychiatry 2012;53(2):143‐51. [DOI: 10.1111/j.1469‐7610.2011.02458.x; PMC3235227; PUBMED: 21883205]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1469-7610.2011.02458.x', 'https://scholar.google.com/scholar_lookup?title=Combining+information+from+multiple+sources+for+the+diagnosis+of+autism+spectrum+disorders+for+toddlers+and+young+preschoolers+from+12+to+47+months+of+age+&author=SH+Kim&author=C+Lord&publication_year=2012&hl=en']",,https://doi.org/10.1111/j.1469-7610.2011.02458.x, Kim 2012b ADOS Cohort A {published data only}  ,included,CD009044-bbs2-0006,
CD009044-bib-0007,"Kim SH, Lord C. ",Combining information from multiple sources for the diagnosis of autism spectrum disorders for toddlers and young preschoolers from 12 to 47 months of age, Journal of Child Psychology and Psychiatry ,2012,53,    ,['citation-journal']," Kim SH, Lord C. Combining information from multiple sources for the diagnosis of autism spectrum disorders for toddlers and young preschoolers from 12 to 47 months of age.  Journal of Child Psychology and Psychiatry 2012;53(2):143‐51. [DOI: 10.1111/j.1469‐7610.2011.02458.x; PMC3235227; PUBMED: 21883205]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1469-7610.2011.02458.x', 'https://scholar.google.com/scholar_lookup?title=Combining+information+from+multiple+sources+for+the+diagnosis+of+autism+spectrum+disorders+for+toddlers+and+young+preschoolers+from+12+to+47+months+of+age+&author=SH+Kim&author=C+Lord&publication_year=2012&hl=en']",,https://doi.org/10.1111/j.1469-7610.2011.02458.x, Kim 2012b ADOS Cohort B {published data only}  ,included,CD009044-bbs2-0007,
CD009044-bib-0008,"Le Couteur A, Haden G, Hammal D, McConachie H. ",Diagnosing autism spectrum disorders in pre‐school children using two standardised assessment instruments: the ADI‐R and the ADOS, Journal of Autism and Developmental Disorders ,2008,38,    ,['citation-journal']," Le Couteur A, Haden G, Hammal D, McConachie H. Diagnosing autism spectrum disorders in pre‐school children using two standardised assessment instruments: the ADI‐R and the ADOS.  Journal of Autism and Developmental Disorders 2008;38(2):362‐72. [DOI: 10.1007/s10803‐007‐0403‐3; PUBMED: 17605097]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s10803-007-0403-3', 'https://scholar.google.com/scholar_lookup?title=Diagnosing+autism+spectrum+disorders+in+pre‐school+children+using+two+standardised+assessment+instruments:+the+ADI‐R+and+the+ADOS+&author=A+Couteur&author=G+Haden&author=D+Hammal&author=H+McConachie&publication_year=2008&hl=en']",,https://doi.org/10.1007/s10803-007-0403-3, Le Couteur 2008 ADOS {published data only}  ,included,CD009044-bbs2-0008,
CD009044-bib-0009,"Lord C, Risi S, Lambrecht L, Cook EH, Leventhal BL, DiLavore PC, et al. ",The Autism Diagnostic Observation Schedule‐Generic: a standard measure of social and communication deficits associated with the spectrum of autism, Journal of Autism and Developmental Disorders ,2000,30,    ,['citation-journal']," Lord C, Risi S, Lambrecht L, Cook EH, Leventhal BL, DiLavore PC, et al. The Autism Diagnostic Observation Schedule‐Generic: a standard measure of social and communication deficits associated with the spectrum of autism.  Journal of Autism and Developmental Disorders 2000;30(3):205‐23. [PUBMED: 11055457]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1023/A:1005592401947', 'https://scholar.google.com/scholar_lookup?title=The+Autism+Diagnostic+Observation+Schedule‐Generic:+a+standard+measure+of+social+and+communication+deficits+associated+with+the+spectrum+of+autism+&author=C+Lord&author=S+Risi&author=L+Lambrecht&author=EH+Cook&author=BL+Leventhal&author=PC+DiLavore&publication_year=2000&hl=en']",11055457,https://doi.org/10.1023/A:1005592401947, Lord 2000 {published data only}  ,included,CD009044-bbs2-0009,
CD009044-bib-0010,"Mazefsky CA, Oswald DP. ","The discriminative ability and diagnostic utility of the ADOS‐G, ADI‐R, and GARS for children in a clinical setting", Autism ,2006,10,    ,['citation-journal']," Mazefsky CA, Oswald DP. The discriminative ability and diagnostic utility of the ADOS‐G, ADI‐R, and GARS for children in a clinical setting.  Autism 2006;10(6):533‐49. [DOI: 10.1177/1362361306068505; PUBMED: 17088271]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/1362361306068505', 'https://scholar.google.com/scholar_lookup?title=The+discriminative+ability+and+diagnostic+utility+of+the+ADOS‐G,+ADI‐R,+and+GARS+for+children+in+a+clinical+setting+&author=CA+Mazefsky&author=DP+Oswald&publication_year=2006&hl=en']",,https://doi.org/10.1177/1362361306068505, Mazefsky 2006 ADOS {published data only}  ,included,CD009044-bbs2-0010,
