reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD012455-bib-0001,"Bourne RS, Mills GH, Minelli C. ",Melatonin therapy to improve nocturnal sleep in critically ill patients: encouraging results from a small randomised controlled trial," Critical Care (London, England) ",2008,12,    ,['citation-journal']," Bourne RS, Mills GH, Minelli C. Melatonin therapy to improve nocturnal sleep in critically ill patients: encouraging results from a small randomised controlled trial.  Critical Care (London, England) 2008;12(2):R52. [DOI: http://dx.doi.org/10.1186/cc6871; PUBMED: 18423009]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/cc6871', 'https://www.ncbi.nlm.nih.gov/pubmed/18423009', 'https://scholar.google.com/scholar_lookup?title=Melatonin+therapy+to+improve+nocturnal+sleep+in+critically+ill+patients:+encouraging+results+from+a+small+randomised+controlled+trial+&author=RS+Bourne&author=GH+Mills&author=C+Minelli&publication_year=2008&hl=en']",18423009,https://doi.org/10.1186/cc6871, Bourne 2008 {published data only}  ,included,CD012455-bbs2-0001,
CD012455-bib-0002,"Foreman B, Claassen J, Bazil CW. ",Sleep characteristics in the neurological intensive care unit, Journal of Clinical Neurophysiology ,2013,30,    ,['citation-journal']," Foreman B, Claassen J, Bazil CW. Sleep characteristics in the neurological intensive care unit.  Journal of Clinical Neurophysiology 2013;30(3):224. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Sleep+characteristics+in+the+neurological+intensive+care+unit&author=B+Foreman&author=J+Claassen&author=CW+Bazil&publication_year=2013&hl=en']",,, Foreman 2015 {published data only}  ,included,CD012455-bbs2-0002,
CD012455-bib-0003,"Foreman B, Westwood AJ, Claassen J, Bazil CW. ",Sleep in the neurological intensive care unit: feasibility of quantifying sleep after melatonin supplementation with environmental light and noise reduction, Journal of Clinical Neurophysiology ,2015,32,    ,['citation-journal']," Foreman B, Westwood AJ, Claassen J, Bazil CW. Sleep in the neurological intensive care unit: feasibility of quantifying sleep after melatonin supplementation with environmental light and noise reduction.  Journal of Clinical Neurophysiology 2015;32(1):66‐74. [PUBMED: 25647773]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/WNP.0000000000000110', 'https://www.ncbi.nlm.nih.gov/pubmed/25647773', 'https://scholar.google.com/scholar_lookup?title=Sleep+in+the+neurological+intensive+care+unit:+feasibility+of+quantifying+sleep+after+melatonin+supplementation+with+environmental+light+and+noise+reduction+&author=B+Foreman&author=AJ+Westwood&author=J+Claassen&author=CW+Bazil&publication_year=2015&hl=en']",25647773,https://doi.org/10.1097/WNP.0000000000000110, Foreman 2015 {published data only}  ,included,CD012455-bbs2-0002,
CD012455-bib-0004,"Ibrahim MG, Bellomo R, Hart GK, Norman TR, Goldsmith D, Bates S, et al. ",A double‐blind placebo‐controlled randomised pilot study of nocturnal melatonin in tracheostomised patients, Critical Care and Resuscitation: Journal of the Australasian Academy of Critical Care Medicine ,2006,8,    ,['citation-journal']," Ibrahim MG, Bellomo R, Hart GK, Norman TR, Goldsmith D, Bates S, et al. A double‐blind placebo‐controlled randomised pilot study of nocturnal melatonin in tracheostomised patients.  Critical Care and Resuscitation: Journal of the Australasian Academy of Critical Care Medicine 2006;8(3):187‐91. [PUBMED: 16930101]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/16930101', 'https://scholar.google.com/scholar_lookup?title=A+double‐blind+placebo‐controlled+randomised+pilot+study+of+nocturnal+melatonin+in+tracheostomised+patients+&author=MG+Ibrahim&author=R+Bellomo&author=GK+Hart&author=TR+Norman&author=D+Goldsmith&author=S+Bates&publication_year=2006&hl=en']",16930101,, Ibrahim 2006 {published data only}  ,included,CD012455-bbs2-0003,
CD012455-bib-0005,"Mistraletti G, Paroni R, Umbrello M, D'Amato L, Sabbatini G, Taverna M, et al. ",Melatonin pharmacological blood levels increase total antioxidant capacity in critically ill patients, International Journal of Molecular Sciences ,2017,18,    ,['citation-journal']," Mistraletti G, Paroni R, Umbrello M, D'Amato L, Sabbatini G, Taverna M, et al. Melatonin pharmacological blood levels increase total antioxidant capacity in critically ill patients.  International Journal of Molecular Sciences 2017;18(4):E759. [PUBMED: 28368352]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3390/ijms18040759', 'https://www.ncbi.nlm.nih.gov/pubmed/28368352', ""https://scholar.google.com/scholar_lookup?title=Melatonin+pharmacological+blood+levels+increase+total+antioxidant+capacity+in+critically+ill+patients+&author=G+Mistraletti&author=R+Paroni&author=M+Umbrello&author=L+D'Amato&author=G+Sabbatini&author=M+Taverna&publication_year=2017&hl=en""]",28368352,https://doi.org/10.3390/ijms18040759, Mistraletti 2015 {published data only}  ,included,CD012455-bbs2-0004,
CD012455-bib-0006,"Mistraletti G, Umbrello M, Sabbatini G, Miori S, Taverna M, Cerri B, et al. ",Melatonin reduces the need for sedation in ICU patients: a randomized controlled trial, Minerva Anestesiologica ,2015,81,    ,['citation-journal']," Mistraletti G, Umbrello M, Sabbatini G, Miori S, Taverna M, Cerri B, et al. Melatonin reduces the need for sedation in ICU patients: a randomized controlled trial.  Minerva Anestesiologica 2015;81(12):1298‐310. [PUBMED: 25969139]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/25969139', 'https://scholar.google.com/scholar_lookup?title=Melatonin+reduces+the+need+for+sedation+in+ICU+patients:+a+randomized+controlled+trial&author=G+Mistraletti&author=M+Umbrello&author=G+Sabbatini&author=S+Miori&author=M+Taverna&author=B+Cerri&publication_year=2015&hl=en']",25969139,, Mistraletti 2015 {published data only}  ,included,CD012455-bbs2-0004,
CD012455-bib-0007,"Sabbatini G, Mistraletti G, Cerri B, Miori S, Galluccio I, Tozzi M, et al. ",Oral melatonin in high‐risk critically ill patients: quality of sedative effect," Critical Care (London, England) ",2012,16,    ,['citation-journal']," Sabbatini G, Mistraletti G, Cerri B, Miori S, Galluccio I, Tozzi M, et al. Oral melatonin in high‐risk critically ill patients: quality of sedative effect.  Critical Care (London, England) 2012;16(Suppl 1):S322. [EMBASE: 70735262]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1186/cc10929', 'https://scholar.google.com/scholar_lookup?title=Oral+melatonin+in+high‐risk+critically+ill+patients:+quality+of+sedative+effect&author=G+Sabbatini&author=G+Mistraletti&author=B+Cerri&author=S+Miori&author=I+Galluccio&author=M+Tozzi&publication_year=2012&hl=en']",,https://doi.org/10.1186/cc10929, Mistraletti 2015 {published data only}  ,included,CD012455-bbs2-0004,
CD012455-bib-0008,"Bellapart J, Roberts JA, Appadurai V, Wallis SC, Nunez‐Nunez M, Boots RJ. ",Pharmacokinetics of a novel dosing regimen of oral melatonin in critically ill patients, Clinical Chemistry and Laboratory Medicine ,2016,54,    ,['citation-journal']," Bellapart J, Roberts JA, Appadurai V, Wallis SC, Nunez‐Nunez M, Boots RJ. Pharmacokinetics of a novel dosing regimen of oral melatonin in critically ill patients.  Clinical Chemistry and Laboratory Medicine 2016;54(3):467‐72. [PUBMED: 26351927]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1515/cclm-2015-0323', 'https://www.ncbi.nlm.nih.gov/pubmed/26351927', 'https://scholar.google.com/scholar_lookup?title=Pharmacokinetics+of+a+novel+dosing+regimen+of+oral+melatonin+in+critically+ill+patients&author=J+Bellapart&author=JA+Roberts&author=V+Appadurai&author=SC+Wallis&author=M+Nunez‐Nunez&author=RJ+Boots&publication_year=2016&hl=en']",26351927,https://doi.org/10.1515/cclm-2015-0323, Bellapart 2016 {published data only}  ,excluded,CD012455-bbs2-0005, RCT. Participants were critically ill patients in the ICU who were randomized to receive melatonin. This is a pharmacokinetics study that administered enteral melatonin in order to simulate endogenous release. Melatonin was not given with the specific aim of promoting sleep and study authors do not measure or report any sleep‐related outcomes.  
CD012455-bib-0009,"Elliott R, Nathaney A. ",Typical sleep patterns are absent in mechanically ventilated patients and their circadian melatonin rhythm is evident but the timing is altered by the ICU environment, Australian Critical Care: Official Journal of the Confederation of Australian Critical Care Nurses ,2014,27,    ,['citation-journal']," Elliott R, Nathaney A. Typical sleep patterns are absent in mechanically ventilated patients and their circadian melatonin rhythm is evident but the timing is altered by the ICU environment.  Australian Critical Care: Official Journal of the Confederation of Australian Critical Care Nurses 2014;27(3):151‐3. [PUBMED: 24556537]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.aucc.2014.01.001', 'https://www.ncbi.nlm.nih.gov/pubmed/24556537', 'https://scholar.google.com/scholar_lookup?title=Typical+sleep+patterns+are+absent+in+mechanically+ventilated+patients+and+their+circadian+melatonin+rhythm+is+evident+but+the+timing+is+altered+by+the+ICU+environment+&author=R+Elliott&author=A+Nathaney&publication_year=2014&hl=en']",24556537,https://doi.org/10.1016/j.aucc.2014.01.001, Elliott 2014 {published data only}  ,excluded,CD012455-bbs2-0006, Wrong study design. Commentary on an observational study of sleep‐wake regulation in mechanically‐ventilated patients receiving sedation  
CD012455-bib-0010,"Huang HW, Zheng BL, Jiang L, Lin ZT, Zhang GB, Shen L, et al. ",Effect of oral melatonin and wearing earplugs and eye masks on nocturnal sleep in healthy subjects in a simulated intensive care unit environment: which might be a more promising strategy for ICU sleep deprivation?," Critical Care (London, England) ",2015,19,    ,['citation-journal']," Huang HW, Zheng BL, Jiang L, Lin ZT, Zhang GB, Shen L, et al. Effect of oral melatonin and wearing earplugs and eye masks on nocturnal sleep in healthy subjects in a simulated intensive care unit environment: which might be a more promising strategy for ICU sleep deprivation?.  Critical Care (London, England) 2015;19(1):124. [PUBMED: 25887528]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s13054-015-0842-8', 'https://www.ncbi.nlm.nih.gov/pubmed/25887528', 'https://scholar.google.com/scholar_lookup?title=Effect+of+oral+melatonin+and+wearing+earplugs+and+eye+masks+on+nocturnal+sleep+in+healthy+subjects+in+a+simulated+intensive+care+unit+environment:+which+might+be+a+more+promising+strategy+for+ICU+sleep+deprivation?+&author=HW+Huang&author=BL+Zheng&author=L+Jiang&author=ZT+Lin&author=GB+Zhang&author=L+Shen&publication_year=2015&hl=en']",25887528,https://doi.org/10.1186/s13054-015-0842-8, Huang 2015 {published data only}  ,excluded,CD012455-bbs2-0007," RCT. Study authors compared melatonin with ear plugs and eye masks, and with placebo. Participants were healthy volunteers and slept in a simulated ICU environment with noise and light  "
