reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009323-bib-0001,"Ahmed SI, Bochkarev V, Oleynikov D, Sasson AR. ",Patients with pancreatic adenocarcinoma benefit from staging laparoscopy, Journal of Laparoendoscopic & Advanced Surgical Techniques ,2006,16,    ,['citation-journal']," Ahmed SI, Bochkarev V, Oleynikov D, Sasson AR. Patients with pancreatic adenocarcinoma benefit from staging laparoscopy.  Journal of Laparoendoscopic & Advanced Surgical Techniques 2006;16(5):458‐63. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1089/lap.2006.16.458', 'https://scholar.google.com/scholar_lookup?title=Patients+with+pancreatic+adenocarcinoma+benefit+from+staging+laparoscopy&author=SI+Ahmed&author=V+Bochkarev&author=D+Oleynikov&author=AR+Sasson&publication_year=2006&hl=en']",,https://doi.org/10.1089/lap.2006.16.458, Ahmed 2006 {published data only}  ,included,CD009323-bbs2-0001,
CD009323-bib-0002,"Arnold JC, Neubauer HJ, Zopf T, Schneider A, Benz C, Adamek HE, et al. ",Improved tumor staging by diagnostic laparoscopy, Zeitschrift Fur Gastroenterologie ,1999,37,    ,['citation-journal']," Arnold JC, Neubauer HJ, Zopf T, Schneider A, Benz C, Adamek HE, et al. Improved tumor staging by diagnostic laparoscopy.  Zeitschrift Fur Gastroenterologie 1999;37(6):483‐8. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Improved+tumor+staging+by+diagnostic+laparoscopy&author=JC+Arnold&author=HJ+Neubauer&author=T+Zopf&author=A+Schneider&author=C+Benz&author=HE+Adamek&publication_year=1999&hl=en']",,, Arnold 1999 {published data only}  ,included,CD009323-bbs2-0002,
CD009323-bib-0003,"Arnold JC, Schneider AR, Zopf T, Neubauer HJ, Jakobs R, Benz C, et al. ",Laparoscopic tumor staging in gastrointestinal carcinomas: significance of internal medicine laparoscopy, Zeitschrift Fur Gastroenterologie ,2001,39 Suppl 1,    ,['citation-journal']," Arnold JC, Schneider AR, Zopf T, Neubauer HJ, Jakobs R, Benz C, et al. Laparoscopic tumor staging in gastrointestinal carcinomas: significance of internal medicine laparoscopy [Laparoskopisches tumorstaging bei gastrointestinalen karzinomen: bedeutung der internistischen laparoskopie].  Zeitschrift Fur Gastroenterologie 2001;39 Suppl 1:19‐23. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Laparoscopic+tumor+staging+in+gastrointestinal+carcinomas:+significance+of+internal+medicine+laparoscopy+&author=JC+Arnold&author=AR+Schneider&author=T+Zopf&author=HJ+Neubauer&author=R+Jakobs&author=C+Benz&publication_year=2001&hl=en']",,, Arnold 2001a {published data only}  ,included,CD009323-bbs2-0003,
CD009323-bib-0004,"Beenen E, van Roest MHG, Sieders E, Peeters P, Porte RJ, de Boer MT, et al. ",Staging laparoscopy in patients scheduled for pancreaticoduodenectomy minimizes hospitalization in the remaining life time when metastatic carcinoma is found, European Journal of Surgical Oncology ,2014,40,    ,['citation-journal']," Beenen E, van Roest MHG, Sieders E, Peeters P, Porte RJ, de Boer MT, et al. Staging laparoscopy in patients scheduled for pancreaticoduodenectomy minimizes hospitalization in the remaining life time when metastatic carcinoma is found.  European Journal of Surgical Oncology 2014;40(8):989‐94. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.ejso.2013.12.019', 'https://scholar.google.com/scholar_lookup?title=Staging+laparoscopy+in+patients+scheduled+for+pancreaticoduodenectomy+minimizes+hospitalization+in+the+remaining+life+time+when+metastatic+carcinoma+is+found+&author=E+Beenen&author=MHG+Roest&author=E+Sieders&author=P+Peeters&author=RJ+Porte&author=MT+Boer&publication_year=2014&hl=en']",,https://doi.org/10.1016/j.ejso.2013.12.019, Beenen 2014 {published data only}  ,included,CD009323-bbs2-0004,
CD009323-bib-0005,"Brooks AD, Mallis MJ, Brennan MF, Conlon KC. ","The value of laparoscopy in the management of ampullary, duodenal, and distal bile duct tumors",,2002,,    ,['citation-other']," Brooks AD, Mallis MJ, Brennan MF, Conlon KC. The value of laparoscopy in the management of ampullary, duodenal, and distal bile duct tumors. Journal of Gastrointestinal Surgery2002; Vol. 6, issue 2:139‐45. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+value+of+laparoscopy+in+the+management+of+ampullary,+duodenal,+and+distal+bile+duct+tumors+&author=AD+Brooks&author=MJ+Mallis&author=MF+Brennan&author=KC+Conlon&publication_year=2002&hl=en']",,, Brooks 2002 {published data only}  ,included,CD009323-bbs2-0005,
CD009323-bib-0006,"Contreras CM, Stanelle EJ, Mansour J, Hinshaw JL, Rikkers LF, Rettammel R, et al. ",Staging laparoscopy enhances the detection of occult metastases in patients with pancreatic adenocarcinoma, Journal of Surgical Oncology ,2009,100,    ,['citation-journal']," Contreras CM, Stanelle EJ, Mansour J, Hinshaw JL, Rikkers LF, Rettammel R, et al. Staging laparoscopy enhances the detection of occult metastases in patients with pancreatic adenocarcinoma.  Journal of Surgical Oncology 2009;100(8):663‐9. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1002/jso.21402', 'https://scholar.google.com/scholar_lookup?title=Staging+laparoscopy+enhances+the+detection+of+occult+metastases+in+patients+with+pancreatic+adenocarcinoma+&author=CM+Contreras&author=EJ+Stanelle&author=J+Mansour&author=JL+Hinshaw&author=LF+Rikkers&author=R+Rettammel&publication_year=2009&hl=en']",,https://doi.org/10.1002/jso.21402, Contreras 2009 {published data only}  ,included,CD009323-bbs2-0006,
CD009323-bib-0007,"Fernandez‐Castillo C, Rattner DW, Warshaw AL. ",Further experience with laparoscopy and peritoneal cytology in the staging of pancreatic cancer, British Journal of Surgery ,1995,82,    ,['citation-journal']," Fernandez‐Castillo C, Rattner DW, Warshaw AL. Further experience with laparoscopy and peritoneal cytology in the staging of pancreatic cancer.  British Journal of Surgery 1995;82(8):1127‐9. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Further+experience+with+laparoscopy+and+peritoneal+cytology+in+the+staging+of+pancreatic+cancer+&author=C+Fernandez‐Castillo&author=DW+Rattner&author=AL+Warshaw&publication_year=1995&hl=en']",,, Fernandez‐Castillo 1995 {published data only}  ,included,CD009323-bbs2-0007,
CD009323-bib-0008,"John TG, Greig JD, Carter DC, Garden OJ. ",Carcinoma of the pancreatic head and periampullary region. Tumor staging with laparoscopy and laparoscopic ultrasonography,,1995,,    ,['citation-other']," John TG, Greig JD, Carter DC, Garden OJ. Carcinoma of the pancreatic head and periampullary region. Tumor staging with laparoscopy and laparoscopic ultrasonography. Annals of Surgery1995; Vol. 221, issue 2:156‐64. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Carcinoma+of+the+pancreatic+head+and+periampullary+region.+Tumor+staging+with+laparoscopy+and+laparoscopic+ultrasonography+&author=TG+John&author=JD+Greig&author=DC+Carter&author=OJ+Garden&publication_year=1995&hl=en']",,, John 1995 {published data only}  ,included,CD009323-bbs2-0008,
CD009323-bib-0009,"Kishiwada M, Kawarada Y, Taoka H, Isaji S. ",Management of advanced pancreatic cancer: Staging laparoscopy and immunochemotherapy ‐ a new treatment strategy, Hepatogastroenterology ,2002,49,    ,['citation-journal']," Kishiwada M, Kawarada Y, Taoka H, Isaji S. Management of advanced pancreatic cancer: Staging laparoscopy and immunochemotherapy ‐ a new treatment strategy.  Hepatogastroenterology 2002;49(48):1704‐6. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Management+of+advanced+pancreatic+cancer:+Staging+laparoscopy+and+immunochemotherapy+‐+a+new+treatment+strategy+&author=M+Kishiwada&author=Y+Kawarada&author=H+Taoka&author=S+Isaji&publication_year=2002&hl=en']",,, Kishiwada 2002 {published data only}  ,included,CD009323-bbs2-0009,
CD009323-bib-0010,"Lavy R, Gatot I, Markon I, Shapira Z, Chikman B, Copel L, et al. ",The role of diagnostic laparoscopy in detecting minimal peritoneal metastatic deposits in patients with pancreatic cancer scheduled for curative resection," Surgical Laparoscopy, Endoscopy and Percutaneous Techniques ",2012,22,    ,['citation-journal']," Lavy R, Gatot I, Markon I, Shapira Z, Chikman B, Copel L, et al. The role of diagnostic laparoscopy in detecting minimal peritoneal metastatic deposits in patients with pancreatic cancer scheduled for curative resection.  Surgical Laparoscopy, Endoscopy and Percutaneous Techniques 2012;22(4):358‐60. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/SLE.0b013e318259f172', 'https://scholar.google.com/scholar_lookup?title=The+role+of+diagnostic+laparoscopy+in+detecting+minimal+peritoneal+metastatic+deposits+in+patients+with+pancreatic+cancer+scheduled+for+curative+resection+&author=R+Lavy&author=I+Gatot&author=I+Markon&author=Z+Shapira&author=B+Chikman&author=L+Copel&publication_year=2012&hl=en']",,https://doi.org/10.1097/SLE.0b013e318259f172, Lavy 2012 {published data only}  ,included,CD009323-bbs2-0010,
