reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010355-bib-0002,"Auriant I, Jallot A, Herve P, Cerrina J, Ladurie FLR, Fournier JL, et al. ",A comparison of non‐invasive positive pressure ventilation (NPPV) and conventional therapy in patients with acute hypoxemic respiratory failure (AHRF) following lung resection, American Journal of Respiratory and Critical Care Medicine ,2001,163,    ,['citation-journal']," Auriant I, Jallot A, Herve P, Cerrina J, Ladurie FLR, Fournier JL, et al. A comparison of non‐invasive positive pressure ventilation (NPPV) and conventional therapy in patients with acute hypoxemic respiratory failure (AHRF) following lung resection.  American Journal of Respiratory and Critical Care Medicine 2001;163(5 Suppl):A:248. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+comparison+of+non‐invasive+positive+pressure+ventilation+(NPPV)+and+conventional+therapy+in+patients+with+acute+hypoxemic+respiratory+failure+(AHRF)+following+lung+resection+&author=I+Auriant&author=A+Jallot&author=P+Herve&author=J+Cerrina&author=FLR+Ladurie&author=JL+Fournier&publication_year=2001&hl=en']",,, Auriant 2001 {published data only}  ,included,CD010355-bbs2-0001,
CD010355-bib-0001,"Auriant I, Jallot A, Hervé P, Cerrina J, Le Roy Ladurie F, Fournier JL, et al. ",Non‐invasive ventilation reduces mortality in acute respiratory failure following lung resection, American Journal of Respiratory and Critical Care Medicine ,2001,164,    ,['citation-journal']," Auriant I, Jallot A, Hervé P, Cerrina J, Le Roy Ladurie F, Fournier JL, et al. Non‐invasive ventilation reduces mortality in acute respiratory failure following lung resection.  American Journal of Respiratory and Critical Care Medicine 2001;164(7):1231‐5. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1164/ajrccm.164.7.2101089', 'https://www.ncbi.nlm.nih.gov/pubmed/11673215', 'https://scholar.google.com/scholar_lookup?title=Non‐invasive+ventilation+reduces+mortality+in+acute+respiratory+failure+following+lung+resection+&author=I+Auriant&author=A+Jallot&author=P+Hervé&author=J+Cerrina&author=F+RoyLadurie&author=JL+Fournier&publication_year=2001&hl=en']",11673215,https://doi.org/10.1164/ajrccm.164.7.2101089, Auriant 2001 {published data only}  ,included,CD010355-bbs2-0001,
CD010355-bib-0003,"Barbagallo M, Ortu A, Spadini E, Salvadori A, Ampollini L, Internullo E, et al. ",Prophylactic use of helmet CPAP after pulmonary lobectomy: a prospective randomized controlled study, Respiratory Care ,2012,57,    ,['citation-journal']," Barbagallo M, Ortu A, Spadini E, Salvadori A, Ampollini L, Internullo E, et al. Prophylactic use of helmet CPAP after pulmonary lobectomy: a prospective randomized controlled study.  Respiratory Care 2012;57(9):1418‐24. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.4187/respcare.00838', 'https://www.ncbi.nlm.nih.gov/pubmed/22613197', 'https://scholar.google.com/scholar_lookup?title=Prophylactic+use+of+helmet+CPAP+after+pulmonary+lobectomy:+a+prospective+randomized+controlled+study+&author=M+Barbagallo&author=A+Ortu&author=E+Spadini&author=A+Salvadori&author=L+Ampollini&author=E+Internullo&publication_year=2012&hl=en']",22613197,https://doi.org/10.4187/respcare.00838, Barbagallo 2012 {published data only}  ,included,CD010355-bbs2-0002,
CD010355-bib-0004,"Danner BC, Koerber W, Emmert A, Olgemoeller U, Doerge H, Quintel M, et al. ",Non‐invasive pressure support ventilation in major lung resection for high risk patients: does it matter?, Open Journal of Thoracic Surgery ,2012,2,    ,['citation-journal']," Danner BC, Koerber W, Emmert A, Olgemoeller U, Doerge H, Quintel M, et al. Non‐invasive pressure support ventilation in major lung resection for high risk patients: does it matter?.  Open Journal of Thoracic Surgery 2012;2:63‐71. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.4236/ojts.2012.23014', 'https://scholar.google.com/scholar_lookup?title=Non‐invasive+pressure+support+ventilation+in+major+lung+resection+for+high+risk+patients:+does+it+matter?+&author=BC+Danner&author=W+Koerber&author=A+Emmert&author=U+Olgemoeller&author=H+Doerge&author=M+Quintel&publication_year=2012&hl=en']",,https://doi.org/10.4236/ojts.2012.23014, Danner 2012 {published data only}  ,included,CD010355-bbs2-0003,
CD010355-bib-0005,"Garutti I, Puente‐Maestu L, Laso J, Sevilla R, Ferrando A, Frias I, et al. ",Comparison of gas exchange after lung resection with a Boussignac CPAP or Venturi mask, British Journal of Anaesthesia ,2014,112,    ,['citation-journal']," Garutti I, Puente‐Maestu L, Laso J, Sevilla R, Ferrando A, Frias I, et al. Comparison of gas exchange after lung resection with a Boussignac CPAP or Venturi mask.  British Journal of Anaesthesia 2014;112(5):929‐35. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1093/bja/aet477', 'https://www.ncbi.nlm.nih.gov/pubmed/24496783', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+gas+exchange+after+lung+resection+with+a+Boussignac+CPAP+or+Venturi+mask+&author=I+Garutti&author=L+Puente‐Maestu&author=J+Laso&author=R+Sevilla&author=A+Ferrando&author=I+Frias&publication_year=2014&hl=en']",24496783,https://doi.org/10.1093/bja/aet477, Garutti 2014 {published data only}  ,included,CD010355-bbs2-0004,
CD010355-bib-0006,"Hernández EG, Pérez AR, Gilard JF, Álamo MNM, Socorro ME, Suárez PR, et al. ",Prophylactic use of non‐invasive mechanical ventilation in lung resection, European Review for Medical and Pharmacological Sciences ,2018,22,    ,['citation-journal']," Hernández EG, Pérez AR, Gilard JF, Álamo MNM, Socorro ME, Suárez PR, et al. Prophylactic use of non‐invasive mechanical ventilation in lung resection.  European Review for Medical and Pharmacological Sciences 2018;22:190‐8. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/29364487', 'https://scholar.google.com/scholar_lookup?title=Prophylactic+use+of+non‐invasive+mechanical+ventilation+in+lung+resection&author=EG+Hernández&author=AR+Pérez&author=JF+Gilard&author=MNM+Álamo&author=ME+Socorro&author=PR+Suárez&publication_year=2018&hl=en']",29364487,, Hernández 2018 {published data only}  ,included,CD010355-bbs2-0005,
CD010355-bib-0007,"Ludwig C, Angenendt S, Martins R, Mayer V, Stoelben E. ",Intermittent positive pressure breathing after lung surgery, Asian Cardiovascular & Thoracic Annals ,2011,19,    ,['citation-journal']," Ludwig C, Angenendt S, Martins R, Mayer V, Stoelben E. Intermittent positive pressure breathing after lung surgery.  Asian Cardiovascular & Thoracic Annals 2011;19(1):10‐13. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/0218492310394664', 'https://www.ncbi.nlm.nih.gov/pubmed/21357311', 'https://scholar.google.com/scholar_lookup?title=Intermittent+positive+pressure+breathing+after+lung+surgery&author=C+Ludwig&author=S+Angenendt&author=R+Martins&author=V+Mayer&author=E+Stoelben&publication_year=2011&hl=en']",21357311,https://doi.org/10.1177/0218492310394664, Ludwig 2011 {published data only}  ,included,CD010355-bbs2-0006,
CD010355-bib-0008,"Perrin C, Jullien V, Vénissac N, Berthier F, Padovani B, Guillot F, et al. ",Prophylactic use of non‐invasive ventilation in patients undergoing lung resectional surgery, Respiratory Medicine ,2007,101,    ,['citation-journal']," Perrin C, Jullien V, Vénissac N, Berthier F, Padovani B, Guillot F, et al. Prophylactic use of non‐invasive ventilation in patients undergoing lung resectional surgery.  Respiratory Medicine 2007;101:1572‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.rmed.2006.12.002', 'https://www.ncbi.nlm.nih.gov/pubmed/17257820', 'https://scholar.google.com/scholar_lookup?title=Prophylactic+use+of+non‐invasive+ventilation+in+patients+undergoing+lung+resectional+surgery+&author=C+Perrin&author=V+Jullien&author=N+Vénissac&author=F+Berthier&author=B+Padovani&author=F+Guillot&publication_year=2007&hl=en']",17257820,https://doi.org/10.1016/j.rmed.2006.12.002, Perrin 2007 {published data only}  ,included,CD010355-bbs2-0007,
CD010355-bib-0009,"Roceto LS, Galhardo FDM, Saad IAB, Toro IFC. ",Continuous positive airway pressure (CPAP) after lung resection: a randomized clinical trial, Sao Paulo Medical Journal ,2014,132,    ,['citation-journal']," Roceto LS, Galhardo FDM, Saad IAB, Toro IFC. Continuous positive airway pressure (CPAP) after lung resection: a randomized clinical trial [Pressão positiva contínua nas vias aéreas (CPAP) após ressecção pulmonar: ensaio clínico randomizado].  Sao Paulo Medical Journal 2014;132(1):41‐7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1590/1516-3180.2014.1321525', 'https://www.ncbi.nlm.nih.gov/pubmed/24474079', 'https://scholar.google.com/scholar_lookup?title=Continuous+positive+airway+pressure+(CPAP)+after+lung+resection:+a+randomized+clinical+trial+&author=LS+Roceto&author=FDM+Galhardo&author=IAB+Saad&author=IFC+Toro&publication_year=2014&hl=en']",24474079,https://doi.org/10.1590/1516-3180.2014.1321525, Roceto 2014 {published data only}  ,included,CD010355-bbs2-0008,
CD010355-bib-0010,"Aguilo R, Togores B, Pons S, Rubi M, Barbe F, Agusti AGN. ",Non‐invasive ventilatory support after lung resectional surgery, Chest ,1997,112,    ,['citation-journal']," Aguilo R, Togores B, Pons S, Rubi M, Barbe F, Agusti AGN. Non‐invasive ventilatory support after lung resectional surgery.  Chest 1997;112(1):117‐21. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1378/chest.112.1.117', 'https://www.ncbi.nlm.nih.gov/pubmed/9228366', 'https://scholar.google.com/scholar_lookup?title=Non‐invasive+ventilatory+support+after+lung+resectional+surgery&author=R+Aguilo&author=B+Togores&author=S+Pons&author=M+Rubi&author=F+Barbe&author=AGN+Agusti&publication_year=1997&hl=en']",9228366,https://doi.org/10.1378/chest.112.1.117, Aguilo 1997 {published data only}  ,excluded,CD010355-bbs2-0009, Mixed population with few participants who underwent lung resection for NSCLC 
