reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009372-bib-0001,"Delgado Almandoz JE, Schaefer PW, Forero NP, Falla JR, Gonzalez RG, Romero JM. ",Diagnostic accuracy and yield of multidetector CT angiography in the evaluation of spontaneous intraparenchymal cerebral hemorrhage, American Journal of Neuroradiology ,2009,30,    ,['citation-journal']," Delgado Almandoz JE, Schaefer PW, Forero NP, Falla JR, Gonzalez RG, Romero JM. Diagnostic accuracy and yield of multidetector CT angiography in the evaluation of spontaneous intraparenchymal cerebral hemorrhage.  American Journal of Neuroradiology 2009;30(6):1213‐21.    Link to article     Google Scholar     ","['https://doi.org/10.3174/ajnr.A1546', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+and+yield+of+multidetector+CT+angiography+in+the+evaluation+of+spontaneous+intraparenchymal+cerebral+hemorrhage+&author=JE+DelgadoAlmandoz&author=PW+Schaefer&author=NP+Forero&author=JR+Falla&author=RG+Gonzalez&author=JM+Romero&publication_year=2009&hl=en']",,https://doi.org/10.3174/ajnr.A1546, Delgado Almandoz 2009 {published and unpublished data}  ,included,CD009372-bbs2-0001,
CD009372-bib-0002,"Eshwar Chandra N, Khandelwal N, Bapuraj JR, Mathuriya SN, Vasista RK, Kak VK, et al. ",Spontaneous intracranial hematomas: role of dynamic CT and angiography, Acta Neurologica Scandinavica ,1998,98,    ,['citation-journal']," Eshwar Chandra N, Khandelwal N, Bapuraj JR, Mathuriya SN, Vasista RK, Kak VK, et al. Spontaneous intracranial hematomas: role of dynamic CT and angiography.  Acta Neurologica Scandinavica 1998;98(3):176‐81.    Link to article     Google Scholar     ","['https://doi.org/10.1111/j.1600-0404.1998.tb07290.x', 'https://scholar.google.com/scholar_lookup?title=Spontaneous+intracranial+hematomas:+role+of+dynamic+CT+and+angiography&author=N+EshwarChandra&author=N+Khandelwal&author=JR+Bapuraj&author=SN+Mathuriya&author=RK+Vasista&author=VK+Kak&publication_year=1998&hl=en']",,https://doi.org/10.1111/j.1600-0404.1998.tb07290.x, Eshwar Chandra 1998 {published and unpublished data}  ,included,CD009372-bbs2-0002,
CD009372-bib-0003,"Lummel N, Lutz J, Bruckmann H, Linn J. ",The value of magnetic resonance imaging for the detection of the bleeding source in non‐traumatic intracerebral haemorrhages: a comparison with conventional digital subtraction angiography, Neuroradiology ,2012,54,    ,['citation-journal']," Lummel N, Lutz J, Bruckmann H, Linn J. The value of magnetic resonance imaging for the detection of the bleeding source in non‐traumatic intracerebral haemorrhages: a comparison with conventional digital subtraction angiography.  Neuroradiology 2012;54(7):673‐80. [PUBMED: 21918851]    Link to article     Google Scholar     ","['https://doi.org/10.1007/s00234-011-0953-0', 'https://scholar.google.com/scholar_lookup?title=The+value+of+magnetic+resonance+imaging+for+the+detection+of+the+bleeding+source+in+non‐traumatic+intracerebral+haemorrhages:+a+comparison+with+conventional+digital+subtraction+angiography+&author=N+Lummel&author=J+Lutz&author=H+Bruckmann&author=J+Linn&publication_year=2012&hl=en']",21918851,https://doi.org/10.1007/s00234-011-0953-0, Lummel 2012 {published data only}  ,included,CD009372-bbs2-0003,
CD009372-bib-0004,"Ma J, Hao L, You C, Huang S, Ma L, Leong C. ",Accuracy of computed tomography angiography in detecting the underlying vascular abnormalities for spontaneous intracerebral hemorrhage: a comparative study and meta‐analysis, Neurology India ,2012,60,    ,['citation-journal']," Ma J, Hao L, You C, Huang S, Ma L, Leong C. Accuracy of computed tomography angiography in detecting the underlying vascular abnormalities for spontaneous intracerebral hemorrhage: a comparative study and meta‐analysis.  Neurology India 2012;60(3):299‐303.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Accuracy+of+computed+tomography+angiography+in+detecting+the+underlying+vascular+abnormalities+for+spontaneous+intracerebral+hemorrhage:+a+comparative+study+and+meta‐analysis+&author=J+Ma&author=L+Hao&author=C+You&author=S+Huang&author=L+Ma&author=C+Leong&publication_year=2012&hl=en'],,, Ma 2012 {published data only}  ,included,CD009372-bbs2-0004,
CD009372-bib-0005,"Murai Y, Takagi R, Ikeda Y, Yamamoto Y, Teramoto A. ",Three‐dimensional computerized tomography angiography in patients with hyperacute intracerebral hemorrhage, Journal of Neurosurgery ,1999,91,    ,['citation-journal']," Murai Y, Takagi R, Ikeda Y, Yamamoto Y, Teramoto A. Three‐dimensional computerized tomography angiography in patients with hyperacute intracerebral hemorrhage.  Journal of Neurosurgery 1999;91(3):424‐31.    Link to article     Google Scholar     ","['https://doi.org/10.3171/jns.1999.91.3.0424', 'https://scholar.google.com/scholar_lookup?title=Three‐dimensional+computerized+tomography+angiography+in+patients+with+hyperacute+intracerebral+hemorrhage+&author=Y+Murai&author=R+Takagi&author=Y+Ikeda&author=Y+Yamamoto&author=A+Teramoto&publication_year=1999&hl=en']",,https://doi.org/10.3171/jns.1999.91.3.0424, Murai 1999 {published and unpublished data}  ,included,CD009372-bbs2-0005,
CD009372-bib-0006,"Romero JM, Artunduaga M, Forero NP, Delgado J, Sarfaraz K, Goldstein JN, et al. ",Accuracy of CT angiography for the diagnosis of vascular abnormalities causing intraparenchymal hemorrhage in young patients, Emergency Radiology ,2009,16,    ,['citation-journal']," Romero JM, Artunduaga M, Forero NP, Delgado J, Sarfaraz K, Goldstein JN, et al. Accuracy of CT angiography for the diagnosis of vascular abnormalities causing intraparenchymal hemorrhage in young patients.  Emergency Radiology 2009;16(3):195‐201.    Link to article     Google Scholar     ","['https://doi.org/10.1007/s10140-008-0785-3', 'https://scholar.google.com/scholar_lookup?title=Accuracy+of+CT+angiography+for+the+diagnosis+of+vascular+abnormalities+causing+intraparenchymal+hemorrhage+in+young+patients+&author=JM+Romero&author=M+Artunduaga&author=NP+Forero&author=J+Delgado&author=K+Sarfaraz&author=JN+Goldstein&publication_year=2009&hl=en']",,https://doi.org/10.1007/s10140-008-0785-3, Romero 2009 {published and unpublished data}  ,included,CD009372-bbs2-0006,
CD009372-bib-0007,"Wong GK, Siu DY, Ahuja AT, King AD, Yu SC, Zhu XL, et al. ",Comparisons of DSA and MR angiography with digital subtraction angiography in 151 patients with subacute spontaneous intracerebral hemorrhage, Journal of Clinical Neuroscience ,2010,17,    ,['citation-journal']," Wong GK, Siu DY, Ahuja AT, King AD, Yu SC, Zhu XL, et al. Comparisons of DSA and MR angiography with digital subtraction angiography in 151 patients with subacute spontaneous intracerebral hemorrhage.  Journal of Clinical Neuroscience 2010;17(5):601‐5.    Link to article     Google Scholar     ","['https://doi.org/10.1016/j.jocn.2009.09.022', 'https://scholar.google.com/scholar_lookup?title=Comparisons+of+DSA+and+MR+angiography+with+digital+subtraction+angiography+in+151+patients+with+subacute+spontaneous+intracerebral+hemorrhage+&author=GK+Wong&author=DY+Siu&author=AT+Ahuja&author=AD+King&author=SC+Yu&author=XL+Zhu&publication_year=2010&hl=en']",,https://doi.org/10.1016/j.jocn.2009.09.022, Wong 2010 {published and unpublished data}  ,included,CD009372-bbs2-0007,
CD009372-bib-0008,"Wong GK, Siu DY, Abrigo JM, Poon WS, Tsang FC, Zhu XL, et al. ",Computed tomographic angiography and venography for young or nonhypertensive patients with acute spontaneous intracerebral hemorrhage, Stroke ,2011,42,    ,['citation-journal']," Wong GK, Siu DY, Abrigo JM, Poon WS, Tsang FC, Zhu XL, et al. Computed tomographic angiography and venography for young or nonhypertensive patients with acute spontaneous intracerebral hemorrhage.  Stroke 2011;42(1):211‐3.    Link to article     Google Scholar     ","['https://doi.org/10.1161/STROKEAHA.110.592337', 'https://scholar.google.com/scholar_lookup?title=Computed+tomographic+angiography+and+venography+for+young+or+nonhypertensive+patients+with+acute+spontaneous+intracerebral+hemorrhage+&author=GK+Wong&author=DY+Siu&author=JM+Abrigo&author=WS+Poon&author=FC+Tsang&author=XL+Zhu&publication_year=2011&hl=en']",,https://doi.org/10.1161/STROKEAHA.110.592337, Wong 2011 {published data only (unpublished sought but not used)}  ,included,CD009372-bbs2-0008,
CD009372-bib-0009,"Yeung R, Ahmad T, Aviv RI, de Tilly LN, Fox AJ, Symons SP. ",Comparison of CTA to DSA in determining the etiology of spontaneous ICH, Canadian Journal of Neurological Sciences ,2009,36,    ,['citation-journal']," Yeung R, Ahmad T, Aviv RI, de Tilly LN, Fox AJ, Symons SP. Comparison of CTA to DSA in determining the etiology of spontaneous ICH.  Canadian Journal of Neurological Sciences 2009;36(2):176‐80.    Link to article     Google Scholar     ","['https://doi.org/10.1017/S0317167100006533', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+CTA+to+DSA+in+determining+the+etiology+of+spontaneous+ICH&author=R+Yeung&author=T+Ahmad&author=RI+Aviv&author=LN+Tilly&author=AJ+Fox&author=SP+Symons&publication_year=2009&hl=en']",,https://doi.org/10.1017/S0317167100006533, Yeung 2009 {published and unpublished data}  ,included,CD009372-bbs2-0009,
CD009372-bib-0010,"Yoon DY, Chang SK, Choi CS, Kim WK, Lee JH. ",Multidetector row CT angiography in spontaneous lobar intracerebral hemorrhage: a prospective comparison with conventional angiography, American Journal of Neuroradiology ,2009,30,    ,['citation-journal']," Yoon DY, Chang SK, Choi CS, Kim WK, Lee JH. Multidetector row CT angiography in spontaneous lobar intracerebral hemorrhage: a prospective comparison with conventional angiography.  American Journal of Neuroradiology 2009;30(5):962‐7.    Link to article     Google Scholar     ","['https://doi.org/10.3174/ajnr.A1471', 'https://scholar.google.com/scholar_lookup?title=Multidetector+row+CT+angiography+in+spontaneous+lobar+intracerebral+hemorrhage:+a+prospective+comparison+with+conventional+angiography+&author=DY+Yoon&author=SK+Chang&author=CS+Choi&author=WK+Kim&author=JH+Lee&publication_year=2009&hl=en']",,https://doi.org/10.3174/ajnr.A1471, Yoon 2009 {published and unpublished data}  ,included,CD009372-bbs2-0010,
CD009372-bib-0011,"Zhou M‐L, Feng J, Qu T‐R. ",Comparison of application value of DSA and MRA in diagnosis of subacute spontaneous intracerebral hemorrhage, Journal of Jilin University Medicine Edition ,2012,38,    ,['citation-journal']," Zhou M‐L, Feng J, Qu T‐R. Comparison of application value of DSA and MRA in diagnosis of subacute spontaneous intracerebral hemorrhage.  Journal of Jilin University Medicine Edition 2012;38(6):1209‐13.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Comparison+of+application+value+of+DSA+and+MRA+in+diagnosis+of+subacute+spontaneous+intracerebral+hemorrhage+&author=M‐L+Zhou&author=J+Feng&author=T‐R+Qu&publication_year=2012&hl=en'],,, Zhou 2012 {published data only}  ,included,CD009372-bbs2-0011,
CD009372-bib-0012,"Awad IA, Mckenzie R, Magdinec M, Masaryk T. ",Application of magnetic resonance angiography to neurosurgical practice: a critical review of 150 cases, Neurological Research ,1992,14,    ,['citation-journal']," Awad IA, Mckenzie R, Magdinec M, Masaryk T. Application of magnetic resonance angiography to neurosurgical practice: a critical review of 150 cases.  Neurological Research 1992;14(5):360‐8. [PUBMED: 1362250]    Link to article     Google Scholar     ","['https://doi.org/10.1080/01616412.1992.11740086', 'https://scholar.google.com/scholar_lookup?title=Application+of+magnetic+resonance+angiography+to+neurosurgical+practice:+a+critical+review+of+150+cases+&author=IA+Awad&author=R+Mckenzie&author=M+Magdinec&author=T+Masaryk&publication_year=1992&hl=en']",1362250,https://doi.org/10.1080/01616412.1992.11740086, Awad 1992 {published data only}  ,excluded,CD009372-bbs2-0012, Unable to obtain data exclusive to IADSA 
CD009372-bib-0013,"Bekelis K, Desai A, Zhao W, Gibson D, Gologorsky D, Eskey C, et al. ",Computed tomography angiography: improving diagnostic yield and cost effectiveness in the initial evaluation of spontaneous nonsubarachnoid intracerebral hemorrhage, Journal of Neurosurgery ,2012,117,    ,['citation-journal']," Bekelis K, Desai A, Zhao W, Gibson D, Gologorsky D, Eskey C, et al. Computed tomography angiography: improving diagnostic yield and cost effectiveness in the initial evaluation of spontaneous nonsubarachnoid intracerebral hemorrhage.  Journal of Neurosurgery 2012;117(4):761‐6. [PUBMED: 22880718]    Link to article     Google Scholar     ","['https://doi.org/10.3171/2012.7.JNS12281', 'https://scholar.google.com/scholar_lookup?title=Computed+tomography+angiography:+improving+diagnostic+yield+and+cost+effectiveness+in+the+initial+evaluation+of+spontaneous+nonsubarachnoid+intracerebral+hemorrhage+&author=K+Bekelis&author=A+Desai&author=W+Zhao&author=D+Gibson&author=D+Gologorsky&author=C+Eskey&publication_year=2012&hl=en']",22880718,https://doi.org/10.3171/2012.7.JNS12281, Bekelis 2012 {published data only}  ,excluded,CD009372-bbs2-0013, Unable to obtain data exclusive to IADSA 
