reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD012179-bib-0001,"Acien P, Shaw RW, Irvine L, Burford G, Gardner R. ","CA 125 levels in endometriosis patients before, during and after treatment with danazol or LHRH agonists"," European Journal of Obstetrics, Gynecology, and Reproductive Biology ",1989,32,    ,['citation-journal']," Acien P, Shaw RW, Irvine L, Burford G, Gardner R. CA 125 levels in endometriosis patients before, during and after treatment with danazol or LHRH agonists.  European Journal of Obstetrics, Gynecology, and Reproductive Biology 1989;32(3):241‐6.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/0028-2243(89)90042-7', 'https://www.ncbi.nlm.nih.gov/pubmed/2676640', 'https://scholar.google.com/scholar_lookup?title=CA+125+levels+in+endometriosis+patients+before,+during+and+after+treatment+with+danazol+or+LHRH+agonists+&author=P+Acien&author=RW+Shaw&author=L+Irvine&author=G+Burford&author=R+Gardner&publication_year=1989&hl=en']",2676640,https://doi.org/10.1016/0028-2243(89)90042-7, Acien 1989 {published data only}  ,included,CD012179-bbs2-0001,
CD012179-bib-0002,"Agic A, Djalali S, Wolfler MM, Halis G, Diedrich K, Hornung D. ","Combination of CCR1 mRNA, MCP1, and CA125 measurements in peripheral blood as a diagnostic test for endometriosis", Reproductive Sciences ,2008,15,    ,['citation-journal']," Agic A, Djalali S, Wolfler MM, Halis G, Diedrich K, Hornung D. Combination of CCR1 mRNA, MCP1, and CA125 measurements in peripheral blood as a diagnostic test for endometriosis.  Reproductive Sciences 2008;15(9):906‐11.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1177/1933719108318598', 'https://www.ncbi.nlm.nih.gov/pubmed/19050323', 'https://scholar.google.com/scholar_lookup?title=Combination+of+CCR1+mRNA,+MCP1,+and+CA125+measurements+in+peripheral+blood+as+a+diagnostic+test+for+endometriosis+&author=A+Agic&author=S+Djalali&author=MM+Wolfler&author=G+Halis&author=K+Diedrich&author=D+Hornung&publication_year=2008&hl=en']",19050323,https://doi.org/10.1177/1933719108318598, Agic 2008 {published data only}  ,included,CD012179-bbs2-0002,
CD012179-bib-0003,"Akoum A, Lemay A, McColl SR, Paradis I, Maheux R. ",Increased monocyte chemotactic protein‐1 level and activity in the peripheral blood of women with endometriosis. Le Groupe d'Investigation en Gynecologie, American Journal of Obstetrics and Gynecology ,1996,175,    ,['citation-journal']," Akoum A, Lemay A, McColl SR, Paradis I, Maheux R. Increased monocyte chemotactic protein‐1 level and activity in the peripheral blood of women with endometriosis. Le Groupe d'Investigation en Gynecologie.  American Journal of Obstetrics and Gynecology 1996;175(6):1620‐5.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0002-9378(96)70115-1', 'https://www.ncbi.nlm.nih.gov/pubmed/8987950', ""https://scholar.google.com/scholar_lookup?title=Increased+monocyte+chemotactic+protein‐1+level+and+activity+in+the+peripheral+blood+of+women+with+endometriosis.+Le+Groupe+d'Investigation+en+Gynecologie+&author=A+Akoum&author=A+Lemay&author=SR+McColl&author=I+Paradis&author=R+Maheux&publication_year=1996&hl=en""]",8987950,https://doi.org/10.1016/S0002-9378(96)70115-1, Akoum 1996 {published data only}  ,included,CD012179-bbs2-0003,
CD012179-bib-0004,"Andreoli CG, Genro VK, Souza CA, Michelon T, Bilibio JP, Scheffel C, et al. ","T helper (Th)1, Th2, and Th17 interleukin pathways in infertile patients with minimal/mild endometriosis", Fertility and Sterility ,2011,95,    ,['citation-journal']," Andreoli CG, Genro VK, Souza CA, Michelon T, Bilibio JP, Scheffel C, et al. T helper (Th)1, Th2, and Th17 interleukin pathways in infertile patients with minimal/mild endometriosis.  Fertility and Sterility 2011;95(8):2477‐80.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.fertnstert.2011.02.019', 'https://www.ncbi.nlm.nih.gov/pubmed/21392744', 'https://scholar.google.com/scholar_lookup?title=T+helper+(Th)1,+Th2,+and+Th17+interleukin+pathways+in+infertile+patients+with+minimal/mild+endometriosis+&author=CG+Andreoli&author=VK+Genro&author=CA+Souza&author=T+Michelon&author=JP+Bilibio&author=C+Scheffel&publication_year=2011&hl=en']",21392744,https://doi.org/10.1016/j.fertnstert.2011.02.019, Andreoli 2011 {published data only}  ,included,CD012179-bbs2-0004,
CD012179-bib-0005,"Barbati A, Cosmi EV, Spaziani R, Ventura R, Montanino G. ",Serum and peritoneal fluid CA‐125 levels in patients with endometriosis, Fertility and Sterility ,1994,61,    ,['citation-journal']," Barbati A, Cosmi EV, Spaziani R, Ventura R, Montanino G. Serum and peritoneal fluid CA‐125 levels in patients with endometriosis.  Fertility and Sterility 1994;61(3):438‐42.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0015-0282(16)56572-8', 'https://www.ncbi.nlm.nih.gov/pubmed/8137963', 'https://scholar.google.com/scholar_lookup?title=Serum+and+peritoneal+fluid+CA‐125+levels+in+patients+with+endometriosis&author=A+Barbati&author=EV+Cosmi&author=R+Spaziani&author=R+Ventura&author=G+Montanino&publication_year=1994&hl=en']",8137963,https://doi.org/10.1016/S0015-0282(16)56572-8, Barbati 1994 {published data only}  ,included,CD012179-bbs2-0005,
CD012179-bib-0006,"Barbosa CP, Souza AM, Bianco B, Christofolini D, Bach FAM, Lima GR. ",Frequency of endometriotic lesions in peritoneum samples from asymptomatic fertile women and correlation with CA125 values, Sao Paulo Medical Journal = Revista Paulista de Medicina ,2009,127,    ,['citation-journal']," Barbosa CP, Souza AM, Bianco B, Christofolini D, Bach FAM, Lima GR. Frequency of endometriotic lesions in peritoneum samples from asymptomatic fertile women and correlation with CA125 values.  Sao Paulo Medical Journal = Revista Paulista de Medicina 2009;127(6):342‐5.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1590/S1516-31802009000600004', 'https://www.ncbi.nlm.nih.gov/pubmed/20512287', 'https://scholar.google.com/scholar_lookup?title=Frequency+of+endometriotic+lesions+in+peritoneum+samples+from+asymptomatic+fertile+women+and+correlation+with+CA125+values+&author=CP+Barbosa&author=AM+Souza&author=B+Bianco&author=D+Christofolini&author=FAM+Bach&author=GR+Lima&publication_year=2009&hl=en']",20512287,https://doi.org/10.1590/S1516-31802009000600004, Barbosa 2009 {published data only}  ,included,CD012179-bbs2-0006,
CD012179-bib-0007,"Barcz E, Rozewska ES, Kaminski P, Demkow U, Bobrowska K, Marianowski L. ",Angiogenic activity and IL‐8 concentrations in peritoneal fluid and sera in endometriosis, International Journal of Gynaecology and Obstetrics ,2002,79,    ,['citation-journal']," Barcz E, Rozewska ES, Kaminski P, Demkow U, Bobrowska K, Marianowski L. Angiogenic activity and IL‐8 concentrations in peritoneal fluid and sera in endometriosis.  International Journal of Gynaecology and Obstetrics 2002;79(3):229‐35.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0020-7292(02)00308-9', 'https://www.ncbi.nlm.nih.gov/pubmed/12445988', 'https://scholar.google.com/scholar_lookup?title=Angiogenic+activity+and+IL‐8+concentrations+in+peritoneal+fluid+and+sera+in+endometriosis&author=E+Barcz&author=ES+Rozewska&author=P+Kaminski&author=U+Demkow&author=K+Bobrowska&author=L+Marianowski&publication_year=2002&hl=en']",12445988,https://doi.org/10.1016/S0020-7292(02)00308-9, Barcz 2002 {published data only}  ,included,CD012179-bbs2-0007,
CD012179-bib-0008,"Bedaiwy MA, Falcone T, Sharma RK, Goldberg JM, Attaran M, Nelson DR, et al. ",Prediction of endometriosis with serum and peritoneal fluid markers: a prospective controlled trial, Human Reproduction ,2002,17,    ,['citation-journal']," Bedaiwy MA, Falcone T, Sharma RK, Goldberg JM, Attaran M, Nelson DR, et al. Prediction of endometriosis with serum and peritoneal fluid markers: a prospective controlled trial.  Human Reproduction 2002;17(2):426‐31.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1093/humrep/17.2.426', 'https://www.ncbi.nlm.nih.gov/pubmed/11821289', 'https://scholar.google.com/scholar_lookup?title=Prediction+of+endometriosis+with+serum+and+peritoneal+fluid+markers:+a+prospective+controlled+trial+&author=MA+Bedaiwy&author=T+Falcone&author=RK+Sharma&author=JM+Goldberg&author=M+Attaran&author=DR+Nelson&publication_year=2002&hl=en']",11821289,https://doi.org/10.1093/humrep/17.2.426, Bedaiwy 2002 {published data only}  ,included,CD012179-bbs2-0008,
CD012179-bib-0009,"Bilibio JP, Souza CA, Rodini GP, Andreoli CG, Genro VK, de Conto E, et al. ",Serum prolactin and CA‐125 levels as biomarkers of peritoneal endometriosis, Gynecologic and Obstetric Investigation ,2014,78,    ,['citation-journal']," Bilibio JP, Souza CA, Rodini GP, Andreoli CG, Genro VK, de Conto E, et al. Serum prolactin and CA‐125 levels as biomarkers of peritoneal endometriosis.  Gynecologic and Obstetric Investigation 2014;78(1):45‐52.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1159/000362272', 'https://www.ncbi.nlm.nih.gov/pubmed/24861131', 'https://scholar.google.com/scholar_lookup?title=Serum+prolactin+and+CA‐125+levels+as+biomarkers+of+peritoneal+endometriosis&author=JP+Bilibio&author=CA+Souza&author=GP+Rodini&author=CG+Andreoli&author=VK+Genro&author=E+Conto&publication_year=2014&hl=en']",24861131,https://doi.org/10.1159/000362272, Bilibio 2014 {published data only}  ,included,CD012179-bbs2-0009,
CD012179-bib-0010,"Borkowski J, Gmyrek GB, Madej JP, Nowacki W, Goluda M, Gabrys M, et al. ",Serum and peritoneal evaluation of vitamin D‐binding protein in women with endometriosis, Postepy Higieny i Medycyny Doswiadczalnej (Online) ,2008,62,    ,['citation-journal']," Borkowski J, Gmyrek GB, Madej JP, Nowacki W, Goluda M, Gabrys M, et al. Serum and peritoneal evaluation of vitamin D‐binding protein in women with endometriosis.  Postepy Higieny i Medycyny Doswiadczalnej (Online) 2008;62:103‐9.    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/18334925', 'https://scholar.google.com/scholar_lookup?title=Serum+and+peritoneal+evaluation+of+vitamin+D‐binding+protein+in+women+with+endometriosis&author=J+Borkowski&author=GB+Gmyrek&author=JP+Madej&author=W+Nowacki&author=M+Goluda&author=M+Gabrys&publication_year=2008&hl=en']",18334925,, Borkowski 2008 {published data only}  ,included,CD012179-bbs2-0010,
