reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD011126-bib-0001,"Aboulghar MM, Shoeir IK, Momtaz M, Mohammady ME, Ezzat H. ",A comparative study of 2‐dimensional sonohysterography versus 3‐dimensional sonohysterography in infertile patients with uterine cavity lesions and abnormalities, Middle East Fertility Society Journal ,2011,16,    ,['citation-journal']," Aboulghar MM, Shoeir IK, Momtaz M, Mohammady ME, Ezzat H. A comparative study of 2‐dimensional sonohysterography versus 3‐dimensional sonohysterography in infertile patients with uterine cavity lesions and abnormalities.  Middle East Fertility Society Journal 2011;16:67‐71. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.mefs.2010.12.001', 'https://scholar.google.com/scholar_lookup?title=A+comparative+study+of+2‐dimensional+sonohysterography+versus+3‐dimensional+sonohysterography+in+infertile+patients+with+uterine+cavity+lesions+and+abnormalities+&author=MM+Aboulghar&author=IK+Shoeir&author=M+Momtaz&author=ME+Mohammady&author=H+Ezzat&publication_year=2011&hl=en']",,https://doi.org/10.1016/j.mefs.2010.12.001, Aboulghar 2011 {published data only}  ,included,CD011126-bbs2-0001,
CD011126-bib-0002,"Adel M, Kandil M, Abo‐Elnasr M, Sanad Z, Farag H. ",Three‐dimensional sonohysterography may replace hysteroscopy for women with perimenopausal bleeding, Climacteric ,2014,17,    ,['citation-journal']," Adel M, Kandil M, Abo‐Elnasr M, Sanad Z, Farag H. Three‐dimensional sonohysterography may replace hysteroscopy for women with perimenopausal bleeding.  Climacteric 2014;17:55‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3109/13697137.2013.801014', 'https://www.ncbi.nlm.nih.gov/pubmed/23647489', 'https://scholar.google.com/scholar_lookup?title=Three‐dimensional+sonohysterography+may+replace+hysteroscopy+for+women+with+perimenopausal+bleeding+&author=M+Adel&author=M+Kandil&author=M+Abo‐Elnasr&author=Z+Sanad&author=H+Farag&publication_year=2014&hl=en']",23647489,https://doi.org/10.3109/13697137.2013.801014, Adel 2014 {published data only}  ,included,CD011126-bbs2-0002,
CD011126-bib-0003,"de Kroon CD, Louwe LA, Trimbos JB, Jansen FW. ",The clinical value of 3‐dimensional saline infusion sonography in addition to 2‐dimensional saline infusion sonography in women with abnormal uterine bleeding: work in progress, Journal of Ultrasound in Medicine ,2004,23,    ,['citation-journal']," de Kroon CD, Louwe LA, Trimbos JB, Jansen FW. The clinical value of 3‐dimensional saline infusion sonography in addition to 2‐dimensional saline infusion sonography in women with abnormal uterine bleeding: work in progress.  Journal of Ultrasound in Medicine 2004;23:1433‐40. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.7863/jum.2004.23.11.1433', 'https://www.ncbi.nlm.nih.gov/pubmed/15498907', 'https://scholar.google.com/scholar_lookup?title=The+clinical+value+of+3‐dimensional+saline+infusion+sonography+in+addition+to+2‐dimensional+saline+infusion+sonography+in+women+with+abnormal+uterine+bleeding:+work+in+progress+&author=CD+Kroon&author=LA+Louwe&author=JB+Trimbos&author=FW+Jansen&publication_year=2004&hl=en']",15498907,https://doi.org/10.7863/jum.2004.23.11.1433, de Kroon 2004 {published data only}  ,included,CD011126-bbs2-0003,
CD011126-bib-0004,"El‐Sherbiny W, Nasr AS. ",Value of 3‐dimensional sonohysterography in infertility work‐up, Journal of Minimally Invasive Gynecology ,2011,18,    ,['citation-journal']," El‐Sherbiny W, Nasr AS. Value of 3‐dimensional sonohysterography in infertility work‐up.  Journal of Minimally Invasive Gynecology 2011;18:54‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.jmig.2010.08.697', 'https://www.ncbi.nlm.nih.gov/pubmed/20970387', 'https://scholar.google.com/scholar_lookup?title=Value+of+3‐dimensional+sonohysterography+in+infertility+work‐up&author=W+El‐Sherbiny&author=AS+Nasr&publication_year=2011&hl=en']",20970387,https://doi.org/10.1016/j.jmig.2010.08.697, El‐Sherbiny 2011 {published data only}  ,included,CD011126-bbs2-0004,
CD011126-bib-0005,"El‐Sherbiny W, El‐Mazny A, Abou‐Salem N, Mostafa WS. ",The diagnostic accuracy of two‐ vs three‐dimensional sonohysterography for evaluation of the uterine cavity in the reproductive age, Journal of Minimally Invasive Gynecology ,2015,22,    ,['citation-journal']," El‐Sherbiny W, El‐Mazny A, Abou‐Salem N, Mostafa WS. The diagnostic accuracy of two‐ vs three‐dimensional sonohysterography for evaluation of the uterine cavity in the reproductive age.  Journal of Minimally Invasive Gynecology 2015;22(1):127‐31. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.jmig.2014.08.779', 'https://www.ncbi.nlm.nih.gov/pubmed/25195158', 'https://scholar.google.com/scholar_lookup?title=The+diagnostic+accuracy+of+two‐+vs+three‐dimensional+sonohysterography+for+evaluation+of+the+uterine+cavity+in+the+reproductive+age+&author=W+El‐Sherbiny&author=A+El‐Mazny&author=N+Abou‐Salem&author=WS+Mostafa&publication_year=2015&hl=en']",25195158,https://doi.org/10.1016/j.jmig.2014.08.779, El‐Sherbiny 2015 {published data only}  ,included,CD011126-bbs2-0005,
CD011126-bib-0006,"Katsetos C, Radhakrishnan S, Koumousidis A, Kontoyannis M, Sanoulis V, Spaliaras D, et al. ",Comparison of transvaginal 3D sonohysterography with outpatient hysteroscopy in the evaluation of abnormal uterine bleeding, Clinical & Experimental Obstetrics & Gynecology ,2013,40,    ,['citation-journal']," Katsetos C, Radhakrishnan S, Koumousidis A, Kontoyannis M, Sanoulis V, Spaliaras D, et al. Comparison of transvaginal 3D sonohysterography with outpatient hysteroscopy in the evaluation of abnormal uterine bleeding.  Clinical & Experimental Obstetrics & Gynecology 2013;40:74‐7. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+transvaginal+3D+sonohysterography+with+outpatient+hysteroscopy+in+the+evaluation+of+abnormal+uterine+bleeding+&author=C+Katsetos&author=S+Radhakrishnan&author=A+Koumousidis&author=M+Kontoyannis&author=V+Sanoulis&author=D+Spaliaras&publication_year=2013&hl=en']",,, Katsetos 2013 {published data only}  ,included,CD011126-bbs2-0006,
CD011126-bib-0007,"Kowalczyk D, Guzikowski W, Wiecek J, Sioma‐Markowska U. ",Clinical value of real time 3D sonohysterography and 2D sonohysterography in comparison to hysteroscopy with subsequent histopathological examination in perimenopausal women with abnormal uterine bleeding, Neuroendocrinology Letters ,2012,33,    ,['citation-journal']," Kowalczyk D, Guzikowski W, Wiecek J, Sioma‐Markowska U. Clinical value of real time 3D sonohysterography and 2D sonohysterography in comparison to hysteroscopy with subsequent histopathological examination in perimenopausal women with abnormal uterine bleeding.  Neuroendocrinology Letters 2012;33:212‐6. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/22592204', 'https://scholar.google.com/scholar_lookup?title=Clinical+value+of+real+time+3D+sonohysterography+and+2D+sonohysterography+in+comparison+to+hysteroscopy+with+subsequent+histopathological+examination+in+perimenopausal+women+with+abnormal+uterine+bleeding+&author=D+Kowalczyk&author=W+Guzikowski&author=J+Wiecek&author=U+Sioma‐Markowska&publication_year=2012&hl=en']",22592204,, Kowalczyk 2012 {published data only}  ,included,CD011126-bbs2-0007,
CD011126-bib-0008,"Kupesic S, Plavsic BM. ",2D and 3D hysterosalpingo‐contrast‐sonography in the assessment of uterine cavity and tubal patency," European Journal of Obstetrics, Gynecology, & Reproductive Biology ",2007,133,    ,['citation-journal']," Kupesic S, Plavsic BM. 2D and 3D hysterosalpingo‐contrast‐sonography in the assessment of uterine cavity and tubal patency.  European Journal of Obstetrics, Gynecology, & Reproductive Biology 2007;133:64‐9. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.ejogrb.2006.10.010', 'https://scholar.google.com/scholar_lookup?title=2D+and+3D+hysterosalpingo‐contrast‐sonography+in+the+assessment+of+uterine+cavity+and+tubal+patency+&author=S+Kupesic&author=BM+Plavsic&publication_year=2007&hl=en']",,https://doi.org/10.1016/j.ejogrb.2006.10.010, Kupesic 2007 {published data only}  ,included,CD011126-bbs2-0008,
CD011126-bib-0009,"La Torre R, De Felice C, De Angelis C, Coacci F, Mastrone M, Cosmi EV. ",Transvaginal sonographic evaluation of endometrial polyps: a comparison with two dimensional and three dimensional contrast sonography, Clinical & Experimental Obstetrics & Gynecology ,1999,26,    ,['citation-journal']," La Torre R, De Felice C, De Angelis C, Coacci F, Mastrone M, Cosmi EV. Transvaginal sonographic evaluation of endometrial polyps: a comparison with two dimensional and three dimensional contrast sonography.  Clinical & Experimental Obstetrics & Gynecology 1999;26:171‐3. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Transvaginal+sonographic+evaluation+of+endometrial+polyps:+a+comparison+with+two+dimensional+and+three+dimensional+contrast+sonography+&author=R+Torre&author=C+Felice&author=C+Angelis&author=F+Coacci&author=M+Mastrone&author=EV+Cosmi&publication_year=1999&hl=en']",,, La Torre 1999 {published data only}  ,included,CD011126-bbs2-0009,
CD011126-bib-0010,"Makris N, Kalmantis K, Skartados N, Papadimitriou A, Mantzaris G, Antsaklis A. ",Three‐dimensional hysterosonography versus hysteroscopy for the detection of intracavitary uterine abnormalities, International Journal of Gynaecology & Obstetrics ,2007,97,    ,['citation-journal']," Makris N, Kalmantis K, Skartados N, Papadimitriou A, Mantzaris G, Antsaklis A. Three‐dimensional hysterosonography versus hysteroscopy for the detection of intracavitary uterine abnormalities.  International Journal of Gynaecology & Obstetrics 2007;97:6‐9. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.ijgo.2006.10.012', 'https://scholar.google.com/scholar_lookup?title=Three‐dimensional+hysterosonography+versus+hysteroscopy+for+the+detection+of+intracavitary+uterine+abnormalities+&author=N+Makris&author=K+Kalmantis&author=N+Skartados&author=A+Papadimitriou&author=G+Mantzaris&author=A+Antsaklis&publication_year=2007&hl=en']",,https://doi.org/10.1016/j.ijgo.2006.10.012, Makris 2007 {published data only}  ,included,CD011126-bbs2-0010,
