reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD012347-bib-0001,"de Godoy DV, de Godoy RF. ",A randomized controlled trial of the effect of psychotherapy on anxiety and depression in chronic obstructive pulmonary disease, Archives of Physical Medicine and Rehabilitation ,2003,84,    ,['citation-journal']," de Godoy DV, de Godoy RF. A randomized controlled trial of the effect of psychotherapy on anxiety and depression in chronic obstructive pulmonary disease.  Archives of Physical Medicine and Rehabilitation 2003;84:1154‐8. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/12917854', 'https://scholar.google.com/scholar_lookup?title=A+randomized+controlled+trial+of+the+effect+of+psychotherapy+on+anxiety+and+depression+in+chronic+obstructive+pulmonary+disease+&author=DV+Godoy&author=RF+Godoy&publication_year=2003&hl=en']",12917854,, de Godoy 2003 {published data only}  ,included,CD012347-bbs2-0001,
CD012347-bib-0002,"Doyle C, Bhar S, Fearn M, Ames D, Osborne D, You E, et al. ",The impact of telephone‐delivered cognitive behaviour therapy and befriending on mood disorders in people with chronic obstructive pulmonary disease: a randomized controlled trial, British Journal of Health Psychology ,2017,22,    ,['citation-journal']," Doyle C, Bhar S, Fearn M, Ames D, Osborne D, You E, et al. The impact of telephone‐delivered cognitive behaviour therapy and befriending on mood disorders in people with chronic obstructive pulmonary disease: a randomized controlled trial.  British Journal of Health Psychology 2017;22:542‐56. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/bjhp.12245', 'https://www.ncbi.nlm.nih.gov/pubmed/28544504', 'https://scholar.google.com/scholar_lookup?title=The+impact+of+telephone‐delivered+cognitive+behaviour+therapy+and+befriending+on+mood+disorders+in+people+with+chronic+obstructive+pulmonary+disease:+a+randomized+controlled+trial+&author=C+Doyle&author=S+Bhar&author=M+Fearn&author=D+Ames&author=D+Osborne&author=E+You&publication_year=2017&hl=en']",28544504,https://doi.org/10.1111/bjhp.12245, Doyle 2017 {published data only}  ,included,CD012347-bbs2-0002,
CD012347-bib-0003,"Doyle C, Dunt D, Ames D, Fearn M, You E, Bhar S. ",Study protocol for a randomized controlled trial of telephone‐delivered cognitive behavior therapy compared with befriending for treating depression and anxiety in older adults with COPD, International Journal of COPD ,2016,11,    ,['citation-journal']," Doyle C, Dunt D, Ames D, Fearn M, You E, Bhar S. Study protocol for a randomized controlled trial of telephone‐delivered cognitive behavior therapy compared with befriending for treating depression and anxiety in older adults with COPD.  International Journal of COPD 2016;11:327‐34. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/26929616', 'https://scholar.google.com/scholar_lookup?title=Study+protocol+for+a+randomized+controlled+trial+of+telephone‐delivered+cognitive+behavior+therapy+compared+with+befriending+for+treating+depression+and+anxiety+in+older+adults+with+COPD+&author=C+Doyle&author=D+Dunt&author=D+Ames&author=M+Fearn&author=E+You&author=S+Bhar&publication_year=2016&hl=en']",26929616,, Doyle 2017 {published data only}  ,included,CD012347-bbs2-0002,
CD012347-bib-0004,"Farver‐Vestergaard I, O'Toole MS, O'Connor M, Lokke A, Bendstrup E, Basdeo SA, et al. ",Mindfulness‐based cognitive therapy in COPD: a cluster randomised controlled trial, European Respiratory Journal ,2018,51,    ,['citation-journal']," Farver‐Vestergaard I, O'Toole MS, O'Connor M, Lokke A, Bendstrup E, Basdeo SA, et al. Mindfulness‐based cognitive therapy in COPD: a cluster randomised controlled trial.  European Respiratory Journal 2018;51:1702082. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1183/13993003.02082-2017', 'https://www.ncbi.nlm.nih.gov/pubmed/29386337', ""https://scholar.google.com/scholar_lookup?title=Mindfulness‐based+cognitive+therapy+in+COPD:+a+cluster+randomised+controlled+trial&author=I+Farver‐Vestergaard&author=MS+O'Toole&author=M+O'Connor&author=A+Lokke&author=E+Bendstrup&author=SA+Basdeo&publication_year=2018&hl=en""]",29386337,https://doi.org/10.1183/13993003.02082-2017, Farver‐Vestergaard 2018 {published data only}  ,included,CD012347-bbs2-0003,
CD012347-bib-0005,NCT02042976. ,Mindfulness‐based cognitive therapy for chronic obstructive pulmonary disease,,,,   ,['citation-other'], NCT02042976. Mindfulness‐based cognitive therapy for chronic obstructive pulmonary disease [A randomised controlled trial of mindfulness‐based cognitive therapy (MBCT) for patients with chronic obstructive pulmonary disease (COPD)]. https://clinicaltrials.gov/ct2/show/NCT02042976 (first received 23 January 2014). CENTRAL    ,[''],,, Farver‐Vestergaard 2018 {published data only}  ,included,CD012347-bbs2-0003,
CD012347-bib-0006,"Howard C, Dupont S. ","'The COPD breathlessness manual': a randomised controlled trial to test a cognitive‐behavioural manual versus information booklets on health service use, mood and health status, in patients with chronic obstructive pulmonary disease", Primary Care Respiratory Medicine ,2014,24,    ,['citation-journal']," Howard C, Dupont S. 'The COPD breathlessness manual': a randomised controlled trial to test a cognitive‐behavioural manual versus information booklets on health service use, mood and health status, in patients with chronic obstructive pulmonary disease.  Primary Care Respiratory Medicine 2014;24:14076. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1038/npjpcrm.2014.76', 'https://www.ncbi.nlm.nih.gov/pubmed/25322078', ""https://scholar.google.com/scholar_lookup?title='The+COPD+breathlessness+manual':+a+randomised+controlled+trial+to+test+a+cognitive‐behavioural+manual+versus+information+booklets+on+health+service+use,+mood+and+health+status,+in+patients+with+chronic+obstructive+pulmonary+disease+&author=C+Howard&author=S+Dupont&publication_year=2014&hl=en""]",25322078,https://doi.org/10.1038/npjpcrm.2014.76, Howard 2014 {published data only}  ,included,CD012347-bbs2-0004,
CD012347-bib-0007,"Hynninen MJ, Bjerke N, Pallesen S, Bakke PS, Nordhus IH. ",A randomized controlled trial of cognitive behavioral therapy for anxiety and depression in COPD, Respiratory Medicine ,2010,104,    ,['citation-journal']," Hynninen MJ, Bjerke N, Pallesen S, Bakke PS, Nordhus IH. A randomized controlled trial of cognitive behavioral therapy for anxiety and depression in COPD.  Respiratory Medicine 2010;104:986‐94. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.rmed.2010.02.020', 'https://www.ncbi.nlm.nih.gov/pubmed/20346640', 'https://scholar.google.com/scholar_lookup?title=A+randomized+controlled+trial+of+cognitive+behavioral+therapy+for+anxiety+and+depression+in+COPD+&author=MJ+Hynninen&author=N+Bjerke&author=S+Pallesen&author=PS+Bakke&author=IH+Nordhus&publication_year=2010&hl=en']",20346640,https://doi.org/10.1016/j.rmed.2010.02.020, Hynninen 2010 {published data only}  ,included,CD012347-bbs2-0005,
CD012347-bib-0008,"Jiang X, He G. ","Effects of an uncertainty management intervention on uncertainty, anxiety, depression, and quality of life of chronic obstructive pulmonary disease outpatients", Research in Nursing and Health ,2012,35,    ,['citation-journal']," Jiang X, He G. Effects of an uncertainty management intervention on uncertainty, anxiety, depression, and quality of life of chronic obstructive pulmonary disease outpatients.  Research in Nursing and Health 2012;35:409‐18. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1002/nur.21483', 'https://www.ncbi.nlm.nih.gov/pubmed/22511399', 'https://scholar.google.com/scholar_lookup?title=Effects+of+an+uncertainty+management+intervention+on+uncertainty,+anxiety,+depression,+and+quality+of+life+of+chronic+obstructive+pulmonary+disease+outpatients+&author=X+Jiang&author=G+He&publication_year=2012&hl=en']",22511399,https://doi.org/10.1002/nur.21483, Jiang 2012 {published data only}  ,included,CD012347-bbs2-0006,
CD012347-bib-0009,"Kunik ME, Braun U, Stanley MA, Wristers K, Molinari V, Stoebner D, et al. ",One session cognitive behavioural therapy for elderly patients with chronic obstructive pulmonary disease, Psychological Medicine ,2001,31,    ,['citation-journal']," Kunik ME, Braun U, Stanley MA, Wristers K, Molinari V, Stoebner D, et al. One session cognitive behavioural therapy for elderly patients with chronic obstructive pulmonary disease.  Psychological Medicine 2001;31:717‐23. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1017/S0033291701003890', 'https://www.ncbi.nlm.nih.gov/pubmed/11352373', 'https://scholar.google.com/scholar_lookup?title=One+session+cognitive+behavioural+therapy+for+elderly+patients+with+chronic+obstructive+pulmonary+disease+&author=ME+Kunik&author=U+Braun&author=MA+Stanley&author=K+Wristers&author=V+Molinari&author=D+Stoebner&publication_year=2001&hl=en']",11352373,https://doi.org/10.1017/S0033291701003890, Kunik 2001 {published data only}  ,included,CD012347-bbs2-0007,
CD012347-bib-0010,"Kunik ME, Veazey C, Cully JA, Souchek J, Graham DP, Hopko D, et al. ",COPD education and cognitive behavioral therapy group treatment for clinically significant symptoms of depression and anxiety in COPD patients: a randomized controlled trial, Psychological Medicine ,2008,38,    ,['citation-journal']," Kunik ME, Veazey C, Cully JA, Souchek J, Graham DP, Hopko D, et al. COPD education and cognitive behavioral therapy group treatment for clinically significant symptoms of depression and anxiety in COPD patients: a randomized controlled trial.  Psychological Medicine 2008;38:385‐96. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1017/S0033291707001687', 'https://www.ncbi.nlm.nih.gov/pubmed/17922939', 'https://scholar.google.com/scholar_lookup?title=COPD+education+and+cognitive+behavioral+therapy+group+treatment+for+clinically+significant+symptoms+of+depression+and+anxiety+in+COPD+patients:+a+randomized+controlled+trial+&author=ME+Kunik&author=C+Veazey&author=JA+Cully&author=J+Souchek&author=DP+Graham&author=D+Hopko&publication_year=2008&hl=en']",17922939,https://doi.org/10.1017/S0033291707001687, Kunik 2008 {published data only}  ,included,CD012347-bbs2-0008,
