reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009925-bib-0001,"Anandakumar C, Chew S, Wong YC, Goh VH, Tain CF, Ratnam SS. ","The sensitivity of the trivariate analysis using maternal serum alpha‐feto protein, human chorionic gonadotrophin and maternal age in screening for fetal aneuploidy in mothers above the age of 35", Journal of Perinatal Medicine ,1999,27,    ,['citation-journal']," Anandakumar C, Chew S, Wong YC, Goh VH, Tain CF, Ratnam SS. The sensitivity of the trivariate analysis using maternal serum alpha‐feto protein, human chorionic gonadotrophin and maternal age in screening for fetal aneuploidy in mothers above the age of 35.  Journal of Perinatal Medicine 1999;27(3):178‐82.    Link to article     Google Scholar     ","['https://doi.org/10.1515/JPM.1999.024', 'https://scholar.google.com/scholar_lookup?title=The+sensitivity+of+the+trivariate+analysis+using+maternal+serum+alpha‐feto+protein,+human+chorionic+gonadotrophin+and+maternal+age+in+screening+for+fetal+aneuploidy+in+mothers+above+the+age+of+35+&author=C+Anandakumar&author=S+Chew&author=YC+Wong&author=VH+Goh&author=CF+Tain&author=SS+Ratnam&publication_year=1999&hl=en']",,https://doi.org/10.1515/JPM.1999.024, Anandakumar 1999 {published data only}  ,included,CD009925-bbs2-0001,
CD009925-bib-0002,"Audibert F, Dommergues M, Benattar C, Taieb J, Thalabard JC, Frydman R. ",Screening for Down syndrome using first‐trimester ultrasound and second‐trimester maternal serum markers in a low‐risk population: a prospective longitudinal study, Ultrasound in Obstetrics & Gynecology ,2001,18,    ,['citation-journal']," Audibert F, Dommergues M, Benattar C, Taieb J, Thalabard JC, Frydman R. Screening for Down syndrome using first‐trimester ultrasound and second‐trimester maternal serum markers in a low‐risk population: a prospective longitudinal study.  Ultrasound in Obstetrics & Gynecology 2001;18(1):26‐31.    Link to article     Google Scholar     ","['https://doi.org/10.1046/j.1469-0705.2001.00457.x', 'https://scholar.google.com/scholar_lookup?title=Screening+for+Down+syndrome+using+first‐trimester+ultrasound+and+second‐trimester+maternal+serum+markers+in+a+low‐risk+population:+a+prospective+longitudinal+study+&author=F+Audibert&author=M+Dommergues&author=C+Benattar&author=J+Taieb&author=JC+Thalabard&author=R+Frydman&publication_year=2001&hl=en']",,https://doi.org/10.1046/j.1469-0705.2001.00457.x, Audibert 2001a {published data only}  ,included,CD009925-bbs2-0002,
CD009925-bib-0003,"Bahado Singh, Oz U, Rinne K, Hunter D, Cole L, Mahoney MJ, et al. ",Elevated maternal urine level of ß‐core fragment of human chorionic gonadotropin versus serum triple test in the second‐trimester detection of Down syndrome, American Journal of Obstetrics and Gynecology ,1999,181,    ,['citation-journal']," Bahado Singh, Oz U, Rinne K, Hunter D, Cole L, Mahoney MJ, et al. Elevated maternal urine level of ß‐core fragment of human chorionic gonadotropin versus serum triple test in the second‐trimester detection of Down syndrome.  American Journal of Obstetrics and Gynecology 1999;181(4):929‐33.    Link to article     Google Scholar     ","['https://doi.org/10.1016/S0002-9378(99)70327-3', 'https://scholar.google.com/scholar_lookup?title=Elevated+maternal+urine+level+of+ß‐core+fragment+of+human+chorionic+gonadotropin+versus+serum+triple+test+in+the+second‐trimester+detection+of+Down+syndrome+&author=Singh+Bahado&author=U+Oz&author=K+Rinne&author=D+Hunter&author=L+Cole&author=MJ+Mahoney&publication_year=1999&hl=en']",,https://doi.org/10.1016/S0002-9378(99)70327-3, Bahado‐Singh 1999a {published data only}  ,included,CD009925-bbs2-0003,
CD009925-bib-0004,"Bahado Singh, Oz AU, Gomez K, Hunter D, Copel J, Baumgarten A, et al. ","Combined ultrasound biometry, serum markers and age for Down syndrome risk estimation", Ultrasound in Obstetrics and Gynecology ,2000,15,    ,['citation-journal']," Bahado Singh, Oz AU, Gomez K, Hunter D, Copel J, Baumgarten A, et al. Combined ultrasound biometry, serum markers and age for Down syndrome risk estimation.  Ultrasound in Obstetrics and Gynecology 2000;15(3):199‐204.    Link to article     Google Scholar     ","['https://doi.org/10.1046/j.1469-0705.2000.00071.x', 'https://scholar.google.com/scholar_lookup?title=Combined+ultrasound+biometry,+serum+markers+and+age+for+Down+syndrome+risk+estimation&author=Singh+Bahado&author=AU+Oz&author=K+Gomez&author=D+Hunter&author=J+Copel&author=A+Baumgarten&publication_year=2000&hl=en']",,https://doi.org/10.1046/j.1469-0705.2000.00071.x, Bahado‐Singh 2000 {published data only}  ,included,CD009925-bbs2-0004,
CD009925-bib-0005,"Bahado‐Singh, Oz AU, Kovanci E, Deren O, Copel J, Baumgarten A, et al. ",New Down syndrome screening algorithm: Ultrasonographic biometry and multiple serum markers combined with maternal age, American Journal of Obstetrics and Gynecology ,1998,179,    ,['citation-journal']," Bahado‐Singh, Oz AU, Kovanci E, Deren O, Copel J, Baumgarten A, et al. New Down syndrome screening algorithm: Ultrasonographic biometry and multiple serum markers combined with maternal age.  American Journal of Obstetrics and Gynecology 1998;179(6 I):1627‐31.    Link to article     Google Scholar     ","['https://doi.org/10.1016/S0002-9378(98)70036-5', 'https://scholar.google.com/scholar_lookup?title=New+Down+syndrome+screening+algorithm:+Ultrasonographic+biometry+and+multiple+serum+markers+combined+with+maternal+age+&author=+Bahado‐Singh&author=AU+Oz&author=E+Kovanci&author=O+Deren&author=J+Copel&author=A+Baumgarten&publication_year=1998&hl=en']",,https://doi.org/10.1016/S0002-9378(98)70036-5, Bahado‐Singh 2000 {published data only}  ,included,CD009925-bbs2-0004,
CD009925-bib-0006,"Bartels I, Thiele M, Bogart MH. ",Maternal serum hCG and SP1 in pregnancies with fetal aneuploidy, American Journal of Medical Genetics ,1990,37,    ,['citation-journal']," Bartels I, Thiele M, Bogart MH. Maternal serum hCG and SP1 in pregnancies with fetal aneuploidy.  American Journal of Medical Genetics 1990;37(2):261‐4.    Link to article     Google Scholar     ","['https://doi.org/10.1002/ajmg.1320370220', 'https://scholar.google.com/scholar_lookup?title=Maternal+serum+hCG+and+SP1+in+pregnancies+with+fetal+aneuploidy&author=I+Bartels&author=M+Thiele&author=MH+Bogart&publication_year=1990&hl=en']",,https://doi.org/10.1002/ajmg.1320370220, Bartels 1990 {published data only}  ,included,CD009925-bbs2-0005,
CD009925-bib-0007,"Bogart MH, Golbus MS, Sorg ND, Jones OW. ",Human chorionic gonadotropin levels in pregnancies with aneuploid fetuses, Prenatal Diagnosis ,1989,9,    ,['citation-journal']," Bogart MH, Golbus MS, Sorg ND, Jones OW. Human chorionic gonadotropin levels in pregnancies with aneuploid fetuses.  Prenatal Diagnosis 1989;9(6):379‐84.    Link to article     Google Scholar     ","['https://doi.org/10.1002/pd.1970090602', 'https://scholar.google.com/scholar_lookup?title=Human+chorionic+gonadotropin+levels+in+pregnancies+with+aneuploid+fetuses&author=MH+Bogart&author=MS+Golbus&author=ND+Sorg&author=OW+Jones&publication_year=1989&hl=en']",,https://doi.org/10.1002/pd.1970090602, Bartels 1990 {published data only}  ,included,CD009925-bbs2-0005,
CD009925-bib-0008,"Bogart MH, Pandian MR, Jones OW. ",Abnormal maternal serum chorionic gonadotropin levels in pregnancies with fetal chromosome abnormalities, Prenatal Diagnosis ,1987,7,    ,['citation-journal']," Bogart MH, Pandian MR, Jones OW. Abnormal maternal serum chorionic gonadotropin levels in pregnancies with fetal chromosome abnormalities.  Prenatal Diagnosis 1987;7(9):623‐30.    Link to article     Google Scholar     ","['https://doi.org/10.1002/pd.1970070904', 'https://scholar.google.com/scholar_lookup?title=Abnormal+maternal+serum+chorionic+gonadotropin+levels+in+pregnancies+with+fetal+chromosome+abnormalities+&author=MH+Bogart&author=MR+Pandian&author=OW+Jones&publication_year=1987&hl=en']",,https://doi.org/10.1002/pd.1970070904, Bartels 1990 {published data only}  ,included,CD009925-bbs2-0005,
CD009925-bib-0009,"Bartels I, Bockel B, Caesar J, Krawczak M, Thiele M, Rauskolb R. ",Risk of fetal Down's syndrome based on maternal age and varying combinations of maternal serum markers, Archives of Gynecology & Obstetrics ,1994,255,    ,['citation-journal']," Bartels I, Bockel B, Caesar J, Krawczak M, Thiele M, Rauskolb R. Risk of fetal Down's syndrome based on maternal age and varying combinations of maternal serum markers.  Archives of Gynecology & Obstetrics 1994;255(2):57‐64.    Link to article     Google Scholar     ","['https://doi.org/10.1007/BF02391798', ""https://scholar.google.com/scholar_lookup?title=Risk+of+fetal+Down's+syndrome+based+on+maternal+age+and+varying+combinations+of+maternal+serum+markers+&author=I+Bartels&author=B+Bockel&author=J+Caesar&author=M+Krawczak&author=M+Thiele&author=R+Rauskolb&publication_year=1994&hl=en""]",,https://doi.org/10.1007/BF02391798, Bartels 1994a {published data only}  ,included,CD009925-bbs2-0006,
CD009925-bib-0010,"Bartels I, Bockel B, Caesar J, Krawczak M, Thiele M, Rauskolb R. ",Risk of fetal Down's syndrome based on maternal age and varying combinations of maternal serum markers, Archives of Gynecology & Obstetrics ,1994,255,    ,['citation-journal']," Bartels I, Bockel B, Caesar J, Krawczak M, Thiele M, Rauskolb R. Risk of fetal Down's syndrome based on maternal age and varying combinations of maternal serum markers.  Archives of Gynecology & Obstetrics 1994;255(2):57‐64.    Link to article     Google Scholar     ","['https://doi.org/10.1007/BF02391798', ""https://scholar.google.com/scholar_lookup?title=Risk+of+fetal+Down's+syndrome+based+on+maternal+age+and+varying+combinations+of+maternal+serum+markers+&author=I+Bartels&author=B+Bockel&author=J+Caesar&author=M+Krawczak&author=M+Thiele&author=R+Rauskolb&publication_year=1994&hl=en""]",,https://doi.org/10.1007/BF02391798, Bartels 1994b {published data only}  ,included,CD009925-bbs2-0007,
