reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD005139-bib-0001,"Keane PA, Heussen FM, Ouyang Y, Mokwa N, Walsh AC, Tufail A, et al. ",Assessment of differential pharmacodynamic effects using optical coherence tomography in neovascular age‐related macular degeneration, Investigative Ophthalmology and Visual Science ,2012,53,    ,['citation-journal']," Keane PA, Heussen FM, Ouyang Y, Mokwa N, Walsh AC, Tufail A, et al. Assessment of differential pharmacodynamic effects using optical coherence tomography in neovascular age‐related macular degeneration.  Investigative Ophthalmology and Visual Science 2012;53(3):1152‐61. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1167/iovs.11-8130', 'https://www.ncbi.nlm.nih.gov/pubmed/22281826', 'https://scholar.google.com/scholar_lookup?title=Assessment+of+differential+pharmacodynamic+effects+using+optical+coherence+tomography+in+neovascular+age‐related+macular+degeneration+&author=PA+Keane&author=FM+Heussen&author=Y+Ouyang&author=N+Mokwa&author=AC+Walsh&author=A+Tufail&publication_year=2012&hl=en']",22281826,https://doi.org/10.1167/iovs.11-8130, ABC 2010 {published and unpublished data}  ,included,CD005139-bbs2-0001,
CD005139-bib-0002,"Patel PJ, Chen FK, Cruz L, Rubin GS, Tufail A. ",Contrast sensitivity outcomes in the ABC Trial: a randomized trial of bevacizumab for neovascular age‐related macular degeneration, Investigative Ophthalmology and Visual Science ,2011,52,    ,['citation-journal']," Patel PJ, Chen FK, Cruz L, Rubin GS, Tufail A. Contrast sensitivity outcomes in the ABC Trial: a randomized trial of bevacizumab for neovascular age‐related macular degeneration.  Investigative Ophthalmology and Visual Science 2011;52(6):3089‐93. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1167/iovs.10-6208', 'https://www.ncbi.nlm.nih.gov/pubmed/21310910', 'https://scholar.google.com/scholar_lookup?title=Contrast+sensitivity+outcomes+in+the+ABC+Trial:+a+randomized+trial+of+bevacizumab+for+neovascular+age‐related+macular+degeneration+&author=PJ+Patel&author=FK+Chen&author=L+Cruz&author=GS+Rubin&author=A+Tufail&publication_year=2011&hl=en']",21310910,https://doi.org/10.1167/iovs.10-6208, ABC 2010 {published and unpublished data}  ,included,CD005139-bbs2-0001,
CD005139-bib-0003,"Patel PJ, Henderson L, Sivaprasad S, Bunce C, Wormald R, Tufail A. ",The ABC trial ‐ a randomized double‐masked phase III study of the efficacy and safety of Avastin® (Bevacizumab) intravitreal injections compared to standard therapy in subjects with choroidal neovascularization secondary to age‐related macular degeneration (AMD), Investigative Ophthalmology and Visual Science ,2007,48,    ,['citation-journal']," Patel PJ, Henderson L, Sivaprasad S, Bunce C, Wormald R, Tufail A. The ABC trial ‐ a randomized double‐masked phase III study of the efficacy and safety of Avastin® (Bevacizumab) intravitreal injections compared to standard therapy in subjects with choroidal neovascularization secondary to age‐related macular degeneration (AMD).  Investigative Ophthalmology and Visual Science 2007;48:ARVO E‐abstract 4536. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+ABC+trial+‐+a+randomized+double‐masked+phase+III+study+of+the+efficacy+and+safety+of+Avastin®+(Bevacizumab)+intravitreal+injections+compared+to+standard+therapy+in+subjects+with+choroidal+neovascularization+secondary+to+age‐related+macular+degeneration+(AMD)+&author=PJ+Patel&author=L+Henderson&author=S+Sivaprasad&author=C+Bunce&author=R+Wormald&author=A+Tufail&publication_year=2007&hl=en']",,, ABC 2010 {published and unpublished data}  ,included,CD005139-bbs2-0001,
CD005139-bib-0004,"Patel PJ, Rubin GS, Chen FK, Da‐Cruz L, Tufail A. ",Impact of anti‐vascular endothelial growth factor therapy on reading performance in age‐related macular degeneration: a randomized controlled trial, Investigative Ophthalmology and Visual Science ,2015,56(7),    ,['citation-journal']," Patel PJ, Rubin GS, Chen FK, Da‐Cruz L, Tufail A. Impact of anti‐vascular endothelial growth factor therapy on reading performance in age‐related macular degeneration: a randomized controlled trial.  Investigative Ophthalmology and Visual Science 2015;56(7):4794. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Impact+of+anti‐vascular+endothelial+growth+factor+therapy+on+reading+performance+in+age‐related+macular+degeneration:+a+randomized+controlled+trial+&author=PJ+Patel&author=GS+Rubin&author=FK+Chen&author=L+Da‐Cruz&author=A+Tufail&publication_year=2015&hl=en']",,, ABC 2010 {published and unpublished data}  ,included,CD005139-bbs2-0001,
CD005139-bib-0005,"Patel PJ, Tufail A, Bunce C, da Cruz L, Dowler J, Egan C, et al. ","A randomised, double‐masked phase III/IV study of the efficacy and safety of Avastin® (Bevacizumab) intravitreal injections compared to standard therapy in subjects with choroidal neovascularisation secondary to age‐related macular degeneration: clinical trial design", Trials ,2008,9,    ,['citation-journal']," Patel PJ, Tufail A, Bunce C, da Cruz L, Dowler J, Egan C, et al. A randomised, double‐masked phase III/IV study of the efficacy and safety of Avastin® (Bevacizumab) intravitreal injections compared to standard therapy in subjects with choroidal neovascularisation secondary to age‐related macular degeneration: clinical trial design.  Trials 2008;9:56. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/1745-6215-9-56', 'https://www.ncbi.nlm.nih.gov/pubmed/18854025', 'https://scholar.google.com/scholar_lookup?title=A+randomised,+double‐masked+phase+III/IV+study+of+the+efficacy+and+safety+of+Avastin®+(Bevacizumab)+intravitreal+injections+compared+to+standard+therapy+in+subjects+with+choroidal+neovascularisation+secondary+to+age‐related+macular+degeneration:+clinical+trial+design+&author=PJ+Patel&author=A+Tufail&author=C+Bunce&author=L+Cruz&author=J+Dowler&author=C+Egan&publication_year=2008&hl=en']",18854025,https://doi.org/10.1186/1745-6215-9-56, ABC 2010 {published and unpublished data}  ,included,CD005139-bbs2-0001,
CD005139-bib-0006,"Tufail A, Patel PJ, Egan C, Hykin P, da Cruz L, Gregor Z, et al. ",Bevacizumab for neovascular age related macular degeneration (ABC Trial): multicentre randomised double masked study, BMJ ,2010,340,    ,['citation-journal']," Tufail A, Patel PJ, Egan C, Hykin P, da Cruz L, Gregor Z, et al. Bevacizumab for neovascular age related macular degeneration (ABC Trial): multicentre randomised double masked study.  BMJ 2010;340:c2459. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/bmj.c2459', 'https://www.ncbi.nlm.nih.gov/pubmed/20538634', 'https://scholar.google.com/scholar_lookup?title=Bevacizumab+for+neovascular+age+related+macular+degeneration+(ABC+Trial):+multicentre+randomised+double+masked+study+&author=A+Tufail&author=PJ+Patel&author=C+Egan&author=P+Hykin&author=L+Cruz&author=Z+Gregor&publication_year=2010&hl=en']",20538634,https://doi.org/10.1136/bmj.c2459, ABC 2010 {published and unpublished data}  ,included,CD005139-bbs2-0001,
CD005139-bib-0007,"Alexander SG, Blodi BA, Webster MKW, Elledge JA, Hiner CJ, Armstrong J, et al. ",Ranibizumab (Lucentis®) in subjects with predominantly classic CNV: reading center evaluation of angiographic eligibility characteristics and baseline fluorescein angiographic data, Investigative Ophthalmology and Visual Science ,2006,47,    ,['citation-journal']," Alexander SG, Blodi BA, Webster MKW, Elledge JA, Hiner CJ, Armstrong J, et al. Ranibizumab (Lucentis®) in subjects with predominantly classic CNV: reading center evaluation of angiographic eligibility characteristics and baseline fluorescein angiographic data.  Investigative Ophthalmology and Visual Science 2006;47:ARVO E‐abstract 2207. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Ranibizumab+(Lucentis®)+in+subjects+with+predominantly+classic+CNV:+reading+center+evaluation+of+angiographic+eligibility+characteristics+and+baseline+fluorescein+angiographic+data+&author=SG+Alexander&author=BA+Blodi&author=MKW+Webster&author=JA+Elledge&author=CJ+Hiner&author=J+Armstrong&publication_year=2006&hl=en']",,, ANCHOR 2006 {published and unpublished data}  ,included,CD005139-bbs2-0002,
CD005139-bib-0008,"Barbazetto I, Saroj N, Shapiro H, Wong P, Freund KB. ",Dosing regimen and the frequency of macular hemorrhages in neovascular age‐related macular degeneration treated with ranibizumab, Retina ,2010,30,    ,['citation-journal']," Barbazetto I, Saroj N, Shapiro H, Wong P, Freund KB. Dosing regimen and the frequency of macular hemorrhages in neovascular age‐related macular degeneration treated with ranibizumab.  Retina 2010;30(9):1376‐85. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/IAE.0b013e3181dcfb0b', 'https://www.ncbi.nlm.nih.gov/pubmed/20683380', 'https://scholar.google.com/scholar_lookup?title=Dosing+regimen+and+the+frequency+of+macular+hemorrhages+in+neovascular+age‐related+macular+degeneration+treated+with+ranibizumab+&author=I+Barbazetto&author=N+Saroj&author=H+Shapiro&author=P+Wong&author=KB+Freund&publication_year=2010&hl=en']",20683380,https://doi.org/10.1097/IAE.0b013e3181dcfb0b, ANCHOR 2006 {published and unpublished data}  ,included,CD005139-bbs2-0002,
CD005139-bib-0009,"Barbazetto IA, Saroj N, Shapiro H, Wong P, Ho AC, Freund KB. ",Incidence of new choroidal neovascularization in fellow eyes of patients treated in the MARINA and ANCHOR trials, American Journal of Ophthalmology ,2010,149,    ,['citation-journal']," Barbazetto IA, Saroj N, Shapiro H, Wong P, Ho AC, Freund KB. Incidence of new choroidal neovascularization in fellow eyes of patients treated in the MARINA and ANCHOR trials.  American Journal of Ophthalmology 2010;149(6):939‐46. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ajo.2010.01.007', 'https://www.ncbi.nlm.nih.gov/pubmed/20378094', 'https://scholar.google.com/scholar_lookup?title=Incidence+of+new+choroidal+neovascularization+in+fellow+eyes+of+patients+treated+in+the+MARINA+and+ANCHOR+trials+&author=IA+Barbazetto&author=N+Saroj&author=H+Shapiro&author=P+Wong&author=AC+Ho&author=KB+Freund&publication_year=2010&hl=en']",20378094,https://doi.org/10.1016/j.ajo.2010.01.007, ANCHOR 2006 {published and unpublished data}  ,included,CD005139-bbs2-0002,
CD005139-bib-0010,"Bressler NM, Boyer DS, Williams DF, Butler S, Francom SF, Brown B, et al. ",Cerebrovascular accidents in patients treated for choroidal neovascularization with ranibizumab in randomized controlled trials, Retina ,2012,32,    ,['citation-journal']," Bressler NM, Boyer DS, Williams DF, Butler S, Francom SF, Brown B, et al. Cerebrovascular accidents in patients treated for choroidal neovascularization with ranibizumab in randomized controlled trials.  Retina 2012;32(9):1821‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/IAE.0b013e31825db6ba', 'https://www.ncbi.nlm.nih.gov/pubmed/23011184', 'https://scholar.google.com/scholar_lookup?title=Cerebrovascular+accidents+in+patients+treated+for+choroidal+neovascularization+with+ranibizumab+in+randomized+controlled+trials+&author=NM+Bressler&author=DS+Boyer&author=DF+Williams&author=S+Butler&author=SF+Francom&author=B+Brown&publication_year=2012&hl=en']",23011184,https://doi.org/10.1097/IAE.0b013e31825db6ba, ANCHOR 2006 {published and unpublished data}  ,included,CD005139-bbs2-0002,
