reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD007868-bib-0001,"Abrams RG, Chambers DW. ",Caries‐inhibiting effect of a stannous fluoride silica gel dentifrice: a three‐year clinical study, Clinical Preventive Dentistry ,1980,2,    ,['citation-journal']," Abrams RG, Chambers DW. Caries‐inhibiting effect of a stannous fluoride silica gel dentifrice: a three‐year clinical study.  Clinical Preventive Dentistry 1980;2:22‐7. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Caries‐inhibiting+effect+of+a+stannous+fluoride+silica+gel+dentifrice:+a+three‐year+clinical+study+&author=RG+Abrams&author=DW+Chambers&publication_year=1980&hl=en']",,, Abrams 1980 {published data only}  ,included,CD007868-bbs2-0001,
CD007868-bib-0002,"Andlaw RJ, Tucker GJ. ",A dentifrice containing 0.8 per cent sodium monofluorophosphate in an aluminium oxide trihydrate base. A 3‐year clinical trial, British Dental Journal ,1975,138,    ,['citation-journal']," Andlaw RJ, Tucker GJ. A dentifrice containing 0.8 per cent sodium monofluorophosphate in an aluminium oxide trihydrate base. A 3‐year clinical trial.  British Dental Journal 1975;138:426‐32. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1038/sj.bdj.4803474', 'https://scholar.google.com/scholar_lookup?title=A+dentifrice+containing+0.8+per+cent+sodium+monofluorophosphate+in+an+aluminium+oxide+trihydrate+base.+A+3‐year+clinical+trial+&author=RJ+Andlaw&author=GJ+Tucker&publication_year=1975&hl=en']",,https://doi.org/10.1038/sj.bdj.4803474, Andlaw 1975 {published data only}  ,included,CD007868-bbs2-0002,
CD007868-bib-0003,"Tucker GJ, Andlaw RJ, Burchell CK. ",The relationship between oral hygiene and dental caries incidence in 11‐year‐old children. A 3‐year study, British Dental Journal ,1976,141,    ,['citation-journal']," Tucker GJ, Andlaw RJ, Burchell CK. The relationship between oral hygiene and dental caries incidence in 11‐year‐old children. A 3‐year study.  British Dental Journal 1976;141:75‐9. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1038/sj.bdj.4803790', 'https://scholar.google.com/scholar_lookup?title=The+relationship+between+oral+hygiene+and+dental+caries+incidence+in+11‐year‐old+children.+A+3‐year+study+&author=GJ+Tucker&author=RJ+Andlaw&author=CK+Burchell&publication_year=1976&hl=en']",,https://doi.org/10.1038/sj.bdj.4803790, Andlaw 1975 {published data only}  ,included,CD007868-bbs2-0002,
CD007868-bib-0004,"Ashley FP, Mainwaring PJ, Emslie RD, Naylor MN. ",Clinical testing of a mouthrinse and a dentifrice containing fluoride. A two‐year supervised study in school children, British Dental Journal ,1977,143,    ,['citation-journal']," Ashley FP, Mainwaring PJ, Emslie RD, Naylor MN. Clinical testing of a mouthrinse and a dentifrice containing fluoride. A two‐year supervised study in school children.  British Dental Journal 1977;143:333‐8. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1038/sj.bdj.4804004', 'https://scholar.google.com/scholar_lookup?title=Clinical+testing+of+a+mouthrinse+and+a+dentifrice+containing+fluoride.+A+two‐year+supervised+study+in+school+children+&author=FP+Ashley&author=PJ+Mainwaring&author=RD+Emslie&author=MN+Naylor&publication_year=1977&hl=en']",,https://doi.org/10.1038/sj.bdj.4804004, Ashley 1977 {published data only}  ,included,CD007868-bbs2-0003,
CD007868-bib-0005,"Beiswanger BB, Lehnhoff RW, Mallatt ME, Mau MS, Stookey GK. ",A clinical evaluation of the relative cariostatic effect of dentifrices containing sodium fluoride or sodium monofluorophosphate, Journal of Dentistry for Children ,1989,56,    ,['citation-journal']," Beiswanger BB, Lehnhoff RW, Mallatt ME, Mau MS, Stookey GK. A clinical evaluation of the relative cariostatic effect of dentifrices containing sodium fluoride or sodium monofluorophosphate.  Journal of Dentistry for Children 1989;56(4):270‐6. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+clinical+evaluation+of+the+relative+cariostatic+effect+of+dentifrices+containing+sodium+fluoride+or+sodium+monofluorophosphate+&author=BB+Beiswanger&author=RW+Lehnhoff&author=ME+Mallatt&author=MS+Mau&author=GK+Stookey&publication_year=1989&hl=en']",,, Beiswanger 1989 {published data only}  ,included,CD007868-bbs2-0004,
CD007868-bib-0006,"Biesbrock AR, Gerlach RW, Bollmer BW, Faller RV, Jacobs SA, Bartizek RD. ","Relative anti‐caries efficacy of 1100, 1700, 2200, and 2800 ppm fluoride ion in a sodium fluoride dentifrice over 1 year", Community Dentistry and Oral Epidemiology ,2001,29,    ,['citation-journal']," Biesbrock AR, Gerlach RW, Bollmer BW, Faller RV, Jacobs SA, Bartizek RD. Relative anti‐caries efficacy of 1100, 1700, 2200, and 2800 ppm fluoride ion in a sodium fluoride dentifrice over 1 year.  Community Dentistry and Oral Epidemiology 2001;29:382‐9. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1034/j.1600-0528.2001.290508.x', 'https://scholar.google.com/scholar_lookup?title=Relative+anti‐caries+efficacy+of+1100,+1700,+2200,+and+2800+ppm+fluoride+ion+in+a+sodium+fluoride+dentifrice+over+1+year+&author=AR+Biesbrock&author=RW+Gerlach&author=BW+Bollmer&author=RV+Faller&author=SA+Jacobs&author=RD+Bartizek&publication_year=2001&hl=en']",,https://doi.org/10.1034/j.1600-0528.2001.290508.x, Biesbrock 2001 {published data only}  ,included,CD007868-bbs2-0005,
CD007868-bib-0007,"Biesbrock AR, Bartizek RD, Gerlach RW, Jacobs SA, Archila L. ",Dose response efficacy of sodium fluoride dentifrice at 9 and 21 months with supervised brushing, American Journal of Dentistry ,2003,16,    ,['citation-journal']," Biesbrock AR, Bartizek RD, Gerlach RW, Jacobs SA, Archila L. Dose response efficacy of sodium fluoride dentifrice at 9 and 21 months with supervised brushing.  American Journal of Dentistry 2003;16(5):305‐12. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Dose+response+efficacy+of+sodium+fluoride+dentifrice+at+9+and+21+months+with+supervised+brushing+&author=AR+Biesbrock&author=RD+Bartizek&author=RW+Gerlach&author=SA+Jacobs&author=L+Archila&publication_year=2003&hl=en']",,, Biesbrock 2003a {published data only}  ,included,CD007868-bbs2-0006,
CD007868-bib-0008,"Biesbrock AR, Bartizek RD, Gerlach RW, Jacobs SA, Archila L. ",Effect of three concentrations of sodium fluoride dentifrices on clinical caries, American Journal of Dentistry ,2003,16,    ,['citation-journal']," Biesbrock AR, Bartizek RD, Gerlach RW, Jacobs SA, Archila L. Effect of three concentrations of sodium fluoride dentifrices on clinical caries.  American Journal of Dentistry 2003;16(2):99‐104. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Effect+of+three+concentrations+of+sodium+fluoride+dentifrices+on+clinical+caries&author=AR+Biesbrock&author=RD+Bartizek&author=RW+Gerlach&author=SA+Jacobs&author=L+Archila&publication_year=2003&hl=en']",,, Biesbrock 2003b {published data only}  ,included,CD007868-bbs2-0007,
CD007868-bib-0009,"Blinkhorn AS, Holloway PJ, Davies TG. ",Combined effects of a fluoride dentifrice and mouthrinse on the incidence of dental caries, Community Dentistry and Oral Epidemiology ,1983,11,    ,['citation-journal']," Blinkhorn AS, Holloway PJ, Davies TG. Combined effects of a fluoride dentifrice and mouthrinse on the incidence of dental caries.  Community Dentistry and Oral Epidemiology 1983;11:7‐11. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1600-0528.1983.tb01347.x', 'https://scholar.google.com/scholar_lookup?title=Combined+effects+of+a+fluoride+dentifrice+and+mouthrinse+on+the+incidence+of+dental+caries+&author=AS+Blinkhorn&author=PJ+Holloway&author=TG+Davies&publication_year=1983&hl=en']",,https://doi.org/10.1111/j.1600-0528.1983.tb01347.x, Blinkhorn 1983 {published data only}  ,included,CD007868-bbs2-0008,
CD007868-bib-0011,"Brudevold F, Chilton NW. ",Comparative study of a fluoride dentifrice containing soluble phosphate and a calcium‐free abrasive: second‐year report, Journal of the American Dental Association ,1966,72,    ,['citation-journal']," Brudevold F, Chilton NW. Comparative study of a fluoride dentifrice containing soluble phosphate and a calcium‐free abrasive: second‐year report.  Journal of the American Dental Association 1966;72:889‐94. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.14219/jada.archive.1966.0103', 'https://scholar.google.com/scholar_lookup?title=Comparative+study+of+a+fluoride+dentifrice+containing+soluble+phosphate+and+a+calcium‐free+abrasive:+second‐year+report+&author=F+Brudevold&author=NW+Chilton&publication_year=1966&hl=en']",,https://doi.org/10.14219/jada.archive.1966.0103, Brudevold 1966 {published data only}  ,included,CD007868-bbs2-0009,
