reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD011571-bib-0001,"Caca‐Biljanovska NG, V'lckova‐Laskoska MT. ",Management of guttate and generalized psoriasis vulgaris: prospective randomized study, Croatian Medical Journal ,2002,43,    ,['citation-journal']," Caca‐Biljanovska NG, V'lckova‐Laskoska MT. Management of guttate and generalized psoriasis vulgaris: prospective randomized study.  Croatian Medical Journal 2002;43(6):707‐12. [CENTRAL: CN‐00412128; PUBMED: 12476481]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/12476481', ""https://scholar.google.com/scholar_lookup?title=Management+of+guttate+and+generalized+psoriasis+vulgaris:+prospective+randomized+study&author=NG+Caca‐Biljanovska&author=MT+V'lckova‐Laskoska&publication_year=2002&hl=en""]",12476481,, Caca‐Biljanovska 2002 {published data only}  ,included,CD011571-bbs2-0001,
CD011571-bib-0002,"Dogan B, Karabudak O, Harmanyeri Y. ",Antistreptococcal treatment of guttate psoriasis: a controlled study, International Journal of Dermatology ,2008,47,    ,['citation-journal']," Dogan B, Karabudak O, Harmanyeri Y. Antistreptococcal treatment of guttate psoriasis: a controlled study.  International Journal of Dermatology 2008;47(9):950‐2. [CENTRAL: CN‐00665439; PUBMED: 18937661]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1365-4632.2008.03663.x', 'https://www.ncbi.nlm.nih.gov/pubmed/18937661', 'https://scholar.google.com/scholar_lookup?title=Antistreptococcal+treatment+of+guttate+psoriasis:+a+controlled+study&author=B+Dogan&author=O+Karabudak&author=Y+Harmanyeri&publication_year=2008&hl=en']",18937661,https://doi.org/10.1111/j.1365-4632.2008.03663.x, Dogan 2008 {published data only}  ,included,CD011571-bbs2-0002,
CD011571-bib-0003,"Saxena VN, Dogra J. ",Long‐term oral azithromycin in chronic plaque psoriasis: a controlled trial, European Journal of Dermatology ,2010,20,    ,['citation-journal']," Saxena VN, Dogra J. Long‐term oral azithromycin in chronic plaque psoriasis: a controlled trial.  European Journal of Dermatology 2010;20(3):329‐33. [CENTRAL: CN‐00750715; PUBMED: 20299307]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1684/ejd.2010.0930', 'https://www.ncbi.nlm.nih.gov/pubmed/20299307', 'https://scholar.google.com/scholar_lookup?title=Long‐term+oral+azithromycin+in+chronic+plaque+psoriasis:+a+controlled+trial&author=VN+Saxena&author=J+Dogra&publication_year=2010&hl=en']",20299307,https://doi.org/10.1684/ejd.2010.0930, Saxena 2010 {published data only}  ,included,CD011571-bbs2-0003,
CD011571-bib-0004,"Thorleifsdottir RH, Sigurdardottir SL, Sigurgeirsson B, Olafsson JH, Sigurdsson MI, Petersen H, et al. ",Improvement of psoriasis after tonsillectomy is associated with a decrease in the frequency of circulating T cells that recognize streptococcal determinants and homologous skin determinants, Journal of Immunology ,2012,188,    ,['citation-journal']," Thorleifsdottir RH, Sigurdardottir SL, Sigurgeirsson B, Olafsson JH, Sigurdsson MI, Petersen H, et al. Improvement of psoriasis after tonsillectomy is associated with a decrease in the frequency of circulating T cells that recognize streptococcal determinants and homologous skin determinants.  Journal of Immunology 2012;188(10):5160‐5. [CENTRAL: CN‐00969900; PUBMED: 22491250]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.4049/jimmunol.1102834', 'https://scholar.google.com/scholar_lookup?title=Improvement+of+psoriasis+after+tonsillectomy+is+associated+with+a+decrease+in+the+frequency+of+circulating+T+cells+that+recognize+streptococcal+determinants+and+homologous+skin+determinants+&author=RH+Thorleifsdottir&author=SL+Sigurdardottir&author=B+Sigurgeirsson&author=JH+Olafsson&author=MI+Sigurdsson&author=H+Petersen&publication_year=2012&hl=en']",,https://doi.org/10.4049/jimmunol.1102834, Thorleifsdottir 2012 {published and unpublished data}  ,included,CD011571-bbs2-0004,
CD011571-bib-0005,"Thorleifsdottir RH, Sigurdardottir SL, Sigurgeirsson B, Olafsson JH, Sigurdsson MI, Petersen H, et al. ",Patient‐reported outcomes and clinical response in patients with moderate‐to‐severe plaque psoriasis treated with tonsillectomy: a randomized controlled trial, Acta Dermato‐Venereologica ,2017,97,    ,['citation-journal']," Thorleifsdottir RH, Sigurdardottir SL, Sigurgeirsson B, Olafsson JH, Sigurdsson MI, Petersen H, et al. Patient‐reported outcomes and clinical response in patients with moderate‐to‐severe plaque psoriasis treated with tonsillectomy: a randomized controlled trial.  Acta Dermato‐Venereologica 2017;97(3):340‐5. [CENTRAL: CN‐01336830; PUBMED: 27819714]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2340/00015555-2562', 'https://www.ncbi.nlm.nih.gov/pubmed/27819714', 'https://scholar.google.com/scholar_lookup?title=Patient‐reported+outcomes+and+clinical+response+in+patients+with+moderate‐to‐severe+plaque+psoriasis+treated+with+tonsillectomy:+a+randomized+controlled+trial+&author=RH+Thorleifsdottir&author=SL+Sigurdardottir&author=B+Sigurgeirsson&author=JH+Olafsson&author=MI+Sigurdsson&author=H+Petersen&publication_year=2017&hl=en']",27819714,https://doi.org/10.2340/00015555-2562, Thorleifsdottir 2012 {published and unpublished data}  ,included,CD011571-bbs2-0004,
CD011571-bib-0006,"Valdimarsson H, Thorleifsdottir RH, Sigurdardottir SL, Olafsson JH, Sigurgeirsson B, Petersen H. ",The impact of tonsillectomy on patients with chronic plaque psoriasis, European Journal of Immunology ,2009,39,    ,['citation-journal']," Valdimarsson H, Thorleifsdottir RH, Sigurdardottir SL, Olafsson JH, Sigurgeirsson B, Petersen H. The impact of tonsillectomy on patients with chronic plaque psoriasis.  European Journal of Immunology 2009;39(S1):S311. [CENTRAL: CN‐00784461; DOI: 10.1002/eji.200990152]CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+impact+of+tonsillectomy+on+patients+with+chronic+plaque+psoriasis&author=H+Valdimarsson&author=RH+Thorleifsdottir&author=SL+Sigurdardottir&author=JH+Olafsson&author=B+Sigurgeirsson&author=H+Petersen&publication_year=2009&hl=en']",,, Thorleifsdottir 2012 {published and unpublished data}  ,included,CD011571-bbs2-0004,
CD011571-bib-0007,"Vincent F, Ross JB, Dalton M, Wort AJ. ",A therapeutic trial of the use of penicillin V or erythromycin with or without rifampin in the treatment of psoriasis, Journal of the American Academy of Dermatology ,1992,26,    ,['citation-journal']," Vincent F, Ross JB, Dalton M, Wort AJ. A therapeutic trial of the use of penicillin V or erythromycin with or without rifampin in the treatment of psoriasis.  Journal of the American Academy of Dermatology 1992;26(3 Pt 2):458‐61. [CENTRAL: CN‐00083299; PUBMED: 1564153]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/0190-9622(92)70072-N', 'https://www.ncbi.nlm.nih.gov/pubmed/1564153', 'https://scholar.google.com/scholar_lookup?title=A+therapeutic+trial+of+the+use+of+penicillin+V+or+erythromycin+with+or+without+rifampin+in+the+treatment+of+psoriasis+&author=F+Vincent&author=JB+Ross&author=M+Dalton&author=AJ+Wort&publication_year=1992&hl=en']",1564153,https://doi.org/10.1016/0190-9622(92)70072-N, Vincent 1992 {published data only}  ,included,CD011571-bbs2-0005,
CD011571-bib-0008,"Falagas ME, Vouloumanou EK, Matthaiou DK, Kapaskelis AM, Karageorgopoulos DE. ",Effectiveness and safety of short‐course vs long‐course antibiotic therapy for group a beta hemolytic streptococcal tonsillopharyngitis: a meta‐analysis of randomized trials, Mayo Clinic Proceedings ,2008,83,    ,['citation-journal']," Falagas ME, Vouloumanou EK, Matthaiou DK, Kapaskelis AM, Karageorgopoulos DE. Effectiveness and safety of short‐course vs long‐course antibiotic therapy for group a beta hemolytic streptococcal tonsillopharyngitis: a meta‐analysis of randomized trials.  Mayo Clinic Proceedings 2008;83(8):880‐9. [PUBMED: 18674472]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0025-6196(11)60764-7', 'https://www.ncbi.nlm.nih.gov/pubmed/18674472', 'https://scholar.google.com/scholar_lookup?title=Effectiveness+and+safety+of+short‐course+vs+long‐course+antibiotic+therapy+for+group+a+beta+hemolytic+streptococcal+tonsillopharyngitis:+a+meta‐analysis+of+randomized+trials+&author=ME+Falagas&author=EK+Vouloumanou&author=DK+Matthaiou&author=AM+Kapaskelis&author=DE+Karageorgopoulos&publication_year=2008&hl=en']",18674472,https://doi.org/10.1016/S0025-6196(11)60764-7, Falagas 2008 {published data only}  ,excluded,CD011571-bbs2-0006, Systematic review and meta‐analysis 
CD011571-bib-0009,"Forstrom L, Lassus A. ",Fucidic acid and psoriasis, Annals of clinical research ,1974,6,    ,['citation-journal']," Forstrom L, Lassus A. Fucidic acid and psoriasis.  Annals of clinical research 1974;6(3):165‐6. [CENTRAL: CN‐00010569; PUBMED: 4844128]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/4844128', 'https://scholar.google.com/scholar_lookup?title=Fucidic+acid+and+psoriasis&author=L+Forstrom&author=A+Lassus&publication_year=1974&hl=en']",4844128,, Forstrom 1974 {published data only}  ,excluded,CD011571-bbs2-0007, Not controlled 
CD011571-bib-0010,"Gudjonsson JE, Thorarinsson AM, Sigurgeirsson B, Kristinsson KG, Valdimarsson H. ",Streptococcal throat infections and exacerbation of chronic plaque psoriasis: a prospective study, British Journal of Dermatology ,2003,149,    ,['citation-journal']," Gudjonsson JE, Thorarinsson AM, Sigurgeirsson B, Kristinsson KG, Valdimarsson H. Streptococcal throat infections and exacerbation of chronic plaque psoriasis: a prospective study.  British Journal of Dermatology 2003;149(3):530‐4. [CENTRAL: CN‐00457920; PUBMED: 14510985]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1046/j.1365-2133.2003.05552.x', 'https://www.ncbi.nlm.nih.gov/pubmed/14510985', 'https://scholar.google.com/scholar_lookup?title=Streptococcal+throat+infections+and+exacerbation+of+chronic+plaque+psoriasis:+a+prospective+study+&author=JE+Gudjonsson&author=AM+Thorarinsson&author=B+Sigurgeirsson&author=KG+Kristinsson&author=H+Valdimarsson&publication_year=2003&hl=en']",14510985,https://doi.org/10.1046/j.1365-2133.2003.05552.x, Gudjonsson 2003 {published data only}  ,excluded,CD011571-bbs2-0008," No intervention, not randomised "
