reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD011134-bib-0001,"Banaszkiewicz Z, Jarmocik P, Frasz J, Tojek K, Mrozowski M, Jawien A. ",Usefulness of CEA concentration measurement and classic colonoscopy in follow‐up after radical treatment of colorectal cancer, Polski Przeglad Chirurgiczny ,2011 Jun,83,    ,['citation-journal']," Banaszkiewicz Z, Jarmocik P, Frasz J, Tojek K, Mrozowski M, Jawien A. Usefulness of CEA concentration measurement and classic colonoscopy in follow‐up after radical treatment of colorectal cancer.  Polski Przeglad Chirurgiczny 2011 Jun;83(6):310‐8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.2478/v10035-011-0048-y', 'https://www.ncbi.nlm.nih.gov/pubmed/22166547', 'https://scholar.google.com/scholar_lookup?title=Usefulness+of+CEA+concentration+measurement+and+classic+colonoscopy+in+follow‐up+after+radical+treatment+of+colorectal+cancer+&author=Z+Banaszkiewicz&author=P+Jarmocik&author=J+Frasz&author=K+Tojek&author=M+Mrozowski&author=A+Jawien&publication_year=2011Jun&hl=en']",22166547,https://doi.org/10.2478/v10035-011-0048-y, Banaszkiewicz 2011 {published data only}  ,included,CD011134-bbs2-0001,
CD011134-bib-0002,"Barillari P, Bolognese A, Chirletti P, Cardi M, Sammartino P, Stipa V. ","Role of CEA, TPA, and Ca 19‐9 in the early detection of localized and diffuse recurrent rectal cancer", Diseases of the Colon and Rectum ,1992 May,35,    ,['citation-journal']," Barillari P, Bolognese A, Chirletti P, Cardi M, Sammartino P, Stipa V. Role of CEA, TPA, and Ca 19‐9 in the early detection of localized and diffuse recurrent rectal cancer.  Diseases of the Colon and Rectum 1992 May;35(5):471‐6.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/BF02049405', 'https://www.ncbi.nlm.nih.gov/pubmed/1568399', 'https://scholar.google.com/scholar_lookup?title=Role+of+CEA,+TPA,+and+Ca+19‐9+in+the+early+detection+of+localized+and+diffuse+recurrent+rectal+cancer+&author=P+Barillari&author=A+Bolognese&author=P+Chirletti&author=M+Cardi&author=P+Sammartino&author=V+Stipa&publication_year=1992May&hl=en']",1568399,https://doi.org/10.1007/BF02049405, Barillari 1992 {published data only}  ,included,CD011134-bbs2-0002,
CD011134-bib-0003,"Beart RW, Metzger PP, O'Connell MJ, Schutt AJ. ",Postoperative screening of patients with carcinoma of the colon , Diseases of the Colon and Rectum ,1981,24,    ,['citation-journal']," Beart RW, Metzger PP, O'Connell MJ, Schutt AJ. Postoperative screening of patients with carcinoma of the colon .  Diseases of the Colon and Rectum 1981;24(8):585‐8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/BF02605750', 'https://www.ncbi.nlm.nih.gov/pubmed/7318620', ""https://scholar.google.com/scholar_lookup?title=Postoperative+screening+of+patients+with+carcinoma+of+the+colon+&author=RW+Beart&author=PP+Metzger&author=MJ+O'Connell&author=AJ+Schutt&publication_year=1981&hl=en""]",7318620,https://doi.org/10.1007/BF02605750, Beart 1981 {published data only}  ,included,CD011134-bbs2-0003,
CD011134-bib-0004,"Bjerkeset T, Orjasaeter H, Soreide O. ",The role of carcinoembryonic antigen (CEA) in routine investigation and postsurgical monitoring in patients with colorectal cancer, Surgical Research Communications ,1988,2,    ,['citation-journal']," Bjerkeset T, Orjasaeter H, Soreide O. The role of carcinoembryonic antigen (CEA) in routine investigation and postsurgical monitoring in patients with colorectal cancer.  Surgical Research Communications 1988;2:205‐12.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=The+role+of+carcinoembryonic+antigen+(CEA)+in+routine+investigation+and+postsurgical+monitoring+in+patients+with+colorectal+cancer+&author=T+Bjerkeset&author=H+Orjasaeter&author=O+Soreide&publication_year=1988&hl=en'],,, Bjerkeset 1988 {published data only}  ,included,CD011134-bbs2-0004,
CD011134-bib-0005,"Carlsson U, Stewénius J, Ekelund G, Leandoer L, Nosslin B. ",Is CEA analysis of value in screening for recurrences after surgery for colorectal carcinoma?, Diseases of the Colon and Rectum ,1983,26,    ,['citation-journal']," Carlsson U, Stewénius J, Ekelund G, Leandoer L, Nosslin B. Is CEA analysis of value in screening for recurrences after surgery for colorectal carcinoma?.  Diseases of the Colon and Rectum 1983;26(6):369‐73.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/BF02553376', 'https://www.ncbi.nlm.nih.gov/pubmed/6133709', 'https://scholar.google.com/scholar_lookup?title=Is+CEA+analysis+of+value+in+screening+for+recurrences+after+surgery+for+colorectal+carcinoma?+&author=U+Carlsson&author=J+Stewénius&author=G+Ekelund&author=L+Leandoer&author=B+Nosslin&publication_year=1983&hl=en']",6133709,https://doi.org/10.1007/BF02553376, Carlsson 1983 {published data only}  ,included,CD011134-bbs2-0005,
CD011134-bib-0006,"Carpelan‐Holmström M, Louhimo J, Stenman UH, Alfthan H, Järvinen H, Haglund C. ","CEA, CA 242, CA 19‐9, CA 72‐4 and hCGbeta in the diagnosis of recurrent colorectal cancer", Tumour Biology ,2004,25,    ,['citation-journal']," Carpelan‐Holmström M, Louhimo J, Stenman UH, Alfthan H, Järvinen H, Haglund C. CEA, CA 242, CA 19‐9, CA 72‐4 and hCGbeta in the diagnosis of recurrent colorectal cancer.  Tumour Biology 2004;25(5‐6):228‐34.    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/15627885', 'https://scholar.google.com/scholar_lookup?title=CEA,+CA+242,+CA+19‐9,+CA+72‐4+and+hCGbeta+in+the+diagnosis+of+recurrent+colorectal+cancer+&author=M+Carpelan‐Holmström&author=J+Louhimo&author=UH+Stenman&author=H+Alfthan&author=H+Järvinen&author=C+Haglund&publication_year=2004&hl=en']",15627885,, Carpelan‐Holmström 2004 {published data only}  ,included,CD011134-bbs2-0006,
CD011134-bib-0007,"Carriquiry LA, Piñeyro A. ",Should carcinoembryonic antigen be used in the management of patients with colorectal cancer?, Diseases of the Colon and Rectum ,1999,42,    ,['citation-journal']," Carriquiry LA, Piñeyro A. Should carcinoembryonic antigen be used in the management of patients with colorectal cancer?.  Diseases of the Colon and Rectum 1999;42(7):921‐9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/BF02237104', 'https://www.ncbi.nlm.nih.gov/pubmed/10411440', 'https://scholar.google.com/scholar_lookup?title=Should+carcinoembryonic+antigen+be+used+in+the+management+of+patients+with+colorectal+cancer?+&author=LA+Carriquiry&author=A+Piñeyro&publication_year=1999&hl=en']",10411440,https://doi.org/10.1007/BF02237104, Carriquiry 1999 {published data only}  ,included,CD011134-bbs2-0007,
CD011134-bib-0008,"Deveney KE, Way LW. ",Follow‐up of patients with colorectal cancer, American Journal of Surgery ,1984,148,    ,['citation-journal']," Deveney KE, Way LW. Follow‐up of patients with colorectal cancer.  American Journal of Surgery 1984;148(6):717‐22.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/0002-9610(84)90423-9', 'https://www.ncbi.nlm.nih.gov/pubmed/6507742', 'https://scholar.google.com/scholar_lookup?title=Follow‐up+of+patients+with+colorectal+cancer&author=KE+Deveney&author=LW+Way&publication_year=1984&hl=en']",6507742,https://doi.org/10.1016/0002-9610(84)90423-9, Deveney 1984 {published data only}  ,included,CD011134-bbs2-0008,
CD011134-bib-0009,Engarås B. ,Individual cutoff levels of carcinoembryonic antigen and CA 242 indicate recurrence of colorectal cancer with high sensitivity, Diseases of the Colon and Rectum ,2003,46,    ,['citation-journal'], Engarås B. Individual cutoff levels of carcinoembryonic antigen and CA 242 indicate recurrence of colorectal cancer with high sensitivity.  Diseases of the Colon and Rectum 2003;46(3):313‐21.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1007/s10350-004-6548-7', 'https://www.ncbi.nlm.nih.gov/pubmed/12626905', 'https://scholar.google.com/scholar_lookup?title=Individual+cutoff+levels+of+carcinoembryonic+antigen+and+CA+242+indicate+recurrence+of+colorectal+cancer+with+high+sensitivity+&author=B+Engarås&publication_year=2003&hl=en']",12626905,https://doi.org/10.1007/s10350-004-6548-7, Engarås 2003 {published data only}  ,included,CD011134-bbs2-0009,
CD011134-bib-0010,"Farinon AM, Sivelli R, Sianesi M, Zanella E. ",Carcinoembryonic antigen (CEA) test associated with colonoscopy: a monitoring method for the early detection of recurrent colorectal carcinoma, Surgery in Italy ,1980,20,    ,['citation-journal']," Farinon AM, Sivelli R, Sianesi M, Zanella E. Carcinoembryonic antigen (CEA) test associated with colonoscopy: a monitoring method for the early detection of recurrent colorectal carcinoma.  Surgery in Italy 1980;20(3):190‐8.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Carcinoembryonic+antigen+(CEA)+test+associated+with+colonoscopy:+a+monitoring+method+for+the+early+detection+of+recurrent+colorectal+carcinoma+&author=AM+Farinon&author=R+Sivelli&author=M+Sianesi&author=E+Zanella&publication_year=1980&hl=en'],,, Farinon 1980 {published data only}  ,included,CD011134-bbs2-0010,
