reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD008081-bib-0001,"Brown JC, Solomon SD, Bressler SB, Schachat AP, DiBernardo C, Bressler NM. ",Detection of diabetic foveal edema: contact lens biomicroscopy compared with optical coherence tomography, Archives of Ophthalmology ,2004,122,    ,['citation-journal']," Brown JC, Solomon SD, Bressler SB, Schachat AP, DiBernardo C, Bressler NM. Detection of diabetic foveal edema: contact lens biomicroscopy compared with optical coherence tomography.  Archives of Ophthalmology 2004;122(3):330‐5.    Link to article     Google Scholar     ","['https://doi.org/10.1001/archopht.122.3.330', 'https://scholar.google.com/scholar_lookup?title=Detection+of+diabetic+foveal+edema:+contact+lens+biomicroscopy+compared+with+optical+coherence+tomography+&author=JC+Brown&author=SD+Solomon&author=SB+Bressler&author=AP+Schachat&author=C+DiBernardo&author=NM+Bressler&publication_year=2004&hl=en']",,https://doi.org/10.1001/archopht.122.3.330, Brown 2004 {published data only}  ,included,CD008081-bbs2-0001,
CD008081-bib-0002,"Browning DJ, McOwen MD, Bowen RM, O'Marah TL. ",Comparison of the clinical diagnosis of diabetic macular edema with diagnosis by optical coherence tomography, Ophthalmology ,2004,111,    ,['citation-journal']," Browning DJ, McOwen MD, Bowen RM, O'Marah TL. Comparison of the clinical diagnosis of diabetic macular edema with diagnosis by optical coherence tomography.  Ophthalmology 2004;111(4):712‐5.    Link to article     Google Scholar     ","['https://doi.org/10.1016/j.ophtha.2003.06.028', ""https://scholar.google.com/scholar_lookup?title=Comparison+of+the+clinical+diagnosis+of+diabetic+macular+edema+with+diagnosis+by+optical+coherence+tomography+&author=DJ+Browning&author=MD+McOwen&author=RM+Bowen&author=TL+O'Marah&publication_year=2004&hl=en""]",,https://doi.org/10.1016/j.ophtha.2003.06.028, Browning 2004 {published data only}  ,included,CD008081-bbs2-0002,
CD008081-bib-0003,"Campbell RJ, Coupland SG, Buhrmann, RR, Kertes PJ. ",Effect of eccentric and inconsistent fixation on retinal optical coherence tomography measures, Archives of Ophthalmology ,2007,125,    ,['citation-journal']," Campbell RJ, Coupland SG, Buhrmann, RR, Kertes PJ. Effect of eccentric and inconsistent fixation on retinal optical coherence tomography measures.  Archives of Ophthalmology 2007;125(5):619‐23.    Link to article     Google Scholar     ","['https://doi.org/10.1001/archopht.125.5.619', 'https://scholar.google.com/scholar_lookup?title=Effect+of+eccentric+and+inconsistent+fixation+on+retinal+optical+coherence+tomography+measures+&author=RJ+Campbell&author=SG+Coupland&author=+Buhrmann&author=+RR&author=PJ+Kertes&publication_year=2007&hl=en']",,https://doi.org/10.1001/archopht.125.5.619, Campbell 2007 {published data only}  ,included,CD008081-bbs2-0003,
CD008081-bib-0004,"Davis MD, Bressler SB, Aiello LP, Bressler NM, Browning DJ, Flaxel CJ, et al. Diabetic Retinopathy Clinical Research Network Study Group. ",Comparison of time‐domain OCT and fundus photographic assessments of retinal thickening in eyes with diabetic macular edema, Investigative Ophthalmology and Visual Science ,2008,49,    ,['citation-journal']," Davis MD, Bressler SB, Aiello LP, Bressler NM, Browning DJ, Flaxel CJ, et al. Diabetic Retinopathy Clinical Research Network Study Group. Comparison of time‐domain OCT and fundus photographic assessments of retinal thickening in eyes with diabetic macular edema.  Investigative Ophthalmology and Visual Science 2008;49(5):1745‐52.    Link to article     Google Scholar     ","['https://doi.org/10.1167/iovs.07-1257', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+time‐domain+OCT+and+fundus+photographic+assessments+of+retinal+thickening+in+eyes+with+diabetic+macular+edema+&author=MD+Davis&author=SB+Bressler&author=LP+Aiello&author=NM+Bressler&author=DJ+Browning&author=CJ+Flaxel&publication_year=2008&hl=en']",,https://doi.org/10.1167/iovs.07-1257, Davis 2008 {published data only}  ,included,CD008081-bbs2-0004,
CD008081-bib-0005,"Goebel W, Franke R. ","Retinal thickness in diabetic retinopathy: comparison of optical coherence tomography, the retinal thickness analyzer, and fundus photography", Retina ,2006,26,    ,['citation-journal']," Goebel W, Franke R. Retinal thickness in diabetic retinopathy: comparison of optical coherence tomography, the retinal thickness analyzer, and fundus photography.  Retina 2006;26(1):49‐57.    Link to article     Google Scholar     ","['https://doi.org/10.1097/00006982-200601000-00009', 'https://scholar.google.com/scholar_lookup?title=Retinal+thickness+in+diabetic+retinopathy:+comparison+of+optical+coherence+tomography,+the+retinal+thickness+analyzer,+and+fundus+photography+&author=W+Goebel&author=R+Franke&publication_year=2006&hl=en']",,https://doi.org/10.1097/00006982-200601000-00009, Goebel 2006 {published data only}  ,included,CD008081-bbs2-0005,
CD008081-bib-0006,"Hee MR, Puliafito CA, Duker JS, Reichel E, Coker JG, Wilkins JR, et al. ",Topography of diabetic macular edema with optical coherence tomography, Ophthalmology ,1998,105,    ,['citation-journal']," Hee MR, Puliafito CA, Duker JS, Reichel E, Coker JG, Wilkins JR, et al. Topography of diabetic macular edema with optical coherence tomography.  Ophthalmology 1998;105(2):360‐70.    Link to article     Google Scholar     ","['https://doi.org/10.1016/S0161-6420(98)93601-6', 'https://scholar.google.com/scholar_lookup?title=Topography+of+diabetic+macular+edema+with+optical+coherence+tomography&author=MR+Hee&author=CA+Puliafito&author=JS+Duker&author=E+Reichel&author=JG+Coker&author=JR+Wilkins&publication_year=1998&hl=en']",,https://doi.org/10.1016/S0161-6420(98)93601-6, Hee 1998 {published data only}  ,included,CD008081-bbs2-0006,
CD008081-bib-0007,"Medina FJ, Callen CI, Rebolleda G, Munoz‐Negrete FJ, Callen MJ, del Valle FG. ",Use of nonmydriatic spectral‐domain optical coherence tomography for diagnosing diabetic macular edema, American Journal of Ophthalmology ,2012,153,    ,['citation-journal']," Medina FJ, Callen CI, Rebolleda G, Munoz‐Negrete FJ, Callen MJ, del Valle FG. Use of nonmydriatic spectral‐domain optical coherence tomography for diagnosing diabetic macular edema.  American Journal of Ophthalmology 2012;153(3):536‐43.    Link to article     Google Scholar     ","['https://doi.org/10.1016/j.ajo.2011.08.008', 'https://scholar.google.com/scholar_lookup?title=Use+of+nonmydriatic+spectral‐domain+optical+coherence+tomography+for+diagnosing+diabetic+macular+edema+&author=FJ+Medina&author=CI+Callen&author=G+Rebolleda&author=FJ+Munoz‐Negrete&author=MJ+Callen&author=FG+Valle&publication_year=2012&hl=en']",,https://doi.org/10.1016/j.ajo.2011.08.008, Medina 2012 {published data only}  ,included,CD008081-bbs2-0007,
CD008081-bib-0008,"Nunes S, Pereira I, Santos A, Bernardes R, Cunha‐Vaz J. ",Central retinal thickness measured with HD‐OCT shows a weak correlation with visual acuity in eyes with CSME, British Journal of Ophthalmology ,2010,94,    ,['citation-journal']," Nunes S, Pereira I, Santos A, Bernardes R, Cunha‐Vaz J. Central retinal thickness measured with HD‐OCT shows a weak correlation with visual acuity in eyes with CSME.  British Journal of Ophthalmology 2010;94(9):1201‐4.    Link to article     Google Scholar     ","['https://doi.org/10.1136/bjo.2009.165662', 'https://scholar.google.com/scholar_lookup?title=Central+retinal+thickness+measured+with+HD‐OCT+shows+a+weak+correlation+with+visual+acuity+in+eyes+with+CSME+&author=S+Nunes&author=I+Pereira&author=A+Santos&author=R+Bernardes&author=J+Cunha‐Vaz&publication_year=2010&hl=en']",,https://doi.org/10.1136/bjo.2009.165662, Nunes 2010 {published data only}  ,included,CD008081-bbs2-0008,
CD008081-bib-0009,"Sadda SR, Tan O, Walsh AC, Schuman JS, Varma R, Huang D. ",Automated detection of clinically significant macular edema by grid scanning optical coherence tomography, Ophthalmology ,2006,113,    ,['citation-journal']," Sadda SR, Tan O, Walsh AC, Schuman JS, Varma R, Huang D. Automated detection of clinically significant macular edema by grid scanning optical coherence tomography.  Ophthalmology 2006;113(7):1187‐96.    Link to article     Google Scholar     ","['https://doi.org/10.1016/j.ophtha.2005.12.020', 'https://scholar.google.com/scholar_lookup?title=Automated+detection+of+clinically+significant+macular+edema+by+grid+scanning+optical+coherence+tomography+&author=SR+Sadda&author=O+Tan&author=AC+Walsh&author=JS+Schuman&author=R+Varma&author=D+Huang&publication_year=2006&hl=en']",,https://doi.org/10.1016/j.ophtha.2005.12.020, Sadda 2006 {published data only}  ,included,CD008081-bbs2-0009,
CD008081-bib-0010,"Strom C, Sander B, Larsen N, Larsen M, Lund‐Andersen H. ",Diabetic macular edema assessed with optical coherence tomography and stereo fundus photography, Investigative Ophthalmology and Visual Science ,2002,43,    ,['citation-journal']," Strom C, Sander B, Larsen N, Larsen M, Lund‐Andersen H. Diabetic macular edema assessed with optical coherence tomography and stereo fundus photography.  Investigative Ophthalmology and Visual Science 2002;43(1):241‐5.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Diabetic+macular+edema+assessed+with+optical+coherence+tomography+and+stereo+fundus+photography+&author=C+Strom&author=B+Sander&author=N+Larsen&author=M+Larsen&author=H+Lund‐Andersen&publication_year=2002&hl=en'],,, Strom 2002 {published data only}  ,included,CD008081-bbs2-0010,
