reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010296-bib-0001,"Abbas A, Hansrani V, Sedgwick N, Ghosh J, McCollum CN. ",3D contrast enhanced ultrasound for detecting endoleak following endovascular aneurysm repair (EVAR), European Journal of Vascular and Endovascular Surgery ,2014,47,    ,['citation-journal']," Abbas A, Hansrani V, Sedgwick N, Ghosh J, McCollum CN. 3D contrast enhanced ultrasound for detecting endoleak following endovascular aneurysm repair (EVAR).  European Journal of Vascular and Endovascular Surgery 2014;47(5):487‐92. [PUBMED: 24618331]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ejvs.2014.02.002', 'https://www.ncbi.nlm.nih.gov/pubmed/24618331', 'https://scholar.google.com/scholar_lookup?title=3D+contrast+enhanced+ultrasound+for+detecting+endoleak+following+endovascular+aneurysm+repair+(EVAR)+&author=A+Abbas&author=V+Hansrani&author=N+Sedgwick&author=J+Ghosh&author=CN+McCollum&publication_year=2014&hl=en']",24618331,https://doi.org/10.1016/j.ejvs.2014.02.002, Abbas 2014 {published data only}  ,included,CD010296-bbs2-0001,
CD010296-bib-0002,"AbuRahma AF, Welch CA, Mullins BB, Dyer B. ",Computed tomography versus color duplex ultrasound for surveillance of abdominal aortic stent‐grafts, Journal of Endovascular Therapy ,2005,12,    ,['citation-journal']," AbuRahma AF, Welch CA, Mullins BB, Dyer B. Computed tomography versus color duplex ultrasound for surveillance of abdominal aortic stent‐grafts.  Journal of Endovascular Therapy 2005;12(5):568‐73. [PUBMED: 16212456]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1583/05-1575MR.1', 'https://www.ncbi.nlm.nih.gov/pubmed/16212456', 'https://scholar.google.com/scholar_lookup?title=Computed+tomography+versus+color+duplex+ultrasound+for+surveillance+of+abdominal+aortic+stent‐grafts+&author=AF+AbuRahma&author=CA+Welch&author=BB+Mullins&author=B+Dyer&publication_year=2005&hl=en']",16212456,https://doi.org/10.1583/05-1575MR.1, AbuRahma 2005 {published data only}  ,included,CD010296-bbs2-0002,
CD010296-bib-0003,"Arsicot M, Lathelize H, Martinez R, Marchand E, Picquet J, Enon B. ",Follow‐up of aortic stent grafts: comparison of the volumetric analysis of the aneurysm sac by ultrasound and CT, Annals of Vascular Surgery ,2014,28,    ,['citation-journal']," Arsicot M, Lathelize H, Martinez R, Marchand E, Picquet J, Enon B. Follow‐up of aortic stent grafts: comparison of the volumetric analysis of the aneurysm sac by ultrasound and CT.  Annals of Vascular Surgery 2014;28(7):1618‐28. [PUBMED: 24709403]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.avsg.2014.03.034', 'https://www.ncbi.nlm.nih.gov/pubmed/24709403', 'https://scholar.google.com/scholar_lookup?title=Follow‐up+of+aortic+stent+grafts:+comparison+of+the+volumetric+analysis+of+the+aneurysm+sac+by+ultrasound+and+CT+&author=M+Arsicot&author=H+Lathelize&author=R+Martinez&author=E+Marchand&author=J+Picquet&author=B+Enon&publication_year=2014&hl=en']",24709403,https://doi.org/10.1016/j.avsg.2014.03.034, Arsicot 2014 {published data only}  ,included,CD010296-bbs2-0003,
CD010296-bib-0004,"Ashoke R, Brown LC, Rodway A, Choke E, Thompson MM, Greenhalgh RM, et al. ",Color duplex ultrasonography is insensitive for the detection of endoleak after aortic endografting: a systematic review, Journal of Endovascular Therapy ,2005,12,    ,['citation-journal']," Ashoke R, Brown LC, Rodway A, Choke E, Thompson MM, Greenhalgh RM, et al. Color duplex ultrasonography is insensitive for the detection of endoleak after aortic endografting: a systematic review.  Journal of Endovascular Therapy 2005;12(3):297‐305. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1583/04-1479R.1', 'https://www.ncbi.nlm.nih.gov/pubmed/15943504', 'https://scholar.google.com/scholar_lookup?title=Color+duplex+ultrasonography+is+insensitive+for+the+detection+of+endoleak+after+aortic+endografting:+a+systematic+review+&author=R+Ashoke&author=LC+Brown&author=A+Rodway&author=E+Choke&author=MM+Thompson&author=RM+Greenhalgh&publication_year=2005&hl=en']",15943504,https://doi.org/10.1583/04-1479R.1, Ashoke 2005b {published data only}  ,included,CD010296-bbs2-0004,
CD010296-bib-0005,"Ashoke R, Brown LC, Rodway A, Choke E, Thompson MM, Greenhalgh RM, et al. ",Color duplex ultrasonography is insensitive for the detection of endoleak after aortic endografting: a systematic review, Journal of Endovascular Surgery ,2005,12,    ,['citation-journal']," Ashoke R, Brown LC, Rodway A, Choke E, Thompson MM, Greenhalgh RM, et al. Color duplex ultrasonography is insensitive for the detection of endoleak after aortic endografting: a systematic review.  Journal of Endovascular Surgery 2005;12(3):297‐305. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Color+duplex+ultrasonography+is+insensitive+for+the+detection+of+endoleak+after+aortic+endografting:+a+systematic+review+&author=R+Ashoke&author=LC+Brown&author=A+Rodway&author=E+Choke&author=MM+Thompson&author=RM+Greenhalgh&publication_year=2005&hl=en']",,, Ashoke 2005c {published data only}  ,included,CD010296-bbs2-0005,
CD010296-bib-0006,"Badri H, El Haddad M, Ashour H, Nice C, Timmons G, Bhattacharya V. ",Duplex ultrasound scanning (DUS) versus computed tomography angiography (CTA) in the follow‐up after EVAR, Angiology ,2010,61,    ,['citation-journal']," Badri H, El Haddad M, Ashour H, Nice C, Timmons G, Bhattacharya V. Duplex ultrasound scanning (DUS) versus computed tomography angiography (CTA) in the follow‐up after EVAR.  Angiology 2010;61(2):131‐6. [PUBMED: 19825870]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/0003319709348296', 'https://www.ncbi.nlm.nih.gov/pubmed/19825870', 'https://scholar.google.com/scholar_lookup?title=Duplex+ultrasound+scanning+(DUS)+versus+computed+tomography+angiography+(CTA)+in+the+follow‐up+after+EVAR+&author=H+Badri&author=M+Haddad&author=H+Ashour&author=C+Nice&author=G+Timmons&author=V+Bhattacharya&publication_year=2010&hl=en']",19825870,https://doi.org/10.1177/0003319709348296, Badri 2010 {published data only}  ,included,CD010296-bbs2-0006,
CD010296-bib-0007,"Bendick PJ, Bove PG, Long GW, Zelenock GB, Brown OW, Shanley CJ. ",Efficacy of ultrasound scan contrast agents in the noninvasive follow‐up of aortic stent grafts, Journal of Vascular Surgery ,2003,37,    ,['citation-journal']," Bendick PJ, Bove PG, Long GW, Zelenock GB, Brown OW, Shanley CJ. Efficacy of ultrasound scan contrast agents in the noninvasive follow‐up of aortic stent grafts.  Journal of Vascular Surgery 2003;37(2):381‐5. [PUBMED: 12563210]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1067/mva.2003.17', 'https://www.ncbi.nlm.nih.gov/pubmed/12563210', 'https://scholar.google.com/scholar_lookup?title=Efficacy+of+ultrasound+scan+contrast+agents+in+the+noninvasive+follow‐up+of+aortic+stent+grafts+&author=PJ+Bendick&author=PG+Bove&author=GW+Long&author=GB+Zelenock&author=OW+Brown&author=CJ+Shanley&publication_year=2003&hl=en']",12563210,https://doi.org/10.1067/mva.2003.17, Bendick 2003 {published data only}  ,included,CD010296-bbs2-0007,
CD010296-bib-0008,"Cantisani V, Ricci P, Grazhdani H, Napoli A, Fanelli F, Catalano C, et al. ","Prospective comparative analysis of colour‐Doppler ultrasound, contrast‐enhanced ultrasound, computed tomography and magnetic resonance in detecting endoleak after endovascular abdominal aortic aneurysm repair", European Journal of Vascular and Endovascular Surgery ,2011,41,    ,['citation-journal']," Cantisani V, Ricci P, Grazhdani H, Napoli A, Fanelli F, Catalano C, et al. Prospective comparative analysis of colour‐Doppler ultrasound, contrast‐enhanced ultrasound, computed tomography and magnetic resonance in detecting endoleak after endovascular abdominal aortic aneurysm repair.  European Journal of Vascular and Endovascular Surgery 2011;41(2):186‐92. [PUBMED: 21095141]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ejvs.2010.10.003', 'https://www.ncbi.nlm.nih.gov/pubmed/21095141', 'https://scholar.google.com/scholar_lookup?title=Prospective+comparative+analysis+of+colour‐Doppler+ultrasound,+contrast‐enhanced+ultrasound,+computed+tomography+and+magnetic+resonance+in+detecting+endoleak+after+endovascular+abdominal+aortic+aneurysm+repair+&author=V+Cantisani&author=P+Ricci&author=H+Grazhdani&author=A+Napoli&author=F+Fanelli&author=C+Catalano&publication_year=2011&hl=en']",21095141,https://doi.org/10.1016/j.ejvs.2010.10.003, Cantisani 2011 {published data only}  ,included,CD010296-bbs2-0008,
CD010296-bib-0009,"Clevert DA, Minaifar N, Weckbach S, Kopp R, Meimarakis G, Clevert DA, et al. ",Color duplex ultrasound and contrast‐enhanced ultrasound in comparison to MS‐CT in the detection of endoleak following endovascular aneurysm repair, Clinical Hemorheology and Microcirculation ,2008,39,    ,['citation-journal']," Clevert DA, Minaifar N, Weckbach S, Kopp R, Meimarakis G, Clevert DA, et al. Color duplex ultrasound and contrast‐enhanced ultrasound in comparison to MS‐CT in the detection of endoleak following endovascular aneurysm repair.  Clinical Hemorheology and Microcirculation 2008;39(1‐4):121‐32. [PUBMED: 18503118]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3233/CH-2008-1075', 'https://www.ncbi.nlm.nih.gov/pubmed/18503118', 'https://scholar.google.com/scholar_lookup?title=Color+duplex+ultrasound+and+contrast‐enhanced+ultrasound+in+comparison+to+MS‐CT+in+the+detection+of+endoleak+following+endovascular+aneurysm+repair+&author=DA+Clevert&author=N+Minaifar&author=S+Weckbach&author=R+Kopp&author=G+Meimarakis&author=DA+Clevert&publication_year=2008&hl=en']",18503118,https://doi.org/10.3233/CH-2008-1075, Clevert 2008b {published data only}  ,included,CD010296-bbs2-0009,
CD010296-bib-0010,"Clevert DA, Helck A, D'Anastasi M, Gürtler V, Sommer WH, Meimarakis G, et al. ",Improving the follow up after EVAR by using ultrasound image fusion of CEUS and MS‐CT, Clinical Hemorheology and Microcirculation ,2011,49,    ,['citation-journal']," Clevert DA, Helck A, D'Anastasi M, Gürtler V, Sommer WH, Meimarakis G, et al. Improving the follow up after EVAR by using ultrasound image fusion of CEUS and MS‐CT.  Clinical Hemorheology and Microcirculation 2011;49(1‐4):91‐104. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3233/CH-2011-1460', 'https://www.ncbi.nlm.nih.gov/pubmed/22214681', ""https://scholar.google.com/scholar_lookup?title=Improving+the+follow+up+after+EVAR+by+using+ultrasound+image+fusion+of+CEUS+and+MS‐CT&author=DA+Clevert&author=A+Helck&author=M+D'Anastasi&author=V+Gürtler&author=WH+Sommer&author=G+Meimarakis&publication_year=2011&hl=en""]",22214681,https://doi.org/10.3233/CH-2011-1460, Clevert 2011 {published data only}  ,included,CD010296-bbs2-0010,
