reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD012281-bib-0001,"Cho S, Choi YS, Yim SY, Yang HI, Jeon YE, Lee KE, et al. ",Urinary vitamin D‐binding protein is elevated in patients with endometriosis, Human Reproduction ,2012,27,    ,['citation-journal']," Cho S, Choi YS, Yim SY, Yang HI, Jeon YE, Lee KE, et al. Urinary vitamin D‐binding protein is elevated in patients with endometriosis.  Human Reproduction 2012;27(2):515‐22. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1093/humrep/der345', 'https://www.ncbi.nlm.nih.gov/pubmed/22158084', 'https://scholar.google.com/scholar_lookup?title=Urinary+vitamin+D‐binding+protein+is+elevated+in+patients+with+endometriosis&author=S+Cho&author=YS+Choi&author=SY+Yim&author=HI+Yang&author=YE+Jeon&author=KE+Lee&publication_year=2012&hl=en']",22158084,https://doi.org/10.1093/humrep/der345, Cho 2012 {published data only}  ,included,CD012281-bbs2-0001,
CD012281-bib-0002,"el Sharkwy IAE, Evers JLH, Dunselman GAJ, Vanderlinden PJQ. ",Combination of non‐invasive and semi‐invasive tests for diagnosis of minimal to mild endometriosis, Archives of Gynecology & Obstetrics ,2013,288,    ,['citation-journal']," el Sharkwy IAE, Evers JLH, Dunselman GAJ, Vanderlinden PJQ. Combination of non‐invasive and semi‐invasive tests for diagnosis of minimal to mild endometriosis.  Archives of Gynecology & Obstetrics 2013;288(4):793‐7. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s00404-013-2822-z', 'https://scholar.google.com/scholar_lookup?title=Combination+of+non‐invasive+and+semi‐invasive+tests+for+diagnosis+of+minimal+to+mild+endometriosis+&author=IAE+Sharkwy&author=JLH+Evers&author=GAJ+Dunselman&author=PJQ+Vanderlinden&publication_year=2013&hl=en']",,https://doi.org/10.1007/s00404-013-2822-z, el Sharkwy 2013 {published data only}  ,included,CD012281-bbs2-0002,
CD012281-bib-0003,"Gagné D, Rivard M, Pagé M, Lépine M, Platon C, Shazand K, et al. ",Development of a non surgical diagnostic tool for endometriosis based on the detection of endometrial leukocyte subsets and serum CA‐125 levels, Fertility & Sterility ,2003,80,    ,['citation-journal']," Gagné D, Rivard M, Pagé M, Lépine M, Platon C, Shazand K, et al. Development of a non surgical diagnostic tool for endometriosis based on the detection of endometrial leukocyte subsets and serum CA‐125 levels.  Fertility & Sterility 2003;80(4):876‐85. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0015-0282(03)01153-1', 'https://scholar.google.com/scholar_lookup?title=Development+of+a+non+surgical+diagnostic+tool+for+endometriosis+based+on+the+detection+of+endometrial+leukocyte+subsets+and+serum+CA‐125+levels+&author=D+Gagné&author=M+Rivard&author=M+Pagé&author=M+Lépine&author=C+Platon&author=K+Shazand&publication_year=2003&hl=en']",,https://doi.org/10.1016/S0015-0282(03)01153-1, Gagné 2003 {published data only}  ,included,CD012281-bbs2-0003,
CD012281-bib-0004,"Guerriero S, Ajossa S, Paoletti AM, Mais V, Angiolucci M, Melis GB. ",Tumour marker and transvaginal ultrasonography in the diagnosis of endometrioma, Obstetrics & Gynaecology ,1996,88,    ,['citation-journal']," Guerriero S, Ajossa S, Paoletti AM, Mais V, Angiolucci M, Melis GB. Tumour marker and transvaginal ultrasonography in the diagnosis of endometrioma.  Obstetrics & Gynaecology 1996;88(3):403‐7. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/0029-7844(96)00204-9', 'https://scholar.google.com/scholar_lookup?title=Tumour+marker+and+transvaginal+ultrasonography+in+the+diagnosis+of+endometrioma&author=S+Guerriero&author=S+Ajossa&author=AM+Paoletti&author=V+Mais&author=M+Angiolucci&author=GB+Melis&publication_year=1996&hl=en']",,https://doi.org/10.1016/0029-7844(96)00204-9, Guerriero 1996a {published data only}  ,included,CD012281-bbs2-0004,
CD012281-bib-0005,"Guerriero S, Mais V, Ajossa S, Paoletti AM, Angiolucci M, Melis GB. ",Transvaginal ultrasonography combined with CA‐125 plasma levels in the diagnosis of endometrioma, Fertility & Sterility ,1996,65,    ,['citation-journal']," Guerriero S, Mais V, Ajossa S, Paoletti AM, Angiolucci M, Melis GB. Transvaginal ultrasonography combined with CA‐125 plasma levels in the diagnosis of endometrioma.  Fertility & Sterility 1996;65(2):293‐8. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0015-0282(16)58088-1', 'https://scholar.google.com/scholar_lookup?title=Transvaginal+ultrasonography+combined+with+CA‐125+plasma+levels+in+the+diagnosis+of+endometrioma+&author=S+Guerriero&author=V+Mais&author=S+Ajossa&author=AM+Paoletti&author=M+Angiolucci&author=GB+Melis&publication_year=1996&hl=en']",,https://doi.org/10.1016/S0015-0282(16)58088-1, Guerriero 1996b {published data only}  ,included,CD012281-bbs2-0005,
CD012281-bib-0006,"Hudelist G, Oberwinkler KH, Singer CF, Tuttlies F, Rauter G, Ritter O, et al. ",Combination of transvaginal sonography and clinical examination for preoperative diagnosis of pelvic endometriosis, Human Reproduction ,2009,24,    ,['citation-journal']," Hudelist G, Oberwinkler KH, Singer CF, Tuttlies F, Rauter G, Ritter O, et al. Combination of transvaginal sonography and clinical examination for preoperative diagnosis of pelvic endometriosis.  Human Reproduction 2009;24(5):1018‐24. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1093/humrep/dep013', 'https://www.ncbi.nlm.nih.gov/pubmed/19202143', 'https://scholar.google.com/scholar_lookup?title=Combination+of+transvaginal+sonography+and+clinical+examination+for+preoperative+diagnosis+of+pelvic+endometriosis+&author=G+Hudelist&author=KH+Oberwinkler&author=CF+Singer&author=F+Tuttlies&author=G+Rauter&author=O+Ritter&publication_year=2009&hl=en']",19202143,https://doi.org/10.1093/humrep/dep013, Hudelist 2009 {published data only}  ,included,CD012281-bbs2-0006,
CD012281-bib-0007,"Koninckx P, Meuleman C, Oosterlynck D, Cornillie F. ",Diagnosis of deep endometriosis by clinical examination during menstruation and plasma CA‐125 concentration, Fertility & Sterility ,1996,65,    ,['citation-journal']," Koninckx P, Meuleman C, Oosterlynck D, Cornillie F. Diagnosis of deep endometriosis by clinical examination during menstruation and plasma CA‐125 concentration.  Fertility & Sterility 1996;65(2):280‐7. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0015-0282(16)58086-8', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+deep+endometriosis+by+clinical+examination+during+menstruation+and+plasma+CA‐125+concentration+&author=P+Koninckx&author=C+Meuleman&author=D+Oosterlynck&author=F+Cornillie&publication_year=1996&hl=en']",,https://doi.org/10.1016/S0015-0282(16)58086-8, Koninckx 1996 {published data only}  ,included,CD012281-bbs2-0007,
CD012281-bib-0008,"Marasinghe J, Senanayake H, Saravanabhava N, Arambepola C, Condous G, Greenwood P. ","History, pelvic examination findings and mobility of ovaries as a sonographic marker to detect pelvic adhesions with fixed ovaries", Journal of Obstetrics and Gynaecology Research ,2014,40,    ,['citation-journal']," Marasinghe J, Senanayake H, Saravanabhava N, Arambepola C, Condous G, Greenwood P. History, pelvic examination findings and mobility of ovaries as a sonographic marker to detect pelvic adhesions with fixed ovaries.  Journal of Obstetrics and Gynaecology Research 2014;40(3):785‐90. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/jog.12234', 'https://www.ncbi.nlm.nih.gov/pubmed/24738122', 'https://scholar.google.com/scholar_lookup?title=History,+pelvic+examination+findings+and+mobility+of+ovaries+as+a+sonographic+marker+to+detect+pelvic+adhesions+with+fixed+ovaries+&author=J+Marasinghe&author=H+Senanayake&author=N+Saravanabhava&author=C+Arambepola&author=G+Condous&author=P+Greenwood&publication_year=2014&hl=en']",24738122,https://doi.org/10.1111/jog.12234, Marasinghe 2014 {published data only}  ,included,CD012281-bbs2-0008,
CD012281-bib-0009,"Paiva P, Lappas M, Barker G, Healey M. ","Using symptom scores, lifestyle measures and biochemical markers to create a test for endometriosis", Journal of Endometriosis ,2014,6,    ,['citation-journal']," Paiva P, Lappas M, Barker G, Healey M. Using symptom scores, lifestyle measures and biochemical markers to create a test for endometriosis.  Journal of Endometriosis 2014;6(3):135‐43. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Using+symptom+scores,+lifestyle+measures+and+biochemical+markers+to+create+a+test+for+endometriosis+&author=P+Paiva&author=M+Lappas&author=G+Barker&author=M+Healey&publication_year=2014&hl=en']",,, Paiva 2014 {published data only}  ,included,CD012281-bbs2-0009,
CD012281-bib-0010,"Yun BH, Lee YS, Chon SJ, Jung YS, Yim SY, Kim HY, et al. ",Evaluation of elevated urinary enolase I levels in patients with endometriosis, Biomarkers ,2014,19,    ,['citation-journal']," Yun BH, Lee YS, Chon SJ, Jung YS, Yim SY, Kim HY, et al. Evaluation of elevated urinary enolase I levels in patients with endometriosis.  Biomarkers 2014;19(1):16‐21. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3109/1354750X.2013.863973', 'https://www.ncbi.nlm.nih.gov/pubmed/24283984', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+elevated+urinary+enolase+I+levels+in+patients+with+endometriosis&author=BH+Yun&author=YS+Lee&author=SJ+Chon&author=YS+Jung&author=SY+Yim&author=HY+Kim&publication_year=2014&hl=en']",24283984,https://doi.org/10.3109/1354750X.2013.863973, Yun 2014 {published data only}  ,included,CD012281-bbs2-0010,
