reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009593-bib-0001,"Berhanu RH, David A, da Silva P, Shearer K, Sanne I, Stevens W, et al. ","Performance of Xpert MTB/RIF, Xpert Ultra, and Abbott RealTime MTB for diagnosis of pulmonary tuberculosis in a high-HIV-burden setting", Journal of Clinical Microbiology ,2018,56,    ,['citation-journal']," Berhanu RH, David A, da Silva P, Shearer K, Sanne I, Stevens W, et al. Performance of Xpert MTB/RIF, Xpert Ultra, and Abbott RealTime MTB for diagnosis of pulmonary tuberculosis in a high-HIV-burden setting.  Journal of Clinical Microbiology 2018;56(12):e00560-18. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1128/JCM.00560-18', 'https://scholar.google.com/scholar_lookup?title=Performance+of+Xpert+MTB/RIF,+Xpert+Ultra,+and+Abbott+RealTime+MTB+for+diagnosis+of+pulmonary+tuberculosis+in+a+high-HIV-burden+setting+&author=RH+Berhanu&author=A+David&author=P+daSilva&author=K+Shearer&author=I+Sanne&author=W+Stevens&publication_year=2018&hl=en']",,https://doi.org/10.1128/JCM.00560-18, Berhanu 2018 {published data only}  ,included,CD009593-bbs2-0001,
CD009593-bib-0002,"Chakravorty S, Simmons AM, Rowneki M, Parmar H, Cao Y, Ryan J, et al. ",The new Xpert MTB/RIF Ultra: improving detection of Mycobacterium tuberculosis and resistance to rifampin in an assay suitable for point-of-care testing, Molecular Biology ,2017,8,    ,['citation-journal']," Chakravorty S, Simmons AM, Rowneki M, Parmar H, Cao Y, Ryan J, et al. The new Xpert MTB/RIF Ultra: improving detection of Mycobacterium tuberculosis and resistance to rifampin in an assay suitable for point-of-care testing.  Molecular Biology 2017;8(4):e00812-17. CENTRAL [DOI: 10.1128/mBio.00812-17]    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+new+Xpert+MTB/RIF+Ultra:+improving+detection+of+Mycobacterium+tuberculosis+and+resistance+to+rifampin+in+an+assay+suitable+for+point-of-care+testing+&author=S+Chakravorty&author=AM+Simmons&author=M+Rowneki&author=H+Parmar&author=Y+Cao&author=J+Ryan&publication_year=2017&hl=en']",,, Chakravorty 2017 {published data only}  ,included,CD009593-bbs2-0002,
CD009593-bib-0003,"Dorman SE, Schumacher SG, Alland D, Nabeta P, Armstrong DT, King B, et al. ",Xpert MTB/RIF Ultra for detection of Mycobacterium tuberculosis and rifampicin resistance: a prospective multicentre diagnostic accuracy study, Lancet Infectious Diseases ,2018,18,    ,['citation-journal']," Dorman SE, Schumacher SG, Alland D, Nabeta P, Armstrong DT, King B, et al. Xpert MTB/RIF Ultra for detection of Mycobacterium tuberculosis and rifampicin resistance: a prospective multicentre diagnostic accuracy study.  Lancet Infectious Diseases 2018;18(1):76-84. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S1473-3099(17)30691-6', 'https://scholar.google.com/scholar_lookup?title=Xpert+MTB/RIF+Ultra+for+detection+of+Mycobacterium+tuberculosis+and+rifampicin+resistance:+a+prospective+multicentre+diagnostic+accuracy+study+&author=SE+Dorman&author=SG+Schumacher&author=D+Alland&author=P+Nabeta&author=DT+Armstrong&author=B+King&publication_year=2018&hl=en']",,https://doi.org/10.1016/S1473-3099(17)30691-6, Dorman 2018 {published data only}  ,included,CD009593-bbs2-0003,
CD009593-bib-0004,"Mishra H, Reeve R, Palmer Z, Caldwell J, Dolby T, Naidoo C, et al. ",Xpert Ultra and Xpert MTB/RIF for tuberculosis diagnosis in an HIV-endemic setting with a high burden of previous tuberculosis: a two cohort diagnostic accuracy study, Lancet Respiratory Medicine ,2020,8,    ,['citation-journal']," Mishra H, Reeve R, Palmer Z, Caldwell J, Dolby T, Naidoo C, et al. Xpert Ultra and Xpert MTB/RIF for tuberculosis diagnosis in an HIV-endemic setting with a high burden of previous tuberculosis: a two cohort diagnostic accuracy study.  Lancet Respiratory Medicine 2020;8(4):368-82. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S2213-2600(19)30370-4', 'https://scholar.google.com/scholar_lookup?title=Xpert+Ultra+and+Xpert+MTB/RIF+for+tuberculosis+diagnosis+in+an+HIV-endemic+setting+with+a+high+burden+of+previous+tuberculosis:+a+two+cohort+diagnostic+accuracy+study+&author=H+Mishra&author=R+Reeve&author=Z+Palmer&author=J+Caldwell&author=T+Dolby&author=C+Naidoo&publication_year=2020&hl=en']",,https://doi.org/10.1016/S2213-2600(19)30370-4, Mishra 2020a {published data only}  ,included,CD009593-bbs2-0004,
CD009593-bib-0005,"Mishra H, Reeve R, Palmer Z, Caldwell J, Dolby T, Naidoo C, et al. ",Xpert Ultra and Xpert MTB/RIF for tuberculosis diagnosis in an HIV-endemic setting with a high burden of previous tuberculosis: a two cohort diagnostic accuracy study, Lancet Respiratory Medicine ,2020,8,    ,['citation-journal']," Mishra H, Reeve R, Palmer Z, Caldwell J, Dolby T, Naidoo C, et al. Xpert Ultra and Xpert MTB/RIF for tuberculosis diagnosis in an HIV-endemic setting with a high burden of previous tuberculosis: a two cohort diagnostic accuracy study.  Lancet Respiratory Medicine 2020;8(4):368-82. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S2213-2600(19)30370-4', 'https://scholar.google.com/scholar_lookup?title=Xpert+Ultra+and+Xpert+MTB/RIF+for+tuberculosis+diagnosis+in+an+HIV-endemic+setting+with+a+high+burden+of+previous+tuberculosis:+a+two+cohort+diagnostic+accuracy+study+&author=H+Mishra&author=R+Reeve&author=Z+Palmer&author=J+Caldwell&author=T+Dolby&author=C+Naidoo&publication_year=2020&hl=en']",,https://doi.org/10.1016/S2213-2600(19)30370-4, Mishra 2020b {published data only}  ,included,CD009593-bbs2-0005,
CD009593-bib-0006,"Opota O, Zakham F, Mazza-Stalder J, Nicod L, Greub G, Jaton K. ",Added value of Xpert MTB/RIF Ultra for diagnosis of pulmonary tuberculosis in a low-prevalence setting, Journal of Clinical Microbiology ,2019,57,    ,['citation-journal']," Opota O, Zakham F, Mazza-Stalder J, Nicod L, Greub G, Jaton K. Added value of Xpert MTB/RIF Ultra for diagnosis of pulmonary tuberculosis in a low-prevalence setting.  Journal of Clinical Microbiology 2019;57(2):e01717-18. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1128/JCM.01717-18', 'https://scholar.google.com/scholar_lookup?title=Added+value+of+Xpert+MTB/RIF+Ultra+for+diagnosis+of+pulmonary+tuberculosis+in+a+low-prevalence+setting+&author=O+Opota&author=F+Zakham&author=J+Mazza-Stalder&author=L+Nicod&author=G+Greub&author=K+Jaton&publication_year=2019&hl=en']",,https://doi.org/10.1128/JCM.01717-18, Opota 2019 {published data only}  ,included,CD009593-bbs2-0006,
CD009593-bib-0007,"Pereira GR, Barbosa MS, Dias NJD, Dos Santos FF, Rauber KA, Silva DR. ",Evaluation of Xpert MTB/RIF Ultra performance for pulmonary tuberculosis (TB) diagnosis in a city with high TB incidence in Brazil, Respiratory Medicine ,2020,162,    ,['citation-journal']," Pereira GR, Barbosa MS, Dias NJD, Dos Santos FF, Rauber KA, Silva DR. Evaluation of Xpert MTB/RIF Ultra performance for pulmonary tuberculosis (TB) diagnosis in a city with high TB incidence in Brazil.  Respiratory Medicine 2020;162:105876. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.rmed.2020.105876', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+Xpert+MTB/RIF+Ultra+performance+for+pulmonary+tuberculosis+(TB)+diagnosis+in+a+city+with+high+TB+incidence+in+Brazil+&author=GR+Pereira&author=MS+Barbosa&author=NJD+Dias&author=FF+DosSantos&author=KA+Rauber&author=DR+Silva&publication_year=2020&hl=en']",,https://doi.org/10.1016/j.rmed.2020.105876, Pereira 2020 {published data only}  ,included,CD009593-bbs2-0007,
CD009593-bib-0008,"Piersimoni C, Gherardi G, Gracciotti N, Pocognoli A. ",Comparative evaluation of Xpert MTB/RIF and the new Xpert MTB/RIF Ultra with respiratory and extra-pulmonary specimens for tuberculosis case detection in a low incidence setting, Journal of Clinical Tuberculosis and Other Mycobacterial Diseases ,2019,15,    ,['citation-journal']," Piersimoni C, Gherardi G, Gracciotti N, Pocognoli A. Comparative evaluation of Xpert MTB/RIF and the new Xpert MTB/RIF Ultra with respiratory and extra-pulmonary specimens for tuberculosis case detection in a low incidence setting.  Journal of Clinical Tuberculosis and Other Mycobacterial Diseases 2019;15:100094. CENTRAL [DOI: 10.1016/j.jctube.2019.100094]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.jctube.2019.100094', 'https://scholar.google.com/scholar_lookup?title=Comparative+evaluation+of+Xpert+MTB/RIF+and+the+new+Xpert+MTB/RIF+Ultra+with+respiratory+and+extra-pulmonary+specimens+for+tuberculosis+case+detection+in+a+low+incidence+setting+&author=C+Piersimoni&author=G+Gherardi&author=N+Gracciotti&author=A+Pocognoli&publication_year=2019&hl=en']",,https://doi.org/10.1016/j.jctube.2019.100094, Piersimoni 2019 {published data only}  ,included,CD009593-bbs2-0008,
CD009593-bib-0009,"Wang G, Wang S, Jiang G, Yang X, Huang M, Huo F, et al. ",Xpert MTB/RIF Ultra improved the diagnosis of paucibacillary tuberculosis: a prospective cohort study, Journal of Infection ,2019,78,    ,['citation-journal']," Wang G, Wang S, Jiang G, Yang X, Huang M, Huo F, et al. Xpert MTB/RIF Ultra improved the diagnosis of paucibacillary tuberculosis: a prospective cohort study.  Journal of Infection 2019;78(4):311-6. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.jinf.2019.02.010', 'https://scholar.google.com/scholar_lookup?title=Xpert+MTB/RIF+Ultra+improved+the+diagnosis+of+paucibacillary+tuberculosis:+a+prospective+cohort+study+&author=G+Wang&author=S+Wang&author=G+Jiang&author=X+Yang&author=M+Huang&author=F+Huo&publication_year=2019&hl=en']",,https://doi.org/10.1016/j.jinf.2019.02.010, Wang 2019 {published data only}  ,included,CD009593-bbs2-0009,
CD009593-bib-0010,"Abong J, Dalay V, Langley I, Tomeny E, Marcelo D, Mendoza V, et al. ",Use of GeneXpert and the role of an expert panel in improving clinical diagnosis of smear-negative tuberculosis cases, PLOS ONE ,2019,14,    ,['citation-journal']," Abong J, Dalay V, Langley I, Tomeny E, Marcelo D, Mendoza V, et al. Use of GeneXpert and the role of an expert panel in improving clinical diagnosis of smear-negative tuberculosis cases.  PLOS ONE 2019;14(12):e0227093. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pone.0227093', 'https://scholar.google.com/scholar_lookup?title=Use+of+GeneXpert+and+the+role+of+an+expert+panel+in+improving+clinical+diagnosis+of+smear-negative+tuberculosis+cases+&author=J+Abong&author=V+Dalay&author=I+Langley&author=E+Tomeny&author=D+Marcelo&author=V+Mendoza&publication_year=2019&hl=en']",,https://doi.org/10.1371/journal.pone.0227093, Abong 2019 {published data only}  ,excluded,CD009593-bbs2-0010, Xpert Ultra not evaluated 
